null_rep,external_roc_auc,external_balanced_accuracy,external_accuracy,external_f1,training_spectral_topP_abs_fraction
24,0.7662959895894949,0.5,0.4745011086474501,0.643609022556391,0.3141422288322985
25,0.7360108837099255,0.5,0.5254988913525499,0.0,0.3155053397616671
26,0.7354390946015221,0.5,0.5254988913525499,0.0,0.3139765524379885
27,0.6238416341338382,0.5,0.5254988913525499,0.0,0.31596375242546326
28,0.6349422295831855,0.5,0.4745011086474501,0.643609022556391,0.30502584794147136
29,0.7327773177175757,0.5,0.5254988913525499,0.0,0.32478133248040403
30,0.6667652509957018,0.5,0.4745011086474501,0.643609022556391,0.3112734539459387
31,0.7064553018652155,0.5,0.5254988913525499,0.0,0.3191223011610825
32,0.729740920383296,0.5,0.5254988913525499,0.0,0.3023500241634055
33,0.7380811546196615,0.5,0.4745011086474501,0.643609022556391,0.31370358329110665
34,0.7160968492448441,0.5,0.5254988913525499,0.0,0.3154147945267904
35,0.6129184904767538,0.5,0.4745011086474501,0.643609022556391,0.30936039126094483
36,0.6788516897353998,0.5,0.4745011086474501,0.643609022556391,0.3036022031991421
37,0.6598051973658268,0.5,0.4745011086474501,0.643609022556391,0.31456354765501726
38,0.6499664813281281,0.5,0.4745011086474501,0.643609022556391,0.3195183311707452
39,0.6376237233329389,0.5,0.5254988913525499,0.0,0.3209344245253939
40,0.6650498836704917,0.5,0.5254988913525499,0.0,0.3226361101459315
41,0.7532631412910603,0.5,0.5254988913525499,0.0,0.30994783423663597
42,0.7205134271856146,0.5,0.4745011086474501,0.643609022556391,0.3095493087453834
43,0.7937418667928545,0.5,0.4745011086474501,0.643609022556391,0.3219093584484718
44,0.6122875507709294,0.5,0.4745011086474501,0.643609022556391,0.3226904851764093
45,0.7302929926258922,0.5,0.5254988913525499,0.0,0.30442750649297706
46,0.7657833510785126,0.5,0.4745011086474501,0.643609022556391,0.3113000264083331
47,0.5983082929137584,0.5,0.4745011086474501,0.643609022556391,0.31786706018464195
48,0.7706337000670374,0.5,0.5254988913525499,0.0,0.31358275937301866
49,0.6455499033873575,0.5,0.5254988913525499,0.0,0.31022838752613296
50,0.6499664813281281,0.5,0.4745011086474501,0.643609022556391,0.31833115574835985
51,0.6678496786150873,0.5,0.5254988913525499,0.0,0.31389080618903564
52,0.6547576797192317,0.5,0.4745011086474501,0.643609022556391,0.32527708908894826
53,0.6536338183682322,0.5,0.5254988913525499,0.0,0.32210007432515586
54,0.721065499428211,0.5,0.5254988913525499,0.0,0.31732635088001226
55,0.7260538664773848,0.5,0.4745011086474501,0.643609022556391,0.3148255259705208
56,0.6310382901533973,0.5,0.4745011086474501,0.643609022556391,0.3065599209992073
57,0.5633502898379273,0.5,0.4745011086474501,0.643609022556391,0.3142865535068833
58,0.7346701368350488,0.5,0.5254988913525499,0.0,0.30634743130695363
59,0.6577743601877046,0.5,0.5254988913525499,0.0,0.3200425436994851
60,0.6950983871603771,0.5,0.5254988913525499,0.0,0.30858094331345953
61,0.6880988997988879,0.5,0.5254988913525499,0.0,0.31495552755876705
62,0.653180330454671,0.5,0.4745011086474501,0.643609022556391,0.31520321794473577
63,0.7391064316416263,0.5,0.4745011086474501,0.643609022556391,0.3151389216412996
64,0.7167672226822823,0.5,0.5254988913525499,0.0,0.3149400580699236
65,0.6868764541188532,0.5,0.5254988913525499,0.0,0.2992995420068572
66,0.7343152332505225,0.5,0.4745011086474501,0.643609022556391,0.3025292104736697
67,0.7063172838045665,0.5,0.5254988913525499,0.0,0.3201511604712804
68,0.6939745258093774,0.5,0.5254988913525499,0.0,0.3242324524041351
69,0.6963405497062187,0.5,0.5254988913525499,0.0,0.3128978731215966
70,0.667001853385386,0.5,0.4745011086474501,0.643609022556391,0.3161614934261087
