null_rep,external_roc_auc,external_balanced_accuracy,external_accuracy,external_f1,training_spectral_topP_abs_fraction
97,0.6763279309121023,0.5,0.4745011086474501,0.643609022556391,0.2887133506757259
98,0.5,0.5,0.4745011086474501,0.643609022556391,0.2878709824637293
99,0.7149335541622304,0.5,0.5254988913525499,0.0,0.2943434919056956
100,0.6537126858314602,0.5,0.5254988913525499,0.0,0.2903890026336455
101,0.748984581410939,0.5,0.5254988913525499,0.0,0.2935950589426391
102,0.7463228045269924,0.5,0.5254988913525499,0.0,0.29519519660574456
103,0.7035766394573919,0.5,0.5254988913525499,0.0,0.3007438578434034
104,0.7256792460270516,0.5,0.4745011086474501,0.643609022556391,0.29929715133303764
105,0.729898655309752,0.5,0.4745011086474501,0.643609022556391,0.29376332994606413
106,0.6992586458456564,0.5,0.5254988913525499,0.0,0.29323147246744147
107,0.7049371031980756,0.5,0.4745011086474501,0.643609022556391,0.29261212122354646
108,0.6536535352340391,0.5,0.5254988913525499,0.0,0.29117345269665323
109,0.6504396861074964,0.5,0.4745011086474501,0.643609022556391,0.2959523551837646
110,0.7216570054024212,0.5,0.4745011086474501,0.643609022556391,0.29463409585459915
111,0.719330415237194,0.5,0.4745011086474501,0.643609022556391,0.290152297641172
112,0.5806025474190623,0.5,0.5254988913525499,0.0,0.3025840013173719
113,0.7920659331992587,0.5,0.5254988913525499,0.0,0.2898578750166377
114,0.7399542568713278,0.5,0.5254988913525499,0.0,0.28781519183479704
115,0.5553649591860879,0.5,0.4745011086474501,0.643609022556391,0.3000089904728209
116,0.7375487992428723,0.5,0.5254988913525499,0.0,0.28817610023963847
117,0.7356362632595923,0.5,0.5254988913525499,0.0,0.298129014514726
118,0.6519578847746361,0.5,0.5254988913525499,0.0,0.28608556884244035
119,0.6177096888678576,0.5,0.5254988913525499,0.0,0.2919591500790305
120,0.7407626483694152,0.5,0.5254988913525499,0.0,0.2979983230054032
121,0.6143578216806657,0.5,0.5254988913525499,0.0,0.2959773513537446
122,0.7243582160179818,0.5,0.5254988913525499,0.0,0.28629633149430145
123,0.7055779013368036,0.5,0.4745011086474501,0.643609022556391,0.30278035022670613
124,0.7627272368784259,0.5,0.5254988913525499,0.0,0.29979902208503917
125,0.5936156788516898,0.5,0.5254988913525499,0.0,0.29218526575282483
126,0.7113253677195474,0.5,0.4745011086474501,0.643609022556391,0.2849862939575608
127,0.595804250956268,0.5,0.5254988913525499,0.0,0.2950525367284667
128,0.6858117433652746,0.5,0.4745011086474501,0.643609022556391,0.2872015119408116
129,0.632477621357309,0.5,0.4745011086474501,0.643609022556391,0.29010183621309454
130,0.6633345163452817,0.5,0.5254988913525499,0.0,0.297719641182521
131,0.711709846602784,0.5,0.4745011086474501,0.643609022556391,0.2897481435290255
132,0.5475373634607044,0.5,0.5254988913525499,0.0,0.29028054088997507
