null_rep,mean_pr_auc,mean_roc_auc
165,0.45142559026227763,0.7272549019607842
166,0.4376030095205792,0.7129411764705883
167,0.46283991162203236,0.7309068627450981
168,0.46635927340919603,0.7297303921568628
169,0.4204477450653921,0.7225245098039216
170,0.41004130842211334,0.7026470588235294
171,0.42523067260683356,0.7070098039215688
172,0.42425639323123837,0.7162132352941175
173,0.41642988104230355,0.7110416666666669
174,0.4257072799921097,0.7142769607843137
175,0.4315298152856204,0.7237132352941177
176,0.42449941654779116,0.7143995098039214
177,0.44860086563763035,0.7245588235294117
178,0.43354732817348923,0.716605392156863
179,0.4371745727039844,0.7198161764705882
180,0.426048943760631,0.7072426470588233
181,0.41792366103395523,0.7276225490196079
182,0.41355363541973456,0.7194485294117646
183,0.44904272683800545,0.7270588235294119
184,0.4231821239905605,0.7097058823529412
185,0.4648667220149419,0.7274877450980393
186,0.422424599480327,0.7107475490196079
187,0.44970740640651635,0.7329411764705882
188,0.43253195380614107,0.7327818627450979
189,0.41707666555151074,0.7000490196078433
190,0.4449771973669033,0.7308823529411764
191,0.45866960659452916,0.7189705882352943
192,0.4359724385092032,0.7276838235294119
193,0.43415746084554135,0.7277083333333334
194,0.43469288266772776,0.7244485294117645
195,0.4243999040748267,0.7171446078431373
196,0.44984161065256273,0.7280024509803922
197,0.43250348481927425,0.6983333333333333
198,0.41585724194392926,0.7213848039215687
199,0.43782944043973443,0.7222916666666666
200,0.4405073876645085,0.7104656862745098
201,0.45214093504534697,0.7453063725490198
202,0.4589826680457486,0.7271813725490197
203,0.4407920561550591,0.7251838235294117
204,0.44961330641322905,0.736764705882353
205,0.45722399909745115,0.7277083333333333
206,0.4524953955143583,0.7319730392156863
207,0.4391201119715052,0.7306249999999999
208,0.43972520671050086,0.7235294117647058
209,0.4359663717059228,0.7235049019607842
210,0.4515962860811932,0.7280147058823531
211,0.4446344189579483,0.7362990196078429
212,0.4597142500745442,0.7551470588235294
213,0.45697622421151834,0.7443014705882355
214,0.42415641439170854,0.7119117647058825
215,0.4208808924491974,0.7017401960784313
216,0.44613076075111685,0.7278186274509806
217,0.4174716501392197,0.7053431372549019
218,0.4737179131354828,0.7427818627450979
219,0.4348378037869137,0.713529411764706
220,0.43225097315538497,0.7153063725490196
221,0.4592664691689459,0.7320343137254903
222,0.4658188116135098,0.7386642156862746
223,0.44081811599419957,0.7180392156862746
224,0.448548109627444,0.7324264705882354
225,0.4446311533323918,0.7231004901960785
226,0.44494164262237024,0.7382352941176472
227,0.4451971370705891,0.7287132352941177
228,0.4452346012976818,0.7457230392156863
229,0.4482526775268649,0.7366299019607844
230,0.4370282017031243,0.7227083333333332
231,0.4695635972501298,0.7413970588235292
232,0.4217857203855656,0.71859068627451
233,0.4352870343737218,0.7215073529411765
234,0.4253557943747572,0.7207720588235292
235,0.4546524103977665,0.7383578431372548
236,0.45769836275409026,0.7283210784313726
237,0.4316430945502154,0.7094117647058823
238,0.4171275298345732,0.6952818627450981
239,0.45912050591307557,0.7386642156862745
240,0.4462683663372518,0.7294975490196077
241,0.4114359631166908,0.7088357843137254
242,0.44622104737081514,0.7236764705882355
243,0.45997188601445566,0.7473651960784313
244,0.4222172476216594,0.717720588235294
245,0.4412776923512217,0.7311642156862744
246,0.45106079710336666,0.7310661764705884
247,0.4481130000746873,0.7281372549019607
248,0.4316016549383423,0.717904411764706
249,0.43713635483024027,0.7122916666666669
250,0.4203257227879906,0.7066911764705881
251,0.42441281970809824,0.7011029411764708
252,0.44654104893501184,0.729889705882353
253,0.4078447868637498,0.7056004901960786
254,0.43229494732706814,0.716200980392157
255,0.4342255825959387,0.7302083333333335
256,0.4510451898319547,0.7342524509803924
257,0.46437098234582763,0.7296446078431371
258,0.43269001157081655,0.7315196078431373
259,0.4612112032847327,0.7397671568627449
260,0.4655191004887213,0.7404289215686275
261,0.4517164990295795,0.7333946078431375
262,0.42885015801192283,0.7061274509803923
263,0.42254444471936736,0.7192034313725487
264,0.44294742824541594,0.7153553921568627
265,0.43701184148668665,0.7087990196078431
266,0.45022446111107095,0.7085906862745098
267,0.449822955810959,0.7263480392156865
268,0.42206329215733246,0.7204166666666666
269,0.45679886051054786,0.7344975490196077
270,0.42277121936371165,0.6963480392156862
271,0.4250460768018818,0.719203431372549
272,0.47743530516324617,0.7497303921568629
273,0.44373409559709864,0.7243382352941177
274,0.400941564655961,0.7038970588235293
275,0.45576090826671317,0.7239460784313727
276,0.4662248825878857,0.7560661764705883
277,0.4511416421842119,0.7165931372549018
278,0.42101487774494745,0.7033578431372547
279,0.44073003418436857,0.7157352941176471
280,0.4792773445594653,0.7585294117647059
281,0.4523094754402805,0.7375122549019608
282,0.453652281441755,0.7426838235294116
283,0.4400347958142076,0.7174509803921569
284,0.4257192296867219,0.7073284313725489
285,0.44265908612657845,0.701482843137255
