gsm	DEFA1	DEFA1B	DEFA3	LTF	CEACAM8	RPS4Y1	DEFA4	EIF1AY	MMP9	XIST	CRISP3	S100A12	MAMDC2	MMP8	CEACAM6	MGAM	CAMP	S100P	MNDA	TCN1	S100A9	HBG1	HBG2	SERPINB2	GTSF1	G0S2	CD24	FCN1	CCL3	CCL3L1	LCN2	EPCAM	S100A8	GPR183	C5AR1	GAS2	IFI44L	HLA-DQA2	PPBP	ANXA3	FCGR3B	FOS	IL18RAP	NCF2	PROK2	USP9Y	NR4A2	PRSS21	BEX1	TMEM200A	AHSP	SLC10A4	ROBO1	TSPAN2	DNTT	FGL2	VNN2	OLFM4	MAFB	CSTA	GJB6	PGLYRP1	BLNK	TNFSF4	LYZ	KLRF1	PROM1	CD14	BEX5	EGR2	DDX3Y	SGK1	IFI27	MS4A3	ELANE	EGFL6	APOBEC3A	MPEG1	PBK	CRHBP	CA2	PTGS2	NMU	RNASE2	CYP4F3	TGFBI	PLS3	GAPT	TREM1	KLF4	HBA1	HBA2	CXCL3	CLC	HIST1H2AC	FGR	MX1	NAP1L3	SUCNR1	IER3	GPR171	RGS1	TMEM56	PF4	CEBPB	HLF	GPAT2	MPO	IRF8	UBTD2	RNASE3	DPP10	EGR3	ZC3H12D	MMRN1	LCA5	SCHIP1	PTX3	RAB31	BCL2A1	SELL	FOSB	C15orf48	HP	ADM	AQP9	KIAA0087	IFI30	FPR1	SELENBP1	TTTY15	RGL4	ATP8B4	DHRS9	HLA-DQA1	RYR3	P2RY8	EPB42	RSAD2	PAQR8	IL10RA	AZU1	CMTM2	PANK1	HIST1H2AE	CTHRC1	PAG1	NCF1	VCAN	ZNF804A	HIST2H2AA3	HIST2H2AA4	MRC1	DDIT4	MME	RXFP1	IRF2	ANXA1	SMAD7	PPP1R16B	CTSG	MYO5C	MAFF	TNFAIP3	PLK2	NUDT11	NDN	FIGN	TMEM71	BAALC	PTH2R	CHI3L1	EPDR1	FAM24B	PRG2	VCAM1	GSTM5	CENPE	HIST2H2BE	TMEM154	MAN1A1	PRTN3	SH3BP5	SPINK2	KLF1	CDA	RGS18	LDLRAD3	TMEM170B	ADAMTS3	P2RY14	IL1R2	BAG3	SLAIN1	RNF182	EHHADH	MIR155HG	TYROBP	COL24A1	SLC16A6	XK	SLC26A2	ZNF300	FAM72A	FAM72B	FAM72D	RFESD	RHAG	CTSH	HPGD	IL7	MAP7D2	DLGAP5	ID1	MX2	LY96	BPI	CXCL12	LY86	HSPA1A	HSPA1B	P2RY13	TMEM45A	BAZ2B	HIST1H1D	CLEC4A	SLC27A6	NFIL3	SYNPR	TUSC1	ALOX5AP	CRNKL1	GPRASP2	KCTD12	FAM107B	LRP11	CCDC26	HIST1H1B	ANGPT1	CD1D	EVI2A	CCNA1	HPGDS	FLT3	SLC16A14	HMOX1	HCK	TMCC3	IFIT1	ZFY	F13A1	NEFH	PIR	CRISP2	TMEM17	ATG4C
GSM366179	4.347817129	4.347817129	4.347817129	3.864606639	2.322685798	12.09980968	3.467171395	8.976973324500001	4.371173888	3.268583953142857	2.980501137	2.546855548	2.652015637	2.642179875	3.842585731	3.094369539	4.79549722	4.346408675	2.966633565	3.255727561	6.035370173	13.107241126666667	13.107241126666667	2.470687328	9.706808587	3.904956024	4.453382429166667	3.84154844	4.673214093	4.673214093	4.748762769	10.73087068	3.2111904425000004	4.095231277	3.511126768	4.686595434	2.767920377	5.274609473	5.414548171	5.335620563	3.0013413945	6.745929304	3.458863175	4.068622535	6.453337412	6.4356100195	9.285957926	3.678859525	5.243249158	2.195444354	9.534267484	4.127540984	6.82043401	3.2611337270000003	3.6905640783333333	3.123538314	4.634653668	2.224656292	4.6356799025	4.755871823	2.343102461	4.426163761	3.033420545	3.234882897	5.991460894	2.790906825	3.185449116	3.800860829	4.618875894	6.024871281	6.2834292465	5.799615885	5.090754848	2.9653743400000003	4.369519456	3.934911409	4.85361263	3.057109212	7.050866855	3.385495448	9.448821496	4.2850269865	6.417885015	5.951178534	3.1253207315	5.449588029	5.742369671	3.069028433	4.682000439	5.065645956	10.274336529833334	10.274336529833334	6.378268612	8.351131734	3.967591087	4.268873786	5.843625999	7.613185341	2.763389209	7.418411375	4.227535525	6.229801213333334	6.1780554595	8.633796146	6.169719276	3.0832169693333333	7.001085797	6.874014336	5.207392541	4.1258226615	5.406979201	5.790962338	5.669098437	3.13687607	4.424472151	6.154293387666667	4.616773631	5.972626136	4.591133547	4.775061543	5.862535772	7.085207401	3.166410454	5.2346276945	5.010444517	4.14790959	2.578552164	6.069084986	3.799816164	7.446264076	5.40180779	4.105712018	3.53318713	4.475431332666666	3.7225836795000005	7.551137188	5.514545713	7.851217022	3.8315377484999997	5.136024273	4.50648278	3.809118955	3.392808383	5.807648429	5.199930431	4.287972496	4.0110687983333335	4.9659178090000005	3.9405090110000005	4.480003239	7.6967520574999995	7.6967520574999995	4.189568553	9.24867696	3.5167299165	2.9296454473333333	2.754517761	7.285052084	3.787872319	4.692529233666667	5.488388124	4.203900051	7.7471910415	6.1776751595	3.73155573	3.63481123	5.883560099	3.2920383515	4.655223351	3.8754020225000003	3.548016672	3.196204786333333	5.554508185	5.174489948	9.164742819	3.261297627	5.343798199	8.137105626	4.21403643	4.403014775	4.5975821395	3.673777363	5.1083511735	6.7703124	7.003573122	4.44816094	4.569778354	8.040254578	2.211689034	7.320076666	2.362999294	3.1840674475	6.501411124	6.360381508	6.662687796	4.718519405	6.750539821	5.284252533	3.208518623	3.734284113	9.124521844	6.385994340000001	4.788086594	8.647277631	8.647277631	8.647277631	6.4586368145	7.858292002	5.33725163	3.2018188625	4.986628862	8.49886322	9.713710138	3.943202974	3.668130662	2.718760609	4.000215086333333	6.177333716	5.502869461	6.662441898666667	6.662441898666667	2.851325336	4.673214093	5.719499845	8.167987339	3.6085767505	6.296727044	8.197291003	2.799331199	4.477625308	4.821536443	5.05394098	4.199767412	4.1110503335	5.2546366110000005	7.555266417	5.135364181	5.795480143	4.425734017	2.696956517	4.126145661	2.925753429	7.875302566	5.217277473	5.033594941	4.083328648	4.184648111	2.6589830924999998	5.432126888	4.188828437000001	4.440051516	4.5264677785	7.901811752	3.110288267	4.171214785	6.051730944
GSM366180	3.465714895	3.465714895	3.465714895	3.508270574	2.1439915	4.046503723	3.235833638	2.2533041435	4.143010986	9.254337059571428	2.866297958	3.204347385	3.390792174	2.5346293925	3.72505194	3.431353373	4.139585961	4.336552416	4.291173337	3.020934787	5.988865812	11.14099682	11.14099682	3.660597295	4.175083526	5.623046769	4.803731819666667	5.28670257	7.326287536	7.326287536	5.25567312	9.097112433	5.416257222	7.140301587	3.672066299	10.38273038	6.767973046	7.53585701	7.591389003	5.411662965	2.805318766	12.0888861	3.133185451	4.42409626	4.305184836	2.2433482099999997	9.577805481666667	4.44196364	10.44238639	7.034987271	6.948534597	4.594222109	6.407025083	5.270195962333333	5.970061758333332	4.241731247500001	6.476938523	1.996931459	6.32588091	7.954745176	2.250828454	4.086489915	5.128457314	6.438166972	8.9864571605	3.176929635	7.262268646	4.53530856	9.056781262	5.49657767	2.7205989607500003	6.599611411	4.74270832	4.985504959	6.160348073	9.251123215	4.577621027	4.1699521015	5.899268219	7.12804343	7.638380282	9.987181505999999	7.682555455	10.86770902	3.070895582	4.994341911	7.26825278	8.995072873	5.146526517	8.3716724445	7.613547799666667	7.613547799666667	10.2813969	12.32666072	8.762502134	4.706995431	7.195102388	9.366179952	3.745918134	9.499584187	5.374803605	7.176592859333333	4.123035516	10.46273217	6.491081948	6.5538253283333345	3.810760344	10.476989831000001	7.916777142	6.726540694500001	7.883581687	8.067755975	7.322845907	3.332081148	8.715561752	4.525089748666667	8.288639303	8.977171569	8.548724366333333	7.865884866	8.675004926	10.48702037	3.196796048	4.9434781095	6.082510547	4.361822878	2.785321682	7.334939444	3.713585323	5.698117229	3.207728599	5.484145778	7.767116713	5.797786216666666	7.255985945750001	5.992402683	7.333562215	5.577062712	5.338377567	6.6094259115	5.392777958	6.776483272	3.301935975	6.34371085	7.059125369	3.946959231	4.125089706333333	4.9965790795	3.3635917624	4.456086882	10.677823889999999	10.677823889999999	8.080869592	9.102960166	3.3045151415	7.975117591666667	4.315116263	10.5213093985	4.728374706	7.053090895	7.809008293	8.348005731	9.975831321000001	9.983748883	6.00890712	6.935600915	8.167288306	2.5693392265000004	7.671343502	7.402355483000001	4.734835799	2.954318728666667	7.657487007	6.817153518	9.868112989	2.519529664	5.947738361	5.80053298	9.483700475	5.473323447	3.400928198	6.050730235	6.941462827	10.16815815	6.709574627	4.507431857	8.769273563	7.048225691	5.843186984	5.278669269	3.537742264	3.226129577	6.497855811	6.024371988	3.972606393	6.037720238	9.981005839	7.028715663	6.832203119	3.8857964915	8.285614952	5.818753302	3.489262695	8.601085915	8.601085915	8.601085915	4.302835949	6.734859587	5.068777976	3.43468423675	6.02892066	2.841220423	8.385434803	6.292144163	6.608966627	5.09581553	3.7472181406666665	4.5599473459999995	5.502834089	8.057618124666668	8.057618124666668	3.068015531	5.878172406	6.889468624	8.83949082	3.744485706	3.365484671	8.748817523	3.712465323	8.638678274	5.148871468	6.60604948	6.751130492	6.2222469485	6.812265733	6.492227987	3.93111646	5.021114885	6.874044058	2.54404092	8.124364014	3.202321568	8.576850266	7.512559205	4.854590526	4.175707514	5.679353546	2.67807539	4.053043033	3.547706075666666	5.458215481	5.6752010235	6.600584684	3.826737155	4.351122924	7.54454352
GSM366181	3.54397281	3.54397281	3.54397281	3.899061879	2.187923052	9.96832701	3.254987444	5.7786946935	3.874636191	9.258092814142858	3.508091561	3.178517428	8.348640029	2.3008681485	3.726587417	3.056504534	4.322033425	4.173680052	4.133830592	2.886105409	6.687576233	10.799217673333333	10.799217673333333	2.889195855	4.569805648	3.296987425	5.0932589105	6.244743586	7.30621285	7.30621285	4.671066045	7.997108852	5.741805828	6.316996617	4.011183802	10.48900267	6.954674111	9.862753413	7.880712279	6.411786171	2.7503826614999998	11.8964932	3.321940669	5.945009129	6.032632512	3.2802101080000003	8.107053097	4.250420004	10.29580766	5.593772712	4.97698569	3.753279599	8.347652069	6.466274313333333	3.289749594	4.4575675815	4.593107876	2.088255841	5.483992359	6.629178663	2.09290276	3.979552858	2.519271852	6.936982894	7.9432311035000005	3.783284165	8.130443136	4.443356478	9.15809331	5.383456896	4.9489305515	7.483058085	4.769041767	3.564340461	4.743591678	7.366201011	3.79946143	4.344180188999999	3.866484317	5.410445897	7.171589686	8.091415963	5.187160453	7.983597047	3.0717211245	5.378692491	7.873723899	8.872163458	4.456794504	8.318682243	7.324426496666668	7.324426496666668	8.227968498	8.431757502	9.563693504	5.198189839	8.315860357	8.730150341	3.533590245	8.922829524	7.537413423	7.009341309666667	2.7581121939999997	9.306217829	7.187891788	6.70030049	5.380790992	6.682656122	5.724718664	6.411450577	5.216501734	8.312681325	5.418446073	3.081307873	7.932902001	4.975899013333334	7.717808233	8.630446934	7.801955071333334	7.359264936	9.500442171	10.0852743	2.680882703	4.920297059	4.726224276	3.875110939	4.149781392	7.656259748	3.730400768	4.832065998	3.899981137	6.162451344	7.906340519	8.458103118999999	7.97622332125	8.718190919	7.691624058	4.793662081	5.009477791	6.7181560695	4.595631529	4.393964521	3.09074995	6.448508318	7.213998039	4.085018692	4.694180925333334	5.270322349	4.742563659000001	6.684982833	10.75555007	10.75555007	7.447361995	8.55126777	3.2266103784999998	7.799273508	4.284575354	10.6306183155	4.490284507	5.659097458666667	5.20265843	8.77138884	8.206191904499999	8.961561499	4.932902282	7.74517876	8.412902044	2.4233358435000003	9.247378276	7.7551723235	4.872155822	2.9791403859999996	7.87853696	7.179810014	9.833032155	2.356294704	8.302874435	5.461448238	9.881777862	6.504728466	6.19550121	3.800191416	5.165319006	10.53755917	7.455461533	4.835798354	8.37112772	9.277716008	4.730137259	6.211152574	3.517989111	3.452626053	6.194695752	6.854246448	4.834448347	6.416835469	8.684365591	6.925390209	7.101103568	4.030663982	8.69911086	6.610561114999999	3.77309662	7.287490449	7.287490449	7.287490449	5.569811663	7.1437153140000005	5.373521428	6.263717489499999	6.36825684	7.054268861	6.9500395	6.84501513	7.338593366	4.277556004	3.805191773	4.5725679485	5.194442268	8.757698277666666	8.757698277666666	3.179547891	6.964526392	7.206305821	8.459279299	4.4918556545	6.29573859	8.50530325	6.651439621	7.393293421	4.836452748	7.357165782	8.325761472	6.462665680000001	6.6750197804999996	5.43238947	3.934447747	4.53408007	6.411962426	2.887230367	7.893287189	2.694449417	8.889726806	6.59409967	4.744882247	3.894947722	5.811411005	2.827730584	5.13943535	3.0296003626666668	6.088851649	6.550716360999999	6.658137902	3.762188958	6.639205776	7.662628442
GSM366182	3.238313504	3.238313504	3.238313504	3.809324055	2.357060914	4.741334082	3.125519384	2.3061577425	3.920372932	9.559585286714285	3.937785196	3.747563564	8.619121106	2.5004315984999996	3.6815624070000004	3.24902546	4.118227072	4.240212413	4.502255054	2.910691903	6.512912269	10.972429916666668	10.972429916666668	3.317208392	4.256505745	4.506300918	5.2449933835	6.210875284	7.719323959	7.719323959	4.815873584	8.340032257	6.0081611735	6.065094817	3.595726774	10.79862948	7.308297281	9.791068734	7.195060433	6.496282259	2.7787166295	11.93788944	3.007258539	6.024422722	6.170326899	2.3610558345	8.271915962	4.347572364	10.18877551	6.472041107	5.409342579	4.207768691	8.613791629	7.0369800106666665	3.481506247	4.918503524	4.786133415	2.083617771	5.8183077415	6.828989146	2.143841981	3.909241364	3.342601073	7.34790118	8.1860673425	2.788036521	8.228377124	4.689120962	9.267072803	5.47615901	2.8504314675000004	7.758896341	4.935633547	3.3804282580000002	4.876259236	8.196367229	4.59404149	4.7627225275	3.829723298	5.555402354	7.417344844	8.358876319	4.09298303	7.993943155	3.1229529315	5.924671926	8.304083914	9.045927059	4.746995848	8.5114837625	7.429231193166667	7.429231193166667	8.076028495	8.72619089	9.95254995	5.533988879	8.246474917	9.008508071	3.60455026	8.880340432	7.663368626	7.225980636	2.6125012745	8.670222933	7.406962511	6.649766410999999	3.578092468	6.903729890499999	5.76738548	6.526831892500001	5.359480743	8.354323261	5.898974571	3.896057833	8.003995128	5.300050351333333	8.064215782	9.025029479	7.954191443666666	7.606639081	9.449384679	10.17234546	2.252843999	4.620351586	5.096253827	3.98897312	4.667002704	7.740169146	3.6992895175000005	5.207494556	3.567019874	6.230658508	8.177575664	8.552584973	8.06260198725	8.809894359	7.569635518	4.495188908	5.444912731	6.9773985385	4.977074421	4.237514871	3.227890287	6.295473741	7.486323592	4.385079072	4.9972058813333335	4.968573184	4.995160833600001	7.221656419	10.83170467	10.83170467	7.984819994	8.495363929	3.309809532	7.912576007666668	5.047843524	10.703708786	4.62795754	5.580623213666667	5.698117229	8.942403508	8.285513245499999	9.201455327000001	5.136016343	8.057752234	8.32551814	2.4451103612500003	9.302399555	7.7969358965	4.553568419	2.8394228399999997	7.898463015	7.24449303	9.990158697	2.307413402	8.355921672	5.435734307	10.09267217	6.639933845	6.571824664999999	3.730686872	5.533671438500001	10.77845758	7.364769432	4.233360729	8.47332961	9.137614343	5.107748657	6.456842576	3.045962674	3.5877227209999996	6.504018335	7.469587287	4.623012115	7.141624245	9.014444766	7.175265032	7.664890973	4.162405217	8.825191778	6.833846639666667	3.670824135	7.37518009	7.37518009	7.37518009	5.744966740000001	7.508438356666666	4.698790684	6.716836840499999	6.593218152	7.234205862	6.650644947	7.186487561	7.14615916	5.050151333	3.7461798396666666	4.382242848000001	5.710548444	8.881362169333334	8.881362169333334	2.81374574	7.156328561	7.573745867	8.375400813	4.450699650000001	6.005609862	8.535063266	6.851135865	7.209625932	5.24431593	7.550918809	8.472428054	6.7346573685	6.814988806	6.157606237	4.836464661	4.381053576	6.385871601333332	2.751415072	7.949498011	2.650521311	9.061916128	6.560911319	5.565971749	3.721960125	5.826868341	2.748513902	5.630995789	3.0902611986666666	6.297001519	6.6178386435	6.573074563	4.028360185	6.718233512	8.067667007
GSM366183	3.454282353	3.454282353	3.454282353	4.018696405	2.514762424	12.38235946	3.080791431	9.299670493	4.509237679	3.121796958142857	2.972674892	6.037537429	3.436376345	2.4333719680000003	3.591646755	3.149177397	3.958907533	4.364798413	7.105220989	3.593023341	7.393997183	12.126605216666666	12.126605216666666	3.439894745	3.527952425	4.329753493	8.441361041999999	6.759164658	5.646436984	5.646436984	4.753217527	10.14012924	7.1050215770000005	6.975546692	4.029533104	5.769292401	3.66915075	8.037363211	4.833402107	4.11180066	3.070473102	10.97737823	3.372211302	6.980390004	2.555456612	6.330595284499999	7.414632970333333	3.917058596	6.041964737	3.827148227	9.176860363	8.039123739	3.699744844	3.553648354	8.382469426666667	6.8309467175	5.31076644	2.278986485	5.402432377	8.725710613	2.494747662	4.122038217	7.805061988	5.270611788	9.461903585	6.429137947	5.677529665	6.708972875	3.754424633	5.35301074	6.47664234525	7.978451142	6.180416084	6.476703919	7.095317326	3.341339123	4.483573034	7.0705642445	8.600963885	4.050227382	10.13305042	5.159349672	7.34524764	10.21276103	2.976465955	7.449725126	2.800425941	7.603448327	4.873799558	7.4328564645	10.137842692333335	10.137842692333335	4.359205808	11.67024301	7.96680992	5.647330747	5.734462549	3.273733668	4.393207158	6.545804268	3.742818615	4.264727071666667	5.7769137255	7.119643617	8.458251357	2.8870714806666666	3.399389509	10.2140202425	9.937104818	6.5134566245	6.624496651	8.133477858	2.983076803	6.044334718	6.381909692	5.713868046666666	7.783586674	5.795374091	7.271420362333334	4.716244773	9.131498844	9.714895984	2.571744244	5.150756895500001	6.735768457	3.671334027	2.77403188	8.055077126	3.7479733724999997	7.271941696	5.625150505	4.356935076	5.419958771	7.433301781	7.468195075000001	7.422024513	7.688650815	7.452349342	4.0773847035	8.430056305	5.089706966	6.411980545	3.29920326	8.613899813	4.905564759	5.281327891	6.849291780333332	5.312667553	4.938691102200001	6.148840469	7.7806891305	7.7806891305	5.111724793	7.004374926	7.228351062	6.490157525333333	4.208179964	9.2271029405	3.593023341	5.149434160666668	8.167271221	6.626373678	6.337258422	5.984178812	3.899159121	3.702281867	5.861478026	4.24361384875	7.215526689	5.479331965	6.535984435	2.9368728726666666	9.548786828	4.47165124	9.462233743	4.320663042	6.113039336	7.679856995	7.036363135	6.256387041	6.1645928775000005	6.53801561	6.8753075415	7.891215644	9.116110533	3.991796346	7.786121209	9.560426337	5.728815454	7.016159917	3.382485622	3.3886276300000002	3.935673916	5.658976757	3.626161482	7.453526319	6.968006177	7.218801975	4.958669611	3.6474721595	9.541094501	8.096009727	5.118755257	10.30329463	10.30329463	10.30329463	8.240788354	9.083701562	6.318731727	3.2934559002499997	8.004820479	7.279745706	9.903360284	5.896372241	5.612698847	5.003254958	3.8159193333333334	6.519501219	7.229959178	9.368342415333334	9.368342415333334	3.36182247	3.816041245	7.500978769	7.310441263	5.6450608775	7.037242182	6.113039336	2.680818781	6.252857071	6.514855857	7.637000721	5.560187214	7.708856123	7.9374308615	8.276919853	8.14075404	4.126874125	4.80162939	3.744549279	6.501400546	2.553182384	8.223401548	6.647185956	4.392890247	5.096192039	6.240594242	2.7695553215	6.034833119	4.923335519333333	5.59944146	7.9702012415	7.79207439	2.983247841	6.613514678	8.213243127
GSM366184	3.924739507	3.924739507	3.924739507	3.668915726	2.275038463	4.660883452	3.290738506	2.5475667775	3.892040265	9.268031821142856	2.81556987	2.693478293	4.295038968	2.5287156245	3.838555838	3.116521368	4.175618417	4.410445173	5.079913239	2.995704943	5.529115187	11.155261843333333	11.155261843333333	4.351141551	5.106853516	4.018241163	3.3409471686666663	4.604719092	7.037077438	7.037077438	5.305800191	10.50373293	4.5169736685	4.457712382	3.536755811	6.668489032	5.960042436	7.967690423	8.809627014	5.618409605	2.814958215	11.50558069	2.718338293	3.73315892	7.551496881	2.2922681625	7.990707244666667	7.082978956	8.312754861	2.863791638	8.574911454	1.9375717	7.200614521	3.4503129176666665	3.5742213389999997	3.4606880075	4.540778954	2.409156911	4.6780629855	7.365296554	2.359268147	4.351995838	2.172126234	4.582137716	8.276608646	5.943385785	4.64756469	4.161099753	7.079457548	5.426994695	2.76058764075	5.506325987	5.389547883	5.1106222845	7.117357729	3.993746971	5.020548245	3.2666434235	6.889161522	3.645766339	8.477391268	5.4545678445	5.900967888	10.87426283	2.9178683855000003	4.624264723	5.357169789	6.941381486	4.262121013	7.3232695785	9.170854517666667	9.170854517666667	7.02899864	12.14086643	7.471857131	4.09774001	6.20654962	6.42043685	5.937987102	8.114793753	5.141033798	5.811395379333334	3.661936152	9.962760971	8.134255498	3.711004273666667	3.235296852	9.9537343555	5.63892171	5.6150653275	7.444467636	8.63216341	3.195400873	2.841759738	7.263607424	6.646988807333333	6.374120098	7.871720056	5.8833329039999995	5.915874638	7.457539913	9.803966814	2.973397025	5.040215122999999	6.608653189	3.969538174	2.677685621	6.645311825	3.887974504	7.869691653	3.10251896	4.062741902	6.086295161	6.257727611333333	6.675801593999999	8.921288382	7.188965221	6.018870742	4.038405058	6.393388463	4.572452234	6.814008228	3.348260223	7.828450657	7.55152249	4.919721024	4.286343698666666	5.1259440365	3.3268168852000004	5.342838103	9.363795484	9.363795484	3.646592908	8.168691438	3.1852411295	6.005106096333333	4.779890433	10.416806265000002	4.111823027	4.623294240666667	9.220253568	5.882757206	7.736129991	8.207535682	4.553216182	4.948088466	7.353548092	4.195516312500001	7.862402716	5.039644556	8.049793705	2.888701729333333	8.363268154	7.759976961	10.78130903	2.471764494	7.158257486	7.808844034	8.088863445	5.520938525	5.779695408	6.461771463	5.4842675155	8.345001315	8.188335328	4.321666504	8.826450511	10.24721968	3.173505399	7.827190485	2.367417753	3.4640043525	6.557638672	6.271832345	4.758897333	7.192258629	6.134540717	5.968376291	4.673830313	3.6232066085000003	9.498662464	7.301542639666667	5.798691905	10.02444417	10.02444417	10.02444417	7.26476471	8.190599836666665	4.892193374	3.2957213185	6.885639957	5.915003186	9.705106006	6.097741142	6.825322886	3.495650147	3.7524761840000003	4.3141865475	4.208417995	9.107453967	9.107453967	2.91942833	4.825577298	7.170868262	8.091067458	3.4817018524999996	5.994516581	8.07907989	3.012989431	8.29566204	5.232739747	7.958577519	6.19634294	5.401735546	6.4677101095000005	6.034066389	7.843144438	6.614528794	5.405402961333333	3.0915004	5.093759385	2.625006136	7.750923143	5.064320216	3.902891718	4.036919513	4.692517251	2.801046959	6.617838479	3.313975100666667	5.453604318	5.8155715995	6.667903093	3.128485686	5.593657085	7.755993077
GSM366185	3.442496576	3.442496576	3.442496576	3.827705913	2.324627602	12.14275092	3.154328289	9.18629074	4.49953199	3.246274318142857	3.040495134	6.172565966	4.612824847	2.369534962	3.958999221	3.000160204	4.250810354	4.541487709	8.337444405	3.114114654	8.551681415	13.271421013333333	13.271421013333333	6.218362289	3.845438558	7.670937115	4.352177569666667	7.195830786	8.009558801	8.009558801	4.794941517	9.887035986	7.7745801085	8.014085799	4.899139655	9.626507609	5.123496537	9.235830709	9.068378022	4.793089976	3.0038863565	12.14246806	3.6826684	6.550277275	4.132410033	6.782911107	9.000909087666667	3.946958102	9.609264515	6.565963245	9.632566044	1.685061512	4.918050819	4.899396947333334	5.475857656	7.9241059545	5.888496178	2.22629103	6.3461626495	9.740069828	2.394273641	4.103252969	6.120116102	7.711884387	10.3963051755	5.727364815	6.733170284	7.005199519	7.762088283	5.99500851	6.254225874	7.94427152	5.890941613	6.062525854	7.330957549	6.45123119	4.954422435	7.487495765	6.735747784	7.218801975	10.14063606	8.5857226515	9.028261969	11.67492935	2.964369869	7.684584016	5.930176829	8.7268014	5.609840574	8.5790175995	10.318770887	10.318770887	8.760224398	12.43571243	8.778304092	6.172565966	6.347061705	8.171099437	5.709893646	8.823056144	4.450257633	5.474948187	6.4280952825	11.00622467	8.274275457	6.546637345666667	3.255321289	10.96265453	8.786055154	7.226954731499999	9.194998906	7.224393948	5.502424376	3.925365374	8.416111091	5.413034408333334	6.943577612	6.879161908	7.71869035	7.495297093	9.483701574	10.28618706	2.964900509	5.228287288500001	8.658572244	4.489259007	3.264820416	9.008531301	4.8794414955	6.399879712	5.452645897	5.114138609	7.100911273	6.975261410666666	8.3136189115	7.89526967	8.415687113	7.234259135	4.844148995	7.5734528095	5.99801007	8.043579845	3.749793921	7.523012319	7.669601101	4.914081731	4.713549910666667	5.1998262005	6.1693228014	6.685332711	10.077790165	10.077790165	7.196024835	8.089833029	3.187241823	8.420543707333334	5.217554137	10.912719135	3.765398992	5.647649120333333	9.373609208	7.363290357	8.3573777315	9.259246503	5.820935483	4.449828536	7.90312581	3.3530810310000003	8.40792801	6.0028094945	6.35558544	3.129217496666667	9.370173458	6.709977452	9.683008289	3.124644177	6.613075048	7.696219583	8.547267628	6.487720829	5.652512178499999	7.353346343	6.417383425500001	9.540139105	8.604137869	4.73595833	9.824279797	8.981100021	6.234314528	6.999806444	3.08668725	3.6723371370000004	3.836423128	7.434308206	5.101355888	6.137256618	8.913251504	8.020043884	6.216326039	4.027139167	9.4081659	7.663849775	5.967148072	9.713691377	9.713691377	9.713691377	8.448126639	8.533638217	6.972028565	3.90210162475	7.55929764	6.899758347	9.627298895	7.01238921	6.698498783	5.783292329	4.034164027	5.5960595075	7.219861821	9.867388769666666	9.867388769666666	3.83364156	7.085865075	7.810428173	6.722822992	5.42242601	4.798076899	8.083790249	3.211150003	9.092493975	6.288821709	8.081298691	6.479419377	7.2268727385	7.248777843	8.663049084	7.325916918	5.266936067	5.910187361000001	4.682105169	8.585744818	3.29987544	9.179282529	7.425167499	3.236064512	4.025598246	6.131945571	2.776778937	6.149133646	5.123135506666666	5.898424209	8.534921543	7.669372608	3.713090734	5.293700126	8.177092443
