resample	observed_spectrum_cosine	null_spectrum_mean	null_spectrum_sd	z_spectrum	empirical_p_spectrum	observed_distance_w1	null_distance_mean	null_distance_sd	z_distance	empirical_p_distance	observed_anisotropy_w1	observed_effective_dimension_abs_diff	dev_pca16_cumulative_variance	ext_pca16_cumulative_variance	dev_effective_dimension	ext_effective_dimension
38	0.9944983733411249	0.594039823670082	0.006048048209163259	66.21285674679599	0.0196078431372549	0.04176981153869335	0.18044675479053127	0.004370899988443776	31.72732014424625	0.0196078431372549	0.00662422877120553	0.784527766511379	0.8830633731406744	0.8752228046261601	4.393376009445594	3.6088482429342146
39	0.9946609304757721	0.5818875357532786	0.006828890957169058	60.445158271147776	0.0196078431372549	0.03749124751651373	0.17741081569217307	0.0048045151734334626	29.12251561808853	0.0196078431372549	0.0373767531453386	0.8008016623408296	0.8795797654752716	0.8750518815286253	4.2555053287665405	3.454703666425711
40	0.9938259123042679	0.610422526555612	0.005704390941565947	67.2119757702661	0.0196078431372549	0.030839076024914053	0.16075601182807084	0.004356075703732731	29.824306242389373	0.0196078431372549	0.02867236499120192	1.1418410838256356	0.8729144319351816	0.8771102857366403	4.703806547165002	3.5619654633393667
41	0.9946317522070853	0.580809497539121	0.005846970075509807	70.77550411986374	0.0196078431372549	0.04697503320501028	0.18515169693990036	0.0038381495238067023	36.000854807200305	0.0196078431372549	0.015770095953025608	0.7841609846541857	0.8835035325080409	0.8747167727976696	4.217996382529576	3.4338353978753906
42	0.9914430850289707	0.6046217630587583	0.006475021190551994	59.74054919459437	0.0196078431372549	0.03265880699851073	0.16943892187997128	0.005292283045078536	25.845200212535264	0.0196078431372549	0.006995630117464624	1.1472064056417803	0.8828552679181237	0.8777008405189402	4.597298638299199	3.4500922326574184
43	0.9931474032183144	0.5892489543110775	0.005607805780977933	72.02432906597595	0.0196078431372549	0.04348071373982266	0.17954570704538259	0.004099123798218846	33.193677479241536	0.0196078431372549	0.030022936144153634	0.8356076071403509	0.8810110574093702	0.8778466450473905	4.378402206814626	3.5427945996742753
44	0.9944568895927702	0.5838808579339617	0.006041701017597833	67.95702575531496	0.0196078431372549	0.032872445265010486	0.1667990391451183	0.004418762407226329	30.308620726266646	0.0196078431372549	0.022348198888823754	0.6970367240088065	0.8705612329447284	0.8728321429142445	4.266831180547372	3.569794456538566
45	0.9976453793920586	0.5670150971799763	0.006079175424007553	70.83695603049391	0.0196078431372549	0.018450526585807425	0.15006335764154782	0.005104004955911898	25.78618794311614	0.0196078431372549	0.032113335767638924	0.5091767592751251	0.871184455022488	0.8757090371293631	4.006066274695391	3.4968895154202655
46	0.9944531572574796	0.5928921647803931	0.0060132969677671915	66.77883940034162	0.0196078431372549	0.041031683301843785	0.18586101575801084	0.004778731234065101	30.307067998248932	0.0196078431372549	0.0062582401313818915	0.9617306316068257	0.8834540288041901	0.8764816798923709	4.418449349559553	3.456718717952727
47	0.9939363325986073	0.5984854099795257	0.006094487704826759	64.88665524846155	0.0196078431372549	0.04138249282130568	0.17779229377440767	0.004405448792710906	30.963882993896252	0.0196078431372549	0.02217786763634035	0.9815503268829109	0.8802936500722873	0.8796070556848958	4.489769427368239	3.5082191004853285
48	0.9959983465058091	0.5775528854041572	0.006507272559387925	64.3042776036741	0.0196078431372549	0.034728928108018614	0.17380737547270933	0.0038369844633361723	36.246810143131285	0.0196078431372549	0.008927719540830952	0.5633455427709526	0.8832282902050613	0.8697928755249589	4.185236895585903	3.6218913528149503
49	0.9925067225239519	0.5808271668123066	0.007616415719895069	54.05161310145987	0.0196078431372549	0.04070420481589819	0.18149014228073748	0.004376378527405338	32.169506495661444	0.0196078431372549	0.011124816173163292	0.6715966336344512	0.8827546824927748	0.8760282194279665	4.214000289813412	3.5424036561789607
50	0.9955867321913442	0.5829844291572716	0.0059035976416445	69.88997693940718	0.0196078431372549	0.03512994602838434	0.1721646913017307	0.004655056392935073	29.437827108028696	0.0196078431372549	0.017438238356311885	0.7203767158921814	0.880898164544306	0.8780367903652312	4.2622721611243515	3.54189544523217
51	0.9939544763541525	0.5679069540532214	0.006673985514845838	63.837046297630785	0.0196078431372549	0.031209407124036137	0.16458215137129037	0.004665297197788587	28.58826321085711	0.0196078431372549	0.011580037695342282	0.4354457928700137	0.8799304039044942	0.8726101211411108	4.041424270694375	3.605978477824361
52	0.9944596492205705	0.587915628050833	0.006675829778279333	60.89790103583536	0.0196078431372549	0.046229392274394744	0.1827112661944062	0.004028464471352618	33.87937882797949	0.0196078431372549	0.006211577742396217	0.8571515063391031	0.8800643758066102	0.8801653398621416	4.329201917859649	3.472050411520546
53	0.9946946595367739	0.5951630787155203	0.0060340856459069146	66.21244779517951	0.0196078431372549	0.04677949660370887	0.1756953394384407	0.005219543654909206	24.698680834574674	0.0196078431372549	0.01379006355938711	0.9344512174960822	0.8808523748858917	0.8747642944525336	4.453800898807301	3.5193496813112186
54	0.9938667758389448	0.5857629033448845	0.005923256925958974	68.89855996378013	0.0196078431372549	0.042264451408565974	0.180351705528758	0.004028252272651328	34.279693716725774	0.0196078431372549	0.007820027819988636	0.778744179863474	0.8854447136845326	0.8784076826689774	4.277841961793287	3.4990977819298132
55	0.9946714185647855	0.5945048555648493	0.006054145208293934	66.09794599107471	0.0196078431372549	0.045395435649340496	0.18519711255373628	0.004047868671369526	34.53710785955323	0.0196078431372549	0.017145883108985144	0.8401256080180821	0.8809220952523327	0.8712673151363356	4.421115273072223	3.580989665054141
56	0.9963411532545481	0.5876486736501385	0.0053849109490666435	75.89586596139486	0.0196078431372549	0.03854285866169387	0.1802474439160341	0.004279696859357439	33.11089311022276	0.0196078431372549	0.010271768338514887	0.7873217218831159	0.8812237341596547	0.8750644132586187	4.342563595658625	3.555241873775509
57	0.9943361056436598	0.5917574134262583	0.00488285722907503	82.44736090587331	0.0196078431372549	0.05479590180318937	0.19668482110207733	0.004783151946309401	29.66431359312494	0.0196078431372549	0.017227532562259226	0.8945634801634674	0.8812489347554433	0.8755034572422856	4.414159346439335	3.5195958662758673
58	0.9948599575906887	0.5769362794168226	0.005294548460931147	78.93471582284211	0.0196078431372549	0.05351608155810226	0.19847139563501895	0.0051629200213636406	28.07622691754013	0.0196078431372549	0.008773865749732246	0.6934775529456196	0.8845287672301578	0.875246070212162	4.149864702305556	3.4563871493599363
59	0.9915866839628635	0.5862884549199276	0.005013376751511654	80.84336149696483	0.0196078431372549	0.029838697831840445	0.15771671519009064	0.004368922844762086	29.269918902679528	0.0196078431372549	0.01289936036449131	0.7496924879942233	0.8732643922463893	0.8750616931320447	4.327560782188438	3.5778682941942144
60	0.9945597907862511	0.589509835458816	0.00567693694187958	71.35008887263189	0.0196078431372549	0.052163238632816786	0.18343439554306482	0.004396299092244317	29.859469102506836	0.0196078431372549	0.018647021018564715	0.9428143571248451	0.8772135529749506	0.8774555849892641	4.368364971797408	3.4255506146725625
61	0.9916161709906122	0.6176943437080091	0.0060750170421615	61.55074540326904	0.0196078431372549	0.04482769735183901	0.16640520539193424	0.004256791762814558	28.5608305067075	0.0196078431372549	0.014434236232548806	1.2751443087503	0.8767835148070315	0.8766751599010161	4.813361392102114	3.538217083351814
62	0.9943209187061244	0.5955212997236452	0.005285847784301368	75.44667104620164	0.0196078431372549	0.033800513012836104	0.17758366018603028	0.004383733915473263	32.7992414561666	0.0196078431372549	0.01602137184242804	0.9486933585476471	0.8781430071196764	0.8791647891858734	4.436797250504824	3.488103891957177
63	0.9969093709166964	0.5792443062275374	0.006022373787158691	69.35223210152323	0.0196078431372549	0.03727305831637989	0.17714129354199348	0.004605381947207867	30.370604833419375	0.0196078431372549	0.013818172266106236	0.6123818180211935	0.8761602181939153	0.8727996232762733	4.192374661974191	3.5799928439529975
64	0.994274661848027	0.5503232565834989	0.006397826756074778	69.39097012012608	0.0196078431372549	0.03487466794605644	0.17774724292784724	0.004202985661797159	33.993115008795854	0.0196078431372549	0.010961025281214036	0.2472301596251696	0.8782038166774699	0.8745817459232935	3.770501630875228	3.5232714712500584
65	0.9965794185246375	0.5859402150304053	0.006992382347718498	58.72665181534548	0.0196078431372549	0.03496564941647715	0.16758277904993585	0.004047413778628416	32.765893700742375	0.0196078431372549	0.010492241604209132	0.7947851805479846	0.8802361971379022	0.8736312410970178	4.31214462957904	3.517359449031056
66	0.9928419833176743	0.6053779638997421	0.005449838737998423	71.09641918693491	0.0196078431372549	0.034866322270847655	0.16633509424107382	0.004930292711828515	26.665510478680662	0.0196078431372549	0.013612204695645214	1.138270984569373	0.8795291949019245	0.8766190685801389	4.611691554183757	3.473420569614384
67	0.9935838460579699	0.5936741480730752	0.005097114121948472	78.458062428475	0.0196078431372549	0.04718846019780819	0.1771544675077757	0.004479560756389275	29.01311409262498	0.0196078431372549	0.008588838165553735	0.9474491357153889	0.8821857806660653	0.8723617575474523	4.439150463870649	3.4917013281552602
68	0.9938394789316324	0.5914252604066417	0.005798272992474399	69.402427075663	0.0196078431372549	0.03975807107903429	0.17472950751539107	0.004150504719061189	32.519282731206296	0.0196078431372549	0.013551251300190787	0.8473829665975288	0.8852443850534104	0.8772757506188378	4.393498676962253	3.546115710364724
69	0.9940751881434443	0.5994349554672628	0.006748951314424581	58.47430427194136	0.0196078431372549	0.03970768429481519	0.17867930285004693	0.005062866136144879	27.449198698556096	0.0196078431372549	0.005994682729048476	0.8892664212197863	0.8805614346951224	0.8755802668998203	4.485444813984446	3.59617839276466
70	0.9948636215676367	0.5941259014092342	0.005678880439460019	70.56632454767917	0.0196078431372549	0.053412753923654764	0.1896352972764983	0.00396516899472481	34.35478879565324	0.0196078431372549	0.013040426947094582	0.8806265844051016	0.8799228260728804	0.8744556005769422	4.44843078816445	3.5678042037593487
71	0.9959400694350928	0.5747672400366588	0.00684804364532283	61.502649692674254	0.0196078431372549	0.022847904305532827	0.15738615319397856	0.0042317648398176155	31.792468150060103	0.0196078431372549	0.008974101570719489	0.5803494898953918	0.8772336110991883	0.8794708117110202	4.145822874169703	3.565473384274311
72	0.9906786834733543	0.6123859453683145	0.0062960795901608	60.08385578483107	0.0196078431372549	0.05029738756925718	0.18564123724563986	0.004045949672301123	33.45168888356593	0.0196078431372549	0.010536475845547462	1.1177883461712548	0.8787740785425907	0.8721240202449732	4.719965559476644	3.602177213305389
73	0.9951012547813279	0.5922050854234879	0.006321058252090661	63.73872115868952	0.0196078431372549	0.03992972960131441	0.18346089247929956	0.00463560687392578	30.962755639464348	0.0196078431372549	0.01707042484091942	0.953906678434937	0.8764286893386642	0.8752398222761356	4.410596811738189	3.4566901333032516
74	0.9943731801311521	0.5792716612680228	0.005996546323648646	69.22343236574173	0.0196078431372549	0.04734846180730327	0.1981256831574756	0.004671780244601491	32.27403975698644	0.0196078431372549	0.011956163611336699	0.7452791775416019	0.8840902873343911	0.8788901537882816	4.196203477364785	3.450924299823183
75	0.9951566520500008	0.584416168392806	0.006518029991778002	63.016046899954844	0.0196078431372549	0.04289114493983449	0.17949934812212873	0.005221430070399824	26.162986258635012	0.0196078431372549	0.011585117635753216	0.7757092108590018	0.8832614812153631	0.8764838607410338	4.280956672035745	3.5052474611767432
76	0.9948342558726336	0.5873825906647621	0.006097360202985273	66.8242733975898	0.0196078431372549	0.03923438486790585	0.1782126442941704	0.004442114512647959	31.286509843578788	0.0196078431372549	0.016346492653786255	0.8745718248926346	0.8751969406063156	0.8809186901176786	4.328317613162068	3.4537457882694333
77	0.9939963325864205	0.5679275483514037	0.00558500164778356	76.28803196577473	0.0196078431372549	0.04038895925649795	0.17654325366687207	0.004468619025948037	30.468986865911756	0.0196078431372549	0.023022397939112284	0.4764787159392716	0.8767566735367458	0.8744851547773935	4.014105955734421	3.5376272397951496
78	0.991426164568529	0.622980108185117	0.00508687121955705	72.43078121712215	0.0196078431372549	0.04341230495741917	0.16706067174659048	0.004832078513503266	25.589064093978475	0.0196078431372549	0.02834611712700579	1.341178241972548	0.8774648187539351	0.8740873977975815	4.928009328358448	3.5868310863859003
79	0.9952161810277437	0.582565431518064	0.006011134747052667	68.64772906846041	0.0196078431372549	0.04188568384815218	0.18257662101555405	0.003608736348226336	38.986205583167724	0.0196078431372549	0.01796558142803335	0.690396225062806	0.8797675741061717	0.8757280960608109	4.229420921018155	3.5390246959553493
80	0.995553087138024	0.5790850276179461	0.006551321906389882	63.570080278588144	0.0196078431372549	0.03325578481498805	0.17293970087642893	0.005073171994040218	27.53384198791931	0.0196078431372549	0.010733334873436133	0.6964163524081388	0.883322846941723	0.8735347569594647	4.205285311636828	3.5088689592286895
81	0.9885155067539695	0.6264289702514307	0.007393908478867038	48.970924854890946	0.0196078431372549	0.03500171120706825	0.16990810860368005	0.004459159596891403	30.25377191941248	0.0196078431372549	0.00854702047221356	1.4942563575181653	0.8737145878747236	0.8753080132237951	4.964137936394184	3.469881578876019
82	0.992804776149297	0.6008078596984098	0.0067223833569436085	58.31219310722441	0.0196078431372549	0.0436091983732868	0.17747218705573645	0.004098891001064847	32.65834310980055	0.0196078431372549	0.010003699345168668	1.0707888874024474	0.8798404122687135	0.8742898802338699	4.52054695749545	3.449758070093003
83	0.9911332958515868	0.6144713945603075	0.005576037580567874	67.5501009182437	0.0196078431372549	0.04459763537536594	0.18562855504145176	0.004619282675033619	30.530913474581723	0.0196078431372549	0.014349195497315162	1.3007826241239324	0.8765343550988574	0.8779100256473711	4.782364841075228	3.481582216951296
84	0.9948157456778197	0.5853790559731767	0.007383147635602668	55.455573951992584	0.0196078431372549	0.043856816124130775	0.17377332788707317	0.004050318892237871	32.07562545554562	0.0196078431372549	0.025355004153974268	0.855185357851513	0.8820958856473045	0.8777835884946171	4.308669306375526	3.453483948524013
85	0.993470936332844	0.6013402401139232	0.007274340228966833	53.90601537407259	0.0196078431372549	0.04407147093212546	0.18040777621817547	0.00448807815292974	30.37743565072547	0.0196078431372549	0.006854530504215086	1.0252153026475308	0.8798398694359684	0.8807591733810027	4.552100383115799	3.526885080468268
86	0.9917989623166426	0.6128581383411859	0.006723308338157824	56.36225574019797	0.0196078431372549	0.028030379503295635	0.16451156114243276	0.0042883655325511	31.825920762390332	0.0196078431372549	0.025437424074368633	1.2238598317291562	0.8749745757280218	0.8750296486473828	4.73837545227907	3.5145156205499135
87	0.9939558540026676	0.58580177767108	0.006179000264468807	66.05503461111692	0.0196078431372549	0.03527957300054488	0.16630051400992849	0.005111666724969621	25.631745584931945	0.0196078431372549	0.00963061516413	0.8234809912512953	0.8763487698128981	0.8777769791463081	4.304494321053408	3.4810133298021126
88	0.9946585874971584	0.5954790879775751	0.0052584878326966	75.91146204380975	0.0196078431372549	0.04478997960495863	0.1865829448191972	0.00468311068130996	30.2775174159617	0.0196078431372549	0.011813812960190863	0.7818968969482802	0.8806948949462159	0.8694842945561857	4.459579207553387	3.6776823106051064
89	0.9951953852820227	0.59658518779654	0.005993530248440794	66.50674660216829	0.0196078431372549	0.03823729514065948	0.17513403871260708	0.004451421696443124	30.753487965728773	0.0196078431372549	0.011336691689828442	0.98766640190534	0.8752405059744242	0.8791150078575803	4.470990286290846	3.4833238843855057
90	0.9961464641843635	0.5879368029799332	0.005991261144356285	68.13417932699531	0.0196078431372549	0.048680015616859695	0.18758750432605242	0.005108063670802225	27.193766104207	0.0196078431372549	0.017801894655496853	0.7794888678497958	0.8795278259622622	0.8749192054058723	4.333702177553713	3.554213309703917
91	0.9952306362455301	0.5861735187675046	0.004904937054431133	83.39701670758083	0.0196078431372549	0.04235275521008402	0.18006992160306243	0.004380025289688491	31.44209388863435	0.0196078431372549	0.011128863546222967	0.6908829837243844	0.8806320970651551	0.8747727716445525	4.302356375052329	3.611473391327945
92	0.9944611230006594	0.5912480217627618	0.00616179593280304	65.43759410975387	0.0196078431372549	0.034188300435736	0.17321489374753413	0.004613425517823	30.135220082062254	0.0196078431372549	0.009874387917295335	0.933955415857644	0.8835218357783896	0.8771031909272418	4.380633364990083	3.446677949132439
93	0.9937280542493401	0.5785027990971123	0.006135025350069816	67.68109852186716	0.0196078431372549	0.04274028102246195	0.18504319516086742	0.005138853761338458	27.691567175739493	0.0196078431372549	0.021678249449195948	0.6741269733756083	0.8848999938907517	0.8781764810892576	4.1840221870067476	3.509895213631139
94	0.9942708369583897	0.5794186243560222	0.0051162861798098504	81.08463796248897	0.0196078431372549	0.053630507758197866	0.19174656218505934	0.004547826052600118	30.369687149291188	0.0196078431372549	0.014341822462473714	0.6440979076681046	0.8823188823137937	0.8750646835958519	4.2052737683466415	3.561175860678537
95	0.9937810001248955	0.5963114782159668	0.00655397909440518	60.645527882173056	0.0196078431372549	0.0466795310080076	0.18197153194853213	0.005110381484185174	26.473953335813675	0.0196078431372549	0.010287040305989283	0.9465599116283379	0.8811755020136969	0.8750162990258993	4.4780174616763375	3.5314575500479997
96	0.9945036747834046	0.5862541025930387	0.006598769386502681	61.867531395385896	0.0196078431372549	0.04909535078275727	0.19063529361596518	0.005673120309851118	24.949222844336685	0.0196078431372549	0.008835156733877698	0.7529292946419148	0.8802800442739445	0.8774096536310101	4.289091480437053	3.536162185795138
97	0.9941764480552576	0.593870520336223	0.00612512287111606	65.35475877663411	0.0196078431372549	0.048835970109134715	0.1803642950513095	0.005119207779268785	25.69310147457269	0.0196078431372549	0.010871937793471271	0.9427297387548177	0.8820437688624669	0.8765380836545527	4.42763658873528	3.484906849980462
98	0.996332879062951	0.5615043543316345	0.006542668686980323	66.46042242618975	0.0196078431372549	0.043473073492355026	0.17816297625745647	0.004857076168221075	27.730654842588603	0.0196078431372549	0.023089595496232587	0.4357658673824769	0.8745731349019942	0.8754127564986546	3.929475083489328	3.493709216106851
