null_rep,mean_pr_auc,mean_roc_auc
536,0.35138515580853036,0.6622794117647058
537,0.3855037430463127,0.6811397058823527
538,0.4002849834920268,0.682843137254902
539,0.43605610598838146,0.709485294117647
540,0.3905035220913704,0.6871446078431371
541,0.38692102886220525,0.6908333333333333
542,0.38354709267054476,0.6888480392156862
543,0.38611062245001876,0.699656862745098
544,0.41488681008533945,0.7282230392156863
545,0.37859629102121367,0.6928799019607844
546,0.4020172506229008,0.690796568627451
547,0.3731060930526875,0.6686029411764705
548,0.3986303451593699,0.6978431372549019
549,0.4100067022116171,0.7089583333333332
550,0.38440882157058626,0.6946936274509803
551,0.40965007204983983,0.6991299019607843
552,0.39778075775560295,0.704546568627451
553,0.38373470755823696,0.6945710784313727
554,0.38390049177974883,0.6913970588235294
555,0.4114246771317204,0.6872181372549019
556,0.3870912919353322,0.6981495098039215
557,0.40944786428455154,0.7145955882352942
558,0.36944017235774196,0.6887622549019607
559,0.4216792034791261,0.7165196078431373
560,0.3913146601277406,0.6890808823529412
561,0.3748406429741569,0.6693014705882354
562,0.3871294581894426,0.6875857843137254
563,0.39353836888086113,0.6987254901960783
564,0.36577161563926275,0.656875
565,0.39264828337583757,0.6788357843137257
566,0.4131535090869457,0.6993627450980392
567,0.405511785442513,0.7128553921568626
568,0.372702644105121,0.6831617647058824
569,0.3651783566164371,0.6674632352941177
570,0.3925348601347053,0.6887745098039217
571,0.3877336099716131,0.684828431372549
572,0.38476830158718706,0.6817524509803922
573,0.38766339200588434,0.6867401960784315
574,0.40240419244211817,0.697610294117647
575,0.4033593961078481,0.6994730392156864
576,0.3951413174602028,0.675796568627451
577,0.3913105340794968,0.6935294117647058
578,0.3924788034462957,0.6778921568627452
579,0.3685663194161646,0.6823774509803919
580,0.39734495847576334,0.6960539215686274
581,0.39830641113845444,0.6851102941176471
582,0.3762031818943584,0.6679656862745098
583,0.3952007549124423,0.7032107843137255
584,0.4064196759695986,0.6976593137254902
585,0.38997714122249716,0.697671568627451
586,0.39663476017732985,0.6987745098039216
587,0.4037116401114079,0.70453431372549
588,0.39666141213161327,0.6863235294117647
589,0.3578891443094229,0.6666666666666665
590,0.40669111743376457,0.7001593137254902
591,0.3951159715828833,0.6889705882352941
592,0.4458928457736507,0.7208333333333333
593,0.39400660178601354,0.6762377450980394
594,0.3624235737602611,0.6759926470588237
595,0.4261005530990051,0.7118504901960785
596,0.39782486974669645,0.7025490196078432
597,0.42899229833633856,0.705674019607843
598,0.39858387533232736,0.6970588235294117
599,0.4010771552578828,0.697156862745098
600,0.4098642575318272,0.7125367647058823
601,0.38705690339359067,0.6918259803921568
602,0.38312484890696974,0.7010906862745097
603,0.3915061660618936,0.6906004901960786
604,0.39573521587917865,0.6859681372549019
605,0.37971159368953494,0.6833946078431374
606,0.37161559207476386,0.6743137254901961
607,0.38494920254324283,0.6905024509803921
608,0.38410052540625295,0.6980147058823529
609,0.3816254056186331,0.6785171568627448
610,0.37083388421004526,0.6820710784313725
611,0.39148369730258276,0.6975
612,0.3809899461706738,0.6807843137254902
613,0.3848017777429542,0.694656862745098
614,0.40288616433159774,0.6926838235294117
615,0.3837857590179572,0.6940318627450981
616,0.3415070704436029,0.6769117647058827
617,0.3743659572568241,0.6809436274509804
618,0.4130460331149186,0.7069362745098039
619,0.37037522810007334,0.6701838235294117
620,0.4308085190952838,0.7120588235294116
621,0.41437649888810874,0.7016176470588235
622,0.37986144303752667,0.6821446078431371
623,0.37519069095965385,0.6760661764705883
624,0.40389154177292724,0.687389705882353
625,0.4502504577179499,0.711813725490196
626,0.4064893304436648,0.7094607843137254
627,0.3768851914482719,0.7029779411764706
628,0.3881767507088715,0.6945955882352941
629,0.4026112261491518,0.7082965686274509
630,0.4137101963510632,0.7114583333333334
631,0.39255822620218916,0.690049019607843
632,0.3773459097876667,0.666470588235294
633,0.39264470247674593,0.6789338235294118
634,0.3728674231541879,0.6930514705882354
635,0.39323466087862363,0.686813725490196
636,0.3886821092850504,0.6791053921568627
637,0.36438734675770285,0.6888602941176469
638,0.39444923491827516,0.7110049019607844
639,0.3880304299243928,0.6876960784313727
640,0.36748544561160656,0.6829779411764705
641,0.41126257089860024,0.6995220588235295
642,0.35792589502574024,0.6693749999999998
643,0.38031544284175867,0.6728553921568627
644,0.3598691878440331,0.6709558823529413
645,0.3755133297072152,0.6893504901960784
646,0.3989261843391101,0.6966053921568627
647,0.39239595628256624,0.6848897058823528
648,0.39037856267113225,0.6899632352941178
649,0.36659309862251044,0.6789093137254902
650,0.3622575767455797,0.6646200980392157
651,0.38521758530427264,0.6983333333333335
652,0.3960774414210946,0.6858333333333332
653,0.412641759441682,0.7057352941176469
654,0.38676628938084046,0.6802941176470588
655,0.39137861366073445,0.7015196078431374
656,0.3964789478523999,0.6968995098039216
657,0.4080055592126026,0.7051225490196079
658,0.41034046602119356,0.6906740196078429
659,0.38545520733136834,0.6951960784313727
660,0.40544327056672264,0.7099387254901959
