null_rep,panel,GSE10846_to_GSE87371__corr_structure_similarity,GSE10846_to_GSE87371__top4_eigensubspace_overlap,GSE10846_to_GSE87371__top8_eigensubspace_overlap,GSE10846_to_GSE87371__eigenvalue_profile_cosine,GSE10846_to_GSE31312__corr_structure_similarity,GSE10846_to_GSE31312__top4_eigensubspace_overlap,GSE10846_to_GSE31312__top8_eigensubspace_overlap,GSE10846_to_GSE31312__eigenvalue_profile_cosine,GSE87371_to_GSE31312__corr_structure_similarity,GSE87371_to_GSE31312__top4_eigensubspace_overlap,GSE87371_to_GSE31312__top8_eigensubspace_overlap,GSE87371_to_GSE31312__eigenvalue_profile_cosine
174,MATN3|COL9A3|IGHV1-69|CCL17|CLGN|LINC00877|SNX29P1///SNX29P2|LINC01021|PPBP|HTR3A|SOX8|IGLJ3///IGLV1-44///CKAP2///IGLV@///IGLC1|NPY1R|TCL1A|ASZ1|GTSF1,0.7323000415498498,0.5976205033348272,0.7531570330149964,0.9936843818978545,0.4888084731156892,0.5295791320594736,0.6498000448038846,0.9793265117746227,0.522908162456277,0.5163852095701404,0.6576578153751805,0.9667233959235414
175,IGK///IGKC|DNAH8|COMP|IGKV1OR2-108|STXBP6|SFTA3|KCNK12|IGLJ3///CKAP2|CD74|USP9Y|KRT5|EYA2|CCL17|CETP|HLA-DQB1|MAGEA1,0.7101008379148864,0.5679216562561518,0.763280124526042,0.9897057892972854,0.472481221049266,0.43894752781342905,0.6229272683505986,0.9904728934148029,0.5167726052187855,0.47486429118953843,0.6073182281766756,0.9627053156672265
176,CXCL14|IGLJ3///IGLV1-44///CKAP2///IGLV@///IGLC1|WFDC21P|MMP1|KCNN3|SFRP2|GOLIM4|ASMT|CRNDE|FAM129C|EPHB1|FDCSP|TPSB2|FAR2P3///FAR2P2|SDR16C5|TFPI2,0.7998377848207323,0.6561067375310831,0.6914564974941283,0.9879631399349847,0.6867843819733765,0.6936406923237521,0.6745621979842749,0.9552407857904376,0.7285503645722123,0.6928013650621243,0.7032610541482942,0.9792794998394931
177,NCKAP5|ARL14|HEPACAM2|ORM1|LINC01021|MMP1|MFAP4|PDGFRL|SPIC|NPY1R|KDM5D|CD163|IGKV1OR2-108|TCL1A|NPIPA5///NPIPB6///NPIPB8///NPIPB3|LOC100130744,0.5736930475415624,0.6294179572013757,0.752353624407722,0.9841230790394178,0.5204605434644611,0.5913601108208658,0.661067528835521,0.9738351603649543,0.6369813217128967,0.7290224929636684,0.6676596422249741,0.9825289672921429
178,SACS-AS1|GPAT2|STXBP6|PXDNL|SCARA5|RSPH1|CHIT1|MYOT|XIST|ASMT|FABP4|LOC101930415|CCDC110|MAGEB2|LOC101929272|BIK,0.6160094353280268,0.4978801080068934,0.7271272632119448,0.9993866422347074,0.5323783229792223,0.42437197059214965,0.7023901737683583,0.9898327445083915,0.4905085644974933,0.401723419064034,0.6365955728770791,0.990236681254955
179,TCL1B|STEAP2|GTSF1|IGHD|ZBTB32|S100Z|LILRA3|ASPN|TCL1A|TNFRSF17|LEP|FDCSP|MYOT|IL13RA2|FAM129C|LINC01405,0.6858050777036961,0.6750671638476307,0.7746503483776128,0.9951349545132081,0.604599562445387,0.6362484158921766,0.6979536905495289,0.9747465069165373,0.6596888068816663,0.6871232389073081,0.7407111632220907,0.9780107341572295
180,S100A8|CILP|FDCSP|SUGCT|MAGEA1|ZNF257|OLFM4|SERPINA9|KLHL13|MAGEA9B///MAGEA9|EML6|ZNF711|GOLIM4|C12orf77|LILRA3|LHX8,0.8115656520421642,0.8341942622063203,0.8350191543870823,0.996095238892434,0.622527128346766,0.5218235170225012,0.6742249685453727,0.976642414259726,0.5686719972452967,0.4664455469143766,0.6959220239184316,0.9800390181335727
181,UMODL1|ASZ1|TPSB2|CTAG1A///CTAG1B|LILRA3|LOC100130744|VPREB3|RAB25|HIST1H1B|HAGLROS|LOC102725426///MIR8071-2///MIR8071-1///IGHM///IGHG1|TCL1A|SMC3|MMP12|IGLJ3///CKAP2|KLHL13,0.5273366725652399,0.600165437867757,0.7352950260968609,0.9896565919814455,0.2687399998775703,0.49495767416953396,0.6147873300489441,0.9758515989543093,0.4430244210622903,0.48066425584318123,0.627901768284405,0.9926312714418514
182,LOC100653057///CES1|FCAMR|MAGEB2|LOC102725426///MIR8071-2///MIR8071-1///IGHM///IGHG1|LOC101929141///CCDC144CP///CCDC144B///CCDC144A|ADIRF|MAL2|IGLJ3///IGLV1-44///CKAP2///IGLV@///IGLC1|PSMA8|HEPACAM2|RSPH1|EYA2|IGHV3-23///IGHV4-31///IGHM///IGHG3///IGHG1///IGHD///IGHA1///IGH|FAR2P3///FAR2P2|HSF5|SCARA5,0.7264564123180224,0.6231270368039753,0.7440727529002253,0.9957757343872534,0.6207996785127929,0.5662118353095407,0.708235938838458,0.9945245337249305,0.48205571462590996,0.4319601017130546,0.6220661449727385,0.9915394283840893
183,CRNDE|LHX8|PDGFRL|EPHB1|MT1M|IL13RA2|PCSK1|ZIC2|KCNK12|WISP2|KRT5|VSIG4|HLA-DQA1|CXCL6|MMP1|SPINK2,0.8154955679285626,0.734835493324318,0.8224391874913434,0.9976826272590185,0.5686327667671831,0.5592764572664958,0.6527948829317477,0.9754696385844074,0.5432362585743964,0.5601404116306653,0.6465368434947398,0.9776220520812909
184,LINC01021|HSF5|GOLIM4|C1QA|P2RY12|MGST1|EPHA4|KRT6A|KCNH8|CETP|SACS-AS1|RAB25|TCL1B|RSPH1|KCNN3|UBASH3A,0.43063625957547463,0.5063990167938028,0.6482021019143794,0.9976244475659305,0.36857604881914247,0.4445873700765467,0.6190695785873952,0.9750366022129878,0.5433829188877666,0.5707754970807289,0.6627618561530595,0.9750980032063783
185,MAGEA6///MAGEA3|BIK|LOC101930114|NLRP4|LINC01268|LOC101929141///CCDC144CP///CCDC144B///CCDC144A|LEP|RAB25|IL17RB|MMP3|EPCAM|IGK///IGKC|LOC613266|DNAH8|SUSD5|HSF5,0.6118527032135033,0.61149414053472,0.8096612655128665,0.9951414405548243,0.6935451976048027,0.6865985064148248,0.7295788687395028,0.9970135159976578,0.6317223538779776,0.6254371572227329,0.7314173975462498,0.98553059392524
186,EPHB1|CD74|LINC00877|C15orf48|UBASH3A|IGHD|KRT6A|SPRR1B|MIS18BP1|FDCSP|IL22RA2|RASSF6|HIST1H1B|LILRA3|FCGR3B///FCGR3A|FAM129C,0.5980107713425395,0.7831611797372018,0.7487037841976614,0.9824877494873222,0.47435921714590995,0.7341493500322807,0.7568928896536131,0.9638918392734008,0.835960687473424,0.8495293206867858,0.6910231246301751,0.9845405103729958
187,VSIG4|HIST1H1B|ZNF883|ASMT|P2RY12|ABCG5|UHMK1|IGK///IGKC|FCER2|MAL2|SERPINA9|LOC613266|GOLIM4|ZNF711|FAM167A-AS1|MT1M,0.6573242385120397,0.5625952129094888,0.7664392138491853,0.9952644170166284,0.5094379114683056,0.4510886120056583,0.6482694687210356,0.9683422910882087,0.6823436456041672,0.6670323529841695,0.6925048850035533,0.9836428461120258
188,AICDA|MAL2|GOLIM4|SNX29P1///SNX29P2|CAMP|HK3|C1QA|H2AFB1///H2AFB2///H2AFB3|CPXM1|FABP4|LOC101929272|UGT2B17|LIN28B|NME8|FAM167A-AS1|LOC101927811,0.4735204999050293,0.4629302120355158,0.6131872970338456,0.9960316774976637,0.2659185837445733,0.37993564580549843,0.5151187715870844,0.9701183994228747,0.4771961616022213,0.48945867421406386,0.6203860743532281,0.9848831232950574
189,EYA2|FCRL4|ZNF257|AICDA|SPIC|LOC283454///HRK|EPCAM|LOC102725426///MIR8071-2///MIR8071-1///IGHM///IGHG1|TPSB2|STAG3|MATN3|KRT6A|IGK///IGKC|TRPM4|EPHB1|CT45A8///CT45A9///CT45A10///CT45A7///CT45A2///CT45A1///CT45A6///CT45A5///CT45A3,0.6419789937101008,0.5870241764335401,0.6601403041997683,0.9941020766563037,0.5195555618999067,0.51282518986694,0.6586838986846398,0.99106690811987,0.4662440574712237,0.5472848198679097,0.630911412583472,0.9934492474185554
190,DNER|MIS18BP1|VPREB3|CCL21|LOC100505878|KCNN3|IGHV1-69|NLRP11|EPHA4|IL22RA2|HLA-DQB1|HIST1H1B|PRAME|CD1C|TPSB2|HEPACAM2,0.6151202514011482,0.6751562735501588,0.7031843316415518,0.9900356646050701,0.4224532421348271,0.6026404821267406,0.6390328042230409,0.9793304099263452,0.5128843351007286,0.6270143641670016,0.6897327832517339,0.9907514962958078
191,IGK///IGKC|TCL1B|LOC105375172|FCGR3B///FCGR3A|COL9A3|GTSF1|LIN28B|IL13RA2|LILRA4|MATN3|ZIC2|SEC31B|KRT14|HEPACAM2|NLRP11|GPAT2,0.4762372828333257,0.3544632716360127,0.674557770717094,0.9979698128426678,0.5275927718739716,0.608302544551883,0.665522463794539,0.9934413734601497,0.3870900618934993,0.3444204682227005,0.6578112004938328,0.9931548677474652
192,OVAAL|HSF5|C4orf22|ASZ1|CLIP2|CCL20|TRIM59///IFT80|ZNF883|PLA2G2A|LOC100134317///LOC284412|RASSF6|UHMK1|ZYG11A|VPREB3|SCARA5|ARL14,0.5898798984528405,0.5914815245977618,0.6622155973019401,0.9858809117996975,0.2028158832531044,0.3792998465728813,0.5798550107769177,0.97584381347739,0.32263018184809894,0.45193575892422855,0.6203159271490628,0.9853325714618227
193,SPINK2|PPBP|PXDNL|PTPN20|CTTNBP2|LINC01021|CT45A8///CT45A9///CT45A10///CT45A7///CT45A2///CT45A1///CT45A6///CT45A5///CT45A3|ADIRF|LILRA3|CENPV|PROK2|SPRR1B|FABP4|C1QA|KRT5|GJB6,0.6366920008181424,0.640117637179395,0.6916845334105408,0.997623886403185,0.6664066779924736,0.8312193379411934,0.7413855158261722,0.9961974134360781,0.6803257705879386,0.6866764264308379,0.7441508979319365,0.9963490334347711
194,ABCG5|C15orf48|C1QA|MMP20|DAPL1|SNX29P1///SNX29P2|MARCO|IL22RA2|IGHV1-69|SACS-AS1|FAM30A|MYOT|TNFRSF17|LOC105375172|LOC101927811|PPBP,0.7952997340062493,0.6361167770861824,0.6913983903107002,0.9958369540160001,0.6037228825868108,0.5875107603597786,0.6611692730470353,0.9734073335389064,0.6391366685757637,0.6064997164638288,0.6668615431872112,0.9753073337925182
195,MAGEB2|SERPINA9|STXBP6|CPXM1|CTAG2|TPSB2|SPINK2|NPIPA5///NPIPB6///NPIPB8///NPIPB3|STAG3|CCL20|MATN3|COMP|PTPN20|IL22RA2|SOX8|CXCL6,0.7939679274125045,0.8530864180299436,0.7900744023873097,0.994800620356076,0.550754995336671,0.6021143972562815,0.6704648862657678,0.9711431571569428,0.5446686822995517,0.5925704053582523,0.6144207876385078,0.9788340357714039
196,CRNDE|LINC00487|FCGR3B///FCGR3A|MGST1|ABCG5|CD1C|LOC101929272|IGLJ3///IGLV1-44///CKAP2///IGLV@///IGLC1|NLRP7|EPHB1|CCR10|UBASH3A|LTF|SOX2-OT|GPM6A|MYOT,0.7165667074695606,0.6653290987859902,0.7729891682602563,0.997398370013976,0.6661123934117622,0.6366437885726675,0.7387165308232657,0.9825415051854415,0.7383374442575025,0.7871067465939511,0.7553332703467391,0.984975637570978
197,CCL20|LEP|HIST1H1B|UHMK1|MUC16|SOX8|JCHAIN|MGST1|AICDA|OLFM4|IGHV3-23///IGHV4-31///IGHM///IGHG3///IGHG1///IGHD///IGHA1///IGH|LINC01268|MAL2|PABPC5|PTPN20|LINC01102,0.28064355206202457,0.5686003659386524,0.5883429542586389,0.9887879212030571,0.1033527237549916,0.4415709804742618,0.5806452222362812,0.9834071409975309,0.44003230375830327,0.4753375688084087,0.6218246536623186,0.9960594237914167
198,KRT5|LINC01268|S100A8|IGHV1-69|ASB5|AQP9|IGKV1OR2-108|RPS4Y1|FDCSP|FAR2P3///FAR2P2|HLF|HMCN1|LINC00877|CTAG1A///CTAG1B|OVAAL|PLA2G2A,0.6913150045937854,0.8151766051465152,0.704537457884526,0.9971737043187175,0.6320928251687922,0.7337170805781861,0.6898518008478431,0.9906593903777853,0.6693469889635576,0.7854023820397684,0.6674082725279247,0.9812713059990986
199,RAB25|ZIC2|MAGEA6|LRRN1|NPIPA5///NPIPB6///NPIPB8///NPIPB3|MAGEA9B///MAGEA9|GTSF1|LEP|EPHB1|C17orf99|PCSK1|MATN3|LINC01268|STXBP6|KDM5D|PTPN20,0.5621042380628207,0.6163678035052935,0.6406725035306033,0.9944271148092579,0.4458690585136192,0.588409610368418,0.6136127480220037,0.9887593806092776,0.5068034197647718,0.6084948590455892,0.6266918955368372,0.9956346913997045
200,ASPN|AP3D1|TPSB2|SFRP4|LOC101930415|MFAP4|STXBP6|NLRP11|HPDL|C4orf22|NCKAP5|CCDC110|LMO2|ARL14|CCL17|ZNF711,0.6787574982283141,0.6986920463426568,0.7707384812749405,0.9922667544883155,0.4031826609324282,0.4993399957801222,0.649797394462088,0.9388079197314644,0.54985701837667,0.5127922236954077,0.7217984055939073,0.9571990092727688
201,SCARA5|MAGEA6|LOC102725426///MIR8071-2///MIR8071-1///IGHM///IGHG1|SNX29P1///SNX29P2|PXDNL|LOC100509457///HLA-DQA1|CLGN|KCNH8|ASMT|FCER2|CD74|CETP|PPBP|LOC100505878|KLRC2///KLRC1|MATN3,0.6350151034263755,0.6588708702247416,0.6839742069083317,0.9981932693964557,0.454821874414312,0.47715296743358115,0.5961874548177859,0.9866712614641012,0.46490010338847454,0.4965195709713067,0.6611959310703104,0.9875747796649372
202,CLGN|EYA2|CHIT1|RAB25|BIK|SPRR1B|SOX2-OT|LINC01021|NCKAP5|KLRC2///KLRC1|LINC01405|KRT14|LOC101929141///CCDC144CP///CCDC144B///CCDC144A|IGHV1-69|ZNF257|PROK2,0.6291169526589264,0.6535787553710892,0.7605114089026583,0.994627322424621,0.5081703994732738,0.4977576323643639,0.6647544669497385,0.9942778729431796,0.6524922490716801,0.5807782841877462,0.7506789546771624,0.9936893931944979
203,NME8|MAGEB2|MUC16|ZNF257|MAGEA6///MAGEA3|FSTL5|LINC01268|ZPBP2|ZNF711|EPHB1|PTPN20|MAGEA9B///MAGEA9|LINC01405|SFRP4|MARCO|EPHA4,0.5951832565925289,0.6158706734973534,0.6906567691906764,0.9965074696216721,0.6100318871844675,0.6203677728969474,0.6390737515799593,0.9874588099495436,0.6517070195374219,0.5958628626647378,0.6639795776990455,0.9949881746808117
204,TCL1A|SPRR1B|KDM5D|CTTNBP2|PABPC5|NPIPA5///NPIPB6///NPIPB8///NPIPB3|LINC01102|LEP|PDGFRL|MAGEB2|LTF|TPSB2|P2RY12|SDR16C5|LHX8|FAR2P3///FAR2P2,0.5795414805665758,0.5416765440479359,0.7465031643205385,0.9896231762344673,0.41475751546274775,0.46216141050165066,0.6880250626419067,0.9878255425270422,0.5749731180933593,0.6110557738071135,0.6565496732491645,0.9971694239247744
205,IL22RA2|OLFM4|IGLJ3///IGLV1-44///CKAP2///IGLV@///IGLC1|PKHD1L1|HTR3A|MYOCD|RSPH1|COL11A1|LGALS2|SMC3|ZBTB32|AP3D1|FCGR3B///FCGR3A|TCL1A|FAM167A-AS1|GJB2,0.6284564284385253,0.7322195942991819,0.7857284725560078,0.99446775853639,0.6489935802537241,0.6798822100365437,0.7860035308505662,0.9734634594142814,0.6187694881347495,0.6001611893959018,0.7134147649504534,0.9846543041864941
206,PNMAL1|ARL14|DNER|HLA-DQA1|GTSF1|CENPV|RAB25|LEP|NME8|SEC31B|EPYC|HIST1H3B|SCARA5|LOC100130744|LTF|TXLNGY,0.36870187596403414,0.41346698901572787,0.6783491415072318,0.9915172149276916,0.1843999468393523,0.3951780041395587,0.5855808094572874,0.960869449156074,0.288753010579137,0.43707679978942704,0.5660431023214245,0.9844919024228379
207,LINC01268|SCARA5|ZNF883|CTAG2|MYOT|SACS-AS1|ASMT|SPRR1B|MME|STEAP2|MAGEB1|FCRL4|LOC440864///MSH6|LYPD6B|LILRA3|LINC01102,0.8532494588461524,0.7891452570254083,0.6671636533839554,0.9984308800324261,0.67263509842111,0.5113764055462041,0.5705067094247517,0.9775253089192334,0.6708839460323037,0.595068076375868,0.6246735782559487,0.9766403168668722
208,FAM167A-AS1|SEC31B|P2RY12|MAGEA6///MAGEA3|BIK|STEAP2|EIF1AY|NLRP4|CAMP|NPY1R|KRT6A|OVAAL|SPRR1B|UMODL1|ZNF711|IGLJ3///IGLV1-44///CKAP2///IGLV@///IGLC1,0.7066862771161774,0.6787662855954791,0.8046847679037933,0.9941737609197753,0.6646584772678646,0.7171398426433233,0.7508523327118035,0.995275140293415,0.6908133822361091,0.6620137614331884,0.7393970424919863,0.9899618838279749
209,LTF|CCL17|SACS-AS1|WISP2|UBASH3A|PCSK1|MAGEA6|SAXO2|MYOT|RPS4Y1|MMP1|KLRC2///KLRC1|JCHAIN|KDM5D|SCARA5|ZPBP2,0.6976275077197506,0.6846236737965872,0.736921552673764,0.9939715665171364,0.6637458423550154,0.6262426456287848,0.7309664425960982,0.9919517688733532,0.7476500167618314,0.6643428695443662,0.7113838508589886,0.9837411714100518
210,NCKAP5|HLA-DQB1|MAGEA1|LOC283454///HRK|UMODL1|SFRP2|CT45A8///CT45A9///CT45A10///CT45A7///CT45A2///CT45A1///CT45A6///CT45A5///CT45A3|CD163|IL17RB|MGST1|C7orf57|SDR16C5|PXDNL|LTF|LOC100505878|NME8,0.7005312246887698,0.6978469895055549,0.7486847000367169,0.9975662789849571,0.6398945401408467,0.71347670836497,0.7210240368381292,0.9950810887684232,0.5703188608623083,0.6092635563081215,0.6565914186512086,0.99465211907064
211,SPRR1B|CT45A8///CT45A9///CT45A10///CT45A7///CT45A2///CT45A1///CT45A6///CT45A5///CT45A3|LOC100653057///CES1|LOC100130744|P2RY12|BIK|KCNN3|PROK2|SNX29P1///SNX29P2|KLHL13|DAPL1|NLRP7|EML6|KRT6A|CCL20|FDCSP,0.6217896859315459,0.6204023079282396,0.727474888620623,0.9930750226349001,0.5792721258159514,0.6200175701170325,0.7435868387894857,0.9951666896296865,0.7127528686552502,0.5997916363326139,0.8292619273465789,0.9889670589349538
212,HMCN1|HPDL|RSPH1|SNX29P1///SNX29P2|EIF1AY|LRRN1|IL22RA2|ASPN|ASZ1|FAM111B|KRT13|MAGEB1|LTF|LINC01021|S100Z|HLA-DQA1,0.6318339766198418,0.5060323925711954,0.6697413099563065,0.9897604195426898,0.48387217231137714,0.42509279556530233,0.6907626167907983,0.9552190825980866,0.5431661213586095,0.5932047916572152,0.6327767925136818,0.9730112259835015
213,CRNDE|NMU|C12orf77|MATN3|C4orf22|FCER2|CENPV|CCL22|MAGEA9B///MAGEA9|EPCAM|FSTL5|LOC102725526///IGHV4-31///IGHM///IGHG3///IGHG2///IGHG1///IGHA2///IGHA1///IGH|LOC105372840|CT45A8///CT45A9///CT45A10///CT45A7///CT45A2///CT45A1///CT45A6///CT45A5///CT45A3|USP9Y|EPYC,0.6785771491646598,0.6590219461464772,0.7528869372338994,0.9930338624018827,0.5775230271146995,0.5574899192131522,0.7621915329330028,0.9930469424871908,0.649523064523739,0.6282449379065087,0.6596878367181086,0.9845799717399554
214,LINC01102|CILP|UHMK1|S100A8|HPDL|LGSN|ASZ1|KRT6A|NOL4|SUSD5|NLRP4|UGT2B17|LOC100130744|CCL21|HTR3A|SUGCT,0.4491196997962756,0.5220166276838785,0.6819817796087668,0.9964988631093095,0.3996452131924125,0.4838454933608159,0.7149319807115273,0.9922448402767359,0.4858592169008617,0.5493368414302472,0.6583899449711577,0.9892009442045594
215,ORM2///ORM1|JCHAIN|MAGEA6|OLFM4|UGT2B17|ZPBP2|TCL1A|MMP1|NPIPA5///NPIPB6///NPIPB8///NPIPB3|STEAP2|PROK2|UHMK1|NOL4|GJB6|SFRP2|IGK///IGKC,0.5246590993645145,0.44242092679220013,0.7394339040391167,0.997737656180446,0.4256984350201233,0.44015500981766076,0.6883082059356833,0.9948148590164596,0.6836198888273575,0.5710670320168852,0.6817441593524566,0.9956970823603634
216,LOC102725526///IGHV4-31///IGHM///IGHG3///IGHG2///IGHG1///IGHA2///IGHA1///IGH|ZBTB32|XK|LOC100134317///LOC284412|LOC613266|SERPINA9|SFRP2|TCL1B|EPHA4|TNFRSF17|LINC01297|TRIM59///IFT80|LOC100130744|C1QA|ASPN|MAGEA9B///MAGEA9,0.4924460541334052,0.6543337769535054,0.7277860802167021,0.9734154124731041,0.5459338032711042,0.6067294356122888,0.7497892331525219,0.9318729998625278,0.7248553556728059,0.7579163907963073,0.7400454678612969,0.9842367084446989
217,CLGN|C15orf48|KCCAT333|STAG3|EML6|PABPC5|SFRP4|FCAMR|FCRL4|LOC100134317///LOC284412|SACS-AS1|CXCL6|LOC100130744|HK3|ADIRF|ORM1,0.7033396625791875,0.7321620723133186,0.7262746260947177,0.9951302400659818,0.5528172846990906,0.6002551716788331,0.683815180022999,0.9772385987339516,0.6597332866673623,0.6735044070135215,0.7440163189342948,0.9689801514304149
218,UMODL1|SFTA3|BEX2|CTAG2|LOC102725426///MIR8071-2///MIR8071-1///IGHM///IGHG1|LTF|CCL20|C4orf22|LOC101929141///CCDC144CP///CCDC144B///CCDC144A|CRNDE|UHMK1|CETP|KCNN3|GOLIM4|RGS13|ORM1,0.5885168495276615,0.6247609475144784,0.7414040652550448,0.988155568202642,0.4034111328128545,0.624004886856169,0.7117564557111177,0.9878822094561284,0.40780221511368403,0.47058697657697757,0.6175468630703285,0.9898661028040205
219,ZNF883|NLRP11|KRT13|C17orf99|ADIRF|LINC00877|C1QA|ICOS|KCCAT333|LOC101930114|LOC101929272|ASPN|HK3|GJB6|HIST1H1B|CRNDE,0.5277660654537633,0.6222622412967496,0.7361232608886215,0.9855977805572357,0.490791136210607,0.5831131161135443,0.748596554203784,0.9730817765166062,0.6296945007225973,0.5731465946027577,0.6716237919079624,0.9888661373428412
220,MAL2|ZNF385B|IGLJ3///IGLV1-44///CKAP2///IGLV@///IGLC1|USP9Y|CLIP2|CENPV|FDCSP|VSIG4|HSF5|SUGCT|EPHA4|LTF|KCCAT333|AP3D1|UMODL1|ASB5,0.5880259132928275,0.4314623831085744,0.6727026357526702,0.9960505957407018,0.5726736843530632,0.5333403335279067,0.6795349532768359,0.9928722222349777,0.6130932802249124,0.5391538058879746,0.6740406063396351,0.9839789895984438
221,RASSF6|HLA-DQA1|KLRC2///KLRC1|KDM5D|KCCAT333|LOC102725526///IGHV4-31///IGHM///IGHG3///IGHG2///IGHG1///IGHA2///IGHA1///IGH|ZNF711|CTTNBP2|CPXM1|MMP3|KRT14|EPCAM|LOC100996809///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB1|LRRN1|CCL22|CETP,0.49390467724881787,0.5189022833604071,0.7174556451057745,0.9990896081950553,0.4949362962246789,0.5397914728782507,0.646656577424656,0.9989427854865798,0.4496834717816887,0.559709464377822,0.6742703136731105,0.9976801783838585
222,CCDC110|FDCSP|SOX8|WISP2|ASB5|STAG3|EML6|CLIP2|CXCL14|TNFRSF17|NPY1R|MAL2|USP9Y|NLRP11|RSPH1|ORM2///ORM1,0.8231634401947515,0.7734983950445864,0.7866062851469692,0.9947708450526703,0.6343058781498931,0.621456583647544,0.6149625311813106,0.9757602724649391,0.6375765743293103,0.6529245513890962,0.6626099605321961,0.9516762949679748
223,CT45A8///CT45A9///CT45A10///CT45A7///CT45A2///CT45A1///CT45A6///CT45A5///CT45A3|NLRP7|WISP2|CCL22|LEP|MYOCD|GJB2|LGALS2|PROK2|FAM167A-AS1|LOC105372840|AQP9|MYOT|LOC102724689|LOC102725426///MIR8071-2///MIR8071-1///IGHM///IGHG1|EPYC,0.7280215429663224,0.6768963056838162,0.7258169415408642,0.996612848486627,0.5871997066284808,0.6551285256442988,0.6918252340837723,0.9900002949112556,0.6051914159888144,0.6236665323360084,0.6922269381145321,0.9766072960466725
224,ZPBP2|SERPINA9|SEC31B|RPS4Y1|CCL21|ICOS|P2RY12|ASMT|HIST1H1B|JCHAIN|KCNK12|CHIT1|LOC101930114|BIK|LINC01268|FAM167A-AS1,0.6419371646749423,0.6943791716411147,0.7234899270656538,0.9958690932163908,0.4741820629570069,0.6408632472513303,0.6506855188601859,0.9664219636853898,0.6363222696359538,0.6534012392692787,0.7005932791976555,0.971824529386586
225,CXCL14|FAM111B|SFTA3|LINC01021|SPINK2|C7orf57|EPHB1|PROK2|XIST|IGHV1-69|CETP|C1QA|CLIP2|SPRR1B|C4orf22|CD1C,0.5693124414126562,0.620979295300516,0.6632434367490696,0.9812510962106573,0.3864269613143381,0.42117160197988396,0.6581158702404853,0.9704462014237387,0.4781764710580042,0.5069910643439106,0.6881403262341774,0.9863909852842275
226,FCAMR|EPHA4|MYOCD|GOLIM4|S100Z|CPXM1|HAGLROS|HLA-DQB1|LILRA3|LMO2|STAG3|USP9Y|CCL20|PABPC5|WISP2|KCCAT333,0.6854109018356489,0.6384597442487033,0.7713632502548902,0.9975247971114778,0.5046348711925811,0.4322514341962689,0.6912198020028585,0.9790498310987714,0.6274231141453425,0.551476637444428,0.6292219581997425,0.9821170253743525
227,FABP4|ZNF385B|DNER|BEX2|FAM167A-AS1|IGLJ3///CKAP2|LRRN1|UGT2B17|LOC101929272|JCHAIN|KLHL13|MFAP4|FDCSP|CPXM1|GJB6|MMP1,0.6520398790177584,0.6176367003336932,0.6882959763907834,0.9988467350957423,0.5254065456774416,0.6456147690207314,0.6985428697535876,0.9929263732873562,0.5523577805570272,0.6582204635581127,0.7276687779273342,0.9932140649384047
228,CLIP2|MMP20|FABP4|LOC613266|CPXM1|ASB5|LOC100134317///LOC284412|SYT17|BEX2|C12orf77|C3orf67|MAGEA1|LINC01102|LOC100505878|EPYC|NPY1R,0.6820044804836385,0.6166891926627729,0.76144048182039,0.9923479112754762,0.6154400222423485,0.5013812721823196,0.6646575965790663,0.9985165384432115,0.6319655113194086,0.5342378708033626,0.708029955849666,0.986079691491425
229,NME8|LGSN|SACS-AS1|LOC100130744|PRAME|SFRP2|XK|H2AFB1///H2AFB2///H2AFB3|LOC100134317///LOC284412|EYA2|LGALS2|MMP20|UHMK1|MME|ZBTB32|FAM111B,0.5636870891950598,0.5590632665742588,0.7725189702589655,0.986567844796058,0.500016942595503,0.4558175357409234,0.7004109046605266,0.9669050852634621,0.659288469762981,0.612161182955205,0.6952285583322976,0.9851874197572701
230,UGT2B17|LOC101930114|HAGLROS|CAMP|SFTA3|LINC01102|SYT17|MT1M|PNMAL1|HSF5|LILRA4|FAM129C|RSPH1|C17orf99|HTR3A|KDM5D,0.6201150145387126,0.6214615915439257,0.674299196636182,0.9952910548614095,0.5961780496688435,0.5525242726936108,0.6918853540910528,0.9971625378304027,0.6144238265665571,0.5432359007646455,0.7013791551494966,0.9862169130629327
231,PROK2|LOC102725526///IGHV4-31///IGHM///IGHG3///IGHG2///IGHG1///IGHA2///IGHA1///IGH|GPAT2|MME|ZNF883|LINC01021|IGHV3-23///IGHV4-31///IGHM///IGHG3///IGHG1///IGHD///IGHA1///IGH|C15orf48|CCDC110|EPYC|LILRA4|TRIM59///IFT80|FAM30A|LOC100996809///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB1|RAB25|SAXO2,0.6520671909393617,0.6379017967750386,0.6770207591940486,0.9979825042172437,0.62405436316353,0.5155355702641251,0.6273220621862947,0.9945130200523351,0.6579645218967247,0.5448064820265657,0.6479392576703378,0.9912982134808144
232,KRT6A|EYA2|BEX2|FCAMR|CILP|WFDC21P|HTR3A|USP9Y|FABP4|FAM30A|PNMAL1|ABCG5|LINC01102|LINC00877|HSF5|SPIC,0.742529944183797,0.5747410531592607,0.7235294890745665,0.9993964110569301,0.5192958289690306,0.4082807286076833,0.6319959009589606,0.988623827034679,0.575068711538519,0.4803914313878505,0.6362718206097834,0.9862431889718496
