null_rep,panel,corr_structure_similarity,top4_eigensubspace_overlap,top8_eigensubspace_overlap,eigenvalue_profile_cosine
95,C7orf57|SMC3|KDM5D|CNTN3|IGKV1OR2-108|BIK|ASZ1|LINC01405|TFPI2|HIST1H1B|COMP|RNF128,0.2832601373579653,0.5725470077926849,0.7524983502146716,0.9890519583381974
96,P2RY12|SUSD5|FCAMR|C17orf99|ZIC2|SPINK2|LEP|CTCFL|GJB6|KRT14|LOC102724689|NLRP7,0.5598043533674476,0.5757863493917055,0.8078278151131584,0.9908656436924121
97,KLHL13|LOC101930067|RGS13|HAGLROS|MAGEB2|CTTNBP2|DNER|PSMA8|HIST1H1B|ADIRF|MAGEB18|ZPBP2,0.2936152470079775,0.5731982227837519,0.7402442243262888,0.9936274577366798
98,LINC01268|ADIRF|LOC613266|FCER2|KCNK12|WFDC21P|XK|C3orf67|IL13RA2|AP3D1|GPAT2|PITX1,0.422273736939979,0.5350768420426144,0.7075708082065584,0.9950060201859332
99,CCL21|LINC01268|SYT17|MAGEB18|LOC102724689|HLA-DQA1|NLRP4|PLA2G2A|MAGEB2|LOC101930415|COMP|SFTA3,0.44431085157647776,0.6592841033521888,0.761745785241098,0.9946181943464291
100,EPCAM|FCER2|TRPM4|PABPC5|TREM1|TCL1B|SEC31B|FHOD3|LGSN|S100A9|CD163|NME8,0.47932263207641584,0.4891195096283084,0.8052472723014896,0.9935217515216298
101,HPDL|XIST|CTAG2|LILRA4|EEF1A2|STEAP2|ICOS|MMP3|CD74|IL13RA2|NCKAP5|IGSF11,0.40457850597805495,0.4682580303853331,0.7942804210046834,0.9792620090811359
102,RAB25|CTCFL|ADIRF|PSMA8|LIN28B|IL12B|ANKRD36BP2|RNF183|CHIT1|HAGLROS|C1QA|EPYC,-0.0024462814696092562,0.38315975703431093,0.6947815890097908,0.9944728045194142
103,LOC101928173|ZNF385B|ZYG11A|MMP20|PCSK1|IGHV1-69|C3orf67|CCR10|EPCAM|VPREB3|ASZ1|UMODL1,0.4891757717957835,0.509298084065041,0.7755287885269981,0.9918790869469808
104,SYT14|FABP4|FCAMR|LINC01021|ZNF883|CTCFL|EYA2|IL12B|ZNF711|MT1M|TRPM4|LOC101928173,0.46819574995863356,0.518167986341489,0.7596198949752193,0.9963880441174922
105,NME8|LOC100130744|FAM129C|ASMT|EPHA4|TFPI2|NCKAP5|TSPAN8|MAGEA1|CAMP|KCNK12|MMP3,0.4276791931774275,0.5063930371189934,0.7151852133328787,0.9922925376827351
106,MUC16|FCAMR|ITIH3|CENPV|OVAAL|UBASH3A|MMP20|BEX2|UGT2B17|ASPN|NCKAP5|TNFRSF17,0.29802690943505017,0.4585792613744194,0.7597360351302218,0.999135705643149
107,HEPACAM2|LINC01102|ZBTB32|FABP4|MAGEB2|TNFRSF17|MAGEA6|AQP9|ADIRF|ASZ1|NLRP4|C4orf22,0.5875919137708425,0.6967248111003361,0.7708899289230826,0.9953681790440108
108,COMP|SOX2-OT|CENPV|GJB2|KLHL13|RPS4Y1|NPY1R|FCAMR|RSPH1|RNF183|LOC101929272|IL12B,0.26088916212359825,0.3942455378381069,0.7126464198268684,0.9734109822449121
109,SFRP2|ASPN|SEC31B|PITX1|TSIX|VPREB3|C15orf48|NLRP4|ABCG5|MYOT|NCKAP5|HLA-DQA1,0.5760787614585086,0.7286473236950854,0.7619206395636107,0.995685812043182
110,LOC100505878|MME|SFTA3|HK3|ZIC2|SYT14|ZNF257|CRNDE|EPHB1|HLA-DQB1|MATN3|P2RY12,0.18400495206229614,0.543878842063239,0.7162174009494409,0.9795610586259156
111,C15orf48|PXDNL|PLA2G2A|ANKRD36BP2|KRT14|IL17RB|DAPL1|CLGN|LOC102724689|CCL21|ZIC2|MAGEA1,0.31033088382395096,0.4431452143432617,0.7498252730710628,0.9893663128473733
112,NMU|LOC101930415|STAG3|ASB5|ZIC2|ZNF385B|SYT14|ITIH3|COL9A3|GTSF1|TCL1A|GJB6,0.20984675366936834,0.4117860141740269,0.6905771419900985,0.9941526525075437
113,MMP1|ADIRF|PXDNL|FAM111B|MAL2|EPHA4|IGHD|MAGEA6|BIK|SYT17|LOC100505878|UBASH3A,0.3666489983019089,0.7214236233869059,0.7840061412022026,0.9973314055761434
114,IGHV1-69|CNTN3|LRP1B|TXLNGY|TCL1B|FCAMR|MMP1|IGSF11|S100A2|NCKAP5|TCL1A|EPHA4,0.3002928497021234,0.5100077191772607,0.6972343637950189,0.9978691522397172
115,SACS-AS1|RNF183|NCKAP5|IL22RA2|MT1M|SMPX|PCSK1|GOLIM4|CRNDE|GTSF1|IL12B|ORM1,0.3308738902495618,0.6082320991074023,0.7724191257380151,0.9967916423918863
116,DAPL1|ZPBP2|ZIC2|MME|OLFM4|STAG3|CHI3L1|EPYC|CD163|SFTA3|CXCL6|GJB6,0.5090910239814455,0.48316297114126583,0.7981871005049267,0.9875706956692565
117,LOC102724689|EPHA4|ASB5|PPBP|EIF1AY|FSTL5|KRT6A|ZNF711|VPREB3|S100A2|MMP7|GTSF1,0.6320213464518684,0.7542418208842187,0.8047999297921947,0.99345949695337
118,ORM1|S100A2|ABCG5|PDGFRL|SUSD5|NLRP4|LTF|CILP|SUGCT|EEF1A2|GPAT2|TSPAN8,0.3957805165631016,0.4107170228729735,0.7309486512435652,0.997332145538027
119,MMP7|NME8|HIST1H1B|GPM6A|COMP|WFDC21P|MUC16|LOC101929272|NTS|SMC3|PPBP|MAMDC4,0.15869623517715972,0.5845649302304294,0.7291739050852731,0.9914280806337874
120,UHMK1|MYH1|LILRA3|PDGFRL|CNTN3|DAPL1|ZNF750|NTS|RNF183|MYOT|LOC101930067|S100A2,0.3250340001287568,0.6095753956787286,0.7880503887107784,0.997521935786367
121,LILRA3|C3orf67|ABCG5|C16orf74|FSTL5|LILRA4|LINC00877|SOX2-OT|OVAAL|NPY1R|HLF|OLFM4,0.37476840208317624,0.5006580242784813,0.7427456180419723,0.9967530769691444
122,LOC101927811|PITX1|S100A8|MARCO|ZNF883|KCNK12|C12orf77|LILRA3|TCL1A|INHBA|NLRP11|MAGEB1,0.43513370561660875,0.6262834997005876,0.8255398723759805,0.995083673246196
123,HEPACAM2|CD163|TSPAN8|MMP1|CA3|S100Z|KLHL13|SDR16C5|SPAG16|ASB5|SERPINA9|CHIT1,0.49623150410501,0.6166645810698655,0.8110368342871306,0.993792734389843
124,CCR10|RPS4Y1|COL11A1|FHOD3|LHX8|MAGEA1|USP9Y|CCL21|RAB25|SMPX|KCNN3|LOC100505878,0.7566254341330065,0.7387907082353199,0.7938535325196623,0.9974434774782147
125,RNF128|MIS18BP1|MGST1|TSPAN8|BIK|MARCO|HEPACAM2|NMU|LOC101930067|HMCN1|CAMP|CNTN3,0.29515801567053185,0.5927709852951225,0.8481960349815636,0.9969837970112501
126,PKHD1L1|ASB5|HTR3A|MYOT|CCL17|IL12B|UHMK1|RGS13|ORM1|LHX8|ZYG11A|SPAG16,0.3170656226282073,0.6332250609432499,0.7601747718931537,0.998032050117135
