null_rep,panel,corr_structure_similarity,eigenvalue_profile_cosine,top4_eigensubspace_overlap,top8_eigensubspace_overlap
795,LIPI|SOX8|MMP13|AQP9|SERPINA9|MMP7|KLHL13|SH3GL2|DHRS9|STAG3|SPAG16|TMEM17,0.7429284390286178,0.9917739276139322,0.7015875219146026,0.8416736551600577
796,ABCG5|MATN3|RPS4Y1|PDGFRL|HBB|RNF183|PITX1|AQP9|MYOT|P2RY12|SOST|RSPH1,0.7350554613989809,0.9922854640500035,0.7856644084530565,0.7813666585467323
797,EPYC|LMO2|HMCN1|MLC1|MAMDC4|KCNH8|VSIG4|NPY1R|EPHB1|MYH1|MYOCD|CHIT1,0.7217716010360198,0.9959446658352692,0.7762488415221922,0.8555490784941444
798,CNTN3|CXCL14|EEF1A2|NMU|CPXM1|KCNK12|ORM1|CXCL6|SPRR1B|ELOVL7|OLFM4|CD1C,0.6304203395465933,0.9996381936528174,0.7148013436074965,0.7722086308769228
799,MME|AQP9|C2CD4A|ABCG5|NLRP4|DPEP2|TUBB2B|FCAMR|GJB6|PLA2G2D|GPAT2|EPCAM,0.5932266947339631,0.9974902198481547,0.6083729400903326,0.7816950083168512
800,MAGEA1|LRP1B|PNMAL1|SYT14|KRT13|AICDA|MME|MMP12|EPYC|P2RY12|FCAMR|PLAC8,0.5539552330665353,0.9932488934168515,0.48688290275829227,0.7809258238419498
801,LIN28B|EEF1A2|CXCL14|ABCG5|NMU|IL12B|CILP|COMP|PLA2G2A|MYOCD|LILRA4|NCKAP5,0.7444078708837921,0.9925946705906611,0.7387200335523301,0.8240819658036354
802,PLA2G2D|PITX1|MMP1|LYPD6B|PSMA8|LIPI|NLRP7|HOTAIR|PPBP|HLF|RGS13|LILRA3,0.6279840883153969,0.9988142315482451,0.6659553080011914,0.7221545783283074
803,TSIX|HPDL|SPIC|HEPACAM2|SYT14|VPREB3|LHX8|SH3GL2|MMP20|CHIT1|C12orf77|MYOT,0.7504930399892775,0.9951618241571509,0.616576712688615,0.8613200662243264
804,PPP1R14A|CXCL6|HOTAIR|SFRP2|AICDA|PNMA6A|BEX2|GJB2|EPHB1|CCL17|GPR158|ZNF711,0.6076948596117153,0.9987880092517984,0.7090157289117773,0.8338023837873687
805,NLRP11|DNAH8|C1QA|KRT14|MUC16|FOXG1|HPDL|BAIAP2L1|EEF1A2|AP3D1|SH3GL2|SDR16C5,0.25776096322336944,0.997544263370322,0.4735621225340022,0.7177364435021392
806,MYOCD|LGSN|TCL1A|GJB2|NCKAP5|PABPC5|EPYC|LILRA3|SERPINA9|OLFM4|DNAH8|RGS13,0.7687996560299932,0.9977356623369775,0.64958724457281,0.8661001144590857
807,PSMA8|NTS|RNF183|TCL1B|LMO2|PDGFRL|IL12B|COL10A1|CCDC110|CPXM1|LTF|MMP12,0.6484498591367963,0.99615006194971,0.6839604531868242,0.8353359273490929
808,MMP1|HSF5|TRPM4|S100A9|C1QA|FCER2|MATN3|DNAH8|MSTN|STAG3|FOXG1|RSPH1,0.7260078282663968,0.996681525151747,0.6691870356190248,0.8493293966225499
809,MYOT|ZNF257|IGSF11|TNFRSF17|MAGEB2|GOLIM4|CD74|C16orf74|SFRP2|PXDNL|RNF183|CD1C,0.1181883203578843,0.9487009170185723,0.4878666529572329,0.7030371288629742
810,MAMDC4|BEX2|UGT2B17|FABP4|SH3GL2|EPHB1|TFPI2|MAGEB2|IL22RA2|ZNF750|ZYG11A|FOXG1,0.2982920687814389,0.9976882393588076,0.5406666488845049,0.7228122840643157
811,RASSF6|GGT5|TPSB2|MYH1|CCDC110|IL22RA2|CAMP|FAM129C|PPBP|SPRR1B|SFRP4|IL12B,0.5722215713050898,0.9944199461168152,0.6682207332441774,0.7248000107604724
812,HLA-DQB1|VSIG4|HBB|C4orf22|MLC1|CRYBA4|SFTA2|ELOVL7|SH3GL2|ABCG5|HLA-DQA1|LILRA3,0.4202503299614048,0.9976109703298768,0.4059329522472841,0.7325898575422277
813,SCARA5|PNMAL1|GGT5|STEAP2|HLF|MAL2|COL11A1|DAPL1|ZNF711|DNAJC12|PPP1R14A|ICOS,0.6611600712944823,0.9903367040588785,0.6908966406995927,0.7796011083745145
814,ZNF711|KLHL13|SOX8|RPS4Y1|BEX2|ZNF385B|RGS13|HMCN1|LYPD6B|RSPH1|ZIC2|TREM1,0.5402375328544597,0.9969549666364677,0.5728716927983031,0.8350186602343794
815,KRT6A|TSIX|ZNF750|TAGLN3|CCR10|CLGN|DHRS9|CD74|MAGEB1|SPINK2|KLHL32|COL10A1,0.4481742990199158,0.9941658918669762,0.7263547151556482,0.8011785821865656
816,LEP|EPYC|TUBB2B|FCRL4|RNF128|GPM6A|SPIC|UMODL1|USP9Y|ZFY|MARCO|LILRA3,0.8095367329121275,0.9976562062160585,0.619918893795232,0.7805098942889697
817,DNAJC12|PNMA6A|KCNK12|TPSB2|MATN3|HLA-DQA1|ZIC2|PCSK1|CCL17|CYS1|ZBTB32|UGT2B17,0.6520044448112735,0.9966356072279423,0.6503760796291598,0.7752214727315252
818,SPIC|COL10A1|CTTNBP2|BAIAP2L1|HMCN1|CCL21|CNTN3|ZFY|EYA2|GPR158|S100A2|UGT2B4,0.6588724048934063,0.9935901125098433,0.6210299249925813,0.8325536352700421
819,HMCN1|MT1M|MAL2|PLA2G2A|VPREB3|CNTN3|PKHD1L1|FCRL4|MARCO|LMO2|NLRP7|C16orf74,0.8384285981679683,0.9926675633670456,0.7081815964797911,0.9328353450569409
820,TCL1B|PSMA8|CLGN|ZNF257|GJB6|EPHB1|LGALS2|NLRP7|SERPINA9|INHBA|DHRS9|TRPM4,0.6067506893541877,0.9957609936375049,0.652338614152274,0.8100779097394194
821,CD163|CCR10|KCNK12|MMP1|C3orf67|MSTN|KRT14|NCKAP5|LIN28B|ZNF385B|CTCFL|ZNF257,0.6232985651566135,0.9968838494719684,0.6410112066057772,0.7922110002474178
822,RGS13|S100A8|SPINK2|FCER2|XK|GGT5|ZNF257|C16orf74|VSIG4|PITX1|HLA-DQA1|MME,0.7568387645435118,0.9946145098538894,0.7465758600580855,0.9010914992284049
823,MMP20|CCDC110|CETP|HMCN1|GPR158|P2RY12|SFTA3|PPP1R14A|MYOT|KRT5|SFTA2|TCL1A,0.6315553539845451,0.9959462577563907,0.6405233254770609,0.9072493295321191
824,CAMP|MYOCD|LIPI|UGT2B4|NMU|SEC31B|MME|SOST|ARL14|CHIT1|IL12B|FOSB,0.5307571341707094,0.9902418552138452,0.5963200297891438,0.7850323405119262
825,MGST1|MAGEB2|GJB6|TMEM158|STXBP6|ASB5|EPHA4|AQP9|PKHD1L1|BIK|C1QA|CAMP,0.71512727221267,0.991267372505958,0.6713910685030868,0.832524906915683
826,MSTN|SDR16C5|CD24|C12orf77|MARCO|COMP|MMP13|INHBA|TNFRSF17|MYOT|GJB6|KRT14,0.8132533054729862,0.9973487640550149,0.699482415807134,0.8697918291310235
827,VSIG4|LIPI|EPCAM|RNF128|ORM1|MMP12|HBB|UMODL1|SOX8|FCAMR|LILRA4|DPEP2,0.5867999325808263,0.9927837276182032,0.5474352516672423,0.7984352231732488
828,CLIP2|CILP|C1QB|CA3|SPIC|TREM1|CXCL6|MAGEB1|AICDA|MATN3|PROK2|LIPI,0.5380313949180511,0.9958320443020129,0.5060215356318509,0.7995146688206797
829,ICOS|C15orf48|SOX8|HLA-DQA1|CNTN3|MAGEA6|LGALS2|CLIP2|SDR16C5|PNMAL1|MAMDC4|ASZ1,0.5798042012790108,0.9929341150972438,0.5623984884718105,0.8146422471467035
830,COMP|HK3|BAIAP2L1|ZNF257|HIST1H1B|SMPX|C12orf77|C4orf22|S100A2|SFTA3|KLHL32|EPCAM,0.36272337962466317,0.9970223993962984,0.5931273571455327,0.7259146020807159
831,FOSB|GPAT2|CCR10|SMC3|TCL1B|SFRP2|BIK|FAM129C|SDR16C5|SOX8|HSF5|XK,0.4415862605716122,0.9901014929038638,0.539499680507182,0.8016165269966213
832,LILRA3|HPDL|NCKAP5|TRPM4|FABP4|CCDC110|CHIT1|MGST1|GGT5|LGALS2|MAL2|SULF1,0.5876797766878722,0.9893201476821009,0.5657195597146337,0.7904550139882409
833,SMPX|ITIH3|MAL2|MMP3|MAGEA1|HLF|EPHA4|EPCAM|KLHL32|LYPD6B|FSTL5|PITX1,0.5723046306446128,0.9921484256473663,0.693856035366563,0.8139990028012186
834,LRRN1|FAM111B|PLA2G2D|TAC1|DNER|CENPV|GJB2|EPYC|NCKAP5|TUBB2B|HK3|NLRP4,0.584852272331829,0.9855023863808297,0.6068352448607401,0.8480481490019112
835,RNF128|MMP12|C2orf40|PSMA8|MAL2|MT1M|SERPINA9|HLA-DQA1|NCKAP5|ASZ1|SPRR1B|LIPI,0.5925322587923941,0.9974469910131636,0.7316463826918571,0.8682339583893133
836,FSTL5|ZFY|MAGEA1|CTAG2|GOLIM4|CD74|KRT13|SH3GL2|LHX8|HBB|UMODL1|TSIX,0.17881545059945184,0.9762016155738272,0.4454348210842512,0.7183904297367001
837,CCDC110|COMP|PKHD1L1|ZNF711|SOX8|KRT14|CLGN|DNAJC12|CAMP|ICOS|RGS13|TSPAN8,0.6936140256146033,0.9989707704487848,0.6039048669020866,0.8036291786520211
838,IL17RB|NPY1R|LIN28B|USP9Y|GJB6|NLRP4|CTTNBP2|MMP1|ZBTB32|VPREB3|MME|MYOCD,0.7960147930028857,0.9958073370152352,0.5993210050756557,0.851234263796275
839,MATN3|CCL17|FAM129C|PKHD1L1|C4orf22|KRT5|ASZ1|SOX8|GOLIM4|CETP|IL12B|TSPAN8,0.47128247152194824,0.9869895781790134,0.6360151080683301,0.8341800784655511
840,LTF|SH3GL2|RPS4Y1|PXDNL|CETP|TCL1B|KCNN3|NCKAP5|MAGEB1|HTR3A|C15orf48|DNAH8,0.5933421072546999,0.9975898130237759,0.6530746623345369,0.8417693696768231
841,DDX43|SFRP4|TRPM4|ASPN|CLGN|SCARA5|BIK|TMEM17|ORM1|TPSB2|UGT2B17|ASB5,0.7287740403901944,0.9943158050078901,0.6999162930419529,0.7972315667002472
842,HBB|MAGEB18|CNTN3|EIF1AY|ZPBP2|BAIAP2L1|SDR16C5|USP9Y|CHIT1|UGT2B4|KRT5|PDGFRL,0.8217109569833492,0.9978146502046727,0.621308080742961,0.9099397937920142
843,TAGLN3|COMP|KLHL13|MMP7|CXCL6|C16orf74|TMEM17|SYT14|HPDL|EPHB1|SOST|TSIX,0.26328311188257913,0.9920569404788122,0.5454296176307707,0.7448980038033236
844,TSIX|CLGN|HTR2B|INHBA|PXDNL|CTAG2|PNMA6A|MMP20|FAM111B|CENPV|UGT2B4|XK,0.5332021685455035,0.9882791538552208,0.5963631058099756,0.8054671505533626
845,EPYC|SMPX|GPR158|STXBP6|CD24|EPCAM|CCR10|ZYG11A|PPBP|GJB2|SOX8|MYOT,0.644095265063867,0.9944538544773115,0.6144616288516793,0.7625156892849045
846,MLC1|LYPD6B|DPEP2|EPYC|IL13RA2|KCNH8|S100A8|TAC1|PNMAL1|DHRS9|OLFM4|C2CD4A,0.7166752259037515,0.9936358540614377,0.7188982497568311,0.7926927491387399
847,XK|HLF|RGS13|AQP9|ZNF385B|FAM129C|FAM151A|CTAG2|DNAJC12|VSIG4|FSTL5|KRT5,0.7648446403274944,0.9957251096584229,0.7360213878708044,0.8316298194024137
848,SERPINA9|HIST1H1B|ZNF385B|CTAG2|ZBTB32|COL9A3|LCTL|GPR158|DNER|LRP1B|CD163|ZYG11A,0.7061409148646113,0.9916985537338205,0.7121727778054427,0.8078258845000739
849,HK3|AQP9|SMPX|NLRP7|PLA2G2D|C2orf40|ZPBP2|EIF1AY|SPIC|TUBB2B|NOL4|HEPACAM2,0.7668367023771191,0.9975389625123292,0.609313695483024,0.8683466730235772
850,SOX8|PDGFRL|EPHB1|MSTN|IYD|PRAME|DNAH8|STEAP2|SFRP2|XIRP2|KRT5|TFPI2,0.7502288818162121,0.996905559436903,0.6106021828498194,0.8540377237194022
851,S100A2|ASB5|NLRP11|ZIC2|LGALS2|LYPD6B|UGT2B4|HOTAIR|IL17RB|C4orf22|SPRR1B|HIST1H1B,0.6113897290121382,0.9935853757853781,0.689766147598679,0.8303181516724909
852,CHI3L1|SFTA3|C4orf22|PRAME|AICDA|ASB5|PABPC5|COMP|ASPN|MAGEA1|PROK2|STXBP6,0.41307623765994284,0.9903461417912194,0.5942711507368871,0.7981939901782333
853,SDR16C5|EIF1AY|PABPC5|CHI3L1|FOSB|HIST1H3B|ZBTB32|PCSK1|SOST|STAG3|GJB2|RPS4Y1,0.6789826480396304,0.9935529653300245,0.7269779487195394,0.86353446902451
854,COL11A1|DNER|TAGLN3|KCNH8|KCNK12|LILRA4|EPCAM|CLIP2|LRP1B|LCTL|ITIH3|DHRS9,0.4541971869700482,0.9970111769279155,0.5456533329738468,0.7301098320459314
855,KRT5|FCAMR|EPHA4|DDX43|HOTAIR|KRT14|EYA2|GPR158|C1QA|UGT2B4|FAM111B|LGALS2,0.5357959763839232,0.9945529480095681,0.6329341604397194,0.789239346660539
856,ZFY|CD1C|C16orf74|MYOCD|MMP1|FAM129C|RSPH1|GPAT2|TFPI2|MATN3|AP3D1|SERPINA9,0.5111459550677097,0.9837424335910789,0.5905580701592732,0.8279101009460381
857,UMODL1|NTS|CPXM1|MMP3|USP9Y|MYH1|MMP1|DPEP2|EPHB1|HBB|DNER|AICDA,0.6240614820783503,0.9926256756787636,0.5213684558038474,0.8114189725864505
858,SFTA2|C4orf22|PKHD1L1|S100A8|PSMA8|FAM111B|LRP1B|DHRS9|CHIT1|CTAG2|SPINK2|CXCL6,0.6500746012437157,0.9956632264478663,0.6727782927581998,0.7101164953447933
859,TAGLN3|PPP1R14A|RPS4Y1|DAPL1|CTCFL|ZNF711|CHI3L1|MMP7|SH3GL2|CCDC110|RASSF6|DDX43,0.45445893854801594,0.9971912807718555,0.6123657050978539,0.7805601899158361
860,CNTN3|SMC3|CD1C|COL10A1|RNF128|PRAME|CHI3L1|CTCFL|ASPN|TSPAN8|CCR10|LMO2,0.6767511379530576,0.9881514656167972,0.7237055462039003,0.7736737629847543
861,C1QA|CTTNBP2|FAM151A|HLA-DQA1|RAB25|CLGN|PLA2G2D|LTF|HIST1H1B|INHBA|SPRR1B|SH3GL2,0.30723689048680775,0.9665688367123613,0.5151977330376144,0.7837714135549632
862,TAGLN3|SFTA2|AICDA|HIST1H1B|PDGFRL|SFTA3|CXCL14|STXBP6|ARL14|NLRP4|FSTL5|MUC16,0.2724965135744085,0.9986163649567892,0.5749147471889424,0.7476080496453782
863,SFRP2|KRT6A|ZNF711|HLA-DQA1|CCL22|TAC1|MATN3|CCR10|SOX8|UBASH3A|HPDL|RAB25,0.7052342104325304,0.9980537827044735,0.7046126549668286,0.7739385721357627
864,CETP|PPBP|UHMK1|TMEM158|PROK2|ASB5|PLA2G2A|STEAP2|LIN28B|EPHA4|LGSN|EYA2,0.5347632449298649,0.9966409365711687,0.5554517436799138,0.7695915673175258
865,TMEM17|NMU|HLA-DQB1|CTGF|LYPD6B|EPHA4|FCER2|TSPAN8|KRT13|ORM1|CHIT1|SYT14,0.5023235730151477,0.9914440431606922,0.5776616347168719,0.8114530821698761
866,COL10A1|C16orf74|SPIC|ZBTB32|GPR158|GJB2|MYOT|CCL21|USP9Y|DPEP2|TREM1|S100A2,0.752657892224267,0.9971115675039267,0.6441691349042421,0.8391496501391698
867,DPEP2|PLAC8|S100A2|CTAG2|TMEM158|CD74|LILRA3|UGT2B4|MAGEB2|MMP3|ITIH3|FCER2,0.546649193372752,0.9974072636870138,0.7882355296311501,0.7438266282020409
868,SOST|CNTN3|SFRP4|GOLIM4|CTTNBP2|LYPD6B|KRT5|CILP|PKHD1L1|SH3GL2|MAGEB1|MMP12,0.5585129952962766,0.9916587967970745,0.544132623049544,0.7312256768837035
869,SOX8|PPP1R14A|GJB6|VSIG4|INHBA|PRAME|HLF|MAL2|RGS13|GGT5|STEAP2|MARCO,0.8485055715153615,0.998012558178772,0.6871092646124041,0.9166896903219683
870,SOX8|STXBP6|MSTN|FAM129C|PNMAL1|SYT14|BIK|KRT13|AP3D1|RNF128|UBASH3A|GOLIM4,0.3609548242744182,0.9750957631281676,0.623640197937857,0.8046278195181695
871,ASMT|SPRR1B|NCKAP5|PKHD1L1|XK|CXCL6|S100A8|BAIAP2L1|COL9A3|MUC16|KRT13|MGST1,0.7773618501776001,0.9903369468844673,0.739516022536748,0.7601104411219304
872,PITX1|ZNF711|LTF|HBB|COMP|SFTA2|S100A2|STXBP6|EIF1AY|HTR2B|MAGEB18|TUBB2B,0.24177511530914156,0.9961961585337723,0.4860848617955996,0.7497277617002316
873,KRT5|SH3GL2|AQP9|CYS1|UMODL1|EPHB1|KCNH8|S100Z|NMU|HSF5|CD163|XIRP2,0.7667848927019713,0.9971667159544361,0.5971189530842922,0.8054656044536361
874,CCDC110|C2CD4A|BIK|SH3GL2|CA3|TREM1|FABP4|C1QB|TNFRSF17|KCNK12|MAL2|TCL1A,0.6487881260345663,0.9987537018114668,0.8157891429806454,0.8203668850200904
875,TRPM4|STAG3|HOTAIR|MAGEB18|CXCL6|C1QB|UBASH3A|MUC16|TCL1A|LEP|IL13RA2|IL22RA2,0.8181850221177709,0.9979961493582895,0.6482854006853831,0.8666391382407234
876,BIK|SFRP2|C15orf48|CTAG2|HPDL|TREM1|NTS|DAPL1|ASMT|CYS1|AP3D1|C2CD4A,0.6072574783830424,0.9942861471391947,0.6015620086724232,0.8389145552592046
877,NLRP11|UMODL1|TMEM17|CD74|LGSN|DPEP2|PABPC5|HTR2B|AP3D1|MMP20|FCAMR|HOTAIR,0.2357503852984065,0.9655370984919948,0.5479727388577106,0.7430115050319493
878,HIST1H3B|C3orf67|SFTA2|EPYC|ZNF257|LEP|DAPL1|HSF5|SFRP2|GTSF1|NOL4|PLAC8,0.4424749365416152,0.9975501754720921,0.5457552910634714,0.7822380030007778
879,CA3|SULF1|SDR16C5|GJB6|STEAP2|SOX8|NLRP7|HBB|PRAME|DAPL1|TNFRSF17|CHIT1,0.7539864193337039,0.9983628072271175,0.8021968135570071,0.814705020317649
880,TCL1A|TFPI2|KCNN3|HSF5|COMP|RPS4Y1|MAGEB18|PPBP|CYS1|FOXG1|CHIT1|MMP3,0.6450583577870874,0.9977009568496145,0.5977558772483279,0.7939320870881585
881,P2RY12|XK|SPRR1B|C1QB|LGALS2|FOSB|HIST1H3B|EPHA4|HEPACAM2|NMU|PRAME|EPCAM,0.5519207466659078,0.9962551339116168,0.6236444065758407,0.8232519540550283
882,DNAH8|ORM1|CLGN|COL10A1|TSIX|CYB5R2|ASZ1|SFTA3|SH3GL2|CENPV|TREM1|EPHB1,0.6178831338638326,0.9945136448585822,0.6208381316944422,0.8837672232140455
883,HLA-DQB1|CTAG2|OLFM4|C2orf40|STXBP6|GJB6|MAGEA6|LEP|RNF128|AICDA|PKHD1L1|MARCO,0.44141949129847446,0.9907665803430867,0.6267665724187719,0.7432874525543662
884,DNAH8|S100Z|VPREB3|PITX1|GPR158|COL10A1|CLGN|HEPACAM2|MAMDC4|SMC3|IL13RA2|SEC31B,0.6937496969878526,0.9823714244790993,0.7166367274834027,0.7814376688120754
885,ZBTB32|HK3|S100A2|TAGLN3|FHOD3|GPR158|ELOVL7|EYA2|SPAG16|S100A9|MMP3|CCL20,0.709297137294227,0.9988122574145163,0.6291696667850207,0.8004119759192025
886,LTF|PLA2G2A|FCAMR|LGALS2|PPBP|KLHL32|PLA2G2D|SYT14|ITIH3|SPINK2|IL17RB|MYH1,0.26653743397351154,0.9966290438051826,0.6057376111119248,0.7649606084006493
887,TCL1A|VPREB3|ORM1|P2RY12|HSF5|ABCG5|SFRP2|FCRL4|PLA2G2D|FOSB|CCL22|FOXG1,0.6343004971333943,0.9970534903865506,0.6649810927394687,0.8303283473263503
888,ABCG5|NTS|PKHD1L1|C15orf48|TREM1|TMEM17|RNF128|MYH1|SPRR1B|CLIP2|RGL4|LGALS2,0.5079991829228251,0.9983026191646533,0.6289714520254803,0.8225245650297839
889,CHIT1|TCL1B|ELOVL7|LIN28B|GPAT2|EPCAM|PROK2|LMO2|COMP|ZNF257|PKHD1L1|HSF5,0.4677125461563226,0.991423522480252,0.6413424823537105,0.6923338042802298
890,FAM129C|C15orf48|EPCAM|CD74|FAM151A|MYOCD|SFTA2|STAG3|CAMP|PCSK1|EYA2|TSIX,0.5585109399836335,0.982583105776195,0.7370463420642613,0.7691673240252557
891,ZNF257|XIRP2|SFRP2|ZIC2|GGT5|HLF|COL9A3|PPBP|LGALS2|INHBA|IL17RB|MAGEB1,0.5264749665698495,0.9944868105213399,0.6223974492697961,0.7734573121169219
892,CCR10|TCL1B|DAPL1|WISP2|MMP20|PNMA6A|MUC16|ARL14|PSMA8|SFTA3|ZIC2|RAB25,0.6125087870702076,0.9986250916933749,0.5663347509350614,0.813920169543249
893,SOX8|LYPD6B|LGALS2|HK3|NTS|CTCFL|RPS4Y1|C16orf74|CRYBA4|SCARA5|KRT14|S100A2,0.7717917894682692,0.9971557399070953,0.8609435480323813,0.8150563193246332
894,CTTNBP2|DPEP2|ITIH3|CPXM1|CRYBA4|IL17RB|HMCN1|STXBP6|FOXG1|SFTA3|ZNF385B|PPP1R14A,0.351178112230917,0.9973312789293525,0.6455075547266381,0.7081729885113055
895,C1QB|FABP4|AQP9|VSIG4|GJB2|MSTN|TSIX|S100Z|ZIC2|PPP1R14A|MYOT|IL17RB,0.8415435156635777,0.9971389924385359,0.46122998545963567,0.8395886423902323
896,NCKAP5|MGST1|MUC16|EPHB1|FOXG1|CTAG2|CYB5R2|FCAMR|MME|CCR10|HBB|CNTN3,0.8643606255178804,0.9957364507459249,0.6113665583154052,0.8487827351745301
897,TCL1B|KCNN3|S100A8|CHI3L1|FAM129C|ZNF711|CTAG2|MT1M|GTSF1|HIST1H1B|PCSK1|EEF1A2,0.6380539141366398,0.9928982370958497,0.6546606098822516,0.8016385554306402
898,C1QB|PXDNL|BEX2|RPS4Y1|MMP3|MMP20|PROK2|C4orf22|OLFM4|MAGEB2|KCNK12|CCL20,0.7240085191344628,0.9949005244001539,0.6764660264597846,0.8490283945096321
899,SULF1|TCL1A|NLRP11|MMP3|FHOD3|ZIC2|FOXG1|AICDA|HOTAIR|GJB2|C2CD4A|HK3,0.6803691827018147,0.9981000690746223,0.7674143901886572,0.7833209945865843
900,DAPL1|C3orf67|LIPI|PPBP|SFRP4|NPY1R|VPREB3|TAC1|ICOS|EPHB1|BEX2|HLF,0.7215207270673,0.9940413063485337,0.6848719364808927,0.7855758096158874
901,MAGEA1|HEPACAM2|CCL20|KCNK12|P2RY12|PLAC8|FOXG1|TUBB2B|LIPI|INHBA|CILP|PABPC5,0.6442986713433166,0.9957668570259132,0.6934328868732851,0.810333778020182
902,SPRR1B|PITX1|UMODL1|MMP7|DDX43|HBB|COL9A3|XK|PPP1R14A|ZFY|MLC1|STEAP2,0.6209300198109979,0.9987213934304525,0.7088200436292913,0.8171368561349098
903,EPCAM|CD1C|RSPH1|FHOD3|CCL21|HTR2B|C15orf48|SEC31B|CENPV|PNMAL1|ZPBP2|PABPC5,0.6051041050484517,0.9826055800594777,0.6485464941299448,0.8475598492735745
904,CCR10|EPCAM|NOL4|FCAMR|LCTL|SCARA5|IL13RA2|MMP7|TMEM158|MAGEA6|LIPI|HMCN1,0.7508679862138461,0.9962117535452438,0.6763405286879107,0.8077696738072123
905,LIPI|MAL2|LRP1B|S100A2|CETP|ASPN|TSIX|COL11A1|RPS4Y1|EPHA4|CYB5R2|LGALS2,0.6469310163372383,0.9947489045400069,0.5945062853776181,0.8391975344552869
906,BIK|NCKAP5|FSTL5|SYT17|CPXM1|DAPL1|ZPBP2|TRPM4|C1QA|MAGEA1|SULF1|HLF,0.7749365390872107,0.9964576420762036,0.765530278462601,0.860583868541609
907,PRAME|C2orf40|ZNF257|CA3|LYPD6B|RGL4|IL13RA2|CYB5R2|UBASH3A|KCNK12|S100A9|TMEM158,0.8416992023874458,0.9973623585841307,0.7229518119853873,0.8511918733295256
908,RNF128|ASZ1|VPREB3|RAB25|EPYC|RASSF6|TPSB2|BIK|KRT13|ZNF711|PNMA6A|LIPI,0.5687322431554717,0.995309009476323,0.607064282275522,0.8070566501302517
909,LHX8|CXCL14|TMEM17|PABPC5|IL17RB|C1QA|COL11A1|HBB|RGS13|PNMA6A|EPCAM|STXBP6,0.6131220539934742,0.9794248242443646,0.5408990147064023,0.8301279550299698
910,MMP1|MATN3|GOLIM4|RGL4|CD163|S100A8|ELOVL7|STXBP6|LEP|C1QB|MFAP4|MARCO,0.8564751020278134,0.9949703893075155,0.7122460651379638,0.846283498934865
911,MME|UBASH3A|FAM151A|S100A2|HLF|KCNH8|ELOVL7|CTGF|PSMA8|ZNF711|CYS1|ITIH3,0.5571758667350333,0.9983898435130448,0.5962223730618019,0.8063235261361921
912,LHX8|TUBB2B|TCL1A|RSPH1|SFRP4|RNF183|ASB5|PLA2G2D|IL22RA2|CXCL6|ZNF385B|DAPL1,0.6699902158967932,0.9964407475298312,0.6795046240168796,0.7766409218582448
913,HTR2B|ORM1|SMC3|S100A2|STAG3|SFRP2|KCNH8|TAC1|IL12B|LTF|FCRL4|COL10A1,0.4886947046438849,0.9864972070596555,0.6150393611110969,0.7578668478239676
914,MMP3|LEP|HSF5|RNF128|CCR10|HLA-DQA1|PLAC8|CTAG2|UMODL1|FOXG1|PRAME|RNF183,0.5929255769650507,0.9958816865952348,0.6587778080572135,0.7836390871991422
915,VSIG4|LTF|TSIX|FOXG1|ASMT|CILP|COL9A3|MAL2|MYH1|ZBTB32|EPCAM|EEF1A2,0.6296046183864755,0.9959258629758393,0.6475355707583944,0.8588008966117326
916,EEF1A2|CAMP|USP9Y|IL13RA2|C16orf74|ASZ1|LRP1B|MFAP4|CTAG2|CPXM1|EPHB1|ICOS,0.4685329566234885,0.999082062323912,0.5522160354626644,0.7179014218500723
917,TMEM17|MAGEB18|CHIT1|ZIC2|IL17RB|COMP|NCKAP5|UBASH3A|SFTA2|MAGEA6|ITIH3|MMP13,0.1835585128007002,0.9942916831341807,0.5275508501665147,0.7214707715783559
918,FSTL5|RASSF6|CENPV|MMP7|PABPC5|SERPINA9|DAPL1|C3orf67|ZNF257|FCER2|PSMA8|LGALS2,0.548783728237379,0.9982392149615242,0.5762105268863416,0.7927490325829638
919,SFRP4|RGL4|LGALS2|PLA2G2A|LMO2|P2RY12|LTF|RNF183|RGS13|SFTA2|LRRN1|SPAG16,0.7463264784803584,0.9968825785980004,0.6790281905608799,0.9162450602728733
920,LYPD6B|XK|ORM1|ZPBP2|UGT2B17|GJB6|COL11A1|PNMA6A|ELOVL7|DPEP2|EPCAM|ZNF385B,0.7809194440356321,0.9945895230537247,0.5990005185031477,0.833634165083841
921,RNF128|FCAMR|MAGEB1|FABP4|CCL17|EPCAM|KLHL13|ZNF750|HSF5|UMODL1|RGS13|RGL4,0.44690841917223306,0.994594007587322,0.5683732064686076,0.7866001156025887
922,RPS4Y1|CRYBA4|FHOD3|FAM129C|GJB2|EPHA4|HIST1H1B|LHX8|COL9A3|CCL21|SFTA2|TAC1,0.4217542034023659,0.9988584360162238,0.5065314467913097,0.8094273612388801
923,LMO2|DNER|PROK2|DDX43|SPIC|CYB5R2|CLIP2|LHX8|BIK|PRAME|SPAG16|NOL4,0.7390283002937298,0.9931659096835396,0.6785618249775112,0.7881498966815468
924,STXBP6|DNER|MYOT|MUC16|DDX43|NLRP11|C2CD4A|ZYG11A|BIK|S100A2|MMP12|KRT5,0.7097277942074808,0.9992584781861394,0.6924461605599606,0.8321481896085805
