geometry_angstrom,method,k,n,captured_probability_mass_mean,captured_probability_mass_median,captured_probability_mass_std,captured_probability_mass_min,captured_probability_mass_max,absolute_energy_error_hartree_mean,absolute_energy_error_hartree_median,absolute_energy_error_hartree_std,absolute_energy_error_hartree_min,absolute_energy_error_hartree_max,precision_at_k_mean,precision_at_k_median,precision_at_k_std,precision_at_k_min,precision_at_k_max,recall_at_k_mean,recall_at_k_median,recall_at_k_std,recall_at_k_min,recall_at_k_max,ndcg_at_k_mean,ndcg_at_k_median,ndcg_at_k_std,ndcg_at_k_min,ndcg_at_k_max,selection_efficiency_mean,selection_efficiency_median,selection_efficiency_std,selection_efficiency_min,selection_efficiency_max,chemical_accuracy_fraction
1.2,RANDOM,16,12,0.1642629307997677,0.0004920740603586888,0.3659259253685185,2.0746199027210025e-07,0.9829804576842422,0.5787231713100229,0.4173743622195465,0.6080010985464502,0.016803471274000614,2.3078121059766703,0.010416666666666666,0.0,0.023292374765622806,0.0,0.0625,0.16666666666666666,0.0,0.3726779962499649,0.0,1.0,0.05021974363340495,9.135457961853183e-05,0.11239953665714186,4.443403443766298e-08,0.33113845184601404,0.010266433174985481,3.075462877241805e-05,0.022870370335532405,1.2966374392006266e-08,0.06143627860526514,0.0
1.2,REAL,2,1,0.9911805297213808,0.9911805297213808,0.0,0.9911805297213808,0.9911805297213808,0.004896021522343474,0.004896021522343474,0.0,0.004896021522343474,0.004896021522343474,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.4955902648606904,0.4955902648606904,0.0,0.4955902648606904,0.4955902648606904,0.0
1.2,REAL,4,1,0.993268843908301,0.993268843908301,0.0,0.993268843908301,0.993268843908301,0.003244915842168794,0.003244915842168794,0.0,0.003244915842168794,0.003244915842168794,0.25,0.25,0.0,0.25,0.25,1.0,1.0,0.0,1.0,1.0,0.9993189884857296,0.9993189884857296,0.0,0.9993189884857296,0.9993189884857296,0.24831721097707524,0.24831721097707524,0.0,0.24831721097707524,0.24831721097707524,0.0
1.2,REAL,8,1,0.9979990813560919,0.9979990813560919,0.0,0.9979990813560919,0.9979990813560919,0.0004890799378536315,0.0004890799378536315,0.0,0.0004890799378536315,0.0004890799378536315,0.125,0.125,0.0,0.125,0.125,1.0,1.0,0.0,1.0,1.0,0.9995555603067476,0.9995555603067476,0.0,0.9995555603067476,0.9995555603067476,0.12474988516951149,0.12474988516951149,0.0,0.12474988516951149,0.12474988516951149,1.0
1.2,REAL,12,1,0.9980362534816163,0.9980362534816163,0.0,0.9980362534816163,0.9980362534816163,0.00041049738324439033,0.00041049738324439033,0.0,0.00041049738324439033,0.00041049738324439033,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,1.0,1.0,0.0,1.0,1.0,0.9994376104187267,0.9994376104187267,0.0,0.9994376104187267,0.9994376104187267,0.08316968779013469,0.08316968779013469,0.0,0.08316968779013469,0.08316968779013469,1.0
1.2,REAL,16,1,0.9980528339953549,0.9980528339953549,0.0,0.9980528339953549,0.9980528339953549,0.0003661230368141588,0.0003661230368141588,0.0,0.0003661230368141588,0.0003661230368141588,0.0625,0.0625,0.0,0.0625,0.0625,1.0,1.0,0.0,1.0,1.0,0.9994355609953534,0.9994355609953534,0.0,0.9994355609953534,0.9994355609953534,0.062378302124709684,0.062378302124709684,0.0,0.062378302124709684,0.062378302124709684,1.0
1.4,CHEM_EXCITATION,2,1,0.9807690378252121,0.9807690378252121,0.0,0.9807690378252121,0.9807690378252121,0.01791499125598328,0.01791499125598328,0.0,0.01791499125598328,0.01791499125598328,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.0,1.0,1.0,0.9958580827576088,0.9958580827576088,0.0,0.9958580827576088,0.9958580827576088,0.49038451891260604,0.49038451891260604,0.0,0.49038451891260604,0.49038451891260604,0.0
1.4,CHEM_EXCITATION,4,1,0.9819054033306527,0.9819054033306527,0.0,0.9819054033306527,0.9819054033306527,0.017914991255961965,0.017914991255961965,0.0,0.017914991255961965,0.017914991255961965,0.25,0.25,0.0,0.25,0.25,1.0,1.0,0.0,1.0,1.0,0.9945694790507064,0.9945694790507064,0.0,0.9945694790507064,0.9945694790507064,0.24547635083266317,0.24547635083266317,0.0,0.24547635083266317,0.24547635083266317,0.0
1.4,CHEM_EXCITATION,8,1,0.9819109733910382,0.9819109733910382,0.0,0.9819109733910382,0.9819109733910382,0.01791499125596374,0.01791499125596374,0.0,0.01791499125596374,0.01791499125596374,0.125,0.125,0.0,0.125,0.125,1.0,1.0,0.0,1.0,1.0,0.9935770546314061,0.9935770546314061,0.0,0.9935770546314061,0.9935770546314061,0.12273887167387977,0.12273887167387977,0.0,0.12273887167387977,0.12273887167387977,0.0
1.4,CHEM_EXCITATION,12,1,0.9819167258365853,0.9819167258365853,0.0,0.9819167258365853,0.9819167258365853,0.017914991255965518,0.017914991255965518,0.0,0.017914991255965518,0.017914991255965518,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,1.0,1.0,0.0,1.0,1.0,0.9934075775801443,0.9934075775801443,0.0,0.9934075775801443,0.9934075775801443,0.08182639381971545,0.08182639381971545,0.0,0.08182639381971545,0.08182639381971545,0.0
1.4,CHEM_EXCITATION,16,1,0.9819169373925739,0.9819169373925739,0.0,0.9819169373925739,0.9819169373925739,0.01791499125596019,0.01791499125596019,0.0,0.01791499125596019,0.01791499125596019,0.0625,0.0625,0.0,0.0625,0.0625,1.0,1.0,0.0,1.0,1.0,0.9934021956188135,0.9934021956188135,0.0,0.9934021956188135,0.9934021956188135,0.06136980858703587,0.06136980858703587,0.0,0.06136980858703587,0.06136980858703587,0.0
1.4,EN2,2,1,0.9899807447188832,0.9899807447188832,0.0,0.9899807447188832,0.9899807447188832,0.005165072143265448,0.005165072143265448,0.0,0.005165072143265448,0.005165072143265448,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.4949903723594416,0.4949903723594416,0.0,0.4949903723594416,0.4949903723594416,0.0
1.4,EN2,4,1,0.9951268275456627,0.9951268275456627,0.0,0.9951268275456627,0.9951268275456627,0.0021626831890397824,0.0021626831890397824,0.0,0.0021626831890397824,0.0021626831890397824,0.25,0.25,0.0,0.25,0.25,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.24878170688641568,0.24878170688641568,0.0,0.24878170688641568,0.24878170688641568,0.0
1.4,EN2,8,1,0.9976622042183647,0.9976622042183647,0.0,0.9976622042183647,0.9976622042183647,0.00048706037643064803,0.00048706037643064803,0.0,0.00048706037643064803,0.00048706037643064803,0.125,0.125,0.0,0.125,0.125,1.0,1.0,0.0,1.0,1.0,0.9996464060737253,0.9996464060737253,0.0,0.9996464060737253,0.9996464060737253,0.12470777552729559,0.12470777552729559,0.0,0.12470777552729559,0.12470777552729559,1.0
1.4,EN2,12,1,0.9977003930277386,0.9977003930277386,0.0,0.9977003930277386,0.9977003930277386,0.0004087096494824749,0.0004087096494824749,0.0,0.0004087096494824749,0.0004087096494824749,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,1.0,1.0,0.0,1.0,1.0,0.9994823614072187,0.9994823614072187,0.0,0.9994823614072187,0.9994823614072187,0.08314169941897821,0.08314169941897821,0.0,0.08314169941897821,0.08314169941897821,1.0
1.4,EN2,16,1,0.997708649316581,0.997708649316581,0.0,0.997708649316581,0.997708649316581,0.0003691229107367633,0.0003691229107367633,0.0,0.0003691229107367633,0.0003691229107367633,0.0625,0.0625,0.0,0.0625,0.0625,1.0,1.0,0.0,1.0,1.0,0.9994784074347751,0.9994784074347751,0.0,0.9994784074347751,0.9994784074347751,0.06235679058228631,0.06235679058228631,0.0,0.06235679058228631,0.06235679058228631,1.0
1.4,RANDOM,2,12,0.00042947158869885204,6.128782519141215e-38,0.0009600008380880052,8.974210459303052e-43,0.002578611473775244,3.193065735024741,2.775733765065441,2.0073371437737166,0.22678223899966632,6.274932248755615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024888638333785525,0.0,0.0005729062341591892,0.0,0.0018282800928324492,0.00021473579434942602,3.0643912595706077e-38,0.0004800004190440026,4.487105229651526e-43,0.001289305736887622,0.0
1.4,RANDOM,4,12,0.00043052668686553833,4.842845835839356e-07,0.000959684824871604,9.185809271669595e-43,0.002579290474564825,2.2203925704128147,2.6609786186764546,1.3686648995406672,0.22678223899966632,5.338809364713008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024883197413241674,1.4779668373236075e-07,0.0005718115619114817,0.0,0.0018251757783449988,0.00010763167171638458,1.210711458959839e-07,0.000239921206217901,2.296452317917399e-43,0.0006448226186412063,0.0
1.4,RANDOM,8,12,0.0821645042745614,1.028862812964992e-05,0.2705986441933827,1.840828092448037e-09,0.9796331011099185,1.2484405161597187,0.8064747783910207,0.9676093085343409,0.01791483316801923,2.54523599221314,0.010416666666666666,0.0,0.03454817489953541,0.0,0.125,0.08333333333333333,0.0,0.2763853991962833,0.0,1.0,0.027849400157926214,3.0294515754674366e-06,0.09137149481776327,6.515712109321241e-10,0.3308886750356607,0.010270563034320175,1.28607851620624e-06,0.03382483052417284,2.3010351155600463e-10,0.12245413763873982,0.0
1.4,RANDOM,12,12,0.1638963620891897,1.204484561355952e-05,0.36506417533736324,1.2837220164629725e-07,0.9807704993818258,0.7630778312573024,0.6842843732272952,0.7637831546871803,0.017911592410092325,2.3796297234375583,0.013888888888888888,0.0,0.031056499687497085,0.0,0.08333333333333333,0.16666666666666666,0.0,0.3726779962499649,0.0,1.0,0.050213789122420575,3.923840463529918e-06,0.11228731442146456,2.7590012952479372e-08,0.3308318274167458,0.01365803017409914,1.0037371344632934e-06,0.030422014611446935,1.0697683470524771e-08,0.08173087494848548,0.0
1.4,RANDOM,16,12,0.1639911776106349,0.000577910232174336,0.365021747254857,1.2837220164629725e-07,0.9807705109486842,0.5644306405278122,0.4004952573505456,0.598440079102189,0.017911592410092325,2.284420373134691,0.010416666666666666,0.0,0.023292374765622806,0.0,0.0625,0.16666666666666666,0.0,0.3726779962499649,0.0,1.0,0.05023069829119849,0.00010631138297057925,0.11227903315863036,2.7589862461288515e-08,0.33083002421253144,0.01024944860066468,3.6119389510896e-05,0.02281385920342856,8.023262602893578e-09,0.06129815693429276,0.0
1.4,REAL,2,1,0.9899807447188832,0.9899807447188832,0.0,0.9899807447188832,0.9899807447188832,0.005165072143265448,0.005165072143265448,0.0,0.005165072143265448,0.005165072143265448,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.4949903723594416,0.4949903723594416,0.0,0.4949903723594416,0.4949903723594416,0.0
1.4,REAL,4,1,0.9951268275456627,0.9951268275456627,0.0,0.9951268275456627,0.9951268275456627,0.0021626831890397824,0.0021626831890397824,0.0,0.0021626831890397824,0.0021626831890397824,0.25,0.25,0.0,0.25,0.25,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.24878170688641568,0.24878170688641568,0.0,0.24878170688641568,0.24878170688641568,0.0
1.4,REAL,8,1,0.9976622042183647,0.9976622042183647,0.0,0.9976622042183647,0.9976622042183647,0.00048706037643064803,0.00048706037643064803,0.0,0.00048706037643064803,0.00048706037643064803,0.125,0.125,0.0,0.125,0.125,1.0,1.0,0.0,1.0,1.0,0.9996464060737253,0.9996464060737253,0.0,0.9996464060737253,0.9996464060737253,0.12470777552729559,0.12470777552729559,0.0,0.12470777552729559,0.12470777552729559,1.0
1.4,REAL,12,1,0.9977003930277386,0.9977003930277386,0.0,0.9977003930277386,0.9977003930277386,0.0004087096494824749,0.0004087096494824749,0.0,0.0004087096494824749,0.0004087096494824749,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,1.0,1.0,0.0,1.0,1.0,0.9994823614072187,0.9994823614072187,0.0,0.9994823614072187,0.9994823614072187,0.08314169941897821,0.08314169941897821,0.0,0.08314169941897821,0.08314169941897821,1.0
1.4,REAL,16,1,0.9977097279264918,0.9977097279264918,0.0,0.9977097279264918,0.9977097279264918,0.0003684523556533037,0.0003684523556533037,0.0,0.0003684523556533037,0.0003684523556533037,0.0625,0.0625,0.0,0.0625,0.0625,1.0,1.0,0.0,1.0,1.0,0.9994785982909965,0.9994785982909965,0.0,0.9994785982909965,0.9994785982909965,0.06235685799540574,0.06235685799540574,0.0,0.06235685799540574,0.06235685799540574,1.0
1.6,CHEM_EXCITATION,2,1,0.9756555322137941,0.9756555322137941,0.0,0.9756555322137941,0.9756555322137941,0.020459609074844565,0.020459609074844565,0.0,0.020459609074844565,0.020459609074844565,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.0,1.0,1.0,0.9947929992842245,0.9947929992842245,0.0,0.9947929992842245,0.9947929992842245,0.48782776610689704,0.48782776610689704,0.0,0.48782776610689704,0.48782776610689704,0.0
1.6,CHEM_EXCITATION,4,1,0.9771488118359377,0.9771488118359377,0.0,0.9771488118359377,0.9771488118359377,0.020459609074844565,0.020459609074844565,0.0,0.020459609074844565,0.020459609074844565,0.25,0.25,0.0,0.25,0.25,1.0,1.0,0.0,1.0,1.0,0.9929810445952643,0.9929810445952643,0.0,0.9929810445952643,0.9929810445952643,0.24428720295898443,0.24428720295898443,0.0,0.24428720295898443,0.24428720295898443,0.0
1.6,CHEM_EXCITATION,8,1,0.9771623646883528,0.9771623646883528,0.0,0.9771623646883528,0.9771623646883528,0.020459609074844565,0.020459609074844565,0.0,0.020459609074844565,0.020459609074844565,0.125,0.125,0.0,0.125,0.125,1.0,1.0,0.0,1.0,1.0,0.9917522541780383,0.9917522541780383,0.0,0.9917522541780383,0.9917522541780383,0.1221452955860441,0.1221452955860441,0.0,0.1221452955860441,0.1221452955860441,0.0
1.6,CHEM_EXCITATION,12,1,0.9771760764847706,0.9771760764847706,0.0,0.9771760764847706,0.9771760764847706,0.02045960907484279,0.02045960907484279,0.0,0.02045960907484279,0.02045960907484279,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,1.0,1.0,0.0,1.0,1.0,0.9915908845881527,0.9915908845881527,0.0,0.9915908845881527,0.9915908845881527,0.08143133970706422,0.08143133970706422,0.0,0.08143133970706422,0.08143133970706422,0.0
1.6,CHEM_EXCITATION,16,1,0.9771763296297088,0.9771763296297088,0.0,0.9771763296297088,0.9771763296297088,0.020459609074844565,0.020459609074844565,0.0,0.020459609074844565,0.020459609074844565,0.0625,0.0625,0.0,0.0625,0.0625,1.0,1.0,0.0,1.0,1.0,0.9915839594728922,0.9915839594728922,0.0,0.9915839594728922,0.9915839594728922,0.0610735206018568,0.0610735206018568,0.0,0.0610735206018568,0.0610735206018568,0.0
1.6,EN2,2,1,0.987149346559535,0.987149346559535,0.0,0.987149346559535,0.987149346559535,0.005890073227392989,0.005890073227392989,0.0,0.005890073227392989,0.005890073227392989,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.4935746732797675,0.4935746732797675,0.0,0.4935746732797675,0.4935746732797675,0.0
1.6,EN2,4,1,0.9942460797242324,0.9942460797242324,0.0,0.9942460797242324,0.9942460797242324,0.0022113866839532648,0.0022113866839532648,0.0,0.0022113866839532648,0.0022113866839532648,0.25,0.25,0.0,0.25,0.25,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.2485615199310581,0.2485615199310581,0.0,0.2485615199310581,0.2485615199310581,0.0
1.6,EN2,8,1,0.9969311504954212,0.9969311504954212,0.0,0.9969311504954212,0.9969311504954212,0.0005768569000395019,0.0005768569000395019,0.0,0.0005768569000395019,0.0005768569000395019,0.125,0.125,0.0,0.125,0.125,1.0,1.0,0.0,1.0,1.0,0.9994365890185133,0.9994365890185133,0.0,0.9994365890185133,0.9994365890185133,0.12461639381192766,0.12461639381192766,0.0,0.12461639381192766,0.12461639381192766,1.0
1.6,EN2,12,1,0.9969701326228686,0.9969701326228686,0.0,0.9969701326228686,0.9969701326228686,0.0004989728866249266,0.0004989728866249266,0.0,0.0004989728866249266,0.0004989728866249266,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,1.0,1.0,0.0,1.0,1.0,0.9992789128625723,0.9992789128625723,0.0,0.9992789128625723,0.9992789128625723,0.08308084438523905,0.08308084438523905,0.0,0.08308084438523905,0.08308084438523905,1.0
1.6,EN2,16,1,0.9969788815795397,0.9969788815795397,0.0,0.9969788815795397,0.9969788815795397,0.0004557266250504455,0.0004557266250504455,0.0,0.0004557266250504455,0.0004557266250504455,0.0625,0.0625,0.0,0.0625,0.0625,1.0,1.0,0.0,1.0,1.0,0.9992734845020257,0.9992734845020257,0.0,0.9992734845020257,0.9992734845020257,0.06231118009872123,0.06231118009872123,0.0,0.06231118009872123,0.06231118009872123,1.0
1.6,RANDOM,2,12,0.0005926275566538564,3.1069080268593057e-37,0.001325038203014543,3.619167787398945e-42,0.0035619194347638362,3.1457309188747136,2.736643510786923,2.0078488877993226,0.22292288864716703,6.155319340123015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003458331538377661,0.0,0.0007960573282806776,0.0,0.0025385112842264625,0.0002963137783269282,1.5534540134296528e-37,0.0006625191015072715,1.8095838936994726e-42,0.0017809597173819181,0.0
1.6,RANDOM,4,12,0.0005937490156656148,3.2664677731132096e-07,0.0013250629172247752,5.822468651764669e-42,0.003564230594560201,2.169947505949412,2.5902217045600695,1.3723385612030121,0.22292288864716703,5.348273346723022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034540963734990714,1.1301235641473908e-07,0.0007941437918835591,0.0,0.0025325381903929306,0.0001484372539164037,8.166169432783024e-08,0.0003312657293061938,1.4556171629411673e-42,0.0008910576486400502,0.0
1.6,RANDOM,8,12,0.08190253049204153,1.1618941356181835e-05,0.2690300165219541,7.697270443909734e-10,0.9741635178572727,1.2181242342335243,0.7425037210437679,0.9674286624341745,0.02045844661081553,2.4739295513323754,0.010416666666666666,0.0,0.03454817489953541,0.0,0.125,0.08333333333333333,0.0,0.2763853991962833,0.0,1.0,0.02789551341708971,3.2742782318636535e-06,0.09114626502221658,2.739710840356776e-10,0.3301824779221038,0.010237816311505192,1.4523676695227294e-06,0.03362875206524426,9.621588054887168e-11,0.12177043973215909,0.0
1.6,RANDOM,12,12,0.16320810067099173,1.1651238274267076e-05,0.3630064669672201,1.063513056255605e-07,0.9756560555435966,0.7338564357824534,0.6231576991571073,0.7584603461647006,0.020458446610811976,2.3622803472728577,0.013888888888888888,0.0,0.031056499687497085,0.0,0.08333333333333333,0.16666666666666666,0.0,0.3726779962499649,0.0,1.0,0.0502182794029964,3.649706908992183e-06,0.11202010768236563,2.2672452134591862e-08,0.33012777610507277,0.01360067505591598,9.709365228555897e-07,0.030250538913935008,8.862608802130042e-09,0.08130467129529971,0.0
1.6,RANDOM,16,12,0.16333272157919268,0.000758645060117864,0.36295067865639646,1.063513056255605e-07,0.9756560759372845,0.5404310122658507,0.37077871564476883,0.5888542928705345,0.020458446607628744,2.266280643190343,0.010416666666666666,0.0,0.023292374765622806,0.0,0.0625,0.16666666666666666,0.0,0.3726779962499649,0.0,1.0,0.05024063984661269,0.00013955854177029968,0.1120091646570996,2.267229278587132e-08,0.33012545793382153,0.010208295098699543,4.74153162573665e-05,0.02268441741602478,6.6469566015975316e-09,0.060978504746080284,0.0
1.6,REAL,2,1,0.987149346559535,0.987149346559535,0.0,0.987149346559535,0.987149346559535,0.005890073227392989,0.005890073227392989,0.0,0.005890073227392989,0.005890073227392989,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.4935746732797675,0.4935746732797675,0.0,0.4935746732797675,0.4935746732797675,0.0
1.6,REAL,4,1,0.9942460797242324,0.9942460797242324,0.0,0.9942460797242324,0.9942460797242324,0.0022113866839532648,0.0022113866839532648,0.0,0.0022113866839532648,0.0022113866839532648,0.25,0.25,0.0,0.25,0.25,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.2485615199310581,0.2485615199310581,0.0,0.2485615199310581,0.2485615199310581,0.0
1.6,REAL,8,1,0.9969311504954212,0.9969311504954212,0.0,0.9969311504954212,0.9969311504954212,0.0005768569000395019,0.0005768569000395019,0.0,0.0005768569000395019,0.0005768569000395019,0.125,0.125,0.0,0.125,0.125,1.0,1.0,0.0,1.0,1.0,0.9994365890185133,0.9994365890185133,0.0,0.9994365890185133,0.9994365890185133,0.12461639381192766,0.12461639381192766,0.0,0.12461639381192766,0.12461639381192766,1.0
1.6,REAL,12,1,0.9969701326228686,0.9969701326228686,0.0,0.9969701326228686,0.9969701326228686,0.0004989728866249266,0.0004989728866249266,0.0,0.0004989728866249266,0.0004989728866249266,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,1.0,1.0,0.0,1.0,1.0,0.9992789128625723,0.9992789128625723,0.0,0.9992789128625723,0.9992789128625723,0.08308084438523905,0.08308084438523905,0.0,0.08308084438523905,0.08308084438523905,1.0
1.6,REAL,16,1,0.9969788815795397,0.9969788815795397,0.0,0.9969788815795397,0.9969788815795397,0.0004557266250504455,0.0004557266250504455,0.0,0.0004557266250504455,0.0004557266250504455,0.0625,0.0625,0.0,0.0625,0.0625,1.0,1.0,0.0,1.0,1.0,0.9992734845020257,0.9992734845020257,0.0,0.9992734845020257,0.9992734845020257,0.06231118009872123,0.06231118009872123,0.0,0.06231118009872123,0.06231118009872123,1.0
2.0,CHEM_EXCITATION,2,1,0.9519845613817177,0.9519845613817177,0.0,0.9519845613817177,0.9519845613817177,0.030182187844413733,0.030182187844413733,0.0,0.030182187844413733,0.030182187844413733,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.9909215442947265,0.9909215442947265,0.0,0.9909215442947265,0.9909215442947265,0.47599228069085886,0.47599228069085886,0.0,0.47599228069085886,0.47599228069085886,0.0
2.0,CHEM_EXCITATION,4,1,0.9554390875540989,0.9554390875540989,0.0,0.9554390875540989,0.9554390875540989,0.030182187844411956,0.030182187844411956,0.0,0.030182187844411956,0.030182187844411956,0.25,0.25,0.0,0.25,0.25,0.5,0.5,0.0,0.5,0.5,0.986482439532643,0.986482439532643,0.0,0.986482439532643,0.986482439532643,0.23885977188852472,0.23885977188852472,0.0,0.23885977188852472,0.23885977188852472,0.0
2.0,CHEM_EXCITATION,8,1,0.9554860589735189,0.9554860589735189,0.0,0.9554860589735189,0.9554860589735189,0.030182187844408404,0.030182187844408404,0.0,0.030182187844408404,0.030182187844408404,0.125,0.125,0.0,0.125,0.125,0.5,0.5,0.0,0.5,0.5,0.9836087138415773,0.9836087138415773,0.0,0.9836087138415773,0.9836087138415773,0.11943575737168986,0.11943575737168986,0.0,0.11943575737168986,0.11943575737168986,0.0
2.0,CHEM_EXCITATION,12,1,0.955533146320006,0.955533146320006,0.0,0.955533146320006,0.955533146320006,0.030182187844408404,0.030182187844408404,0.0,0.030182187844408404,0.030182187844408404,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.5,0.5,0.0,0.5,0.5,0.9834889557049428,0.9834889557049428,0.0,0.9834889557049428,0.9834889557049428,0.07962776219333383,0.07962776219333383,0.0,0.07962776219333383,0.07962776219333383,0.0
2.0,CHEM_EXCITATION,16,1,0.955533494268765,0.955533494268765,0.0,0.955533494268765,0.955533494268765,0.030182187844413733,0.030182187844413733,0.0,0.030182187844413733,0.030182187844413733,0.0625,0.0625,0.0,0.0625,0.0625,0.5,0.5,0.0,0.5,0.5,0.9834815157848824,0.9834815157848824,0.0,0.9834815157848824,0.9834815157848824,0.05972084339179781,0.05972084339179781,0.0,0.05972084339179781,0.05972084339179781,0.0
2.0,EN2,2,1,0.9713201469287873,0.9713201469287873,0.0,0.9713201469287873,0.9713201469287873,0.00950061081203657,0.00950061081203657,0.0,0.00950061081203657,0.00950061081203657,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.48566007346439366,0.48566007346439366,0.0,0.48566007346439366,0.48566007346439366,0.0
2.0,EN2,4,1,0.9881516278486983,0.9881516278486983,0.0,0.9881516278486983,0.9881516278486983,0.0030671577929659577,0.0030671577929659577,0.0,0.0030671577929659577,0.0030671577929659577,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.24703790696217456,0.24703790696217456,0.0,0.24703790696217456,0.24703790696217456,0.0
2.0,EN2,8,1,0.992927631309983,0.992927631309983,0.0,0.992927631309983,0.992927631309983,0.0010225955973215406,0.0010225955973215406,0.0,0.0010225955973215406,0.0010225955973215406,0.25,0.25,0.0,0.25,0.25,1.0,1.0,0.0,1.0,1.0,0.9982687575070383,0.9982687575070383,0.0,0.9982687575070383,0.9982687575070383,0.12411595391374787,0.12411595391374787,0.0,0.12411595391374787,0.12411595391374787,1.0
2.0,EN2,12,1,0.9929688291979782,0.9929688291979782,0.0,0.9929688291979782,0.9929688291979782,0.0009454926716383483,0.0009454926716383483,0.0,0.0009454926716383483,0.0009454926716383483,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,1.0,1.0,0.0,1.0,1.0,0.9981452773012233,0.9981452773012233,0.0,0.9981452773012233,0.9981452773012233,0.08274740243316485,0.08274740243316485,0.0,0.08274740243316485,0.08274740243316485,1.0
2.0,EN2,16,1,0.9929794049538224,0.9929794049538224,0.0,0.9929794049538224,0.9929794049538224,0.0008944069046457059,0.0008944069046457059,0.0,0.0008944069046457059,0.0008944069046457059,0.125,0.125,0.0,0.125,0.125,1.0,1.0,0.0,1.0,1.0,0.9981396195077875,0.9981396195077875,0.0,0.9981396195077875,0.9981396195077875,0.0620612128096139,0.0620612128096139,0.0,0.0620612128096139,0.0620612128096139,1.0
2.0,RANDOM,2,12,0.001406641961315313,1.1534300773279693e-36,0.0031453289340948104,1.6634232187363448e-41,0.008462711879375506,3.061916933294539,2.669169458506123,2.020142061321002,0.212758251305182,5.96452289272779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008488671607362759,0.0,0.001953503054019522,0.0,0.006224662222727488,0.0007033209806576565,5.7671503866398465e-37,0.0015726644670474052,8.317116093681724e-42,0.004231355939687753,0.0
2.0,RANDOM,4,12,0.0014082426981037322,9.597317971565985e-08,0.0031458326248149657,5.387085331297853e-41,0.008467998273802759,2.075900073307643,2.462378063177496,1.3891397639026175,0.212758251305182,5.381153964426698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008445422422739282,5.276350498348037e-08,0.0019423320211142292,0.0,0.006188866518260828,0.00035206067452593306,2.3993294928914963e-08,0.0007864581562037414,1.3467713328244634e-41,0.0021169995684506898,0.0
2.0,RANDOM,8,12,0.08074781674035478,1.1938325862134896e-05,0.2616657284247307,1.1831164118039562e-10,0.9485333257288698,1.160930544320372,0.6093006938139984,0.976642184643342,0.03017928991825869,2.34504701398577,0.010416666666666666,0.0,0.03454817489953541,0.0,0.125,0.041666666666666664,0.0,0.13819269959814165,0.0,0.5,0.028168293098795108,3.7623226702307375e-06,0.09009514975647438,4.324510377177497e-11,0.3269137370200573,0.010093477092544347,1.492290732766862e-06,0.032708216053091335,1.4788955147549452e-11,0.11856666571610873,0.0
