geometry_angstrom,method,seed,k,captured_probability_mass,absolute_energy_error_hartree,selected_subspace_energy_hartree,exact_sector_energy_hartree,precision_at_k,recall_at_k,ndcg_at_k,selection_efficiency,reaches_chemical_accuracy,overlap_with_real
1.2,RANDOM,25043011,16,4.70945388764409e-06,2.3078121059766703,-6.86756177451925,-9.17537388049592,0.0,0.0,1.4271272644227178e-06,2.9434086797775564e-07,False,1
1.4,REAL,,2,0.9899807447188832,0.005165072143265448,-9.007239746391026,-9.012404818534291,0.5,1.0,1.0,0.4949903723594416,False,
1.4,EN2,,2,0.9899807447188832,0.005165072143265448,-9.007239746391026,-9.012404818534291,0.5,1.0,1.0,0.4949903723594416,False,2
1.4,CHEM_EXCITATION,,2,0.9807690378252121,0.01791499125598328,-8.994489827278308,-9.012404818534291,0.5,1.0,0.9958580827576088,0.49038451891260604,False,1
1.4,RANDOM,25043000,2,1.8291486962433796e-39,5.896383628585928,-3.1160211899483627,-9.012404818534291,0.0,0.0,0.0,9.145743481216898e-40,False,0
1.4,RANDOM,25043001,2,6.217746300076039e-38,5.338809364713007,-3.6735954538212843,-9.012404818534291,0.0,0.0,0.0,3.1088731500380195e-38,False,0
1.4,RANDOM,25043002,2,1.452877266229902e-06,2.6481121104477436,-6.3642927080865475,-9.012404818534291,0.0,0.0,1.0312883862874366e-06,7.26438633114951e-07,False,0
1.4,RANDOM,25043003,2,8.974210459303052e-43,6.274932248755615,-2.737472569778676,-9.012404818534291,0.0,0.0,0.0,4.487105229651526e-43,False,0
1.4,RANDOM,25043004,2,0.002573583146486389,0.7943867169842278,-8.218018101550063,-9.012404818534291,0.0,0.0,0.0018282800928324492,0.0012867915732431945,False,0
1.4,RANDOM,25043005,2,6.861667024037373e-39,2.769218058131595,-6.243186760402696,-9.012404818534291,0.0,0.0,0.0,3.4308335120186865e-39,False,0
1.4,RANDOM,25043006,2,5.243347333101388e-32,0.22678223899966632,-8.785622579534625,-9.012404818534291,0.0,0.0,0.0,2.621673666550694e-32,False,0
1.4,RANDOM,25043007,2,7.548585534346502e-40,2.954727800545353,-6.057677017988938,-9.012404818534291,0.0,0.0,0.0,3.774292767173251e-40,False,0
1.4,RANDOM,25043008,2,0.002578611473775244,0.5742239623492029,-8.438180856185088,-9.012404818534291,0.0,0.0,0.001157317008396127,0.001289305736887622,False,0
1.4,RANDOM,25043009,2,6.039818738206392e-38,2.718153854072261,-6.29425096446203,-9.012404818534291,0.0,0.0,0.0,3.019909369103196e-38,False,0
1.4,RANDOM,25043010,2,1.156685836112676e-08,5.338809364713008,-3.673595453821284,-9.012404818534291,0.0,0.0,8.210439399108504e-09,5.78342918056338e-09,False,0
1.4,RANDOM,25043011,2,5.838239188355088e-39,2.782249471999287,-6.230155346535004,-9.012404818534291,0.0,0.0,0.0,2.919119594177544e-39,False,0
1.4,REAL,,4,0.9951268275456627,0.0021626831890397824,-9.010242135345251,-9.012404818534291,0.25,1.0,1.0,0.24878170688641568,False,
1.4,EN2,,4,0.9951268275456627,0.0021626831890397824,-9.010242135345251,-9.012404818534291,0.25,1.0,1.0,0.24878170688641568,False,4
1.4,CHEM_EXCITATION,,4,0.9819054033306527,0.017914991255961965,-8.99448982727833,-9.012404818534291,0.25,1.0,0.9945694790507064,0.24547635083266317,False,1
1.4,RANDOM,25043000,4,1.4528772662299233e-06,0.8186631384814778,-8.193741680052813,-9.012404818534291,0.0,0.0,5.147684116592318e-07,3.632193165574808e-07,False,0
1.4,RANDOM,25043001,4,5.417330966057782e-07,2.988466079572733,-6.023938738961558,-9.012404818534291,0.0,0.0,1.6532914583655238e-07,1.3543327415144455e-07,False,0
1.4,RANDOM,25043002,4,1.4547180943223498e-06,2.648081240594336,-6.364323577939955,-9.012404818534291,0.0,0.0,1.0301890461612816e-06,3.6367952358058746e-07,False,0
1.4,RANDOM,25043003,4,9.185809271669595e-43,2.767886745347748,-6.244518073186543,-9.012404818534291,0.0,0.0,0.0,2.296452317917399e-43,False,0
1.4,RANDOM,25043004,4,0.0025735856211470992,0.7943700674891776,-8.218034751045113,-9.012404818534291,0.0,0.0,0.0018251757783449988,0.0006433964052867748,False,1
1.4,RANDOM,25043005,4,3.016127316804332e-36,2.1406944705345516,-6.8717103479997395,-9.012404818534291,0.0,0.0,0.0,7.54031829201083e-37,False,0
1.4,RANDOM,25043006,4,9.554574460362424e-06,0.22678223899966632,-8.785622579534625,-9.012404818534291,0.0,0.0,3.384925115796478e-06,2.388643615090606e-06,False,0
1.4,RANDOM,25043007,4,1.840828092448037e-09,2.954727800545353,-6.057677017988938,-9.012404818534291,0.0,0.0,6.522228428179292e-10,4.6020702311200925e-10,False,0
1.4,RANDOM,25043008,4,0.002579290474564825,0.5742082774382187,-8.438196541096072,-9.012404818534291,0.0,0.0,0.0011555735865854699,0.0006448226186412063,False,1
1.4,RANDOM,25043009,4,1.1042340990971828e-37,2.7181454244789363,-6.294259394055355,-9.012404818534291,0.0,0.0,0.0,2.760585247742957e-38,False,0
1.4,RANDOM,25043010,4,1.156685836112676e-08,5.338809364713008,-3.673595453821284,-9.012404818534291,0.0,0.0,8.19649460752383e-09,2.89171459028169e-09,False,0
1.4,RANDOM,25043011,4,4.268360705620929e-07,2.6738759967585732,-6.338528821775718,-9.012404818534291,0.0,0.0,1.302642216281691e-07,1.0670901764052322e-07,False,0
1.4,REAL,,8,0.9976622042183647,0.00048706037643064803,-9.01191775815786,-9.012404818534291,0.125,1.0,0.9996464060737253,0.12470777552729559,True,
1.4,EN2,,8,0.9976622042183647,0.00048706037643064803,-9.01191775815786,-9.012404818534291,0.125,1.0,0.9996464060737253,0.12470777552729559,True,8
1.4,CHEM_EXCITATION,,8,0.9819109733910382,0.01791499125596374,-8.994489827278327,-9.012404818534291,0.125,1.0,0.9935770546314061,0.12273887167387977,False,1
1.4,RANDOM,25043000,8,0.0011378270620544092,0.18000698822702965,-8.832397830307261,-9.012404818534291,0.0,0.0,0.00031184092165748316,0.00014222838275680116,False,0
1.4,RANDOM,25043001,8,9.184751126137507e-07,0.8185794892928637,-8.193825329241427,-9.012404818534291,0.0,0.0,2.68283856886392e-07,1.1480938907671883e-07,False,0
1.4,RANDOM,25043002,8,1.1001920437825539e-05,2.3796297234375583,-6.632775095096733,-9.012404818534291,0.0,0.0,3.6437398016332586e-06,1.3752400547281923e-06,False,0
1.4,RANDOM,25043003,8,0.9796331011099185,0.01791483316801923,-8.994489985366272,-9.012404818534291,0.125,1.0,0.3308886750356607,0.12245413763873982,False,1
1.4,RANDOM,25043004,8,0.0025735856211470992,0.7943700674891776,-8.218034751045113,-9.012404818534291,0.0,0.0,0.0018233522562965676,0.0003216982026433874,False,1
1.4,RANDOM,25043005,8,9.575335821474301e-06,2.1406944705345534,-6.871710347999738,-9.012404818534291,0.0,0.0,2.4151633493016146e-06,1.1969169776842876e-06,False,0
1.4,RANDOM,25043006,8,1.2769146570761122e-05,0.22678223899966632,-8.785622579534625,-9.012404818534291,0.0,0.0,4.140087683644071e-06,1.5961433213451403e-06,False,0
1.4,RANDOM,25043007,8,1.840828092448037e-09,2.345815471538481,-6.66658934699581,-9.012404818534291,0.0,0.0,6.515712109321241e-10,2.3010351155600463e-10,False,0
1.4,RANDOM,25043008,8,0.002579290474564825,0.5742082774382187,-8.438196541096072,-9.012404818534291,0.0,0.0,0.0011544190600249464,0.00032241130932060313,False,1
1.4,RANDOM,25043009,8,9.547202343503147e-06,2.3796297234375565,-6.632775095096735,-9.012404818534291,0.0,0.0,2.4074587900242404e-06,1.1934002929378934e-06,False,0
1.4,RANDOM,25043010,8,5.701536432833843e-06,0.5784189181403594,-8.433985900393932,-9.012404818534291,0.0,0.0,1.4410489535146029e-06,7.126920541042304e-07,False,0
1.4,RANDOM,25043011,8,7.315695048453993e-07,2.54523599221314,-6.467168826321151,-9.012404818534291,0.0,0.0,1.981874686829617e-07,9.144618810567491e-08,False,0
1.4,REAL,,12,0.9977003930277386,0.0004087096494824749,-9.011996108884809,-9.012404818534291,0.08333333333333333,1.0,0.9994823614072187,0.08314169941897821,True,
1.4,EN2,,12,0.9977003930277386,0.0004087096494824749,-9.011996108884809,-9.012404818534291,0.08333333333333333,1.0,0.9994823614072187,0.08314169941897821,True,12
1.4,CHEM_EXCITATION,,12,0.9819167258365853,0.017914991255965518,-8.994489827278326,-9.012404818534291,0.08333333333333333,1.0,0.9934075775801443,0.08182639381971545,False,1
1.4,RANDOM,25043000,12,0.9807704993818258,0.017911592410092325,-8.994493226124199,-9.012404818534291,0.08333333333333333,1.0,0.26852184143940455,0.08173087494848548,False,1
1.4,RANDOM,25043001,12,9.301800945850207e-07,0.8185794892928637,-8.193825329241427,-9.012404818534291,0.0,0.0,2.7072868590541357e-07,7.751500788208505e-08,False,0
1.4,RANDOM,25043002,12,1.1002058561435682e-05,2.3796297234375583,-6.632775095096733,-9.012404818534291,0.0,0.0,3.6431432220341085e-06,9.168382134529735e-07,False,1
1.4,RANDOM,25043003,12,0.9796331029507466,0.017914833168012123,-8.994489985366279,-9.012404818534291,0.08333333333333333,1.0,0.3308318274167458,0.08163609191256221,False,1
1.4,RANDOM,25043004,12,0.002575250054401995,0.794360470753162,-8.21804434778113,-9.012404818534291,0.0,0.0,0.0018233813269222844,0.00021460417120016623,False,1
1.4,RANDOM,25043005,12,9.584015169046497e-06,0.8185506139572141,-8.193854204577077,-9.012404818534291,0.0,0.0,2.416597686882876e-06,7.986679307538747e-07,False,1
1.4,RANDOM,25043006,12,1.308763266568336e-05,0.2267316357181688,-8.785673182816122,-9.012404818534291,0.0,0.0,4.204537705025727e-06,1.0906360554736134e-06,False,1
1.4,RANDOM,25043007,12,1.2837220164629725e-07,0.8186631343189692,-8.193741684215322,-9.012404818534291,0.0,0.0,2.7590012952479372e-08,1.0697683470524771e-08,False,0
1.4,RANDOM,25043008,12,0.002590290554174558,0.5742082757014284,-8.438196542832863,-9.012404818534291,0.0,0.0,0.001156344096139811,0.00021585754618121318,False,2
1.4,RANDOM,25043009,12,9.547202343503147e-06,0.22678223899966987,-8.785622579534621,-9.012404818534291,0.0,0.0,2.4070451789916174e-06,7.95600195291929e-07,False,1
1.4,RANDOM,25043010,12,0.0011421910985863828,0.17918159419579816,-8.833223224338493,-9.012404818534291,0.0,0.0,0.00021890739392316097,9.518259154886524e-05,False,0
1.4,RANDOM,25043011,12,7.315695048453993e-07,2.284420373134691,-6.7279844453996,-9.012404818534291,0.0,0.0,1.9815341928451942e-07,6.096412540378327e-08,False,0
1.4,REAL,,16,0.9977097279264918,0.0003684523556533037,-9.012036366178638,-9.012404818534291,0.0625,1.0,0.9994785982909965,0.06235685799540574,True,
1.4,EN2,,16,0.997708649316581,0.0003691229107367633,-9.012035695623554,-9.012404818534291,0.0625,1.0,0.9994784074347751,0.06235679058228631,True,15
1.4,CHEM_EXCITATION,,16,0.9819169373925739,0.01791499125596019,-8.994489827278331,-9.012404818534291,0.0625,1.0,0.9934021956188135,0.06136980858703587,False,1
1.4,RANDOM,25043000,16,0.9807705109486842,0.017911592410092325,-8.994493226124199,-9.012404818534291,0.0625,1.0,0.2685203789230336,0.06129815693429276,False,2
1.4,RANDOM,25043001,16,1.0542368074284248e-06,0.7995702960275697,-8.212834522506721,-9.012404818534291,0.0,0.0,2.9378929348338197e-07,6.588980046427655e-08,False,0
1.4,RANDOM,25043002,16,1.143073546009023e-05,0.8186631384814795,-8.193741680052812,-9.012404818534291,0.0,0.0,3.7173678260984406e-06,7.144209662556393e-07,False,2
1.4,RANDOM,25043003,16,0.9796331103228634,0.017914833167639088,-8.994489985366652,-9.012404818534291,0.0625,1.0,0.33083002421253144,0.06122706939517896,False,1
1.4,RANDOM,25043004,16,0.002575250054401995,0.6621334850870504,-8.35027133344724,-9.012404818534291,0.0,0.0,0.0018233713811920032,0.00016095312840012468,False,2
1.4,RANDOM,25043005,16,0.0011462542540440356,0.17995937224305614,-8.832445446291235,-9.012404818534291,0.0,0.0,0.00020841825117000698,7.164089087775222e-05,False,1
1.4,RANDOM,25043006,16,1.308763266568336e-05,0.19375939677900966,-8.818645421755281,-9.012404818534291,0.0,0.0,4.204514771151526e-06,8.1797704160521e-07,False,2
1.4,RANDOM,25043007,16,1.2837220164629725e-07,0.8186631343189195,-8.193741684215372,-9.012404818534291,0.0,0.0,2.7589862461288515e-08,8.023262602893578e-09,False,0
1.4,RANDOM,25043008,16,0.002590290554174558,0.574208275701432,-8.43819654283286,-9.012404818534291,0.0,0.0,0.0011563377887995293,0.00016189315963590988,False,3
1.4,RANDOM,25043009,16,9.549815127823739e-06,0.2267822389996592,-8.785622579534632,-9.012404818534291,0.0,0.0,2.4075171108421276e-06,5.968634454889837e-07,False,1
1.4,RANDOM,25043010,16,0.0011427328316829886,0.1791815499831486,-8.833223268551142,-9.012404818534291,0.0,0.0,0.00021900000645282535,7.142080198018679e-05,False,0
1.4,RANDOM,25043011,16,7.315695048453993e-07,2.284420373134691,-6.7279844453996,-9.012404818534291,0.0,0.0,1.981523384461707e-07,4.5723094052837454e-08,False,0
1.6,REAL,,2,0.987149346559535,0.005890073227392989,-8.868641576131111,-8.874531649358504,0.5,1.0,1.0,0.4935746732797675,False,
1.6,EN2,,2,0.987149346559535,0.005890073227392989,-8.868641576131111,-8.874531649358504,0.5,1.0,1.0,0.4935746732797675,False,2
1.6,CHEM_EXCITATION,,2,0.9756555322137941,0.020459609074844565,-8.85407204028366,-8.874531649358504,0.5,1.0,0.9947929992842245,0.48782776610689704,False,1
1.6,RANDOM,25043000,2,4.0398957483848794e-41,5.856757314639712,-3.0177743347187924,-8.874531649358504,0.0,0.0,0.0,2.0199478741924397e-41,False,0
1.6,RANDOM,25043001,2,5.602857613099321e-37,5.348273346723023,-3.5262583026354815,-8.874531649358504,0.0,0.0,0.0,2.8014288065496605e-37,False,0
1.6,RANDOM,25043002,2,5.158172467226448e-07,2.5811511387299086,-6.293380510628595,-8.874531649358504,0.0,0.0,3.685171685824432e-07,2.579086233613224e-07,False,0
1.6,RANDOM,25043003,2,5.822381460584999e-42,6.155319340123015,-2.719212309235489,-8.874531649358504,0.0,0.0,0.0,2.9111907302924996e-42,False,0
1.6,RANDOM,25043004,2,0.0035490750341477272,0.727705724564089,-8.146825924794415,-8.874531649358504,0.0,0.0,0.0025385112842264625,0.0017745375170738636,False,0
1.6,RANDOM,25043005,2,6.109584406192905e-38,2.730361913869497,-6.144169735489007,-8.874531649358504,0.0,0.0,0.0,3.0547922030964526e-38,False,0
1.6,RANDOM,25043006,2,2.547048395169312e-32,0.22292288864716703,-8.651608760711337,-8.874531649358504,0.0,0.0,0.0,1.273524197584656e-32,False,0
1.6,RANDOM,25043007,2,3.619167787398945e-42,2.8648659779118297,-6.009665671446674,-8.874531649358504,0.0,0.0,0.0,1.8095838936994726e-42,False,0
1.6,RANDOM,25043008,2,0.0035619194347638362,0.5186530898723749,-8.35587855948613,-8.874531649358504,0.0,0.0,0.0016111034747249133,0.0017809597173819181,False,0
1.6,RANDOM,25043009,2,4.3012160793196964e-38,2.651561836988577,-6.222969812369927,-8.874531649358504,0.0,0.0,0.0,2.1506080396598482e-38,False,0
1.6,RANDOM,25043010,2,2.03936879915002e-08,5.348273346723022,-3.5262583026354823,-8.874531649358504,0.0,0.0,1.4569933235074338e-08,1.01968439957501e-08,False,0
1.6,RANDOM,25043011,2,6.829080403213774e-41,2.742925107704349,-6.131606541654155,-8.874531649358504,0.0,0.0,0.0,3.414540201606887e-41,False,0
1.6,REAL,,4,0.9942460797242324,0.0022113866839532648,-8.87232026267455,-8.874531649358504,0.25,1.0,1.0,0.2485615199310581,False,
1.6,EN2,,4,0.9942460797242324,0.0022113866839532648,-8.87232026267455,-8.874531649358504,0.25,1.0,1.0,0.2485615199310581,False,4
1.6,CHEM_EXCITATION,,4,0.9771488118359377,0.020459609074844565,-8.85407204028366,-8.874531649358504,0.25,1.0,0.9929810445952643,0.24428720295898443,False,1
1.6,RANDOM,25043000,4,5.158172467226419e-07,0.7574075371732736,-8.11712411218523,-8.874531649358504,0.0,0.0,1.8382434784640496e-07,1.2895431168066048e-07,False,0
1.6,RANDOM,25043001,4,7.084517990162997e-07,2.898604256939211,-5.975927392419293,-8.874531649358504,0.0,0.0,2.1746969262174518e-07,1.7711294975407493e-07,False,0
1.6,RANDOM,25043002,4,5.165869737670357e-07,2.5811199940721696,-6.293411655286334,-8.874531649358504,0.0,0.0,3.679230070714345e-07,1.2914674344175892e-07,False,0
1.6,RANDOM,25043003,4,5.822468651764669e-42,2.7223397757831966,-6.152191873575307,-8.874531649358504,0.0,0.0,0.0,1.4556171629411673e-42,False,0
1.6,RANDOM,25043004,4,0.0035491012322453603,0.7276873787247133,-8.14684427063379,-8.874531649358504,0.0,0.0,0.0025325381903929306,0.0008872753080613401,False,1
1.6,RANDOM,25043005,4,4.3339533333124645e-34,2.1466613922489834,-6.727870257109521,-8.874531649358504,0.0,0.0,0.0,1.0834883333281161e-34,False,0
1.6,RANDOM,25043006,4,9.756865439374063e-06,0.22292288864716703,-8.651608760711337,-8.874531649358504,0.0,0.0,3.476553590900708e-06,2.4392163598435157e-06,False,0
1.6,RANDOM,25043007,4,7.697270443909734e-10,2.8648659779118297,-6.009665671446674,-8.874531649358504,0.0,0.0,2.7431137862454366e-10,1.9243176109774336e-10,False,0
1.6,RANDOM,25043008,4,0.003564230594560201,0.518634543851153,-8.355897105507351,-8.874531649358504,0.0,0.0,0.0016080746768944252,0.0008910576486400502,False,1
1.6,RANDOM,25043009,4,8.411332799942539e-38,2.6515295642702545,-6.2230020850882495,-8.874531649358504,0.0,0.0,0.0,2.1028331999856348e-38,False,0
1.6,RANDOM,25043010,4,2.03936879915002e-08,5.348273346723022,-3.5262583026354823,-8.874531649358504,0.0,0.0,1.4535596728943285e-08,5.09842199787505e-09,False,0
1.6,RANDOM,25043011,4,1.3747630790000004e-07,2.5993234150479694,-6.275208234310535,-8.874531649358504,0.0,0.0,4.2200364983073206e-08,3.436907697500001e-08,False,0
1.6,REAL,,8,0.9969311504954212,0.0005768569000395019,-8.873954792458465,-8.874531649358504,0.125,1.0,0.9994365890185133,0.12461639381192766,True,
1.6,EN2,,8,0.9969311504954212,0.0005768569000395019,-8.873954792458465,-8.874531649358504,0.125,1.0,0.9994365890185133,0.12461639381192766,True,8
1.6,CHEM_EXCITATION,,8,0.9771623646883528,0.020459609074844565,-8.85407204028366,-8.874531649358504,0.125,1.0,0.9917522541780383,0.1221452955860441,False,1
1.6,RANDOM,25043000,8,0.0014938029519459956,0.17340086199465432,-8.70113078736385,-8.874531649358504,0.0,0.0,0.0004116283713151579,0.00018672536899324945,False,0
1.6,RANDOM,25043001,8,1.85992755184229e-06,0.7573200633628225,-8.117211585995681,-8.874531649358504,0.0,0.0,5.337301910039857e-07,2.3249094398028626e-07,False,0
1.6,RANDOM,25043002,8,1.0262118835577796e-05,2.362280347272856,-6.512251302085648,-8.874531649358504,0.0,0.0,3.051270383402038e-06,1.2827648544472245e-06,False,0
1.6,RANDOM,25043003,8,0.9741635178572727,0.02045844661081553,-8.854073202747688,-8.874531649358504,0.125,1.0,0.3301824779221038,0.12177043973215909,False,1
1.6,RANDOM,25043004,8,0.0035491012322453603,0.7276873787247133,-8.14684427063379,-8.874531649358504,0.0,0.0,0.00252939647222357,0.00044363765403067004,False,1
1.6,RANDOM,25043005,8,9.77813313095632e-06,2.1466613922489843,-6.72787025710952,-8.874531649358504,0.0,0.0,2.4801767964991024e-06,1.22226664136954e-06,False,0
1.6,RANDOM,25043006,8,1.2975763876785875e-05,0.22292288864716703,-8.651608760711337,-8.874531649358504,0.0,0.0,4.236049308940988e-06,1.6219704845982344e-06,False,0
1.6,RANDOM,25043007,8,7.697270443909734e-10,2.3283941968097093,-6.546137452548795,-8.874531649358504,0.0,0.0,2.739710840356776e-10,9.621588054887168e-11,False,0
1.6,RANDOM,25043008,8,0.003564230594560201,0.518634543851153,-8.355897105507351,-8.874531649358504,0.0,0.0,0.0016060797938757785,0.0004455288243200251,False,1
1.6,RANDOM,25043009,8,9.745531861810787e-06,2.3622803472728524,-6.512251302085652,-8.874531649358504,0.0,0.0,2.4711988241341265e-06,1.2181914827263484e-06,False,0
1.6,RANDOM,25043010,8,1.3767665040920919e-05,0.5235207926741907,-8.351010856684313,-8.874531649358504,0.0,0.0,3.497286080325269e-06,1.7209581301151148e-06,False,0
1.6,RANDOM,25043011,8,1.3233584490716692e-06,2.4739295513323754,-6.400602098026129,-8.874531649358504,0.0,0.0,3.0846000277212506e-07,1.6541980613395865e-07,False,0
1.6,REAL,,12,0.9969701326228686,0.0004989728866249266,-8.874032676471879,-8.874531649358504,0.08333333333333333,1.0,0.9992789128625723,0.08308084438523905,True,
1.6,EN2,,12,0.9969701326228686,0.0004989728866249266,-8.874032676471879,-8.874531649358504,0.08333333333333333,1.0,0.9992789128625723,0.08308084438523905,True,12
1.6,CHEM_EXCITATION,,12,0.9771760764847706,0.02045960907484279,-8.854072040283661,-8.874531649358504,0.08333333333333333,1.0,0.9915908845881527,0.08143133970706422,False,1
1.6,RANDOM,25043000,12,0.9756560555435966,0.020459110740493003,-8.854072538618011,-8.874531649358504,0.08333333333333333,1.0,0.26805064183389976,0.08130467129529971,False,1
1.6,RANDOM,25043001,12,1.881708688412833e-06,0.7573200633628225,-8.117211585995681,-8.874531649358504,0.0,0.0,5.382781290596433e-07,1.5680905736773608e-07,False,0
1.6,RANDOM,25043002,12,1.0263506284156839e-05,2.3622803472728577,-6.512251302085646,-8.874531649358504,0.0,0.0,3.0510621445907888e-06,8.552921903464033e-07,False,1
1.6,RANDOM,25043003,12,0.9741635186269998,0.020458446610811976,-8.854073202747692,-8.874531649358504,0.08333333333333333,1.0,0.33012777610507277,0.08118029321891665,False,1
1.6,RANDOM,25043004,12,0.003549870194430255,0.7276808556718422,-8.146850793686662,-8.874531649358504,0.0,0.0,0.0025291377852373438,0.00029582251620252127,False,1
1.6,RANDOM,25043005,12,9.785645686631866e-06,0.7573627560539524,-8.117168893304552,-8.874531649358504,0.0,0.0,2.4813755213627835e-06,8.154704738859888e-07,False,1
1.6,RANDOM,25043006,12,1.3038970264377314e-05,0.22287169145070962,-8.651659957907794,-8.874531649358504,0.0,0.0,4.2483516733935774e-06,1.0865808553647762e-06,False,1
1.6,RANDOM,25043007,12,1.063513056255605e-07,0.757406556988931,-8.117125092369573,-8.874531649358504,0.0,0.0,2.2672452134591862e-08,8.862608802130042e-09,False,0
1.6,RANDOM,25043008,12,0.0035744919436687343,0.5186345426423724,-8.355897106716132,-8.874531649358504,0.0,0.0,0.0016077943116800813,0.00029787432863906117,False,2
1.6,RANDOM,25043009,12,9.745531861810787e-06,0.22292288864716703,-8.651608760711337,-8.874531649358504,0.0,0.0,2.4707894158029326e-06,8.121276551508989e-07,False,1
1.6,RANDOM,25043010,12,0.0015071266706654161,0.17259932675713863,-8.701932322601365,-8.874531649358504,0.0,0.0,0.0002908818618307937,0.00012559388922211802,False,0
1.6,RANDOM,25043011,12,1.3233584490716692e-06,2.266280643190343,-6.608251006168161,-8.874531649358504,0.0,0.0,3.0840889960157415e-07,1.1027987075597243e-07,False,0
1.6,REAL,,16,0.9969788815795397,0.0004557266250504455,-8.874075922733454,-8.874531649358504,0.0625,1.0,0.9992734845020257,0.06231118009872123,True,
1.6,EN2,,16,0.9969788815795397,0.0004557266250504455,-8.874075922733454,-8.874531649358504,0.0625,1.0,0.9992734845020257,0.06231118009872123,True,16
1.6,CHEM_EXCITATION,,16,0.9771763296297088,0.020459609074844565,-8.85407204028366,-8.874531649358504,0.0625,1.0,0.9915839594728922,0.0610735206018568,False,1
1.6,RANDOM,25043000,16,0.9756560759372845,0.020459110740493003,-8.854072538618011,-8.874531649358504,0.0625,1.0,0.2680487617068312,0.060978504746080284,False,1
1.6,RANDOM,25043001,16,1.9610921693608136e-06,0.7376416560153967,-8.136889993343107,-8.874531649358504,0.0,0.0,5.531142049292371e-07,1.2256826058505085e-07,False,1
1.6,RANDOM,25043002,16,1.0401752319101233e-05,0.75740753717327,-8.117124112185234,-8.874531649358504,0.0,0.0,3.0751194333427274e-06,6.50109519943827e-07,False,1
1.6,RANDOM,25043003,16,0.9741635299605773,0.020458446607628744,-8.854073202750875,-8.874531649358504,0.0625,1.0,0.33012545793382153,0.06088522062253608,False,2
1.6,RANDOM,25043004,16,0.003549870194430255,0.6511919189005937,-8.22333973045791,-8.874531649358504,0.0,0.0,0.0025291200097065907,0.00022186688715189094,False,1
1.6,RANDOM,25043005,16,0.0015042511499713507,0.17335279236325185,-8.701178856995252,-8.874531649358504,0.0,0.0,0.0002748687617258818,9.401569687320942e-05,False,1
1.6,RANDOM,25043006,16,1.3038970264377316e-05,0.18681677420652498,-8.687714875151979,-8.874531649358504,0.0,0.0,4.248321814717525e-06,8.149356415235822e-07,False,2
1.6,RANDOM,25043007,16,1.063513056255605e-07,0.7574065569760915,-8.117125092382413,-8.874531649358504,0.0,0.0,2.267229278587132e-08,6.6469566015975316e-09,False,0
1.6,RANDOM,25043008,16,0.003574491943668734,0.5186345426423795,-8.355897106716125,-8.874531649358504,0.0,0.0,0.0016077830116246242,0.00022340574647929586,False,3
1.6,RANDOM,25043009,16,9.773117408023016e-06,0.22292288864715815,-8.651608760711346,-8.874531649358504,0.0,0.0,2.4759222534989926e-06,6.108198380014385e-07,False,1
1.6,RANDOM,25043010,16,0.0015078351224644324,0.172599279727077,-8.701932369631427,-8.874531649358504,0.0,0.0,0.0002910031789110282,9.423969515402702e-05,False,0
1.6,RANDOM,25043011,16,1.3233584490716692e-06,2.266280643190343,-6.608251006168161,-8.874531649358504,0.0,0.0,3.084067320123225e-07,8.270990306697933e-08,False,0
2.0,REAL,,2,0.9713201469287873,0.00950061081203657,-8.645352978049456,-8.654853588861492,1.0,1.0,1.0,0.48566007346439366,False,
2.0,EN2,,2,0.9713201469287873,0.00950061081203657,-8.645352978049456,-8.654853588861492,1.0,1.0,1.0,0.48566007346439366,False,2
2.0,CHEM_EXCITATION,,2,0.9519845613817177,0.030182187844413733,-8.624671401017078,-8.654853588861492,0.5,0.5,0.9909215442947265,0.47599228069085886,False,1
2.0,RANDOM,25043000,2,2.1318027338955527e-39,5.781466254246022,-2.87338733461547,-8.654853588861492,0.0,0.0,0.0,1.0659013669477763e-39,False,0
2.0,RANDOM,25043001,2,1.331507461164038e-36,5.3811539644267,-3.273699624434793,-8.654853588861492,0.0,0.0,0.0,6.65753730582019e-37,False,0
2.0,RANDOM,25043002,2,9.591402389507141e-08,2.4572051669450232,-6.197648421916469,-8.654853588861492,0.0,0.0,7.072977978665091e-08,4.795701194753571e-08,False,0
2.0,RANDOM,25043003,2,5.387030070008105e-41,5.96452289272779,-2.690330696133702,-8.654853588861492,0.0,0.0,0.0,2.6935150350040525e-41,False,0
2.0,RANDOM,25043004,2,0.00841684835119863,0.5887403940098341,-8.066113194851658,-8.654853588861492,0.0,0.0,0.006224662222727488,0.004208424175599315,False,0
2.0,RANDOM,25043005,2,2.4982335978552807e-37,2.663022931828629,-5.991830657032863,-8.654853588861492,0.0,0.0,0.0,1.2491167989276403e-37,False,0
2.0,RANDOM,25043006,2,6.257347522895449e-31,0.212758251305182,-8.44209533755631,-8.654853588861492,0.0,0.0,0.0,3.1286737614477243e-31,False,0
2.0,RANDOM,25043007,2,1.6634232187363448e-41,2.7066769779692716,-5.9481766108922205,-8.654853588861492,0.0,0.0,0.0,8.317116093681724e-42,False,0
2.0,RANDOM,25043008,2,0.008462711879375506,0.402242667712267,-8.252610921149225,-8.654853588861492,0.0,0.0,0.003961638028695458,0.004231355939687753,False,0
2.0,RANDOM,25043009,2,9.753526934919004e-37,2.528743748753434,-6.126109840108058,-8.654853588861492,0.0,0.0,0.0,4.876763467459502e-37,False,0
