seed,family,g_minus,g_plus,E_abs,prominence,real_pvp,null_pvp,delta_pvp,real_pvq2,null_pvq2,delta_pvq2,real_sigma,null_sigma,delta_sigma,real_gap,null_gap,delta_gap,real_pvq2_over_gap,null_pvq2_over_gap,delta_pvq2_over_gap,real_sigma_over_gap,null_sigma_over_gap,delta_sigma_over_gap,real_pvq2_asym,null_pvq2_asym,real_sigma_asym,null_sigma_asym,local_real_pvq2,local_real_sigma,local_real_gap,local_delta_pvq2,local_delta_sigma,local_delta_gap
25042000,dephasing,15,48,1.4275616977982164,0.00545299082877565,1.2281266495188445e-14,0.24237032986314494,-0.24237032986313267,3.1344862360338706,3.5441245680800724,-0.4096383320462018,1.924279006160543,13.566781710411291,-11.642502704250749,0.0058910976763481004,0.00040021884230745375,0.005490878834040647,532.071679717411,8855.466543370354,-8323.394863652942,326.64184365610555,33898.40826132094,-33571.76641766483,3.9968028886505635e-15,0.027507738638240298,6.010747455320598e-13,9.689429143566883,-0.31640819640939766,-1.6305324602376339,4.717147322547133e-05,-0.4830560099810197,-4.30219285824216,-0.00013979168111960538
25042000,dephasing,14,49,1.4334527954745644,0.29063541288859407,1.2902196382045174e-14,0.19433999155317444,-0.19433999155316153,3.1338446490315404,3.323309973659937,-0.18946532462839683,3.2114231813581022,9.187154119352352,-5.97573093799425,0.0058910976763484335,0.00035234359113467395,0.0055387540852137596,531.9627718299924,9432.014820981065,-8900.052049151072,545.1315455609092,26074.418126256784,-25529.286580695873,8.881784197001252e-16,0.1261585345500471,6.270539643082884e-13,2.9762156837249423,0.005511540611113919,1.395112407354774,0.00019662146021204308,0.15924338801157578,3.435552690380696,0.0003849360050403039
25042000,dephasing,13,50,1.4584129115423414,0.22512599499772068,1.1083571448773754e-14,0.2182938281733488,-0.21829382817333773,3.1221799808069823,3.4099590740407257,-0.2877790932337434,1.7083425418461133,8.888407094345254,-7.180064552499141,0.00549785475592468,0.0006810974296184158,0.004816757326306265,567.8905899510008,5006.565765416487,-4438.675175465486,310.72893295428435,13050.125735058164,-12739.39680210388,1.021405182655144e-14,0.18156927500706388,1.638689184346731e-13,1.5245976802844083,-0.005510392047789026,-1.4310589113784906,-0.00019662146021187654,-0.012872628127690744,-0.5984739545133895,-0.0005506370464680721
25042000,dephasing,12,51,1.4639107662982664,-0.1691666279032112,1.1252151625068785e-14,0.22899906558692124,-0.22899906558691,3.1215360966780024,3.481883702261711,-0.3603476055837085,3.0673797250911052,10.25482998306836,-7.187450257977255,0.00549785475592468,0.0003018200955897665,0.005196034660334914,567.7734744291173,11536.288514712694,-10968.515040283577,557.9230192986801,33976.63089010055,-33418.70787080187,9.325873406851315e-15,0.006380402538276098,1.8252066524837574e-13,2.6762856504427965,-0.2737788101478893,1.2578320308521953,0.0005577160143366289,-0.2444031109282796,3.2318181462235627,0.0006220259539268524
25042000,dephasing,11,52,1.6720595812293473,-0.2931208456369997,2.0530371063465505e-14,0.1916556686130746,-0.19165566861305405,3.668449832844801,3.6125597289219153,0.055890103922885626,1.9107528466317065,15.569225102534197,-13.658472255902492,0.004382422727251423,5.11626407415644e-05,0.004331260086509858,837.0826050241819,70609.32892752506,-69772.24632250087,436.003773609055,304308.4734655965,-303872.46969198744,1.9539925233402755e-14,0.22822588395975973,1.2723155862204294e-13,7.641566284797465,0.279519857204809,-1.2105735243760778,-0.0005577160143363513,0.04926287761823356,-5.440896905424866,7.404617200912345e-05
25042000,dephasing,10,53,1.6764420039565993,0.46343244789583143,2.0268445183704993e-14,0.20246342907347137,-0.2024634290734511,3.656323854601982,3.2827217964089694,0.3736020581930126,3.1752730169244634,12.422973459902462,-9.247700442977997,0.004382422727250868,0.0010640295585843118,0.0033183931686665558,834.315647339577,3085.179138046335,-2250.863490706758,724.5474055206765,11675.402586025139,-10950.855180504463,1.687538997430238e-14,0.15787351598487653,6.927791673660977e-14,3.191289164601578,-0.004861245236842837,1.0530132672893853,0.00042330060662915114,0.20270812982937136,3.0964546029133135,-0.00043560150522897745
25042000,dephasing,9,54,1.6886100349699211,0.01571539170803185,2.430072984485553e-14,0.2270654845799791,-0.2270654845799548,3.653920366832849,3.368022614028452,0.2858977528043969,2.3337666526384497,13.363604488518579,-11.02983783588013,0.00353582151399201,0.00035909225271080203,0.003176729261281208,1033.4006828041224,9379.268387449498,-8345.867704645376,660.0351978750144,37214.96185906598,-36554.92666119097,2.042810365310288e-14,0.00608731726162004,1.1213252548714081e-12,3.863413721382546,0.005582909287795701,-1.0572419074306203,-0.00042330060662959523,-0.01516963900963808,0.11626305192378084,-0.0002176301370551692
25042000,dephasing,8,55,1.6921458564839147,0.023834044377988334,2.4381096941751196e-14,0.21747656408244193,-0.21747656408241756,3.6403510604881237,3.4118183350530664,0.22853272543505732,3.6067441032136767,16.6512454358435,-13.044501332629823,0.0035358215139923432,6.549588598614431e-05,0.003470325628006199,1029.5630155770377,52092.101414962744,-51062.53839938571,1020.0583058111589,254233.4558137908,-253213.39750797962,1.4654943925052066e-14,0.12545431394570272,9.179323967600794e-13,12.1883659576916,0.11784609701078441,1.8151295896771202,0.0006112054574693437,0.04953488260116279,0.383966875780656,0.0008463917146478983
25042000,dephasing,7,56,1.9644309918628977,-0.4975409645034512,4.82535898476553e-14,0.24190819469263478,-0.2419081946925865,3.39108956012183,3.3189916272584377,0.07209793286339217,1.249462374434663,17.07656095537549,-15.827098580940829,0.002313410599053989,0.00024227203361859573,0.002071138565435393,1465.8398995442187,13699.441812105575,-12233.601912561357,540.095379067425,70485.06878948644,-69944.97341041901,7.771561172376096e-14,0.08079816630033942,5.258016244624741e-13,3.350106339615051,-0.12527751455534375,-1.6402495070822056,-0.0006112054574688996,-0.040822367097917756,-2.1554665992829367,-0.0006505206916164741
25042000,dephasing,6,57,1.966744402461953,0.46365890923314146,4.831465209956681e-14,0.224174574753012,-0.22417457475296368,3.3923830888662234,3.395075214378661,-0.002692125512437471,2.1726796598200604,16.471442290506022,-14.298762630685962,0.0023134105990534337,0.0003404177129558983,0.0019729928860975354,1466.3990431505188,9973.262510045999,-8506.86346689548,939.1673318644968,48385.973066683306,-47446.80573481881,8.08242361927114e-14,0.021611212745857866,6.075140390748857e-13,4.858123405283607,0.017103659431522367,1.044629538686383,-0.00011769056916188791,-0.0600904632282977,-1.1842436763471191,-0.0002876743640093382
25042000,dephasing,5,58,1.9761806190048739,-0.047486139244666936,2.9157776171742607e-14,0.28282269995125264,-0.2828226999512235,3.3594692987475723,3.316770556179244,0.042698742568328285,1.0066378678326917,11.40857719556955,-10.401939327736857,0.0025487917373766544,9.859580259830025e-05,0.002450195934778354,1318.0634766986918,33640.0786724406,-32322.015195741908,394.9470853467119,115710.57686959006,-115315.62978424336,1.0969003483296547e-13,0.25955078027253276,1.2390088954816747e-13,0.809319339513598,-0.017768990789317485,-1.0417079694875164,0.00011769056916177689,0.1555786722154333,4.793667939013529,0.00021632503941337866
