seed,family,g_minus,g_plus,E_abs,prominence,A_group,C_group,cross_sum,n_qubits,dimension,n_groups,n_pairs
25042007,dephasing,0,15,3.1995807485758316,0.1429286924091237,0.4856712373160884,0.8864514095823651,552.7732826636743,12,4096,16,8
25042007,dephasing,1,14,3.0649142246603596,-0.1592143410842622,-0.2625903692351125,0.15324503299065212,-365.5054947485429,12,4096,16,8
25042007,dephasing,2,13,2.451387722857212,-0.0739686560202652,-0.10206867682078893,0.35414193785455333,-101.05397283110442,12,4096,16,8
25042007,dephasing,3,12,2.274410345695093,0.03986552245408373,-0.1460242289837867,0.2325491619292567,-136.46197305028292,12,4096,16,8
25042007,dephasing,4,11,1.6993155950616945,0.2447560914312331,0.029550170748818286,0.541908594279503,61.95855130639245,12,4096,16,8
25042007,dephasing,5,10,1.5190410846988407,0.053084879052864936,-0.18429924707273365,0.2913401961241998,-432.46236487361955,12,4096,16,8
25042007,dephasing,6,9,0.9615481240448165,-0.011543277428319537,-0.19866940392523197,0.17011376352814198,-214.42108161066102,12,4096,16,8
25042007,dephasing,7,8,0.705626604672196,-0.05370931338828014,0.06388587726283747,0.5000667839904877,51.891037961427855,12,4096,16,8
25042007,transverse,0,15,3.1995807485758316,0.1429286924091237,0.5004122831197975,0.869325155371107,367.65927527180656,12,4096,16,8
25042007,transverse,1,14,3.0649142246603596,-0.1592143410842622,0.34237516206754076,0.7298486484158939,215.639451944605,12,4096,16,8
25042007,transverse,2,13,2.451387722857212,-0.0739686560202652,-0.06837051032116045,0.38157472187601355,-112.59663707932049,12,4096,16,8
25042007,transverse,3,12,2.274410345695093,0.03986552245408373,-0.13213357755645025,0.23908415590759702,-196.270651397395,12,4096,16,8
25042007,transverse,4,11,1.6993155950616945,0.2447560914312331,0.0793967959508855,0.6405903321651214,295.5886480265997,12,4096,16,8
25042007,transverse,5,10,1.5190410846988407,0.053084879052864936,-0.08259988356276557,0.5215550104211043,-275.77427767446034,12,4096,16,8
25042007,transverse,6,9,0.9615481240448165,-0.011543277428319537,-0.06088978006000802,0.26769968965401114,-64.54224809873263,12,4096,16,8
25042007,transverse,7,8,0.705626604672196,-0.05370931338828014,-0.035776199402636294,0.2628484184497845,-30.284887538499447,12,4096,16,8
