seed,family,g_minus,g_plus,E_abs,prominence,A_group,C_group,cross_sum,n_qubits,dimension,n_groups,n_pairs
25042009,dephasing,0,31,1.8388480806226566,0.1382715912284444,0.16764862289974167,0.9719172679719629,13630.552947269534,12,4096,32,16
25042009,dephasing,1,30,1.8386299652598517,0.0052962972513510564,0.08778236415744776,0.9237157829828463,7004.638364723942,12,4096,32,16
25042009,dephasing,2,29,1.8334941631678778,-0.20425967590807442,-0.06608963974734562,0.8267452932702173,-5579.617881957056,12,4096,32,16
25042009,dephasing,3,28,1.833201031952877,0.08105987992257571,0.030520015604882367,0.8839917006137559,2485.1196077725835,12,4096,32,16
25042009,dephasing,4,27,1.7669185875241813,0.1356025252953526,0.22346188359773192,0.9346211039124525,19971.39088961098,12,4096,32,16
25042009,dephasing,5,26,1.7665355603589663,-0.0644063015746432,-0.01582123020545236,0.7984159564880403,-1505.050834885551,12,4096,32,16
25042009,dephasing,6,25,1.7622917745713953,-0.060071957246628394,-0.06461859548049555,0.7874519609884906,-5427.808194985497,12,4096,32,16
25042009,dephasing,7,24,1.7620446975491617,0.1406510233243518,0.09813227504082118,0.8933031806721846,8624.030484424213,12,4096,32,16
25042009,dephasing,8,23,0.9114471054745443,-0.021112125074098903,0.37092725548177446,0.9178515356323166,806446.7985821869,12,4096,32,16
25042009,dephasing,9,22,0.9105949839625127,0.05631015635325198,-0.24839169574307016,0.4794706636294018,-635835.1099383503,12,4096,32,16
25042009,dephasing,10,21,0.9077239897047531,0.06482755116861622,-0.22576069769034324,0.4929312597910819,-465506.35799405567,12,4096,32,16
25042009,dephasing,11,20,0.9072043078649314,-0.1205247577484082,0.3404322290403988,0.9110090820417898,810264.7826629002,12,4096,32,16
25042009,dephasing,12,19,0.8560266655086575,-0.2990445249646125,0.23605237737784196,0.9137795765860154,496515.14682790614,12,4096,32,16
25042009,dephasing,13,18,0.8557710725749257,-0.08757297306578007,-0.21643179488417483,0.5995296940529761,-392811.17527779355,12,4096,32,16
25042009,dephasing,14,17,0.8522673691079641,0.04518597443503647,-0.2542620538435526,0.5300350650832113,-665414.865348556,12,4096,32,16
25042009,dephasing,15,16,0.8517761719268571,0.09677976646716407,0.3217876384631719,0.9138536006943624,743565.3619264544,12,4096,32,16
25042009,transverse,0,31,1.8388480806226566,0.1382715912284444,0.5028175624365451,0.9791721999261757,3920.54137793234,12,4096,32,16
25042009,transverse,1,30,1.8386299652598517,0.0052962972513510564,-0.23165648337515535,0.4787603738685466,-1852.916765234292,12,4096,32,16
25042009,transverse,2,29,1.8334941631678778,-0.20425967590807442,-0.3581465112651326,0.2572600314275997,-3360.2243317556204,12,4096,32,16
25042009,transverse,3,28,1.833201031952877,0.08105987992257571,0.1558533008054497,0.7648352379283977,1493.630621614041,12,4096,32,16
25042009,transverse,4,27,1.7669185875241813,0.1356025252953526,0.3298530317924157,0.8857707529921837,7214.455458791672,12,4096,32,16
25042009,transverse,5,26,1.7665355603589663,-0.0644063015746432,-0.32269389342866556,0.35525822904304893,-6797.145945415061,12,4096,32,16
25042009,transverse,6,25,1.7622917745713953,-0.060071957246628394,-0.3286959329064464,0.40978888752193504,-5661.127620174164,12,4096,32,16
25042009,transverse,7,24,1.7620446975491617,0.1406510233243518,0.3152679116404769,0.8949150446514348,5234.671077065304,12,4096,32,16
25042009,transverse,8,23,0.9114471054745443,-0.021112125074098903,0.23960820618371081,0.7868783515974452,4788.066082708681,12,4096,32,16
25042009,transverse,9,22,0.9105949839625127,0.05631015635325198,-0.12706676942929504,0.4396071058594625,-2889.701416676986,12,4096,32,16
25042009,transverse,10,21,0.9077239897047531,0.06482755116861622,-0.10099104004483359,0.42677174556426944,-1475.4935249278183,12,4096,32,16
25042009,transverse,11,20,0.9072043078649314,-0.1205247577484082,0.045325470442922074,0.6041493946241802,465.6809813641639,12,4096,32,16
25042009,transverse,12,19,0.8560266655086575,-0.2990445249646125,-0.11895652587252782,0.3894838273404089,-459.8357121415436,12,4096,32,16
25042009,transverse,13,18,0.8557710725749257,-0.08757297306578007,-0.1589765784872302,0.3292754769508524,-808.636952415878,12,4096,32,16
25042009,transverse,14,17,0.8522673691079641,0.04518597443503647,-0.1117016812809568,0.42423622173785386,-975.9976793074504,12,4096,32,16
25042009,transverse,15,16,0.8517761719268571,0.09677976646716407,0.35107598241490634,0.8226707466472151,2993.873767839984,12,4096,32,16
