seed,family,metric,spearman,n_pairs,n_qubits
25042004,dephasing,A_group,0.5529411764705882,16,12
25042004,dephasing,C_group,0.6794117647058824,16,12
25042004,dephasing,cross_sum,0.5794117647058823,16,12
25042004,transverse,A_group,0.4764705882352941,16,12
25042004,transverse,C_group,0.4205882352941176,16,12
25042004,transverse,cross_sum,0.4823529411764706,16,12
