seed,pair_rank,group,partner_group,sign,energy,partner_energy,dim_p,family,basis,pvp_fro,pvq_fro,pvq_fro_sq,gap_pq,sigma_fro,sigma_trace_abs,discovery_prominence
25042002,2,15,48,-,-1.90063173204125,1.9006317320412505,4,dephasing,REAL,0.14791462970434457,3.1851530756595943,10.145200115383773,0.00012417343329329533,17.782930727776453,35.565861365763745,0.23449531458758055
25042002,2,15,48,-,-1.90063173204125,1.9006317320412505,4,dephasing,NULL,0.3740625973888357,3.2457552261562204,10.534926988120418,0.00012417343329329533,13.796617356823246,8.60321014059021,0.23449531458758055
25042002,2,15,48,-,-1.90063173204125,1.9006317320412505,4,transverse,REAL,0.5114069325025866,2.039988766919019,4.16155416915578,0.00012417343329329533,3.2711222431609985,5.582642507751089,0.23449531458758055
25042002,2,15,48,-,-1.90063173204125,1.9006317320412505,4,transverse,NULL,0.19509415880119285,2.101630906280629,4.416852466233937,0.00012417343329329533,10.471084267214836,14.780226504078446,0.23449531458758055
25042002,2,48,15,+,1.9006317320412505,-1.90063173204125,4,dephasing,REAL,0.14791462970588815,3.1851530756635245,10.145200115408809,0.0001241734332941835,17.782930728029708,35.56586136627025,0.26080477643311095
25042002,2,48,15,+,1.9006317320412505,-1.90063173204125,4,dephasing,NULL,0.5404061822097251,3.278244828639888,10.746889156504169,0.0001241734332941835,42.32934098780518,49.952464251179045,0.26080477643311095
25042002,2,48,15,+,1.9006317320412505,-1.90063173204125,4,transverse,REAL,0.5114069325034859,2.039988766919718,4.161554169158632,0.0001241734332941835,3.271122243209356,5.582642507859683,0.26080477643311095
25042002,2,48,15,+,1.9006317320412505,-1.90063173204125,4,transverse,NULL,0.25041100996695015,2.0782322479588426,4.319049276456065,0.0001241734332941835,5.273554275864905,5.729839978793544,0.26080477643311095
25042002,3,30,33,-,-1.0106867570449078,1.0106867570449074,4,dephasing,REAL,0.25091841813370225,3.17869765793018,10.104118800530813,4.9270464685502446e-05,4.084915436110763,8.169830858489709,0.09569308319554465
25042002,3,30,33,-,-1.0106867570449078,1.0106867570449074,4,dephasing,NULL,0.32808660002224477,3.1551080684991617,9.95470692390851,4.9270464685502446e-05,7.324563203652471,11.567424358572966,0.09569308319554465
25042002,3,30,33,-,-1.0106867570449078,1.0106867570449074,4,transverse,REAL,0.6034865420217946,2.0148031290066886,4.059431648655143,4.9270464685502446e-05,0.27627976014764893,0.3626111202597586,0.09569308319554465
25042002,3,30,33,-,-1.0106867570449078,1.0106867570449074,4,transverse,NULL,0.23594875127780032,2.032713390492487,4.131923727887462,4.9270464685502446e-05,5.870526799598675,8.28556132768507,0.09569308319554465
25042002,3,33,30,+,1.0106867570449074,-1.0106867570449078,4,dephasing,REAL,0.2509184181313739,3.1786976579267514,10.104118800509015,4.9270464685946536e-05,4.084915436060611,8.169830858389407,0.18037575092928343
25042002,3,33,30,+,1.0106867570449074,-1.0106867570449078,4,dephasing,NULL,0.46433465681519015,3.140686013635054,9.863908636242847,4.9270464685946536e-05,16.553869400590735,21.02054940446247,0.18037575092928343
25042002,3,33,30,+,1.0106867570449074,-1.0106867570449078,4,transverse,REAL,0.6034865420206112,2.014803129006825,4.059431648655693,4.9270464685946536e-05,0.2762797601325924,0.3626111202025249,0.18037575092928343
25042002,3,33,30,+,1.0106867570449074,-1.0106867570449078,4,transverse,NULL,0.3676309401305855,2.1238244853624257,4.510630444624972,4.9270464685946536e-05,7.652532898318423,9.973500276013976,0.18037575092928343
