seed,family,metric,spearman,n_pairs,n_qubits
25042001,dephasing,A_group,-0.08577712609970674,32,12
25042001,dephasing,C_group,0.14699413489736068,32,12
25042001,dephasing,cross_sum,-0.04032258064516129,32,12
25042001,transverse,A_group,0.3317448680351906,32,12
25042001,transverse,C_group,0.4292521994134897,32,12
25042001,transverse,cross_sum,0.11033724340175952,32,12
