seed,family,metric,spearman,n_pairs,n_qubits
25042010,dephasing,A_group,0.5065982404692081,32,12
25042010,dephasing,C_group,0.7430351906158358,32,12
25042010,dephasing,cross_sum,0.6594574780058651,32,12
25042010,transverse,A_group,0.005865102639296188,32,12
25042010,transverse,C_group,-0.1096041055718475,32,12
25042010,transverse,cross_sum,-0.009897360703812315,32,12
