version,seed,family,target_group,partner_target_group,path,bar_path,X5_norm,partner_norm,anti_pair_residual,same_pair_residual,pair_sum_norm
v32.26,25042000,dephasing,38,25,37-41-29-33,26-22-34-30,5.66939501554588e-09,5.6693950161606354e-09,0.5236358437084829,1.930234571949733,2.9686984426039426e-09
v32.26,25042000,dephasing,38,25,56-19-2-22,7-44-61-41,3.539124007001993e-09,3.5391240070022027e-09,0.0007192731754618428,1.9999998706614615,2.5455969628697156e-12
v32.26,25042000,dephasing,38,25,19-21-17-59,44-42-46-4,1.756994566682031e-08,1.7569945666829924e-08,0.020553664389583347,1.9998943839308045,3.6112676657923646e-10
v32.26,25042000,dephasing,38,25,26-7-23-42,37-56-40-21,3.067332244446772e-06,3.067332244421017e-06,0.0036620757542388297,1.9999966472890858,1.1232803042583495e-08
v32.26,25042000,dephasing,38,25,21-1-29-18,42-62-34-45,1.5925655137215611e-09,1.592565513720874e-09,0.014560273286267312,1.999946998907747,2.3188189106070625e-11
v32.26,25042000,dephasing,38,25,14-34-31-10,49-29-32-53,8.086636599697016e-06,8.086636599695988e-06,0.02379667357479874,1.9998584245706659,1.924350514810103e-07
v32.26,25042000,dephasing,38,25,57-1-46-58,6-62-17-5,2.33378128023158e-13,2.333781280115716e-13,1.9999999999503533,3.912741506987932e-09,4.667562560347296e-13
v32.26,25042000,dephasing,38,25,57-36-33-5,6-27-30-58,2.9537806836528336e-06,2.9537806836321037e-06,0.9956577214224929,1.7345505763002984,2.9409545450675535e-06
v32.26,25042000,dephasing,38,25,14-53-14-62,49-10-49-1,1.0027689272986976e-09,1.0027689272987117e-09,0.00010668243600322374,1.9999999971547004,1.0697783191256613e-13
v32.26,25042000,dephasing,38,25,27-50-31-23,36-13-32-40,9.624707934847665e-09,9.624707934844172e-09,0.0043849890127308526,1.9999951929617001,4.220423854505046e-11
v32.26,25042000,dephasing,38,25,27-24-41-11,36-39-22-52,3.7342800565034195e-11,3.734280056504287e-11,0.0010898773173087404,1.9999997030416041,4.0699071300624235e-14
v32.26,25042000,dephasing,38,25,53-14-3-18,10-49-60-45,4.017181918544424e-13,4.0171819176238894e-13,0.0012589503477277422,1.999999603531817,5.057432573237101e-16
v32.26,25042000,dephasing,38,25,6-48-5-20,57-15-58-43,2.1826971798131742e-11,2.1826971798140605e-11,0.0005445023124458569,1.9999999258789003,1.1884836617778063e-14
v32.26,25042000,dephasing,38,25,26-2-20-40,37-61-43-23,7.821609784763511e-12,7.821609785312184e-12,0.003777254718327848,1.999996433013369,2.9544212466489714e-14
v32.26,25042000,dephasing,38,25,24-9-27-46,39-54-36-17,7.109595958531776e-07,7.109595958543175e-07,0.0014651720476122293,1.9999994633160427,1.0416781268274333e-09
v32.26,25042000,dephasing,38,25,37-4-41-12,26-59-22-51,1.5423114379982454e-11,1.5423114379751163e-11,0.06816204248359846,1.9988381465002307,1.0512709775977623e-12
v32.26,25042000,dephasing,38,25,27-29-41-29,36-34-22-34,2.6309235266444024e-07,2.6309235266434405e-07,0.011938283562869165,1.9999643690286355,3.1408711093304646e-09
v32.26,25042000,dephasing,38,25,27-58-54-56,36-5-9-7,7.345021740870433e-10,7.345021740872256e-10,0.000737085588964457,1.999999864175956,5.413909675827568e-13
v32.26,25042000,dephasing,38,25,16-39-49-44,47-24-14-19,4.645550462867772e-05,4.645550462868168e-05,0.13153706361870532,1.9956698125928116,6.110620667781961e-06
v32.26,25042000,dephasing,38,25,10-55-39-32,53-8-24-31,1.3547278072530931e-05,1.3547278072534916e-05,0.6939853104057068,1.875735692718971,9.401611978320569e-06
v32.26,25042000,dephasing,38,25,28-23-35-29,35-40-28-34,4.1273888380699174e-07,4.1273888380690407e-07,0.008643835339260466,1.9999813209402177,3.5676469497377945e-09
v32.26,25042000,dephasing,38,25,56-47-28-59,7-16-35-4,7.840892497856812e-11,7.840892497048617e-11,1.9999999998969253,3.2533919635790315e-09,1.5681784994905428e-10
v32.26,25042000,dephasing,38,25,57-28-17-63,6-35-46-0,5.8526833498488654e-06,5.852683349845414e-06,0.0015055265211679084,1.9999994333468036,8.811370003195304e-09
v32.26,25042000,dephasing,38,25,36-41-1-40,27-22-62-23,1.6319083411550193e-05,1.6319083411536793e-05,0.10208212764404857,1.9973931108353158,1.6658867558517424e-06
v32.26,25042000,dephasing,38,25,42-15-52-53,21-48-11-10,2.4107733596629683e-07,2.4107733596624633e-07,0.010636685307082113,1.9999717150312002,2.5642637573432077e-09
v32.26,25042000,dephasing,38,25,9-58-5-51,54-5-58-12,2.1113605547500646e-09,2.111360554777082e-09,0.006558344787403656,1.9999892469867095,1.3847030488751967e-11
v32.26,25042000,dephasing,38,25,34-2-3-19,29-61-60-44,1.4313189163019448e-08,1.43131891630157e-08,0.008021076910524765,1.9999839155163595,1.1480719111146859e-10
v32.26,25042000,dephasing,38,25,5-41-36-7,58-22-27-56,1.1254319611570885e-05,1.1254319611571283e-05,0.09633809811607372,1.997678395250656,1.0842197469692068e-06
v32.26,25042000,dephasing,38,25,22-32-49-18,41-31-14-45,7.068355504796798e-10,7.068355504796385e-10,0.010888574226869402,1.9999703595181284,7.696431357588088e-12
v32.26,25042000,dephasing,38,25,19-26-46-55,44-37-17-8,3.2094923779278606e-07,3.2094923779290946e-07,0.0007614754684227053,1.999999855038388,2.4439497118826597e-10
v32.26,25042000,dephasing,38,25,29-60-36-63,34-3-27-0,2.7002072422265074e-06,2.700207242228438e-06,0.3353827362965183,1.9716790865126608,9.056028934662491e-07
v32.26,25042000,dephasing,38,25,24-40-22-9,39-23-41-54,2.149438470433533e-06,2.149438470430857e-06,0.003105070257059091,1.9999975896319773,6.6741574639217504e-09
v32.26,25042000,dephasing,38,25,55-15-49-22,8-48-14-41,9.949576425323928e-09,9.949576425301017e-09,0.0022282875011872347,1.9999987586810153,2.2170516790656475e-11
v32.26,25042000,dephasing,38,25,51-3-33-50,12-60-30-13,1.1477075212107176e-06,1.1477075212103927e-06,0.005931247295069102,1.9999912050567603,6.807337130711532e-09
v32.26,25042000,dephasing,38,25,60-6-37-0,3-57-26-63,2.3359622702896884e-07,2.3359622702811252e-07,0.6159537294815651,1.9027876926034308,1.4388446723131574e-07
v32.26,25042000,dephasing,38,25,9-4-63-62,54-59-0-1,1.9735109452732766e-10,1.9735109452735597e-10,0.00013980102767810807,1.9999999951137746,2.7589885828323815e-14
v32.26,25042000,dephasing,38,25,6-36-15-1,57-27-48-62,3.370776929474792e-12,3.370776929518748e-12,0.108467973524103,1.9970565086314942,3.656213427466968e-13
v32.26,25042000,dephasing,38,25,3-53-16-56,60-10-47-7,1.3186710007193485e-07,1.3186710007193143e-07,0.0006488024545328489,1.999999894763815,8.555569819880015e-11
v32.26,25042000,dephasing,38,25,45-43-47-42,18-20-16-21,5.565709456421457e-08,5.5657094564261695e-08,0.03972628847715181,1.9996054165760915,2.211049794459978e-09
v32.26,25042000,dephasing,38,25,27-58-25-12,36-5-38-51,7.044685742127855e-08,7.044685742124038e-08,0.0012213060056398039,1.9999996271023335,8.603717004705848e-11
v32.26,25042000,dephasing,38,25,39-8-28-43,24-55-35-20,7.246712472134924e-06,7.24671247212645e-06,0.5836641787282719,1.9129391329743806,4.229646483528556e-06
v32.26,25042000,dephasing,38,25,27-37-47-48,36-26-16-15,0.00024843459027139097,0.00024843459027110095,0.7395609155521589,1.8582383195335799,0.00018373251303593536
v32.26,25042000,dephasing,38,25,11-5-53-44,52-58-10-19,3.6428762079332146e-11,3.642876207898803e-11,0.0007944857041428657,1.999999842188664,2.8942130691651124e-14
v32.26,25042000,dephasing,38,25,63-23-27-46,0-40-36-17,3.801403289664828e-09,3.801403289666106e-09,0.00010886447680125586,1.9999999970367954,4.138377802400735e-13
v32.26,25042000,dephasing,38,25,35-14-48-29,28-49-15-34,5.7051660563853406e-05,5.705166056387372e-05,0.015904341923310517,1.9999367619768786,9.073691169004982e-07
v32.26,25042000,dephasing,38,25,44-13-60-42,19-50-3-21,7.325983019914644e-13,7.325983019913608e-13,0.000414774999371874,1.9999999569902829,3.0386346024834563e-16
v32.26,25042000,dephasing,38,25,18-22-0-15,45-41-63-48,5.056196792133251e-13,5.056196792136573e-13,0.0045303998337723585,1.9999948688620974,2.2906593106615862e-15
v32.26,25042000,dephasing,38,25,60-40-0-46,3-23-63-17,7.264514112758129e-10,7.264514112768482e-10,0.00037858082359669464,1.9999999641677146,2.750205735841703e-13
v32.26,25042000,dephasing,38,25,53-41-8-59,10-22-55-4,6.923766133310612e-08,6.923766133313123e-08,0.011641123319627161,1.9999661207746515,8.060041539415618e-10
v32.26,25042000,dephasing,38,25,47-50-63-42,16-13-0-21,3.9990441523785626e-12,3.9990441523934025e-12,0.003796176489349135,1.9999963972540595,1.5181077391184975e-14
v32.26,25042000,dephasing,38,25,59-4-32-26,4-59-31-37,3.084638894406712e-10,3.0846388960064495e-10,1.9896870080229923,0.20284380204989363,6.137465935826418e-10
v32.26,25042000,dephasing,38,25,15-23-14-15,48-40-49-48,3.3343752082002203e-13,3.3343752089821655e-13,1.9999999997654898,1.340060753960956e-09,6.668750417182386e-13
v32.26,25042000,dephasing,38,25,49-50-22-28,14-13-41-35,5.3883414803926374e-11,5.388341480430497e-11,0.0003555157265916038,1.9999999683951157,1.9156401365389263e-14
v32.26,25042000,dephasing,38,25,28-53-7-8,35-10-56-55,1.8384029472333964e-11,1.8384029472347716e-11,0.0012298147302533923,1.9999996218881486,2.260895024650572e-14
v32.26,25042000,dephasing,38,25,61-6-57-2,2-57-6-61,7.024927905687978e-13,7.024927914852736e-13,0.1933263755226896,1.990634297732469,1.358103852086645e-13
v32.26,25042000,dephasing,38,25,37-43-46-47,26-20-17-16,6.221204165210102e-09,6.221204163408326e-09,1.9911879352981199,0.18753827653238472,1.2387586676792765e-08
v32.26,25042000,dephasing,38,25,63-20-42-40,0-43-21-23,4.288841064105025e-06,4.2888410641022735e-06,0.0017092368348393973,1.9999992696265856,7.330645125540105e-09
v32.26,25042000,dephasing,38,25,42-19-21-54,21-44-42-9,7.437731371870182e-10,7.43773137186917e-10,0.0009658889221054305,1.9999997667644978,7.184022337685435e-13
v32.26,25042000,dephasing,39,24,43-60-50-7,20-3-13-56,4.445529892041339e-14,4.445529892025074e-14,0.002184437257468149,1.9999988070544523,9.710981125363459e-17
v32.26,25042000,dephasing,39,24,0-47-40-53,63-16-23-10,3.387625767020674e-07,3.3876257670208763e-07,0.0003839841964550195,1.9999999631389742,1.3007947580398302e-10
v32.26,25042000,dephasing,39,24,45-56-41-7,18-7-22-56,2.041677976506989e-08,2.0416779765065724e-08,0.006878310326078439,1.9999881721765862,1.4043294708334954e-10
v32.26,25042000,dephasing,39,24,52-28-48-7,11-35-15-56,4.45605867856776e-07,4.4560586785682874e-07,0.004129521164718672,1.9999957367590753,1.8401388624376058e-09
v32.26,25042000,dephasing,39,24,41-12-56-14,22-51-7-49,5.097715078998226e-09,5.097715078999286e-09,0.0025104984923188926,1.9999984243485016,1.2797806020098992e-11
v32.26,25042000,dephasing,39,24,45-1-36-51,18-62-27-12,3.1527153961498416e-07,3.152715396171467e-07,0.9224089833922224,1.774587745739807,2.9080930035075306e-07
v32.26,25042000,dephasing,39,24,41-14-30-29,22-49-33-34,1.8069902005517009e-12,1.8069901863275731e-12,0.0388726547610713,1.9996221856203065,7.024250622268526e-14
v32.26,25042000,dephasing,39,24,44-46-16-46,19-17-47-17,4.8234604410894625e-08,4.823460441090423e-08,0.07867059661113297,1.9984521353357583,3.794645106307822e-09
v32.26,25042000,dephasing,39,24,60-58-52-52,3-5-11-11,4.181470274097832e-22,1.1855156783651064e-22,0.9258410420430846,1.141744953491254,3.8713767958429194e-22
v32.26,25042000,dephasing,39,24,20-53-40-10,43-10-23-53,5.638403570084693e-09,5.638403570084904e-09,0.0026349822758590423,1.9999982642163108,1.485709347131407e-11
v32.26,25042000,dephasing,39,24,53-40-16-45,10-23-47-18,1.7137859102682184e-07,1.71378591026812e-07,0.04293277417827761,1.9995391411275567,7.357758347545935e-09
v32.26,25042000,dephasing,39,24,42-35-54-58,21-28-9-5,2.8775180762658787e-08,2.8775180762665646e-08,0.0013503125481968583,1.9999995441637153,3.885548766046027e-11
v32.26,25042000,dephasing,39,24,8-55-50-24,55-8-13-39,3.3376882912785174e-08,3.33768829127679e-08,0.0008369115347620296,1.9999998248942454,2.79334983041116e-11
v32.26,25042000,dephasing,39,24,9-22-6-62,54-41-57-1,4.5762109733903965e-07,4.576210973388932e-07,0.00011277420576642948,1.9999999968201745,5.160785579437211e-11
v32.26,25042000,dephasing,39,24,20-1-21-55,43-62-42-8,5.5256144146000525e-15,5.525614416093733e-15,1.999999999729681,4.001630291256909e-09,1.1051228830693786e-14
v32.26,25042000,dephasing,39,24,33-29-43-11,30-34-20-52,3.0446222923155624e-08,3.044622292309589e-08,0.016201290982862195,1.999934378464114,4.932681169071334e-10
v32.26,25042000,dephasing,39,24,55-15-48-32,8-48-15-31,9.750988263612234e-10,9.750988263606295e-10,0.04345441164990181,1.999527872800408,4.2372345800036734e-11
v32.26,25042000,dephasing,39,24,8-37-60-15,55-26-3-48,2.089406799073112e-07,2.0894067990682944e-07,0.09518090831824196,1.9977338648284693,1.9887163698208925e-08
v32.26,25042000,dephasing,39,24,26-22-34-50,37-41-29-13,6.4313034685041e-06,6.431303468505631e-06,0.002962715473840098,1.9999978055778131,1.905412230310313e-08
v32.26,25042000,dephasing,39,24,56-37-8-36,7-26-55-27,2.1185633282322406e-06,2.1185633282329572e-06,0.04314377734334838,1.9995345994693852,9.14028245210658e-08
v32.26,25042000,dephasing,39,24,52-14-46-3,11-49-17-60,1.1425914592412443e-12,1.142591459305954e-12,1.999999999943366,1.0449743095177592e-09,2.2851829185471986e-12
v32.26,25042000,dephasing,39,24,54-7-24-61,9-56-39-2,6.375072255287644e-08,6.375072255295348e-08,0.004470511519493761,1.9999950036242393,2.8499833954902924e-10
v32.26,25042000,dephasing,39,24,31-21-4-18,32-42-59-45,7.229112126056597e-10,7.22911212601036e-10,0.01280169802453215,1.9999590287058644,9.254491042326016e-12
v32.26,25042000,dephasing,39,24,0-4-48-22,63-59-15-41,7.294629147909628e-10,7.294629147906162e-10,0.00032697569965504383,1.9999999732712477,2.385166469361827e-13
v32.26,25042000,dephasing,39,24,50-28-40-56,13-35-23-7,1.1885897711244505e-05,1.1885897711241134e-05,0.0020842049487167008,1.9999989140218546,2.4772646829716307e-08
v32.26,25042000,dephasing,39,24,63-8-4-36,0-55-59-27,3.827478188881847e-11,3.827478188877575e-11,1.682829727323073,1.0807793987827896,6.440994076931048e-11
v32.26,25042000,dephasing,39,24,54-8-25-46,9-55-38-17,4.976538231825467e-07,4.976538231823115e-07,0.0010295538410656417,1.999999735004232,5.123614051785927e-10
v32.26,25042000,dephasing,39,24,55-2-9-58,8-61-54-5,1.9253462885194133e-09,1.9253462885237105e-09,0.003396927107613836,1.999997115217244,6.5402609990298815e-12
v32.26,25042000,dephasing,39,24,12-59-41-37,51-4-22-26,7.229302760150593e-07,7.229302760148093e-07,0.019636885383447763,1.9999035958593239,1.4196098970331975e-08
v32.26,25042000,dephasing,39,24,41-57-54-41,22-6-9-22,9.557999427291751e-08,9.557999427232808e-08,0.11686293355343856,1.9965828444461344,1.1169758519753997e-08
v32.26,25042000,dephasing,39,24,15-27-26-17,48-36-37-46,1.3472474291500835e-07,1.3472474291502209e-07,0.011022072313943636,1.9999696282497639,1.484945858886839e-09
v32.26,25042000,dephasing,39,24,1-11-33-21,62-52-30-42,3.282934762965562e-08,3.282934762964775e-08,0.01974540766966892,1.9999025273435203,6.482288524768292e-10
v32.26,25042000,dephasing,39,24,49-21-9-13,14-42-54-50,8.756777332570376e-09,8.75677733257071e-09,0.00328352402643921,1.9999973046156376,2.8753088765674183e-11
v32.26,25042000,dephasing,39,24,28-7-13-19,35-56-50-44,2.426016188931297e-08,2.4260161889312238e-08,0.0013178850249696236,1.999999565794688,3.197210405726433e-11
v32.26,25042000,dephasing,39,24,46-62-63-26,17-1-0-37,1.4459495573858184e-09,1.4459495573843681e-09,0.001105915028465674,1.9999996942369613,1.5990973459162659e-12
v32.26,25042000,dephasing,39,24,36-44-25-38,27-19-38-25,1.4403147219343613e-05,1.4403147219383932e-05,0.17010548208978962,1.9927529011274336,2.4500543013635167e-06
v32.26,25042000,dephasing,39,24,54-56-1-20,9-7-62-43,2.2274523548312618e-15,2.2274523508557842e-15,1.9999999982152343,7.763196273566501e-08,4.454904705687043e-15
v32.26,25042000,dephasing,39,24,10-31-33-45,53-32-30-18,0.00010679766188118118,0.00010679766188113164,0.026220886252734516,1.9998281088939283,2.8003293442444527e-06
v32.26,25042000,dephasing,39,24,7-52-12-58,56-11-51-5,1.4276202856032945e-11,1.4276202856010075e-11,0.006575744965978169,1.9999891898637188,9.387666906384179e-14
v32.26,25042000,dephasing,39,24,9-19-5-28,54-44-58-35,2.6139365383207427e-08,2.613936538321273e-08,0.004238163783272126,1.9999955094866924,1.1078291168484931e-10
v32.26,25042000,dephasing,39,24,42-7-53-0,21-56-10-63,7.038166179802248e-10,7.038166179805206e-10,0.005171917415678321,1.9999933128059615,3.64008142397727e-12
v32.26,25042000,dephasing,39,24,3-11-23-29,60-52-40-34,9.969279277118349e-09,9.969279277109076e-09,0.011034818521043608,1.9999695579624424,1.1000918760860179e-10
v32.26,25042000,dephasing,39,24,0-18-22-21,63-45-41-42,2.3525497594578163e-12,2.352549759401194e-12,0.025786483225401873,1.9998337573874967,6.066398490918219e-14
v32.26,25042000,dephasing,39,24,48-55-30-27,15-8-33-36,8.878216784482693e-08,8.878216784542019e-08,0.0145654907269805,1.9999469609100022,1.2931558424736942e-09
v32.26,25042000,dephasing,39,24,5-4-25-43,58-59-38-20,1.7666443209891098e-08,1.766644320989243e-08,5.2338141584311386e-05,1.999999999315104,9.246288060105465e-13
v32.26,25042000,dephasing,39,24,11-8-62-40,52-55-1-23,1.2987078211933665e-11,1.2987078211956311e-11,0.006690156241081725,1.9999888104193222,8.6885582353136e-14
v32.26,25042000,dephasing,39,24,30-15-1-17,33-48-62-46,2.229341758435202e-14,2.2293417584669254e-14,0.007566279678433159,1.9999856877875175,1.6867823243370742e-16
v32.26,25042000,dephasing,39,24,23-6-7-25,40-57-56-38,9.163939456420369e-08,9.163939456415545e-08,0.0030127075677161812,1.999997730896464,2.760826975045055e-10
v32.26,25042000,dephasing,39,24,31-54-34-17,32-9-29-46,2.6947649348915e-10,2.694764934874204e-10,0.013831509875400456,1.9999521717553381,3.7272667808834646e-12
v32.26,25042000,dephasing,39,24,45-37-7-32,18-26-56-31,3.265501892451731e-07,3.2655018924504903e-07,0.0641030697354384,1.998972435139858,2.093286955330394e-08
v32.26,25042000,dephasing,39,24,4-23-33-30,59-40-30-33,1.3108757019560593e-08,1.3108757019536552e-08,0.018150674102821094,1.9999176365596352,2.379327765551127e-10
v32.26,25042000,dephasing,39,24,19-28-1-22,44-35-62-41,4.083573022841454e-11,4.083573022838204e-11,0.00799326381275485,1.9999840268688238,3.2641076470220526e-13
v32.26,25042000,dephasing,39,24,6-22-32-63,57-41-31-0,1.0350385629390995e-06,1.0350385629393675e-06,0.007641278063125293,1.9999854026638613,7.909017465477317e-09
v32.26,25042000,dephasing,39,24,35-25-4-26,28-38-59-37,4.424511751537133e-07,4.424511751536548e-07,0.04007872856858755,1.9995983835550069,1.7732880553838265e-08
v32.26,25042000,dephasing,39,24,47-8-10-26,16-55-53-37,2.4136032689287324e-09,2.4136032689613903e-09,0.040213664420941826,1.9995956744151344,9.705983190330154e-11
v32.26,25042000,dephasing,39,24,24-42-30-5,39-21-33-58,6.725163987903653e-08,6.72516398789995e-08,0.0038769261216500153,1.999996242356881,2.607296393708366e-10
v32.26,25042000,dephasing,39,24,35-15-5-41,28-48-58-22,1.8981001006792963e-06,1.8981001006798422e-06,0.006271301769093713,1.999990167669074,1.1903558519310449e-08
v32.26,25042000,dephasing,39,24,26-19-55-46,37-44-8-17,1.1090806501956295e-09,1.1090806501954453e-09,0.014667749057042117,1.9999462135609885,1.6267716661090603e-11
v32.26,25042000,dephasing,39,24,58-63-31-60,5-0-32-3,5.265822641772907e-07,5.265822641775249e-07,0.0014836403100695233,1.999999449702337,7.812586737014546e-10
v32.26,25042000,dephasing,39,24,36-36-3-5,27-27-60-58,2.050953274441635e-19,9.41434359906155e-20,0.8863644208585645,1.278969122278952,1.8178920113084364e-19
v32.26,25042000,dephasing,39,24,4-20-59-9,59-43-4-54,3.5737664645778724e-08,3.5737664645775164e-08,0.006582198983445773,1.9999891686347067,2.3523241990217064e-10
v32.26,25042000,dephasing,39,24,17-28-9-14,46-35-54-49,1.289567523935185e-07,1.2895675239346235e-07,0.0068412043665482675,1.999988299446043,8.822194975704224e-10
v32.26,25042000,dephasing,39,24,23-44-16-33,40-19-47-30,7.552389625538241e-11,7.552389625542758e-11,0.02364800484047546,1.9998601880793245,1.785989464219918e-12
v32.26,25042000,dephasing,39,24,62-27-7-3,1-36-56-60,8.805547198930549e-09,8.805547198946371e-09,0.031529866492495555,1.999751451433847,2.776377275761473e-10
v32.26,25042000,dephasing,39,24,26-4-40-53,37-59-23-10,6.649509164726739e-06,6.649509164726525e-06,0.01362143551907164,1.999953613585643,9.05758603208012e-08
v32.26,25042000,dephasing,39,24,52-23-59-52,11-40-4-11,2.0555578786307382e-12,2.055557876891926e-12,1.9999999991540924,3.5250755089259135e-09,4.1111157555226644e-12
v32.26,25042000,dephasing,39,24,47-61-49-6,16-2-14-57,2.17976349830787e-10,2.179763498307758e-10,0.0009526153380503581,1.9999997731309402,2.0764761418103827e-13
v32.26,25042000,dephasing,39,24,34-53-28-56,29-10-35-7,2.7987717852382753e-06,2.7987717852341638e-06,0.009154043477510856,1.9999790507608162,2.5620078605701848e-08
v32.26,25042000,dephasing,39,24,33-30-31-3,30-33-32-60,9.23910700882415e-10,9.239107008858727e-10,0.04528241744035655,1.9994873099511754,4.1836910035126484e-11
v32.26,25042000,dephasing,39,24,23-59-26-27,40-4-37-36,6.712133034389904e-11,6.712133034310333e-11,0.08654367197410272,1.9981266708579362,5.8089263957477855e-12
v32.26,25042000,dephasing,39,24,27-47-27-38,36-16-36-25,0.0009095141480311215,0.0009095141480265015,0.7347086927401983,1.860162126480289,0.0006682279507286605
v32.26,25042000,dephasing,39,24,30-21-43-12,33-42-20-51,4.604639011600082e-09,4.604639011620778e-09,0.03643789582054735,1.999668042383583,1.6778335659666602e-10
v32.26,25042000,dephasing,39,24,30-44-52-9,33-19-11-54,3.7102945106949644e-10,3.710294510693023e-10,6.277014297216735e-05,1.9999999990144541,2.328957169051706e-14
v32.26,25042000,dephasing,39,24,11-54-20-4,52-9-43-59,7.73586233809861e-08,7.735862338101188e-08,0.0010887179709555708,1.9999997036729398,8.422172348329143e-11
v32.26,25042000,dephasing,39,24,18-26-28-53,45-37-35-10,2.699546881650355e-08,2.6995468816529654e-08,0.005140793741020299,1.999993393048048,1.3877813712792432e-10
v32.26,25042000,dephasing,39,24,3-15-7-60,60-48-56-3,1.5744485324049835e-10,1.5744485324039162e-10,1.958256743962617e-05,1.999999999903453,3.0831744566041036e-15
v32.26,25042000,dephasing,39,24,10-55-23-2,53-8-40-61,1.3579712785209586e-09,1.3579712785202052e-09,0.0012136451842603866,1.9999996317657531,1.6480953025408817e-12
v32.26,25042000,dephasing,39,24,4-44-55-23,59-19-8-40,9.899782145456718e-10,9.899782145411205e-10,0.003572811786625481,1.999996808746841,3.5370058334312255e-12
v32.26,25042000,dephasing,39,24,53-42-35-58,10-21-28-5,1.0287368758339199e-06,1.0287368758342894e-06,0.0004939876944486124,1.9999999389936791,5.081833574876491e-10
v32.26,25042000,dephasing,39,24,42-52-29-19,21-11-34-44,7.188104687297257e-09,7.18810468737856e-09,0.0008392238063924761,1.999999823914532,6.032428576489434e-12
v32.26,25042000,dephasing,39,24,54-32-31-38,9-31-32-25,1.1154631551462523e-05,1.1154631551485438e-05,0.9182010373565158,1.7767686554498876,1.0242194261903651e-05
v32.26,25042000,dephasing,39,24,33-6-31-56,30-57-32-7,9.384752405841741e-07,9.384752405829006e-07,0.02978054970480704,1.9997782674221287,2.7948308548947742e-08
v32.26,25042000,dephasing,39,24,51-41-49-59,12-22-14-4,7.900398386857093e-08,7.900398386845691e-08,0.00016981362222363253,1.99999999278939,1.3415952670819463e-11
v32.26,25042000,dephasing,39,24,10-50-40-58,53-13-23-5,2.134861781032427e-08,2.1348617810336216e-08,0.004182166032300716,1.99999562736648,8.928346424295821e-11
v32.26,25042000,dephasing,39,24,11-54-32-59,52-9-31-4,4.4904610413627703e-07,4.490461041363505e-07,0.006479129970060316,1.9999895051910088,2.909428071248654e-09
v32.26,25042000,dephasing,39,24,36-5-30-21,27-58-33-42,4.658811322196508e-09,4.658811322216772e-09,0.06702371733009374,1.998876639839952,3.122508531544972e-10
v32.26,25042000,dephasing,39,24,55-32-6-5,8-31-57-58,2.584363651074855e-09,2.5843636510786537e-09,0.009645722341692578,1.9999767398733983,2.492805420826757e-11
v32.26,25042000,dephasing,39,24,50-43-56-42,13-20-7-21,6.885331452142054e-08,6.885331452130996e-08,0.018412482917643715,1.9999152433206722,1.2677604774488057e-09
v32.26,25042000,dephasing,39,24,11-27-14-33,52-36-49-30,4.1514668020339917e-07,4.1514668020337646e-07,0.010919914171321116,1.999970188646389,4.533366116330014e-09
v32.26,25042000,dephasing,39,24,49-13-9-29,14-50-54-34,2.07985421220118e-10,2.0798542122059623e-10,0.008683033418168553,1.9999811511415455,1.8059443629503e-12
v32.26,25042000,dephasing,39,24,0-40-55-58,63-23-8-5,6.178134781129386e-11,6.17813478143925e-11,0.9124205180811313,1.7797440259722577,5.637056938055858e-11
v32.26,25042000,dephasing,39,24,36-44-34-9,27-19-29-54,4.976630569252592e-08,4.976630569292302e-08,0.18480616608610909,1.9914433662408368,9.197120155378407e-09
v32.26,25042000,dephasing,39,24,19-2-21-52,44-61-42-11,1.8833150127806415e-10,1.8833150127791955e-10,0.0012929214604064574,1.9999995820877126,2.434978396729753e-13
v32.26,25042000,dephasing,39,24,35-21-23-20,28-42-40-43,3.2892046069045426e-11,3.289204606797012e-11,0.027994534439552084,1.9998040668802395,9.20797516467226e-13
v32.26,25042000,dephasing,39,24,45-54-24-52,18-9-39-11,4.774263734709561e-07,4.774263734708324e-07,0.0010984226826851495,1.9999996983666208,5.244159579326096e-10
v32.26,25042000,dephasing,39,24,1-9-40-14,62-54-23-49,1.1894566779459932e-08,1.1894566779463773e-08,0.0052789990676005245,1.9999930330297535,6.279140693830143e-11
v32.26,25042000,dephasing,39,24,35-21-56-49,28-42-7-14,4.226997378145867e-09,4.226997378151909e-09,0.008934651132647048,1.9999800429012835,3.7766746912401055e-11
v32.26,25042000,dephasing,39,24,52-37-53-56,11-26-10-7,1.5590397051810212e-07,1.5590397051956928e-07,1.9999999999905889,6.011417438374909e-11,3.1180794103767135e-07
v32.26,25042000,dephasing,39,24,3-55-16-19,60-8-47-44,9.748991539267384e-10,9.74899153924426e-10,0.0036522546863154916,1.9999966652537746,3.560580003613938e-12
v32.26,25042000,dephasing,39,24,43-28-41-36,20-35-22-27,7.201546941023829e-08,7.20154694102867e-08,0.08079000475186876,1.9983675775816379,5.818130115865122e-09
v32.26,25042000,dephasing,39,24,46-12-22-45,17-51-41-18,2.4869377512192253e-14,2.4869377509413724e-14,1.999999999888275,7.278328330457162e-09,4.9738755021605974e-14
v32.26,25042000,dephasing,39,24,50-50-60-63,13-13-3-0,9.187799376212298e-29,1.0687078400898083e-28,1.4323798560857692,1.1943592932243274,1.530795582185573e-28
v32.26,25042000,dephasing,39,24,31-35-1-49,32-28-62-14,1.0552187544762402e-10,1.0552187544827856e-10,0.01562852246159083,1.9999389363830224,1.6491510006326115e-12
