seed,family,g_minus,g_plus,E_abs,prominence,A_group,C_group,cross_sum,n_qubits,dimension,n_groups,n_pairs
25042010,dephasing,0,63,3.6199208551890534,0.2794316696145532,0.8203428338226907,0.9849922756899536,121.34305638404997,12,4096,64,32
25042010,dephasing,1,62,3.6174611990714567,0.3262720692592932,0.8286764930105275,0.982277546609087,107.78724286794986,12,4096,64,32
25042010,dephasing,2,61,3.61246493803065,0.07770114189995014,0.19215476480323607,0.5728615124533062,28.500337314375283,12,4096,64,32
25042010,dephasing,3,60,3.610077732212848,-0.1482502377773387,0.3713626092693761,0.7162115094876563,46.602174761192074,12,4096,64,32
25042010,dephasing,4,59,2.609277824755316,-0.06937962037959367,0.16134565656066124,0.5426048647195431,85.11470394130684,12,4096,64,32
25042010,dephasing,5,58,2.5924533103959684,-0.08687395369286738,0.16886831321440143,0.5381821928916916,93.65699945527247,12,4096,64,32
25042010,dephasing,6,57,2.543782444385804,-0.20714685038498465,-0.041372370246701456,0.26153419359836494,-20.278280553190427,12,4096,64,32
25042010,dephasing,7,56,2.5352640395930535,-0.0514501953275677,-0.050006576603355925,0.20231690624142798,-17.887228625490422,12,4096,64,32
25042010,dephasing,8,55,2.4711748594960437,0.36017300103947897,0.0802436937651948,0.7477759333857168,531.0976502860995,12,4096,64,32
25042010,dephasing,9,54,2.46496449133503,0.46770504842716093,0.042837472458821,0.8395312712512045,896.2187552028718,12,4096,64,32
25042010,dephasing,10,53,2.4550329131913875,0.20682168996338784,-0.12836859886042715,0.7335889368945615,-2671.0303114900107,12,4096,64,32
25042010,dephasing,11,52,2.4528954513111905,-0.2301525162830112,-0.1850273727219371,0.5432045549917319,-1230.8287722940624,12,4096,64,32
25042010,dephasing,12,51,2.1821463819595466,-0.653720746729741,-0.23635240252750664,0.0761221248398924,-357.2713787030563,12,4096,64,32
25042010,dephasing,13,50,2.1764615408512933,-0.48104948236232886,-0.26139140967714836,0.1870201255214476,-463.06257527621005,12,4096,64,32
25042010,dephasing,14,49,2.084900090581601,0.3621248691536528,0.27317145128035286,0.7613768672746265,413.85920202195564,12,4096,64,32
25042010,dephasing,15,48,2.072824109044194,0.2636274469149157,0.2513373925944302,0.7177620880134203,275.83937303867583,12,4096,64,32
25042010,dephasing,16,47,1.4666910091591079,0.23274640451439188,0.3362704022885574,0.6330963075539965,56.58644666713212,12,4096,64,32
25042010,dephasing,17,46,1.4504041028656172,0.15668259085198416,0.32870436140377546,0.629847199823386,58.58986896005099,12,4096,64,32
25042010,dephasing,18,45,1.3425002930931742,0.27583916867247826,0.14357626949355742,0.4623907341957404,29.76370700506819,12,4096,64,32
25042010,dephasing,19,44,1.3275101526051207,-0.14164797432441278,0.16252770737757086,0.482288996172854,31.703268063318966,12,4096,64,32
25042010,dephasing,20,43,1.0450037644211103,-0.2521750232862878,0.1362667606421087,0.4504793203224536,28.86824534334654,12,4096,64,32
25042010,dephasing,21,42,1.043624539459413,-0.08078339482570124,0.12498541370151185,0.4921650666770615,39.39149263135432,12,4096,64,32
25042010,dephasing,22,41,0.9805901085593682,-0.06778544629593564,-0.09051859572238281,0.132859609991801,-31.661451041305774,12,4096,64,32
25042010,dephasing,23,40,0.9696226609501475,-0.14321018826532722,-0.028734063974756037,0.1939557085847219,-7.799215528600085,12,4096,64,32
25042010,dephasing,24,39,0.5077717191411968,0.14848154138164155,0.03891970658107455,0.3206139069302275,19.423203596119603,12,4096,64,32
25042010,dephasing,25,38,0.4782006997896402,0.0978302178141599,0.11189928931535822,0.43015791654945024,76.63523459224251,12,4096,64,32
25042010,dephasing,26,37,0.4110768515206651,-0.15270530715498337,-0.06003092127467808,0.03322286096248418,-28.31512886592965,12,4096,64,32
25042010,dephasing,27,36,0.38963020152555766,-0.2025295694803429,-0.05593249053991118,0.09339306068953712,-27.09299266347938,12,4096,64,32
25042010,dephasing,28,35,0.29572286002838744,0.25127080249581046,0.09034948427845346,0.6412142674873418,123.44475901498498,12,4096,64,32
25042010,dephasing,29,34,0.2791362261978161,0.12864025686885336,-0.02814951275662414,0.6495257049834706,-78.07240356535317,12,4096,64,32
25042010,dephasing,30,33,0.22033399054200248,0.026782240926949752,0.058327218612939435,0.6928377194757698,172.20682253379368,12,4096,64,32
25042010,dephasing,31,32,0.18619051703003553,-0.05202242390431855,0.002121729064755781,0.5601236449502225,2.9590142294163115,12,4096,64,32
25042010,transverse,0,63,3.6199208551890534,0.2794316696145532,0.5389850306797893,0.9991993624684901,762.7895193752144,12,4096,64,32
25042010,transverse,1,62,3.6174611990714567,0.3262720692592932,-0.009165837542983127,0.5859760136781149,-7.838253588123962,12,4096,64,32
25042010,transverse,2,61,3.61246493803065,0.07770114189995014,-0.3607909726576811,0.3060038397106765,-518.0969770936898,12,4096,64,32
25042010,transverse,3,60,3.610077732212848,-0.1482502377773387,-0.0843049131902145,0.5192057350988413,-72.4732190686083,12,4096,64,32
25042010,transverse,4,59,2.609277824755316,-0.06937962037959367,0.5379743826764369,0.9222243241705789,252.30521634967465,12,4096,64,32
25042010,transverse,5,58,2.5924533103959684,-0.08687395369286738,-0.2880949481116915,0.19518809444301025,-129.56904202106537,12,4096,64,32
25042010,transverse,6,57,2.543782444385804,-0.20714685038498465,0.3735416936127072,0.9127976796266781,263.9581045569876,12,4096,64,32
25042010,transverse,7,56,2.5352640395930535,-0.0514501953275677,-0.20591967616625617,0.4875570277718383,-150.85606655622132,12,4096,64,32
25042010,transverse,8,55,2.4711748594960437,0.36017300103947897,0.09713380067350143,0.8330501878146229,570.9768255798704,12,4096,64,32
25042010,transverse,9,54,2.46496449133503,0.46770504842716093,-0.17954327626823025,0.6070658451885662,-1177.6861458277235,12,4096,64,32
25042010,transverse,10,53,2.4550329131913875,0.20682168996338784,-0.22841447376961305,0.5545427194214932,-1844.5593417234386,12,4096,64,32
25042010,transverse,11,52,2.4528954513111905,-0.2301525162830112,0.11678108548987491,0.8739464593894084,763.2825251309523,12,4096,64,32
25042010,transverse,12,51,2.1821463819595466,-0.653720746729741,0.02478400830294106,0.9135144650817258,205.7240741728865,12,4096,64,32
