seed,family,g_minus,g_plus,E_abs,prominence,A_group,C_group,cross_sum,n_qubits,dimension,n_groups,n_pairs
25042005,dephasing,0,31,2.6039259988600065,0.28202338859669274,0.662474822700704,0.988620695488743,350.2558867990574,12,4096,32,16
25042005,dephasing,1,30,2.589274868419632,-0.16141406052419457,-0.2693878604083529,0.08961354156078927,-194.9965926996768,12,4096,32,16
25042005,dephasing,2,29,2.564164793555621,0.07884580732337448,-0.14462623892299215,0.2712896869729883,-46.602230927984664,12,4096,32,16
25042005,dephasing,3,28,2.5484299491130926,-0.004104385804391403,0.05026335758945611,0.4729361212935113,10.855908051235055,12,4096,32,16
25042005,dephasing,4,27,2.3750247859548206,-0.2950309107858162,-0.1446393450909598,0.18866490819559828,-30.81802476427849,12,4096,32,16
25042005,dephasing,5,26,2.358518321475458,-0.006910687632056933,-0.04875256955809309,0.3355573842751517,-11.957840023215876,12,4096,32,16
25042005,dephasing,6,25,2.351824034976465,0.22217155886205914,-0.16034724815662016,0.6334769843512403,-261.16206743034843,12,4096,32,16
25042005,dephasing,7,24,2.338314658477835,-0.007170506366538765,0.10760321067083799,0.8467596853475804,160.92677910692953,12,4096,32,16
25042005,dephasing,8,23,1.127146549834938,0.2247892430723429,0.5824644894840264,0.8992742727455972,153.46474899493865,12,4096,32,16
25042005,dephasing,9,22,1.1145340919197992,-0.10467369242385902,-0.152942467313459,0.2100714670012644,-59.07233817207277,12,4096,32,16
25042005,dephasing,10,21,1.1082052010805854,0.04374452080831143,-0.055743635968577045,0.27668217855960886,-13.96235038540857,12,4096,32,16
25042005,dephasing,11,20,1.0950530816774005,-0.18481885670680723,-0.06600012435347481,0.1987378649691099,-10.245966817449528,12,4096,32,16
25042005,dephasing,12,19,0.9162404198788429,0.084010526844499,0.007674344570154669,0.35377291280600714,1.1612748797222245,12,4096,32,16
25042005,dephasing,13,18,0.8970380774572888,-0.04766133523649585,-0.085886406634383,0.16027176639116741,-16.199930600323505,12,4096,32,16
25042005,dephasing,14,17,0.8897790326335364,0.05175530914770232,-0.06850950550155424,0.28838175792283494,-15.542907862578662,12,4096,32,16
25042005,dephasing,15,16,0.870349370582809,-0.06305244068897453,-0.0476826403572254,0.355074717238,-8.536714622583599,12,4096,32,16
25042005,transverse,0,31,2.6039259988600065,0.28202338859669274,0.574189811510473,0.9062859198990891,696.8579528132252,12,4096,32,16
25042005,transverse,1,30,2.589274868419632,-0.16141406052419457,-0.1710960733150579,0.2583997753208256,-168.26084323368255,12,4096,32,16
25042005,transverse,2,29,2.564164793555621,0.07884580732337448,0.1665006079146057,0.6235770578501586,169.97788483285598,12,4096,32,16
25042005,transverse,3,28,2.5484299491130926,-0.004104385804391403,-0.08394122543384223,0.3906506681766488,-102.99794567000441,12,4096,32,16
25042005,transverse,4,27,2.3750247859548206,-0.2950309107858162,0.27450812157080706,0.677519283779821,268.72962216748306,12,4096,32,16
25042005,transverse,5,26,2.358518321475458,-0.006910687632056933,0.11383471139854932,0.5657924485563779,156.57118784260155,12,4096,32,16
25042005,transverse,6,25,2.351824034976465,0.22217155886205914,0.07098889895513077,0.5265306677123915,91.74901782571033,12,4096,32,16
25042005,transverse,7,24,2.338314658477835,-0.007170506366538765,0.08657296992046569,0.5293442390780629,89.19803373838317,12,4096,32,16
25042005,transverse,8,23,1.127146549834938,0.2247892430723429,0.3298858310514758,0.7769779266914569,995.8126340943289,12,4096,32,16
25042005,transverse,9,22,1.1145340919197992,-0.10467369242385902,0.03468113250095846,0.5223288978658097,277.08276458951536,12,4096,32,16
25042005,transverse,10,21,1.1082052010805854,0.04374452080831143,0.038788873236974525,0.5469878589709072,204.50247851673385,12,4096,32,16
25042005,transverse,11,20,1.0950530816774005,-0.18481885670680723,-0.042051570262231996,0.5176442963612943,-105.42537061187363,12,4096,32,16
25042005,transverse,12,19,0.9162404198788429,0.084010526844499,0.13335543707107855,0.6911241592113221,697.0886024387953,12,4096,32,16
25042005,transverse,13,18,0.8970380774572888,-0.04766133523649585,-0.23145158224629417,0.2873135204602141,-1965.7952421463037,12,4096,32,16
25042005,transverse,14,17,0.8897790326335364,0.05175530914770232,-0.19776506872342056,0.35312209415216783,-1790.770820353814,12,4096,32,16
25042005,transverse,15,16,0.870349370582809,-0.06305244068897453,0.33005467424609974,0.834792402646486,1838.7342182245454,12,4096,32,16
