seed,family,g_minus,g_plus,E_abs,prominence,real_pvp,null_pvp,delta_pvp,real_pvq2,null_pvq2,delta_pvq2,real_sigma,null_sigma,delta_sigma,real_gap,null_gap,delta_gap,real_pvq2_over_gap,null_pvq2_over_gap,delta_pvq2_over_gap,real_sigma_over_gap,null_sigma_over_gap,delta_sigma_over_gap,real_pvq2_asym,null_pvq2_asym,real_sigma_asym,null_sigma_asym,local_real_pvq2,local_real_sigma,local_real_gap,local_delta_pvq2,local_delta_sigma,local_delta_gap,C_E,C_null,H_local,H_z,null_p_ge,H_times_sigma,H_times_pvq2_over_gap,C_times_sigma
25042006,dephasing,21,42,1.1981328449817723,0.15019885560936624,5.123340025553883e-15,0.34124590547879224,-0.34124590547878714,5.337527689125606,5.695604888381233,-0.35807719925562687,1.5042066066723372,5.144535172646066,-3.6403285659737286,0.056086522807358374,0.00496713733733678,0.051119385470021594,95.1659582723381,1146.65742087877,-1051.491462606432,26.819394952310898,1035.7143004635343,-1008.8949055112234,0.0002507539868545905,0.052934880939393913,0.0004888012280515053,1.1282752034795136,1.7763568394002505e-15,-1.9750499535244872,-0.005711569022205043,-0.32950519158586156,-4.0203385068351425,-0.005009058553407886,0.1539094945723688,0.20433783945628134,-0.05042834488391254,-1.5201567568320984,0.932067932067932,-0.0758546495379324,-4.799061764965495,0.23151167856535737
25042006,dephasing,20,43,1.276812175086643,0.23483648797615053,1.0414430308043869e-14,0.31372013713502234,-0.3137201371350119,5.337527689125604,5.487748170881472,-0.1502204817558681,5.45351138003174,3.277248947656636,2.176262432375104,0.06750966085176824,0.004915662514906716,0.06259399833686152,79.06316846777348,1116.380173423198,-1037.3170049554244,80.78119947908019,666.6952700105834,-585.9140705315032,1.2093215427277926e-05,0.44015423508743456,0.000780299217896463,0.5323717656312135,8.881784197001252e-16,1.42909243169239,0.0057115690222049875,-0.036775125767878336,2.908915758689289,0.006074453712660632,0.3413177723477124,0.32989936344654447,0.011418408901167909,0.5152511473037283,0.2947052947052947,0.062270422884374906,0.9027755865869627,1.8613803557053321
25042006,dephasing,19,44,1.344321835938412,0.08758825476818424,1.104749272348086e-14,0.30496648361912865,-0.3049664836191176,5.337527689125601,5.206341201845953,0.13118648727964732,6.544631290006363,4.369609376661004,2.1750219133453585,0.06750966085176813,0.005589957073387941,0.061919703778380186,79.06316846777355,931.3740934848562,-852.3109250170826,96.94362565939264,781.6892543707294,-684.7456287113367,0.000238146957587837,0.10458838348293042,0.0008326970103107456,3.717336267575819,-3.552713678800501e-15,3.200028233199841,-0.00037340076954067714,0.09949796314053572,3.4608478280306474,-0.0017900385558482501,0.3414328655542515,0.28616371130379753,0.05526915425045398,1.8447366945706654,0.03296703296703297,0.3617162362797093,4.3697544535750055,2.23455221534289
25042006,dephasing,18,45,1.4873017329159637,0.1536621896886704,4.6455760955232546e-15,0.3445752280046138,-0.34457522800460916,5.337527689125604,5.123930159091513,0.21359753003409132,1.235694733581304,5.9836089953269855,-4.747914261745682,0.06825646239084937,0.0034309760592540206,0.06482548633159535,78.19812955675778,1493.4322101348566,-1415.2340805780989,18.10370315568778,1743.9961375387652,-1725.8924343830774,0.00011910902842426907,0.016863991943712797,0.00022446183921598362,0.8617747493920858,-7.105427357601002e-15,-2.2368319059770325,0.030001302560736187,0.09003496188999316,-0.8793515190743864,0.029730327289310243,0.12536436361357614,0.15841310392559724,-0.033048740312021097,-1.1470200509458384,0.8791208791208791,-0.04083815435506061,-2.584349676607069,0.1549120838960677
25042006,dephasing,17,46,1.5555581953068136,-0.2663225769810153,6.59360829399548e-15,0.3155858394015404,-0.3155858394015338,5.337527689125621,5.221589040117072,0.115938649008549,0.4004219891103103,10.31256938779826,-9.91214739868795,0.00900065880845824,0.0007300445022682123,0.008270614306190027,593.0152228534379,7152.425672536198,-6559.41044968276,44.48807555442714,14125.946234452304,-14081.458158897876,0.0003410561684855651,0.03227804489779729,0.0035114704430925237,2.1489150072164946,2.5757174171303632e-14,-1.390590332019399,-0.02962790179119562,-0.12118372026674784,-0.877203557615589,-0.028364777931946694,0.06566619004282877,0.12252024145207106,-0.056854051409242296,-2.2646099720535493,0.996003996003996,-0.02276561235426864,-33.715317966572634,0.026294186434245147
25042006,dephasing,16,47,1.5645588541152726,-0.25688244150605355,9.220784659179689e-15,0.3053709801987439,-0.3053709801987347,5.3375276891255865,5.076880480609084,0.26064720851650236,2.346329908678115,15.668303329077155,-13.32197342039904,0.00900065880845835,0.0005553606637802577,0.008445298144678093,593.0152228534266,9141.591782989295,-8548.576560135869,260.6842408550312,28212.8432043158,-27952.158963460766,0.00010202217512311762,0.12968614588713034,0.004134005361521087,7.116752507866911,-2.842170943040401e-14,1.555491720546283,0.0018073257028070056,0.18541297805976376,0.35698477434879194,0.0018286051482904742,0.16015002209806084,0.25332309593568636,-0.09317307383762552,-2.9127049829105767,0.996003996003996,-0.21861476982869513,-55.25305114575827,0.37576478672414115
25042006,dephasing,15,48,1.6726114961913798,-0.31916434684211487,2.4495310395348325e-14,0.2584522725920566,-0.25845227259203213,5.33752768912561,5.302997877220681,0.03452981190492821,1.1812543871533534,18.627023377961066,-17.445768990807714,0.0053860074028444505,0.0004232357162592404,0.00496277168658521,990.9989515251617,12529.655871416317,-11538.656919891155,219.31911688972264,44010.99118617777,-43791.67206928805,0.007336772295728267,0.10414559362369591,0.002789485171710737,6.730477130511167,2.3092638912203256e-14,-0.2997025273782332,-0.001807325702806839,-0.2058737944848401,0.19714616494640325,-0.0018480351542568552,0.08495783102608312,0.217532723801231,-0.1325748927751479,-4.034251454455843,0.999000999000999,-0.15660467371702885,-131.38157973873228,0.10035681062259397
25042006,dephasing,14,49,1.6779975035942247,-0.2653312179932795,3.0993754984778583e-14,0.2568684563433236,-0.25686845634329264,5.337527689125586,5.117367684862551,0.22016000426303428,0.6155839203850584,22.57944081149425,-21.96385689110919,0.005386007402844228,0.00020969186583819077,0.005176315537006038,990.9989515251981,24404.226002792977,-23413.22705126778,114.29318126447106,107679.1449264786,-107564.85174521414,0.006976749588186948,0.40873277581184553,0.002130922663114876,3.9649740043670043,-2.398081733190338e-14,-3.9601335123607657,-0.007447846349991349,0.11040546725370115,-7.38070132378369,-0.007318322474062167,0.03977112646175287,0.2661789424525075,-0.22640781599075463,-5.339914016874039,0.999000999000999,-0.13937301097340765,-224.36990826394782,0.024482465945455768
25042006,dephasing,13,50,1.698279203697052,0.35486993353313356,1.6690097646031887e-14,0.26563019494208934,-0.26563019494207263,5.33752768912561,5.1525484270118715,0.18497926211373805,7.970180478338294,19.690722622181582,-11.720542143843288,0.020281700102826705,0.00025519576727550675,0.0200265043355512,263.1696387415622,20190.57166198698,-19927.40202324542,392.9739833411437,77159.28376242887,-76766.30977908772,0.00017604582194419294,0.012838375147291359,0.000298720319417356,12.28501637595708,1.5987211554602254e-14,7.203202092478671,-0.03161555914806402,-0.06412700509686386,1.1376246352112052,-0.027982877590166544,0.44398215881481773,0.264181197976214,0.17980096083860375,4.0268195468257995,0.000999000999000999,1.4330461080623078,47.31815390928112,3.5386179349163527
25042006,dephasing,12,51,2.0562693052963943,0.41542481483536553,1.9295976424051896e-15,0.2863568516014093,-0.28635685160140734,5.3375276891256025,5.059475158967433,0.27805253015816955,0.918372851334189,4.670849518333982,-3.7524766669997933,0.09840851109893722,0.007566062784507777,0.09084244831442945,54.23847622040942,668.706472979207,-614.4679967587975,9.33225024013301,617.3421568610275,-608.0099066208945,0.00011936355957864464,0.012949222127913274,6.06604242168185e-05,5.455789867233697,-4.440892098500626e-15,-4.352712599069541,0.048560366863597604,0.20753137251615916,4.107613766532307,0.043478254153061835,0.1481451381074642,0.22264215918755845,-0.07449702108009423,-1.8315684426276966,0.965034965034965,-0.06841604166522933,-4.04060490634403,0.13605247289504913
25042006,dephasing,11,52,2.1546778163953326,0.3633038694189986,3.36008949921993e-15,0.3143787231740275,-0.3143787231740241,5.337527689125604,5.3814646359553215,-0.04393694682971727,2.5719904224691645,6.571629145690077,-3.999638723220912,0.07941458836785253,0.004712704380668509,0.07470188398718403,67.21092180698459,1141.9058360694264,-1074.694914262442,32.386875954775086,1394.4496863938398,-1362.0628104390646,9.669579287852059e-05,0.25848371779436885,3.7749413563048506e-05,9.161622215825485,1.7763568394002505e-15,-0.5026821356143065,-0.009496961365542123,-0.22610758662457675,-0.9485270897112028,-0.009992636238415509,0.29645142428587246,0.2850864013190693,0.01136502296680314,0.30072848017451687,0.3936063936063936,0.029230730221759767,0.7638536699563898,0.7624702239906066
25042006,dephasing,10,53,2.2340924047631856,0.018575699974093113,5.192845592091412e-15,0.353403518293281,-0.35340351829327576,5.3375276891256025,5.251238939694053,0.0862887494315494,5.2309722648327535,7.580718864852379,-2.3497466000196257,0.07941458836785209,0.0008679962310824685,0.07854659213676962,67.21092180698494,6049.840715489388,-5982.629793682403,65.86916046964376,8733.585001168207,-8667.715840698564,6.572254831915814e-06,0.15107720343045017,3.984629514341975e-05,0.9230026735010286,-8.881784197001252e-16,0.26894302541349546,-0.002563709720331264,0.08672826449654014,-0.21003603772381574,0.0020231365216689667,0.39781724018493353,0.35133234862875506,0.046484891556178465,1.4968316961489991,0.04995004995004995,0.2431611784641278,3.1242924115884856,2.0809709498796973
25042006,dephasing,9,54,2.318634412571701,-0.18386902719471335,5.945414333277112e-15,0.2712633783892495,-0.2712633783892436,5.3375276891256025,5.294469772425867,0.0430579166997358,7.352068056369351,7.631850457740059,-0.2797824013707082,0.08454200780851417,0.00619698056549689,0.07834502724301728,63.13462179908227,854.3628169344342,-791.2281951353519,86.9634900678208,1231.5433907009708,-1144.57990063315,1.8536765184151704e-05,0.6692916675198193,8.476021405279255e-05,6.059519410325159,0.0,3.515071487112487,-0.0884524726148802,0.012705157217610452,1.9561600979758031,-0.09028693659217768,0.4506041418858919,0.30659839458164917,0.1440057473042427,2.8316498173616895,0.000999000999000999,1.0587400546891195,9.091748392947574,3.3128723176269883
25042006,dephasing,8,55,2.585208785050639,0.17954176267520439,3.0478072615038495e-15,0.33039646884864593,-0.3303964688486429,5.3375276891256025,5.363110919592901,-0.025583230467298712,2.4430208736809744,4.5651592723543715,-2.122138398673397,0.26657437247893667,0.007857036945316365,0.2587173355336203,20.022658740563465,682.5869544612349,-662.5642957206715,9.164500139164764,581.0281031038928,-571.8636029647281,3.342722352783767e-05,0.004834817660750446,0.00012033064726546527,3.50441968835496,-1.0658141036401503e-14,-1.292611988574449,0.20656205943387196,-0.07548262004755513,2.2134067186799298,0.20242938585255088,0.3059522794470704,0.21098471319596682,0.09496756625110356,2.0285336087113763,0.02097902097902098,0.23200774667412682,1.9015031704676986,0.7474478050394675
25042006,dephasing,7,56,2.853134087092072,-0.2296685543916836,5.105290801529158e-15,0.26637180092942014,-0.26637180092941504,5.337527689125623,5.280786826664846,0.05674086246077703,0.11919766814149604,8.510505501477441,-8.391307833335945,0.03548261828161525,0.0012517461624936832,0.03423087211912157,150.4265453795775,4218.73618221817,-4068.3096368385927,3.3593256054403517,6798.906804334132,-6795.547478728692,6.266548381361758e-05,0.03171296573573912,6.66276370852592e-05,1.773092828579376,2.042810365310288e-14,-1.2231717805734161,-0.11554587709866138,-0.10749067771427656,-2.192180959350857,-0.11090415324059111,0.030632599825297785,0.13940478405833562,-0.10877218423303783,-4.402666472424928,1.0,-0.012965390719235312,-16.36222390756683,0.003651334468287095
25042006,dephasing,6,57,2.8886167053736886,-0.06933547874680529,7.265210567954587e-15,0.2200343712641945,-0.22003437126418723,5.337527689125602,4.983481378308196,0.3540463108174059,0.24171802374884993,10.517833373045631,-10.27611534929678,0.035482618281616585,0.003929903095811538,0.03155271518580505,150.42654537957125,1268.092687481163,-1117.6661421015917,6.812293890783228,2676.359471625512,-2669.547177734729,5.623615298588902e-05,0.06866602612056028,8.08895161316936e-05,8.678260992385518,-2.6645352591003757e-15,-0.16374139082557004,0.0025133623638828873,0.17798237715836907,-1.383042478724125,0.0003888974589615346,0.045433379120339075,0.16666032341315543,-0.12122694429281636,-4.113669757424611,1.0,-0.029302737399571493,-18.235750436890097,0.010982066613200623
25042006,dephasing,5,58,2.924807946013348,0.1315088282973956,1.6896890192873987e-14,0.2526102717698941,-0.2526102717698772,5.3375276891255865,5.04214068426829,0.29538700485729663,0.6917211610073439,10.086559068816708,-9.394837907809364,0.030455893553852142,0.002359130219286687,0.028096763334565455,175.25434542538588,2137.2879898901238,-1962.0336444647378,22.71222677424459,4275.541462847485,-4252.82923607324,4.709332209529293e-06,0.16142587011671328,0.0001806207177849073,5.05945158671267,-1.7763568394002505e-14,-1.146346125645708,-0.002513362363882221,0.015559204845918995,-0.8559022206408997,-0.0026534535007570748,0.06924142434506274,0.25068420929172286,-0.1814427849466601,-7.329028224492605,1.0,-0.12550781385970955,-31.798636507985975,0.047895758437768964
