version,n_qubits,dimension,seed,family,g_minus,g_plus,E_abs,prominence,S_group,A_group,C2_group,C_group,n_channels_mean,identity_residual_maxabs,n_groups,n_pairs
v32.22,7,128,25042000,dephasing,12,51,1.7422616306906118,0.06416934439191752,0.8420036009391054,0.11433654156195963,0.9563401425010651,0.9779264504557923,63.0,1.1102230246251565e-16,64,32
v32.22,7,128,25042000,dephasing,13,50,1.7411228540011197,0.22897554487843985,0.8720158756163036,-0.043239542369929634,0.8287763332463739,0.910371535828298,63.0,1.1102230246251565e-16,64,32
v32.22,7,128,25042000,dephasing,14,49,1.7400676354555347,0.08072035787174914,0.8939197964977361,-0.055870040741558866,0.8380497557561772,0.9154505752667247,63.0,1.1102230246251565e-16,64,32
v32.22,7,128,25042000,dephasing,15,48,1.7399330414130698,0.015332818970536288,0.9167707841391874,-0.003380429235541941,0.9133903549036456,0.955714578157959,63.0,1.1102230246251565e-16,64,32
v32.22,7,128,25042000,dephasing,16,47,1.187003999726917,-0.02143080837038136,0.8661854159905917,0.09458749947749526,0.960772915468087,0.9801902445281155,63.0,0.0,64,32
v32.22,7,128,25042000,dephasing,17,46,1.1863384354628868,-0.011115375788270265,0.8429789572677343,-0.07935099515963477,0.7636279621080996,0.8738580903717146,63.0,1.1102230246251565e-16,64,32
v32.22,7,128,25042000,dephasing,18,45,1.1859999699190285,0.3479348228634852,0.8512632741725417,-0.10802081746066611,0.7432424567118756,0.8621151064166985,63.0,0.0,64,32
v32.22,7,128,25042000,dephasing,19,44,1.1844231536594192,-0.09451496159000128,0.8261640202019416,0.09626591811658473,0.9224299383185264,0.9604321622678649,63.0,1.1102230246251565e-16,64,32
v32.22,7,128,25042000,dephasing,20,43,1.0264210895801482,-0.07805247951891625,0.8328067668389236,0.15031914293547582,0.9831259097743994,0.9915270595270709,63.0,1.1102230246251565e-16,64,32
v32.22,7,128,25042000,dephasing,21,42,1.0259437245221597,0.4440302127394451,0.7961336213000467,-0.1168913077079743,0.6792423135920724,0.8241615822107169,63.0,1.1102230246251565e-16,64,32
v32.22,7,128,25042000,dephasing,22,41,1.0253020854033252,0.30465438863327465,0.82362465097997,-0.15424889231860975,0.6693757586613602,0.818153872240033,63.0,1.1102230246251565e-16,64,32
v32.22,7,128,25042000,dephasing,23,40,1.0237811204480316,-0.1720708010214887,0.7853901716935648,0.12147481923464926,0.9068649909282142,0.9522945925123245,63.0,0.0,64,32
v32.22,7,128,25042000,dephasing,24,39,0.8165379469680274,0.016709945197154907,0.8981237766562242,0.05580981969361536,0.9539335963498395,0.9766952423094113,63.0,0.0,64,32
v32.22,7,128,25042000,dephasing,25,38,0.8154220945917409,0.31733242800253014,0.8797452602479638,-0.07590269134086537,0.8038425689070985,0.8965726790991897,63.0,0.0,64,32
v32.22,7,128,25042000,dephasing,26,37,0.8142369874516016,0.21718696982211955,0.8880165157512474,-0.05636080842260837,0.831655707328639,0.9119515926454863,63.0,0.0,64,32
v32.22,7,128,25042000,dephasing,27,36,0.8135878456465597,-0.027010824586823967,0.8671537030585937,0.07801103486933669,0.9451647379279304,0.972195833115906,63.0,0.0,64,32
v32.22,7,128,25042000,dephasing,28,35,0.7078165636373035,-0.040960122699644275,0.9335402242624,0.025616021546664695,0.9591562458090647,0.9793652259545795,63.0,0.0,64,32
v32.22,7,128,25042000,dephasing,29,34,0.7077989386742052,0.027048988924784356,0.9340682004694862,0.02309629489680942,0.9571644953662958,0.9783478396594413,63.0,1.1102230246251565e-16,64,32
v32.22,7,128,25042000,dephasing,30,33,0.7070209773868784,0.11693035455293671,0.9192555719303002,-0.03367576240923239,0.8855798095210677,0.9410525009376829,63.0,1.1102230246251565e-16,64,32
v32.22,7,128,25042000,dephasing,31,32,0.706423268832712,-0.06357457706909825,0.9190574083751442,-0.005060853230427427,0.9139965551447167,0.9560316705761984,63.0,0.0,64,32
v32.22,7,128,25042000,transverse,0,63,2.0980661030920427,-0.07233851692870197,0.8929266142999672,0.10599748581690478,0.998924100116872,0.999461905285475,63.0,0.0,64,32
v32.22,7,128,25042000,transverse,1,62,2.0976398146123945,0.4131252977235888,0.6475154605384948,0.35235018625121517,0.99986564678971,0.9999328211217988,63.0,0.0,64,32
v32.22,7,128,25042000,transverse,2,61,2.0971667283216426,0.2884246312137305,0.8594779748451362,-0.1050624544560402,0.754415520389096,0.8685709608609833,63.0,1.1102230246251565e-16,64,32
v32.22,7,128,25042000,transverse,3,60,2.0969376644350497,-0.03423923012499319,0.7055933696414441,0.1459191882592983,0.8515125579007424,0.9227743796051143,63.0,1.1102230246251565e-16,64,32
v32.22,7,128,25042000,transverse,4,59,2.0381137162440677,0.0714436988184558,0.8754549572008231,0.007137531932186001,0.8825924891330091,0.9394639371105121,63.0,0.0,64,32
v32.22,7,128,25042000,transverse,5,58,2.0379642265731976,-0.14681096276119182,0.6514366674956249,0.28986517071469586,0.9413018382103208,0.9702071109826156,63.0,1.1102230246251565e-16,64,32
v32.22,7,128,25042000,transverse,6,57,2.0366296135815745,0.2748198296629076,0.8946106977957764,0.005640111305202982,0.9002508091009795,0.9488154765326768,63.0,1.1102230246251565e-16,64,32
v32.22,7,128,25042000,transverse,7,56,2.0363504080632153,-0.036327066087050885,0.6131984773269478,0.2923486659233242,0.905547143250272,0.9516024080784293,63.0,1.1102230246251565e-16,64,32
v32.22,7,128,25042000,transverse,8,55,1.8565574598257302,-0.032638360782476894,0.9144920251742312,0.011668481797218844,0.92616050697145,0.9623723081288987,63.0,0.0,64,32
v32.22,7,128,25042000,transverse,9,54,1.8552180676020753,0.3011705214936425,0.9391947076500895,0.005830041339986726,0.9450247489900763,0.9721238223116265,63.0,0.0,64,32
v32.22,7,128,25042000,transverse,10,53,1.8536427808345262,-0.07536110828154863,0.916745992690578,-0.011595770391841023,0.905150222298737,0.95139381935503,63.0,0.0,64,32
v32.22,7,128,25042000,transverse,11,52,1.8536402694348955,0.030170095285613485,0.9397495938198996,-0.008230376018823106,0.9315192178010766,0.9651524263084609,63.0,0.0,64,32
v32.22,7,128,25042000,transverse,12,51,1.7422616306906118,0.06416934439191752,0.8846366589476191,0.0017540703747352233,0.8863907293223544,0.941483250424627,63.0,0.0,64,32
v32.22,7,128,25042000,transverse,13,50,1.7411228540011197,0.22897554487843985,0.9145784442430618,-0.061449558963438504,0.8531288852796233,0.9236497580319317,63.0,0.0,64,32
v32.22,7,128,25042000,transverse,14,49,1.7400676354555347,0.08072035787174914,0.9412028477690746,0.025684545800868416,0.9668873935699431,0.9833043177877527,63.0,0.0,64,32
v32.22,7,128,25042000,transverse,15,48,1.7399330414130698,0.015332818970536288,0.9190480307071349,0.049275194426372335,0.9683232251335072,0.984034146480652,63.0,0.0,64,32
v32.22,7,128,25042000,transverse,16,47,1.187003999726917,-0.02143080837038136,0.6609680841894571,0.22866122443086612,0.8896293086203233,0.9432016248546838,63.0,1.1102230246251565e-16,64,32
v32.22,7,128,25042000,transverse,17,46,1.1863384354628868,-0.011115375788270265,0.6343357086418043,-0.1255578125617616,0.5087778960800428,0.7132865813436431,63.0,0.0,64,32
v32.22,7,128,25042000,transverse,18,45,1.1859999699190285,0.3479348228634852,0.6622445396508003,-0.19831585684886505,0.46392868280193533,0.681119358740498,63.0,5.551115123125783e-17,64,32
v32.22,7,128,25042000,transverse,19,44,1.1844231536594192,-0.09451496159000128,0.6883005401830834,0.07931446451328104,0.7676150046963645,0.8761332881723363,63.0,0.0,64,32
v32.22,7,128,25042000,transverse,20,43,1.0264210895801482,-0.07805247951891625,0.7272776087221853,0.14844868988551357,0.8757262986076988,0.9358023811017425,63.0,1.1102230246251565e-16,64,32
v32.22,7,128,25042000,transverse,21,42,1.0259437245221597,0.4440302127394451,0.7834864767751415,-0.1322845517977299,0.6512019249774117,0.8069707096160754,63.0,0.0,64,32
v32.22,7,128,25042000,transverse,22,41,1.0253020854033252,0.30465438863327465,0.8820855673259655,-0.017487092714204337,0.8645984746117612,0.9298354861117016,63.0,0.0,64,32
v32.22,7,128,25042000,transverse,23,40,1.0237811204480316,-0.1720708010214887,0.8463531445210203,0.03380883635986716,0.8801619808808875,0.9381651684231602,63.0,1.1102230246251565e-16,64,32
v32.22,7,128,25042000,transverse,24,39,0.8165379469680274,0.016709945197154907,0.9387126284169874,0.02664018896877147,0.9653528173857588,0.9825234874629297,63.0,0.0,64,32
v32.22,7,128,25042000,transverse,25,38,0.8154220945917409,0.31733242800253014,0.8666058110624513,0.11336268428923793,0.9799684953516892,0.9899334998942986,63.0,0.0,64,32
v32.22,7,128,25042000,transverse,26,37,0.8142369874516016,0.21718696982211955,0.9609881939281957,-0.003923882007619435,0.9570643119205764,0.97829663180719,63.0,1.1102230246251565e-16,64,32
v32.22,7,128,25042000,transverse,27,36,0.8135878456465597,-0.027010824586823967,0.8043184637275638,0.13943156695635983,0.9437500306839237,0.9714679720743515,63.0,0.0,64,32
v32.22,7,128,25042000,transverse,28,35,0.7078165636373035,-0.040960122699644275,0.9341359311660942,-0.02948861397247493,0.9046473171936193,0.9511294486786515,63.0,0.0,64,32
v32.22,7,128,25042000,transverse,29,34,0.7077989386742052,0.027048988924784356,0.9329814688419524,-0.041452908847516706,0.8915285599944357,0.9442078508301419,63.0,0.0,64,32
v32.22,7,128,25042000,transverse,30,33,0.7070209773868784,0.11693035455293671,0.931349887347839,0.0357845534880169,0.9671344408358558,0.9834299078699775,63.0,0.0,64,32
v32.22,7,128,25042000,transverse,31,32,0.706423268832712,-0.06357457706909825,0.9324291905698363,0.041395263437049204,0.9738244540068856,0.9868254140268742,63.0,0.0,64,32
v32.22,7,128,25042001,dephasing,0,31,3.6782806385458073,0.11550495964166158,0.3062387681151949,0.5545349882040433,0.8607737563192381,0.9277789372039216,31.0,1.1102230246251565e-16,32,16
v32.22,7,128,25042001,dephasing,1,30,3.499096127772208,-0.26268413312014177,0.28352535516779265,-0.26222725108097167,0.02129810408682102,0.1459386997571961,31.0,2.7755575615628914e-17,32,16
v32.22,7,128,25042001,dephasing,2,29,3.1799862658526488,0.0030063598249557844,0.1592852094476624,0.43387530124505885,0.5931605106927212,0.7701691442097127,31.0,0.0,32,16
v32.22,7,128,25042001,dephasing,3,28,2.8889925306486415,-0.0059561363886124485,0.144591106436472,0.0301371962025384,0.1747283026390104,0.41800514666569644,31.0,0.0,32,16
v32.22,7,128,25042001,dephasing,4,27,2.545195295042845,0.054551324525722644,0.5148013898452042,0.17920567053233777,0.6940070603775419,0.8330708615583322,31.0,0.0,32,16
v32.22,7,128,25042001,dephasing,5,26,2.4057483403157898,-0.11581005569812569,0.41513231667964995,-0.19831298842026723,0.2168193282593827,0.4656386241060579,31.0,2.7755575615628914e-17,32,16
v32.22,7,128,25042001,dephasing,6,25,2.372663945713441,0.23024176755824804,0.510044215867146,-0.045677821949026906,0.46436639391811907,0.6814443439622337,31.0,5.551115123125783e-17,32,16
v32.22,7,128,25042001,dephasing,7,24,2.275073926389859,0.0884467930118206,0.5735371747202116,-0.04177894353728781,0.5317582311829239,0.7292175472264253,31.0,0.0,32,16
v32.22,7,128,25042001,dephasing,8,23,1.5804666365618336,-0.09514458028862596,0.2052187051725422,0.052216244656639224,0.2574349498291814,0.5073804783682374,31.0,5.551115123125783e-17,32,16
v32.22,7,128,25042001,dephasing,9,22,1.4363300874810376,0.13096376075491828,0.21975973786139352,-0.08380707936900886,0.13595265849238464,0.3687175863616823,31.0,2.7755575615628914e-17,32,16
v32.22,7,128,25042001,dephasing,10,21,1.0040982108669263,0.04413250919610964,0.09293147822585786,0.14166410927758627,0.23459558750344411,0.48435068649011337,31.0,2.7755575615628914e-17,32,16
v32.22,7,128,25042001,dephasing,11,20,0.6851683344712558,0.17092694594947655,0.10877823735912576,0.02429896353741099,0.13307720089653674,0.36479747929027245,31.0,2.7755575615628914e-17,32,16
v32.22,7,128,25042001,dephasing,12,19,0.44893372912591056,-0.07464119101635834,0.14624263315786257,0.0838861119879769,0.23012874514583942,0.4797173596461144,31.0,2.7755575615628914e-17,32,16
v32.22,7,128,25042001,dephasing,13,18,0.3450868410947083,-0.13880989001039767,0.116361535444345,-0.09766686833793192,0.018694667106413085,0.1367284429312829,31.0,6.938893903907228e-18,32,16
v32.22,7,128,25042001,dephasing,14,17,0.2987586874263509,0.03468755080582302,0.11621606691280499,-0.04408604016388688,0.07213002674891811,0.26857033855010515,31.0,1.3877787807814457e-17,32,16
v32.22,7,128,25042001,dephasing,15,16,0.12769703761434129,0.06130987820170912,0.16170683143757691,-0.025160143698588145,0.13654668773898876,0.36952224254973987,31.0,0.0,32,16
v32.22,7,128,25042001,transverse,0,31,3.6782806385458073,0.11550495964166158,0.0720874686516936,0.6670404695743897,0.7391279382260831,0.8597255016725298,31.0,0.0,32,16
v32.22,7,128,25042001,transverse,1,30,3.499096127772208,-0.26268413312014177,0.08962887120204494,0.6305096739000964,0.7201385451021413,0.8486097719812925,31.0,0.0,32,16
v32.22,7,128,25042001,transverse,2,29,3.1799862658526488,0.0030063598249557844,0.0760578921054566,0.21554359863573797,0.29160149074119457,0.5400013803141568,31.0,5.551115123125783e-17,32,16
v32.22,7,128,25042001,transverse,3,28,2.8889925306486415,-0.0059561363886124485,0.08928973928708281,0.37770571166641154,0.4669954509534944,0.6833706541500699,31.0,5.551115123125783e-17,32,16
v32.22,7,128,25042001,transverse,4,27,2.545195295042845,0.054551324525722644,0.20658181290353372,0.0870883797895417,0.2936701926930754,0.5419134549843503,31.0,0.0,32,16
v32.22,7,128,25042001,transverse,5,26,2.4057483403157898,-0.11581005569812569,0.5685220831337864,0.06711070580492288,0.6356327889387092,0.7972658207515918,31.0,0.0,32,16
v32.22,7,128,25042001,transverse,6,25,2.372663945713441,0.23024176755824804,0.5252398570342014,0.05987224009183875,0.5851120971260402,0.7649262037125151,31.0,1.1102230246251565e-16,32,16
v32.22,7,128,25042001,transverse,7,24,2.275073926389859,0.0884467930118206,0.18200779973158834,0.07398830039475772,0.25599610012634605,0.5059605717112214,31.0,0.0,32,16
v32.22,7,128,25042001,transverse,8,23,1.5804666365618336,-0.09514458028862596,0.07369502282412012,-0.015403919266705795,0.05829110355741432,0.24143550599987218,31.0,0.0,32,16
v32.22,7,128,25042001,transverse,9,22,1.4363300874810376,0.13096376075491828,0.07628748999747773,-0.025194891694719154,0.05109259830275856,0.2260367189258386,31.0,0.0,32,16
v32.22,7,128,25042001,transverse,10,21,1.0040982108669263,0.04413250919610964,0.07562343134854901,-0.013524935012563839,0.06209849633598517,0.24919569887135928,31.0,0.0,32,16
v32.22,7,128,25042001,transverse,11,20,0.6851683344712558,0.17092694594947655,0.08869619264328785,0.07311294207903218,0.16180913472232003,0.40225506177339776,31.0,0.0,32,16
v32.22,7,128,25042001,transverse,12,19,0.44893372912591056,-0.07464119101635834,0.0860799418571051,-0.019969298790942433,0.06611064306616266,0.2571199001753125,31.0,1.3877787807814457e-17,32,16
v32.22,7,128,25042001,transverse,13,18,0.3450868410947083,-0.13880989001039767,0.09687477225769678,-0.0430185457225738,0.05385622653512298,0.23206944334643237,31.0,6.938893903907228e-18,32,16
v32.22,7,128,25042001,transverse,14,17,0.2987586874263509,0.03468755080582302,0.09587575514111571,-0.00022437715138240216,0.0956513779897333,0.30927556966196557,31.0,1.3877787807814457e-17,32,16
v32.22,7,128,25042001,transverse,15,16,0.12769703761434129,0.06130987820170912,0.06833885589829838,-0.03601926025411979,0.03231959564417859,0.17977651583056833,31.0,0.0,32,16
v32.22,7,128,25042002,dephasing,0,31,3.0342922091641844,-0.12768098079322632,0.09267684859054875,0.8040126093573217,0.8966894579478704,0.9469368817127519,31.0,0.0,32,16
v32.22,7,128,25042002,dephasing,1,30,2.840230556704221,0.23828597645591604,0.10426533259372534,0.7937645149319705,0.8980298475256959,0.9476443676431026,31.0,0.0,32,16
v32.22,7,128,25042002,dephasing,2,29,2.7577206645434806,0.24871376116799138,0.22033840473993155,0.5700524878475374,0.790390892587469,0.8890393087976869,31.0,0.0,32,16
v32.22,7,128,25042002,dephasing,3,28,2.587108864846369,0.37154564385518557,0.15355469872982377,0.6739887952475256,0.8275434939773494,0.9096941760709196,31.0,1.1102230246251565e-16,32,16
v32.22,7,128,25042002,dephasing,4,27,2.4708632790637015,-0.10464754400134674,0.15108310836016875,-0.08239152681806318,0.06869158154210556,0.2620907887395235,31.0,0.0,32,16
v32.22,7,128,25042002,dephasing,5,26,2.1947173479088753,-0.08190179034462296,0.12408277686489338,-0.054081570501381446,0.07000120636351194,0.2645774109093819,31.0,0.0,32,16
v32.22,7,128,25042002,dephasing,6,25,2.075782947170281,0.013321784467145006,0.0966249362874728,-0.020611532527229977,0.07601340376024282,0.2757052842443228,31.0,1.3877787807814457e-17,32,16
v32.22,7,128,25042002,dephasing,7,24,1.8859163417272264,0.2148101310084947,0.11757830180414064,0.0718616927224766,0.18943999452661725,0.4352470499918607,31.0,0.0,32,16
v32.22,7,128,25042002,dephasing,8,23,1.728937641909826,-0.22877316154208122,0.10340087960695601,-0.10193018608488948,0.0014706935220665375,0.038349622189358494,31.0,3.686287386450715e-18,32,16
v32.22,7,128,25042002,dephasing,9,22,1.6199411521954947,0.12477551831266018,0.12954629142856805,-0.06384320297553,0.06570308845303804,0.2563261368901698,31.0,0.0,32,16
v32.22,7,128,25042002,dephasing,10,21,1.3953701575939048,-0.32579007864722664,0.07453947382458445,-0.03311083959074314,0.04142863423384131,0.20354025212188698,31.0,6.938893903907228e-18,32,16
v32.22,7,128,25042002,dephasing,11,20,1.3607234449890906,-0.16403476614260779,0.1636460444901414,-0.15271672163303276,0.01092932285710863,0.10454340178657202,31.0,1.9081958235744878e-17,32,16
v32.22,7,128,25042002,dephasing,12,19,1.2178009652118447,-0.036401914514941416,0.19144205669467973,-0.16042043848784204,0.03102161820683769,0.17612954949933213,31.0,1.0408340855860843e-17,32,16
v32.22,7,128,25042002,dephasing,13,18,1.0930694050222003,0.07688015152563227,0.22026864336193597,-0.18209111264978262,0.03817753071215334,0.19539071296290758,31.0,6.938893903907228e-18,32,16
v32.22,7,128,25042002,dephasing,14,17,0.9468343300329315,0.15004239975280698,0.21583502963363407,0.12805992218392354,0.34389495181755764,0.5864255722745706,31.0,5.551115123125783e-17,32,16
v32.22,7,128,25042002,dephasing,15,16,0.5759517099162059,0.05414637232281272,0.0750818321565185,-0.013299815631332392,0.061782016525186105,0.2485598851890347,31.0,6.938893903907228e-18,32,16
v32.22,7,128,25042002,transverse,0,31,3.0342922091641844,-0.12768098079322632,0.13466733629967204,0.7193280118113966,0.8539953481110687,0.924118210353329,31.0,1.1102230246251565e-16,32,16
v32.22,7,128,25042002,transverse,1,30,2.840230556704221,0.23828597645591604,0.10666758216202747,0.7707780184552292,0.8774456006172567,0.9367205472840098,31.0,1.1102230246251565e-16,32,16
v32.22,7,128,25042002,transverse,2,29,2.7577206645434806,0.24871376116799138,0.16839801799507415,0.2747497635354853,0.44314778153055945,0.6656925432015314,31.0,5.551115123125783e-17,32,16
v32.22,7,128,25042002,transverse,3,28,2.587108864846369,0.37154564385518557,0.13098348138829147,0.44704874471414385,0.5780322261024353,0.7602840986077801,31.0,0.0,32,16
v32.22,7,128,25042002,transverse,4,27,2.4708632790637015,-0.10464754400134674,0.15210871478962504,0.2217711794837141,0.3738798942733391,0.6114571644680302,31.0,5.551115123125783e-17,32,16
v32.22,7,128,25042002,transverse,5,26,2.1947173479088753,-0.08190179034462296,0.12864560029786432,0.24054013610738828,0.36918573640525265,0.6076061020335655,31.0,0.0,32,16
v32.22,7,128,25042002,transverse,6,25,2.075782947170281,0.013321784467145006,0.2981448807111665,0.08395867640103208,0.38210355711219857,0.6181445935172548,31.0,0.0,32,16
v32.22,7,128,25042002,transverse,7,24,1.8859163417272264,0.2148101310084947,0.1699351531798413,0.1362398439262284,0.30617499710606966,0.5533305932004327,31.0,5.551115123125783e-17,32,16
v32.22,7,128,25042002,transverse,8,23,1.728937641909826,-0.22877316154208122,0.1363652913884137,-0.13467983585747,0.0016854555309436755,0.04056605367635181,31.0,1.8648277366750676e-17,32,16
v32.22,7,128,25042002,transverse,9,22,1.6199411521954947,0.12477551831266018,0.2928567078276826,-0.1687292075083417,0.12412750031934089,0.3522827311917677,31.0,1.3877787807814457e-17,32,16
v32.22,7,128,25042002,transverse,10,21,1.3953701575939048,-0.32579007864722664,0.11738461246673662,-0.10911710874953752,0.008267503717199106,0.0909164776049744,31.0,5.204170427930421e-18,32,16
v32.22,7,128,25042002,transverse,11,20,1.3607234449890906,-0.16403476614260779,0.14279590839476408,0.1001447052607476,0.24294061365551167,0.49288891846962335,31.0,0.0,32,16
v32.22,7,128,25042002,transverse,12,19,1.2178009652118447,-0.036401914514941416,0.19612151925973992,-0.17874623573685902,0.017375283522880904,0.13178285087951835,31.0,1.734723475976807e-17,32,16
v32.22,7,128,25042002,transverse,13,18,1.0930694050222003,0.07688015152563227,0.12554854690565398,0.019506962069209634,0.1450555089748636,0.3808610543980547,31.0,0.0,32,16
v32.22,7,128,25042002,transverse,14,17,0.9468343300329315,0.15004239975280698,0.1638191993485494,-0.0076185698750336935,0.15620062947351573,0.3952219365120795,31.0,2.7755575615628914e-17,32,16
v32.22,7,128,25042002,transverse,15,16,0.5759517099162059,0.05414637232281272,0.145767008105548,-0.045697899513368764,0.10006910859217924,0.31633504562490344,31.0,0.0,32,16
v32.22,7,128,25042003,dephasing,0,63,4.4249515290480534,0.13703200692084738,0.10878619127300457,0.8000416043053047,0.9088277955783092,0.9533185075641737,63.0,0.0,64,32
v32.22,7,128,25042003,dephasing,1,62,4.002000674289045,-0.030099238624467964,0.38771895789555133,0.20491626872820023,0.5926352266237516,0.7698273315343247,63.0,0.0,64,32
v32.22,7,128,25042003,dephasing,2,61,3.977969196346131,0.41880679565246426,0.05479006585798413,0.6608879934624041,0.7156780593203883,0.8459368527944309,63.0,1.1102230246251565e-16,64,32
v32.22,7,128,25042003,dephasing,3,60,3.8716161382782386,-0.8023745113005102,0.44298718946601673,0.3136901647646711,0.7566773542306878,0.8698695960655045,63.0,1.1102230246251565e-16,64,32
v32.22,7,128,25042003,dephasing,4,59,3.8709838313377163,-0.34792618811549003,0.2949141426247375,0.0030742472106866274,0.2979883898354241,0.54588197036574,63.0,0.0,64,32
v32.22,7,128,25042003,dephasing,5,58,3.536084328503113,0.36358441981056094,0.08373485360521127,0.6023774586862026,0.6861123122914139,0.8283120253786456,63.0,1.1102230246251565e-16,64,32
v32.22,7,128,25042003,dephasing,6,57,3.4455789535710237,0.05415920671241921,0.08352702399736031,0.4744568568238956,0.5579838808212559,0.7469808620640186,63.0,0.0,64,32
v32.22,7,128,25042003,dephasing,7,56,3.1398920298126316,-0.09133670365096788,0.05343203652290236,0.40434760459266994,0.45777964111557234,0.6761084750767277,63.0,0.0,64,32
v32.22,7,128,25042003,dephasing,8,55,2.9967355632436177,-0.08575542794812457,0.09022457302950326,-0.05225627958519434,0.03796829344430891,0.19257612611015784,63.0,3.469446951953614e-18,64,32
v32.22,7,128,25042003,dephasing,9,54,2.9042941595546066,0.06423778684800241,0.07396059224900714,0.2602281785284842,0.3341887707774913,0.5780840724647811,63.0,5.551115123125783e-17,64,32
v32.22,7,128,25042003,dephasing,10,53,2.7196516723763904,0.0070083506259863634,0.15704026742771926,0.2908606391165651,0.44790090654428444,0.6692496534762105,63.0,0.0,64,32
v32.22,7,128,25042003,dephasing,11,52,2.652610559240667,0.09630832836558467,0.04984462989318862,0.03105137212511363,0.08089600201830224,0.2841624301364805,63.0,0.0,64,32
v32.22,7,128,25042003,dephasing,12,51,2.4685998835920127,-0.12230585494381532,0.1331401713942571,-0.11339287070071792,0.019747300693539183,0.1402197029892369,63.0,1.0408340855860843e-17,64,32
v32.22,7,128,25042003,dephasing,13,50,2.3792946027420214,0.33787476721533616,0.14340535813454813,0.20733294875773794,0.3507383068922861,0.5919550371302087,63.0,0.0,64,32
v32.22,7,128,25042003,dephasing,14,49,2.3201975415477616,0.05076597036873293,0.08069522955369846,-0.032132801254338456,0.04856242829935999,0.22031652205343577,63.0,6.938893903907228e-18,64,32
v32.22,7,128,25042003,dephasing,15,48,2.2521386397000382,0.04747702662568776,0.13317835427126967,-0.10202019803199619,0.031158156239273472,0.16934542271170322,63.0,5.204170427930421e-18,64,32
v32.22,7,128,25042003,dephasing,16,47,2.0516709312799097,-0.06764185845583007,0.0738472721857059,-0.06941232659995752,0.004434945585748373,0.06521707945963928,63.0,6.938893903907228e-18,64,32
v32.22,7,128,25042003,dephasing,17,46,1.9566474160812481,-0.19664042455576103,0.18481214860991252,0.09327387391022582,0.27808602252013837,0.5273280548161654,63.0,5.551115123125783e-17,64,32
v32.22,7,128,25042003,dephasing,18,45,1.9376157113604864,-0.14683997003559643,0.1609309982807211,-0.032953518775157925,0.12797747950556318,0.35773906908004854,63.0,2.7755575615628914e-17,64,32
v32.22,7,128,25042003,dephasing,19,44,1.6656301253115415,-0.04985252776185927,0.06935994411672451,-0.029958631781719428,0.03940131233500508,0.19841654820069193,63.0,6.938893903907228e-18,64,32
v32.22,7,128,25042003,dephasing,20,43,1.3960326863279788,0.19735346148331412,0.3386399311399997,0.17624046429181872,0.5148803954318184,0.7175495093887145,63.0,1.1102230246251565e-16,64,32
v32.22,7,128,25042003,dephasing,21,42,1.3643134393159164,0.10320240818424255,0.33460439353337823,-0.044029782895873296,0.29057461063750495,0.5390434191319216,63.0,5.551115123125783e-17,64,32
v32.22,7,128,25042003,dephasing,22,41,1.2430832099517413,0.12032407089727583,0.10313186204477709,0.02652511894192716,0.12965698098670425,0.3600788185148953,63.0,0.0,64,32
v32.22,7,128,25042003,dephasing,23,40,1.1689134422040246,0.06800626356918453,0.11021135675882784,-0.053393116465585796,0.05681824029324206,0.23819619517427593,63.0,6.938893903907228e-18,64,32
v32.22,7,128,25042003,dephasing,24,39,1.0261381186520777,0.08355948519398888,0.24324839965410994,0.09393733534480636,0.3371857349989163,0.5806004331515802,63.0,0.0,64,32
v32.22,7,128,25042003,dephasing,25,38,1.0033075031037657,-0.17354629276050793,0.2741788989939542,-0.11640485108845847,0.15777404790549576,0.39667134237228246,63.0,0.0,64,32
v32.22,7,128,25042003,dephasing,26,37,0.7762042147615027,0.30216827084491743,0.25506434347760004,0.13297194251948052,0.38803628599708057,0.6228872876801541,63.0,5.551115123125783e-17,64,32
v32.22,7,128,25042003,dephasing,27,36,0.7060663136526939,-0.2381030200676894,0.28017207328438554,-0.17101592355403392,0.1091561497303516,0.33038787681445525,63.0,1.3877787807814457e-17,64,32
v32.22,7,128,25042003,dephasing,28,35,0.6797011326124694,-0.10806933542916548,0.28564940404151923,-0.10297847615578049,0.18267092788573874,0.42739675691313667,63.0,2.7755575615628914e-17,64,32
v32.22,7,128,25042003,dephasing,29,34,0.6206180054396364,-0.05398798141100254,0.33854097703293473,0.4339460834105996,0.7724870604435343,0.8789124300669919,63.0,0.0,64,32
v32.22,7,128,25042003,dephasing,30,33,0.21099732697634524,0.06065588059662391,0.050056212858107255,-0.023070184659395775,0.026986028198711487,0.16420053096632808,63.0,3.469446951953614e-18,64,32
v32.22,7,128,25042003,dephasing,31,32,0.06566798294493649,0.1772065057201027,0.04834239188727858,-0.0007599692196742035,0.04758242266760438,0.2180029303842293,63.0,0.0,64,32
v32.22,7,128,25042003,transverse,0,63,4.4249515290480534,0.13703200692084738,0.1589676871244855,0.7335739513104624,0.892541638434948,0.9447442185242247,63.0,1.1102230246251565e-16,64,32
v32.22,7,128,25042003,transverse,1,62,4.002000674289045,-0.030099238624467964,0.6282636468880706,0.3383722823934687,0.9666359292815393,0.9831764487016251,63.0,0.0,64,32
v32.22,7,128,25042003,transverse,2,61,3.977969196346131,0.41880679565246426,0.6557804868783825,-0.14714542178459142,0.5086350650937912,0.7131865570058027,63.0,0.0,64,32
