seed,family,g_minus,g_plus,E_abs,prominence,A_group,C_group,cross_sum,n_qubits,dimension,n_groups,n_pairs
25042000,dephasing,0,31,2.476977540430809,0.16253395492357603,0.08735220117085568,0.9918442587729565,79.55489682691143,12,4096,32,16
25042000,dephasing,1,30,2.413561816798306,0.6685739941937735,0.06871531849336181,0.9964363232867266,111.87431544726837,12,4096,32,16
25042000,dephasing,2,29,2.3115504172125045,-0.1785187383859535,-0.08895710562322018,0.8965209472855372,-81.35587988949226,12,4096,32,16
25042000,dephasing,3,28,2.289790063186614,-0.3285152421037397,-0.07112519054140398,0.9192054271208476,-116.8261356694511,12,4096,32,16
25042000,dephasing,4,27,1.707433125413384,-0.10337845353845698,0.6106751116663979,0.9255405773086619,66.38374862440524,12,4096,32,16
25042000,dephasing,5,26,1.6758121312736467,0.2180744283183342,0.6071195482007757,0.9106144001098915,62.37360004034368,12,4096,32,16
25042000,dephasing,6,25,1.3401428591830666,-0.385574697487225,-0.07351678401682968,0.3520312174437925,-11.240221552985808,12,4096,32,16
25042000,dephasing,7,24,1.3190784766253594,0.04445312717931879,0.12581487118034465,0.5384965508714633,20.973954958357446,12,4096,32,16
25042000,dephasing,8,23,1.189027063012583,-0.1299444156003519,0.036191251670060945,0.9009158358094976,96.67962969541577,12,4096,32,16
25042000,dephasing,9,22,1.1291561249852564,0.029018498754370348,0.02612206238492495,0.8828717936484766,71.93491576041924,12,4096,32,16
25042000,dephasing,10,21,1.0998218173216845,0.0859958266588742,-0.03814106683548716,0.9018303339981458,-383.3583651434101,12,4096,32,16
25042000,dephasing,11,20,1.0684744539078679,-0.022586252100422644,-0.02136195837244772,0.9144816841336898,-213.0535083704799,12,4096,32,16
25042000,dephasing,12,19,0.48624138184678023,0.04071841447729055,0.08716239712308517,0.49158352659405596,11.372520116936816,12,4096,32,16
25042000,dephasing,13,18,0.4052000652493029,0.11069679504181026,0.09374251173662132,0.5572797486957145,14.313124381444638,12,4096,32,16
25042000,dephasing,14,17,0.16718354188358037,-0.10802760730895469,-0.07590598016654344,0.33674759543521965,-13.99608910312974,12,4096,32,16
25042000,dephasing,15,16,0.09983505484804485,-0.007448714860775779,0.3052424774883236,0.7690605255186695,91.70410617070485,12,4096,32,16
25042000,transverse,0,31,2.476977540430809,0.16253395492357603,0.47487980617052067,0.8805768772985906,382.5174363326971,12,4096,32,16
25042000,transverse,1,30,2.413561816798306,0.6685739941937735,0.5587767957161953,0.9648117706600223,781.1539421501734,12,4096,32,16
25042000,transverse,2,29,2.3115504172125045,-0.1785187383859535,-0.11695244498392698,0.4701263700999933,-227.9786289226231,12,4096,32,16
25042000,transverse,3,28,2.289790063186614,-0.3285152421037397,-0.1723841122103587,0.2762240897003188,-194.54646357960766,12,4096,32,16
25042000,transverse,4,27,1.707433125413384,-0.10337845353845698,0.21762356580855893,0.627400086015463,122.8989511599077,12,4096,32,16
25042000,transverse,5,26,1.6758121312736467,0.2180744283183342,0.25090186141767906,0.6469903570295652,131.40889382505463,12,4096,32,16
25042000,transverse,6,25,1.3401428591830666,-0.385574697487225,0.2654593961775777,0.7496138222513369,339.73179766810574,12,4096,32,16
25042000,transverse,7,24,1.3190784766253594,0.04445312717931879,-0.01816974562418767,0.48671969333844767,-19.553367777742977,12,4096,32,16
25042000,transverse,8,23,1.189027063012583,-0.1299444156003519,-0.17992306971382507,0.3129110281640589,-209.9762379021311,12,4096,32,16
25042000,transverse,9,22,1.1291561249852564,0.029018498754370348,-0.09970400369521705,0.4632423234047365,-187.66196620331243,12,4096,32,16
25042000,transverse,10,21,1.0998218173216845,0.0859958266588742,0.07484294756879224,0.5075695432528957,82.57946952578484,12,4096,32,16
25042000,transverse,11,20,1.0684744539078679,-0.022586252100422644,0.13160222524270307,0.6527251223162845,276.73173658951407,12,4096,32,16
25042000,transverse,12,19,0.48624138184678023,0.04071841447729055,0.043768627244132004,0.692774425533889,35.013390301323625,12,4096,32,16
25042000,transverse,13,18,0.4052000652493029,0.11069679504181026,-0.11852207546898078,0.4479739137094283,-95.17974891284564,12,4096,32,16
25042000,transverse,14,17,0.16718354188358037,-0.10802760730895469,-0.006043873123284698,0.406390170872986,-3.0691446248793284,12,4096,32,16
25042000,transverse,15,16,0.09983505484804485,-0.007448714860775779,-0.019767652914442223,0.3808719715178858,-8.349804101113975,12,4096,32,16
