seed,family,g_minus,g_plus,E_abs,prominence,A_group,C_group,cross_sum,n_qubits,dimension,n_groups,n_pairs
25042006,dephasing,18,45,1.2726775072746082,0.096423224291172,0.021713247837909663,0.9487457379972059,725.2358978656484,12,4096,64,32
25042006,dephasing,19,44,1.2692826877133885,-0.10687401763689519,-0.021427614316326053,0.9256270782937708,-715.8516985266251,12,4096,64,32
25042006,dephasing,20,43,1.1008765857716019,0.20068661273678884,0.021258243952120913,0.9513104766158537,967.6184942865366,12,4096,64,32
25042006,dephasing,21,42,1.100342735318263,0.06917388777194478,-0.020645099606283534,0.9292208532560366,-939.3173636577267,12,4096,64,32
25042006,dephasing,22,41,0.9557304544242934,-0.10680095687169705,-0.03686734565315182,0.6323966617630593,-56.61992106373907,12,4096,64,32
25042006,dephasing,23,40,0.9537781422398008,-0.07249997592628349,0.017383511407159564,0.6744347174740383,26.64916225597085,12,4096,64,32
25042006,dephasing,24,39,0.6726042143189817,-0.0025957355469775067,-0.06702912283014842,0.7535922853336481,-190.8160662344112,12,4096,64,32
25042006,dephasing,25,38,0.6714038283379383,0.10240432558349793,0.06553780176553743,0.8375982318691376,186.2300546016761,12,4096,64,32
25042006,dephasing,26,37,0.32977310288687434,0.21120295567214836,0.014587672590003826,0.9783643235847176,1527.9116515028581,12,4096,64,32
25042006,dephasing,27,36,0.3285075975327432,0.2476614140540217,-0.01411576537730721,0.9638243428689389,-1477.7551911969058,12,4096,64,32
25042006,dephasing,28,35,0.2503082708145278,-0.07532789478335289,0.005350465151372344,0.9382873300350694,135.37357526029882,12,4096,64,32
25042006,dephasing,29,34,0.24726814747982784,-0.43195575374460404,-0.006460945011686539,0.9325035689445101,-163.28495399016538,12,4096,64,32
25042006,dephasing,30,33,0.050978471846538406,-0.030699726498263302,0.08484781382606618,0.8839934424353016,1327.6437596963879,12,4096,64,32
25042006,dephasing,31,32,0.05010264736600298,0.06680673803646792,-0.0762986884430742,0.787684333190806,-1193.6229347044828,12,4096,64,32
25042006,transverse,0,63,3.116860080263603,0.2999613133596798,0.18505157101682376,0.9918215873054333,907.3578324004329,12,4096,64,32
25042006,transverse,1,62,3.1157704056919,0.08045549999302354,-0.1670245767278582,0.794499537373034,-819.393856168108,12,4096,64,32
25042006,transverse,2,61,2.975434217612466,0.10663191220860924,0.15079401087946048,0.9855079024180554,3091.507406474735,12,4096,64,32
25042006,transverse,3,60,2.974503242457547,-0.08456286552525694,-0.1428471642836264,0.8222009587158815,-2934.422895011834,12,4096,64,32
25042006,transverse,4,59,2.930241148888814,-0.3993720325891289,-0.06212721955526947,0.21018865600830985,-16.617083481369807,12,4096,64,32
25042006,transverse,5,58,2.929447611778765,-0.5174525250970761,-0.09813405905242398,0.08705089414931824,-26.096253736409,12,4096,64,32
25042006,transverse,6,57,2.709020532501542,0.19521556467067164,0.42865706411537885,0.81448843799297,294.86382720637823,12,4096,64,32
25042006,transverse,7,56,2.707797009950297,-0.36722715628410135,-0.22710485465268412,0.08582168518788245,-156.99884917333358,12,4096,64,32
25042006,transverse,8,55,2.524797312133998,0.47611723834800856,0.1067833290439949,0.8753147391912508,1624.5297102637614,12,4096,64,32
25042006,transverse,9,54,2.5242092775474414,0.08425208572811016,-0.11925867623758642,0.7326854315405807,-1824.8207481438512,12,4096,64,32
25042006,transverse,10,53,2.485809608855866,-0.048873775705490397,-0.13231776138545442,0.2741469090526219,-63.84358996713734,12,4096,64,32
25042006,transverse,11,52,2.4852640040563716,0.062474299065242545,-0.002998404389508891,0.46283428260662685,-1.4868108467654082,12,4096,64,32
25042006,transverse,12,51,2.2337235039711034,-0.2650216930600815,-0.04091441901491077,0.1423985025332431,-7.321338820578642,12,4096,64,32
25042006,transverse,13,50,2.2332983685790735,-0.14218895438168955,-0.007139862799789286,0.2307508315899614,-1.2711129116111461,12,4096,64,32
25042006,transverse,14,49,2.177969583149554,0.07075555245198989,-0.03870923987089166,0.1548567417615317,-4.167678227595558,12,4096,64,32
25042006,transverse,15,48,2.177845143773059,-0.06796631551513138,0.007123952789052707,0.26238197787048334,0.7853225814346674,12,4096,64,32
25042006,transverse,16,47,1.557461145135521,0.23766665023352596,0.2405700398493242,0.7735546423242219,175.03606901924513,12,4096,64,32
25042006,transverse,17,46,1.5555278237285446,-0.208327294405053,-0.19091574344320167,0.40937109430930524,-138.56032144892527,12,4096,64,32
25042006,transverse,18,45,1.2726775072746082,0.096423224291172,0.11381617963356262,0.6883125545268785,92.65334617673932,12,4096,64,32
25042006,transverse,19,44,1.2692826877133885,-0.10687401763689519,-0.11175816995123299,0.49931102748057665,-90.66453004324222,12,4096,64,32
25042006,transverse,20,43,1.1008765857716019,0.20068661273678884,0.11307316282728674,0.8956331793015572,523.4198873258533,12,4096,64,32
25042006,transverse,21,42,1.100342735318263,0.06917388777194478,-0.10721918559865636,0.7626274965553044,-496.516490010707,12,4096,64,32
25042006,transverse,22,41,0.9557304544242934,-0.10680095687169705,0.009466169547800635,0.8937728289533796,135.86314273411153,12,4096,64,32
25042006,transverse,23,40,0.9537781422398008,-0.07249997592628349,-0.010977132356125172,0.8822048821317761,-157.56939351152323,12,4096,64,32
25042006,transverse,24,39,0.6726042143189817,-0.0025957355469775067,0.05741734200042263,0.9382629842542208,942.1434517523285,12,4096,64,32
25042006,transverse,25,38,0.6714038283379383,0.10240432558349793,-0.056949296159772365,0.8750627419562154,-934.745610719343,12,4096,64,32
25042006,transverse,26,37,0.32977310288687434,0.21120295567214836,0.02232073591693747,0.9464821366313206,857.2840077258443,12,4096,64,32
25042006,transverse,27,36,0.3285075975327432,0.2476614140540217,-0.023951653141612704,0.9215870557834352,-920.1652878826098,12,4096,64,32
25042006,transverse,28,35,0.2503082708145278,-0.07532789478335289,0.13874671890300322,0.5729509170346168,77.34362973814164,12,4096,64,32
25042006,transverse,29,34,0.24726814747982784,-0.43195575374460404,-0.1341327673283529,0.237020015499417,-74.72933234448732,12,4096,64,32
25042006,transverse,30,33,0.050978471846538406,-0.030699726498263302,-0.03505642919623984,0.7077433911275098,-103.406839533209,12,4096,64,32
25042006,transverse,31,32,0.05010264736600298,0.06680673803646792,0.02665789270004332,0.7512075037967015,78.3728338307576,12,4096,64,32
