seed,family,g_minus,g_plus,E_abs,prominence,real_pvp,null_pvp,delta_pvp,real_pvq2,null_pvq2,delta_pvq2,real_sigma,null_sigma,delta_sigma,real_gap,null_gap,delta_gap,real_pvq2_over_gap,null_pvq2_over_gap,delta_pvq2_over_gap,real_sigma_over_gap,null_sigma_over_gap,delta_sigma_over_gap,real_pvq2_asym,null_pvq2_asym,real_sigma_asym,null_sigma_asym,local_real_pvq2,local_real_sigma,local_real_gap,local_delta_pvq2,local_delta_sigma,local_delta_gap,sigma_trace,sigma_trace_abs,sigma_trace_ratio,sigma_traceless_fro,sigma_anisotropy,sigma_eval_std,sigma_eval_range,sigma_max_abs_eval,sigma_min_abs_eval,sigma_effective_rank,sigma_sign_cancellation,sigma_dominance
25042004,transverse,15,48,1.5573078790580817,0.12302341441135428,1.5485577229622203,0.3279314004081105,1.2206263225541099,6.920127991150844,9.075328652545775,-2.1552006613949306,1.5000848495177266,6.440814319947883,-4.940729470430156,0.16736794430693325,0.006567361581472642,0.1608005827254606,41.346794452228785,1381.8835067873263,-1340.5367123350975,8.962796643822942,980.7308825690724,-971.7680859252495,7.105427357601002e-15,1.0367758479336011,2.220446049250313e-15,2.7465239984521235,-0.9565005708981618,0.19680735386018666,0.09650047330476189,-0.9511558254050803,6.62573359721172,0.09180297465237239,1.7763568394002505e-15,3.0001159572423663,0.9999820870822393,0.008978670700626922,0.005985441892512641,0.004489335350313442,0.008978670700629299,0.7545183246609062,0.745539653960277,3.9998566979414054,1.0,0.5029837644873768
25042004,transverse,14,49,1.7246758233650157,-0.24990915978406078,1.4155713085009909,0.3886130103222628,1.026958298178728,7.314316883045564,8.87031803439378,-1.556001151348216,0.49338560375470286,7.0136123301567075,-6.520226726402004,0.029038013373376415,0.0009645299171959776,0.028073483456180437,251.887647718756,9196.519336778092,-8944.631689059335,16.991024744380926,7271.534252194326,-7254.543227449944,1.1546319456101628e-14,0.4608102486172836,1.468825061579082e-13,2.6328840805469786,-0.4050788566780339,-0.8196278391991747,-0.06916496546677814,-0.23364810500906597,9.787070986464126,-0.06615259145569591,1.634803403760543e-13,0.978785365406142,0.9919070985832472,0.06264308508593715,0.12696577405019197,0.031321542542968595,0.06264308508606989,0.2760178838945765,0.2133747988085066,3.9355187688793425,1.0,0.5594364363168663
25042004,transverse,13,50,1.7537138367383927,-0.20932452397839554,0.89414513598209,0.39856881958827134,0.49557631639381866,8.518663488296351,9.00816891957972,-0.4895054312833693,1.1259420363900285,28.79980799169213,-27.6738659553021,0.02903801337337586,0.0013864462750837747,0.027651567098292085,293.36247555099186,6497.308320897909,-6203.945845346917,38.77476127283464,20772.393787816934,-20733.6190265441,1.0658141036401503e-14,0.617527776198342,3.952393967665557e-14,18.803403703619786,0.8211289319827886,-0.4711856465741602,0.0037396853222790294,0.8668406992983284,-17.803414620107382,0.0042388844891841915,-1.5287771049088406e-13,1.734339674531988,0.7701727169244834,0.7181656791062867,0.6378353910729315,0.35908283955314335,0.7181656791064177,0.7926677581862119,0.07450207907979414,2.3726640555793628,1.0,0.7040040539987711
25042004,transverse,12,51,1.928128940154022,-0.1548932458346599,1.1123878743114828,0.388662642574447,0.7237252317370357,8.080752229581561,9.23744333939674,-1.1566911098151795,2.700869762173675,15.921545706161108,-13.220675943987434,0.021558642728817246,0.002806760966781896,0.01875188176203535,374.8265756443049,3291.1400182353154,-2916.3134425910107,125.2801392066972,5672.56916231667,-5547.289023109973,3.907985046680551e-14,0.37718862010372867,8.970602038971265e-14,13.365595507325274,-0.5889742932738375,1.469195829670935,-0.003739685322279418,-0.6857779273700642,4.6154845063523915,-0.0057792459634278814,8.43769498715119e-14,5.218332332091692,0.9660466426733494,0.6978175909116244,0.25836773053063355,0.3489087954558123,0.6978175909116833,1.6534918784787713,0.955674287567088,3.7329844632817997,1.0,0.6122071866020049
25042004,transverse,11,52,1.9496875828828402,-0.169325979453219,0.7052442520732316,0.35265397720765757,0.35259027486557404,8.820789557414448,9.27311049102131,-0.45232093360686143,1.3374058286154509,9.335860773992998,-7.9984549453775475,0.021558642728817468,0.00014795437618309037,0.021410688352634377,409.1532880047076,62675.472873786675,-62266.31958578197,62.03571557998587,63099.59201504165,-63037.55629946166,1.0658141036401503e-14,0.09308734016854991,1.0458300891968975e-13,5.2404763995977754,1.1866531544824372,-0.5125483326143443,-0.023109956976209656,1.0694295218087446,2.1131206285568194,-0.018370246330766227,-1.0236256287043943e-13,2.258520759759337,0.8443662766512205,0.7165370505763167,0.5357663584568878,0.35826852528815845,0.716537050576382,0.9228987152280298,0.2063616646516478,2.851817636583382,1.0,0.690066317554082
25042004,transverse,10,53,2.044332663732607,0.2661039217637944,1.45967066018822,0.3297823329255961,1.129888327262624,7.18752057628246,9.074330377298493,-1.8868098010160326,0.9990385602859155,8.001513764167216,-7.0024752038813,0.067778556681237,0.006968569076471143,0.06080998760476586,106.04416689020714,1302.1798704611103,-1196.1357035709032,14.739743795141589,1148.229095006568,-1133.4893512114265,0.0,0.47823793924302294,1.8096635301390052e-14,6.546455432866103,-1.4335994850261171,0.25976869502914757,0.023109956976209656,-1.2359447725538093,5.603770744655023,0.01640174638473324,-1.687538997430238e-14,1.7583811249458312,0.8800366646721818,0.4744491540689194,0.4749057473148348,0.2372245770344597,0.4744491540689313,0.6768198582709244,0.2023707042019931,3.097858124669353,1.0,0.6774712059935153
25042004,transverse,9,54,2.112111220413844,-0.07689862400935382,0.9469469083819178,0.4188087067719455,0.5281382016099723,8.421450565202704,9.27085968852029,-0.8494091233175851,0.14113390189808497,17.35517085359318,-17.214036951695096,0.06777855668123722,0.0003727625938063639,0.06740579408743086,124.24948210108418,24870.68134668081,-24746.431864579725,2.0822795410329875,46558.241470464,-46556.15919092297,3.552713678800501e-15,0.12580013009762503,4.6074255521944e-15,25.02125501207577,0.4363356688640945,-1.2580133128186843,-0.0018089672789347588,0.2318550587106336,-9.753935500532318,0.0023033984543761044,-2.0539125955565396e-15,0.1007379459938112,0.3568878371497008,0.13183984535873544,0.9341472430482299,0.06591992267936772,0.131839845358741,0.09110440917782263,0.04073543618091144,3.4905242867784345,0.3820466632060431,0.6455175400989803
25042004,transverse,8,55,2.195711123665095,0.2111513454234695,0.731744351602398,0.34065731079500855,0.3910870408073895,8.78270921639476,9.058427779435165,-0.2757185630404049,1.7992558691476235,9.716983567591882,-7.917727698444258,0.07139649123910696,0.0020016875777633114,0.06939480366134365,123.01317703388887,4525.395411384361,-4402.382234350473,25.20090046332827,4854.395698678239,-4829.19479821491,8.881784197001252e-15,0.5229915702471821,1.1546319456101628e-14,2.6628743512384556,0.22319327157180346,0.6174730861109778,0.024896978068223996,0.6448384124540638,6.151976632996414,0.02368026339226803,-1.7763568394002505e-14,3.43300939624741,0.9540081138859251,0.5393823356223468,0.2997807843071663,0.2696911678111734,0.5393823356223661,1.127943516873034,0.5885611812506679,3.640525925440721,1.0,0.6268944490965502
25042004,transverse,7,56,2.267107614904202,0.05282892796830993,0.7877675342723698,0.40925995025237133,0.37850758401999846,8.69758132444321,9.689286152114562,-0.9917048276713523,2.222431664175206,13.147803375361455,-10.92537171118625,0.02522046966052871,0.001197183209808328,0.024023286450720382,344.8619887541332,8093.402975193614,-7748.540986439481,88.12015375167348,10982.281799179636,-10894.161645427963,1.9539925233402755e-14,0.3690647853788036,1.0302869668521453e-13,3.1944417824700864,-0.1683538430556517,-0.6081699283249429,-0.023088010789289015,-0.7979029227622032,4.577646963671507,-0.023077560936869967,-4.973799150320701e-14,4.231029670147894,0.9518919610331693,0.6810282552953497,0.3064338338376287,0.3405141276476749,0.681028255295558,1.3982715451847794,0.7172432898892215,3.6243932219182904,1.0,0.629162897435458
25042004,transverse,6,57,2.2923280845647307,-0.09841681668086992,0.6074519683841808,0.3334719417615456,0.2739800266226352,8.949161118602964,9.061046365380857,-0.11188524677789324,3.861947315852675,26.950256967123927,-23.088309651271253,0.02522046966052849,0.0004135785466914399,0.02480689111383705,354.8372111645853,21908.88874161325,-21554.051530448665,153.1274939695849,65163.575777132384,-65010.4482831628,3.552713678800501e-15,0.9110666747292644,2.0961010704922955e-13,1.9409479232488245,0.2112699493694663,-0.03278505007307908,-0.014211604388243426,0.5059634287550683,-14.805655976014734,-0.012180274337468378,1.532107773982716e-13,7.481782034947445,0.9686540782464754,0.9593599250573763,0.24841351955252147,0.47967996252868805,0.9593599250576055,2.3501254712656987,1.3907655462080932,3.753162893214116,1.0,0.6085337988995371
25042004,transverse,5,58,2.414251687566715,0.220045429122472,0.7348183438598931,0.4216652888965915,0.3131530549633016,8.778201014023786,9.022193537418357,-0.24399252339457078,5.567033067676302,11.206968707003089,-5.6399356393267865,0.05364367843701512,0.0036926339851246492,0.04995104445189047,163.63905812929238,2443.294833379973,-2279.6557752506806,103.77798894258802,3034.952489780756,-2931.174500838168,1.0658141036401503e-14,0.07540896566386301,6.039613253960852e-14,1.7970764349355601,-0.2953970655912208,2.8341463491397287,0.01891673189979559,-0.14150047697514,12.030385166218181,0.017460238263037664,-6.128431095930864e-14,10.401526379435555,0.9342073464436225,1.985930366623661,0.356730477883185,0.9929651833118307,1.985930366623758,3.5933467781707904,1.6074164115470324,3.4909734645969372,1.0,0.6454689121634165
25042004,transverse,4,59,2.467895366003731,-0.36075300534140536,0.3465890533033598,0.3817059571417307,-0.035116903838370905,9.198035040627051,9.29113388668802,-0.0930988460609683,1.603826121220472,13.856158081039158,-12.252331959818687,0.044233423413910566,0.004058702150042004,0.04017472126386856,207.94309666148166,2289.1884014183856,-2081.245304756904,36.25824088298125,3413.938142983899,-3377.679902100918,7.105427357601002e-15,0.07322657209506467,9.636735853746359e-14,14.138809905616597,0.5567044688993992,-4.501244279977199,-0.004705127511552276,0.4234258568585245,-5.102465571091997,-0.006249134269361689,3.0142555118573e-14,0.755180893352918,0.2354310368689606,1.558744264364035,0.9718910571040389,0.7793721321820175,1.5587442643641638,0.9681673555203094,0.5905769088437216,3.7782889075152237,0.24224015145326966,0.6036610469865387
25042004,transverse,3,60,2.512128789417643,0.14685174455101357,0.9020525944008302,0.3349101106955178,0.5671424837053124,8.504460129431518,9.293517011875933,-0.7890568824444149,6.643107734719038,15.30290487284563,-8.659797138126592,0.044233423413910566,0.0013367567993405327,0.042896666614570034,192.26321349473093,6952.287070064456,-6760.0238565697255,150.18298883531378,11447.78532669149,-11297.602337856177,3.552713678800501e-15,0.2240135320523784,5.773159728050814e-14,8.248277099088215,-0.4786592875363169,4.224536791524436,0.010222682105714198,-0.5660980528189441,1.6530552248671633,0.01219127635027073,-5.861977570020827e-14,13.27967679816277,0.9995078605122469,0.20839004095268557,0.03136936043706947,0.10419502047634249,0.20839004095276703,3.424114220017076,3.215724179064309,3.9960638529030774,1.0,0.5154386104746644
25042004,transverse,2,61,2.6038954112197095,0.3589106433643045,0.7415896568778251,0.42577008164567887,0.3158195752321462,8.768203793308617,9.12102260649859,-0.3528188131899732,3.233315765168733,11.606688531337557,-8.373372766168824,0.02378805920248217,0.002551999937752125,0.021236059264730045,368.5968543576559,3574.068506652335,-3205.471652294679,135.92179747187413,4548.075554249841,-4412.153756777967,1.0658141036401503e-14,0.2343614641444809,2.220446049250313e-15,5.665379650052534,-0.13908454231007816,-3.7266833318966706,-0.010222682105714309,-0.015167754846493686,0.5724160775380973,-0.011707890521014508,3.1086244689504383e-15,6.461256069964076,0.9991687387246093,0.13180795452766156,0.04076556825893034,0.06590397726383085,0.13180795452768568,1.681217994754864,1.5494100402271784,3.9933526737781064,1.0,0.5199671534917742
25042004,transverse,1,62,2.6276834704221916,0.05405159580668675,0.0896798232095958,0.3667473994250007,-0.2770675762154049,9.310116541805872,9.196361776048416,0.1137547657574558,7.276890459411769,16.508671008699018,-9.23178054928725,0.023788059202482392,0.0007968262455633202,0.022991232956919072,391.3777270587219,11541.238541342227,-11149.860814283506,305.9051769407229,20718.031190134974,-20412.12601319425,1.7763568394002505e-15,0.882182716967197,3.730349362740526e-14,3.139996323457682,0.8143686790720039,4.568461124673,-0.07427549648401355,0.9787062784311891,-1.6148904353002536,-0.07302661744613959,3.730349362740526e-14,14.543589861198978,0.9992997656291926,0.2722742102836838,0.0374162854040946,0.13613710514184174,0.2722742102837179,3.7720345704416074,3.4997603601578895,3.994400086346237,1.0,0.5183580255166464
