version,n_qubits,dimension,seed,family,g_minus,g_plus,E_abs,prominence,S_group,A_group,C2_group,C_group,n_channels_mean,identity_residual_maxabs,n_groups,n_pairs
v32.22,12,4096,25042000,transverse,14,17,0.16718354188358037,-0.10802760730895469,0.17119684410545966,-0.006043873123284676,0.16515297098217496,0.40639017087298623,31.0,2.7755575615628914e-17,32,16
v32.22,12,4096,25042000,transverse,15,16,0.09983505484804485,-0.007448714860775779,0.16483111160236336,-0.01976765291444222,0.14506345868792114,0.3808719715178857,31.0,2.7755575615628914e-17,32,16
v32.22,12,4096,25042001,dephasing,0,63,3.464724604907568,0.24897650084503037,0.49481718208410497,0.3270168087161268,0.8218339908002318,0.9065506002426074,63.0,1.1102230246251565e-16,64,32
v32.22,12,4096,25042001,dephasing,1,62,3.374785846386806,0.10645425428055696,0.4320716879643036,0.2577280573133435,0.689799745277647,0.8305418383667658,63.0,0.0,64,32
v32.22,12,4096,25042001,dephasing,2,61,3.36201797711009,0.2261782163936686,0.5044917520807248,-0.15778654622883453,0.34670520585189024,0.5888167846214052,63.0,5.551115123125783e-17,64,32
v32.22,12,4096,25042001,dephasing,3,60,3.2055209813960563,-0.39781311092336785,0.402234346326651,0.39641623403856874,0.7986505803652197,0.8936725241189972,63.0,0.0,64,32
v32.22,12,4096,25042001,dephasing,4,59,3.2046307195646877,-0.1640118530810903,0.3416948658861717,-0.0246257482412977,0.317069117644874,0.5630889074070577,63.0,5.551115123125783e-17,64,32
v32.22,12,4096,25042001,dephasing,5,58,3.155754981361019,-0.03452021424682816,0.21275325772918402,-0.05471213930360245,0.1580411184255816,0.3975438572353767,63.0,0.0,64,32
v32.22,12,4096,25042001,dephasing,6,57,3.078547021649269,0.33945723231812025,0.45854106110745363,0.06519404983426037,0.523735110941714,0.7236954545537191,63.0,0.0,64,32
v32.22,12,4096,25042001,dephasing,7,56,3.043973663916669,0.01076435541423057,0.5397606447342718,-0.1721330877053473,0.36762755702892447,0.6063229807857562,63.0,5.551115123125783e-17,64,32
v32.22,12,4096,25042001,dephasing,8,55,2.6684291676852356,-0.05737133598131283,0.11440699660965159,-0.10086620792498682,0.013540788684664755,0.11636489455443491,63.0,3.469446951953614e-18,64,32
v32.22,12,4096,25042001,dephasing,9,54,2.4745919381189,-0.003819722240262502,0.09086399024348238,-0.024689047511248674,0.0661749427322337,0.2572449080783402,63.0,1.3877787807814457e-17,64,32
v32.22,12,4096,25042001,dephasing,10,53,2.3871621706934665,0.14003212934872888,0.12101275030869682,-0.03477100844399435,0.08624174186470246,0.2936694431920054,63.0,0.0,64,32
v32.22,12,4096,25042001,dephasing,11,52,2.2653212314018605,-0.224172385346391,0.300816066574486,0.19340207441104657,0.4942181409855325,0.7030065013821227,63.0,5.551115123125783e-17,64,32
v32.22,12,4096,25042001,dephasing,12,51,2.249859797868409,-0.18752494132440845,0.1009070041902952,0.043736665128500746,0.14464366931879594,0.38032048238136734,63.0,2.7755575615628914e-17,64,32
v32.22,12,4096,25042001,dephasing,13,50,2.209386159177865,0.08312046275607674,0.27418869881970553,0.038769086605161554,0.31295778542486713,0.5594263002620338,63.0,5.551115123125783e-17,64,32
v32.22,12,4096,25042001,dephasing,14,49,2.1065965623007643,0.1437902431111996,0.1398666548074552,-0.09583856789668663,0.04402808691076855,0.20982870849997756,63.0,2.7755575615628914e-17,64,32
v32.22,12,4096,25042001,dephasing,15,48,1.9943880044574032,-0.11793961993420918,0.13950323718660212,-0.1390053884590285,0.0004978487275736565,0.022312524007239893,63.0,1.745565497701662e-17,64,32
v32.22,12,4096,25042001,dephasing,16,47,1.7884700314019155,-0.005909114422993925,0.06855431631416728,-0.019969547083317597,0.04858476923084968,0.22041953005768267,63.0,6.938893903907228e-18,64,32
v32.22,12,4096,25042001,dephasing,17,46,1.6596046600821208,0.16295424968066982,0.8122818612629593,0.024417677235551626,0.836699538498511,0.9147128174998485,63.0,1.1102230246251565e-16,64,32
v32.22,12,4096,25042001,dephasing,18,45,1.657281646292116,0.1978549732510117,0.8469519207574007,-0.015242290339265304,0.8317096304181354,0.9119811568328238,63.0,1.1102230246251565e-16,64,32
v32.22,12,4096,25042001,dephasing,19,44,1.6127083559370616,-0.12079779034127015,0.09216286780685809,-0.08363330961536958,0.008529558191488531,0.09235560725526377,63.0,6.938893903907228e-18,64,32
v32.22,12,4096,25042001,dephasing,20,43,1.578488030168573,0.12694934344320077,0.1173526674622383,0.05857745658180751,0.1759301240440458,0.4194402508630351,63.0,0.0,64,32
v32.22,12,4096,25042001,dephasing,21,42,1.450470068859547,0.0013016432843718506,0.08574128749115575,-0.030211235101477475,0.05553005238967828,0.2356481538006998,63.0,0.0,64,32
v32.22,12,4096,25042001,dephasing,22,41,1.4106214575040974,-0.13534430655827895,0.0918469403255216,-0.07604526602203818,0.015801674303483417,0.12570471074499723,63.0,6.938893903907228e-18,64,32
v32.22,12,4096,25042001,dephasing,23,40,1.1269767868933243,0.22652612161384647,0.0925259235451854,-0.04471067450459022,0.047815249040595184,0.21866698205397903,63.0,6.938893903907228e-18,64,32
v32.22,12,4096,25042001,dephasing,24,39,0.6556114102355302,-0.01863287249072665,0.5719583429979083,-0.019832138415572388,0.5521262045823359,0.7430519528151015,63.0,0.0,64,32
v32.22,12,4096,25042001,dephasing,25,38,0.6420154708078896,0.07202536585725683,0.5343532799370143,-0.09376358797106873,0.44058969196594566,0.6637693062849062,63.0,1.1102230246251565e-16,64,32
v32.22,12,4096,25042001,dephasing,26,37,0.6160475252679576,-0.024677626605884156,0.17826491138950476,0.02075237504007601,0.19901728642958078,0.4461135353579633,63.0,2.7755575615628914e-17,64,32
v32.22,12,4096,25042001,dephasing,27,36,0.49804884389515347,-0.21944242393528424,0.3857588503115382,0.0736016222474729,0.45936047255901113,0.6777613684468975,63.0,0.0,64,32
v32.22,12,4096,25042001,dephasing,28,35,0.48750995708759454,-0.10471684528919623,0.32785306258326063,0.16595667364874817,0.49380973623200874,0.7027159712373192,63.0,5.551115123125783e-17,64,32
v32.22,12,4096,25042001,dephasing,29,34,0.36256807468048846,0.2963353545827796,0.09701499910397993,-0.04163973135765782,0.05537526774632212,0.2353195014152506,63.0,6.938893903907228e-18,64,32
v32.22,12,4096,25042001,dephasing,30,33,0.2982584312461436,0.018117573228428996,0.07202262087019347,-0.06913800427303203,0.002884616597161444,0.05370862684114577,63.0,1.5178830414797062e-17,64,32
v32.22,12,4096,25042001,dephasing,31,32,0.2753711319308597,-0.01233307070710915,0.10185184107779392,-0.0477613251679055,0.05409051590988842,0.23257367845456722,63.0,6.938893903907228e-18,64,32
v32.22,12,4096,25042001,transverse,0,63,3.464724604907568,0.24897650084503037,0.08866298509286161,0.6835218230528264,0.772184808145688,0.8787404668875151,63.0,1.1102230246251565e-16,64,32
v32.22,12,4096,25042001,transverse,1,62,3.374785846386806,0.10645425428055696,0.1336067025120277,0.6314175075578062,0.765024210069834,0.8746566240930402,63.0,1.1102230246251565e-16,64,32
v32.22,12,4096,25042001,transverse,2,61,3.36201797711009,0.2261782163936686,0.17311968079333406,0.3451160912710378,0.5182357720643718,0.7198859437885781,63.0,0.0,64,32
v32.22,12,4096,25042001,transverse,3,60,3.2055209813960563,-0.39781311092336785,0.17902241185393475,0.07927505579467536,0.2582974676486101,0.5082297390438797,63.0,0.0,64,32
v32.22,12,4096,25042001,transverse,4,59,3.2046307195646877,-0.1640118530810903,0.44579829622367917,0.2786659250512067,0.724464221274886,0.8511546400477917,63.0,1.1102230246251565e-16,64,32
v32.22,12,4096,25042001,transverse,5,58,3.155754981361019,-0.03452021424682816,0.1734931225138855,-0.15490817943042334,0.018584943083462153,0.13632660445951902,63.0,2.42861286636753e-17,64,32
v32.22,12,4096,25042001,transverse,6,57,3.078547021649269,0.33945723231812025,0.30841921657541616,-0.09323775803793835,0.21518145853747778,0.46387655527896404,63.0,0.0,64,32
v32.22,12,4096,25042001,transverse,7,56,3.043973663916669,0.01076435541423057,0.17398008137837506,-0.13460804969611698,0.03937203168225811,0.19842386873120407,63.0,1.3877787807814457e-17,64,32
v32.22,12,4096,25042001,transverse,8,55,2.6684291676852356,-0.05737133598131283,0.10865065948171544,0.03506647607964131,0.14371713556135673,0.37910042938693267,63.0,0.0,64,32
v32.22,12,4096,25042001,transverse,9,54,2.4745919381189,-0.003819722240262502,0.14423380286230764,-0.02202853357174807,0.12220526929055955,0.3495787025700501,63.0,0.0,64,32
v32.22,12,4096,25042001,transverse,10,53,2.3871621706934665,0.14003212934872888,0.13005284444542928,0.31954807591648515,0.4496009203619144,0.6705228708716164,63.0,0.0,64,32
v32.22,12,4096,25042001,transverse,11,52,2.2653212314018605,-0.224172385346391,0.15460479310734032,-0.09129861170420327,0.06330618140313707,0.2516071966441681,63.0,1.3877787807814457e-17,64,32
v32.22,12,4096,25042001,transverse,12,51,2.249859797868409,-0.18752494132440845,0.1243285303728919,-0.11909392342771112,0.00523460694518077,0.0723505835856268,63.0,1.0408340855860843e-17,64,32
v32.22,12,4096,25042001,transverse,13,50,2.209386159177865,0.08312046275607674,0.13991702231354708,-0.07508976144617285,0.06482726086737423,0.25461198099730936,63.0,0.0,64,32
v32.22,12,4096,25042001,transverse,14,49,2.1065965623007643,0.1437902431111996,0.20930592802054626,0.0016710354279689831,0.21097696344851524,0.45932228712366574,63.0,0.0,64,32
v32.22,12,4096,25042001,transverse,15,48,1.9943880044574032,-0.11793961993420918,0.20520260795238066,-0.16987865356630466,0.03532395438607601,0.18794667963567754,63.0,3.469446951953614e-17,64,32
v32.22,12,4096,25042001,transverse,16,47,1.7884700314019155,-0.005909114422993925,0.0681493855805323,-0.023087658097490905,0.04506172748304138,0.21227747756896254,63.0,6.938893903907228e-18,64,32
v32.22,12,4096,25042001,transverse,17,46,1.6596046600821208,0.16295424968066982,0.921239511736758,-0.0009257647491871412,0.920313746987571,0.959329842644109,63.0,1.1102230246251565e-16,64,32
v32.22,12,4096,25042001,transverse,18,45,1.657281646292116,0.1978549732510117,0.9226706970456436,-0.006455524400025848,0.9162151726456178,0.9571912936532685,63.0,1.1102230246251565e-16,64,32
v32.22,12,4096,25042001,transverse,19,44,1.6127083559370616,-0.12079779034127015,0.10987538605800752,-0.05749860814649308,0.05237677791151444,0.22885973414192903,63.0,6.938893903907228e-18,64,32
v32.22,12,4096,25042001,transverse,20,43,1.578488030168573,0.12694934344320077,0.12902159743865638,0.002473957517352108,0.1314955549560085,0.3626231583283237,63.0,0.0,64,32
v32.22,12,4096,25042001,transverse,21,42,1.450470068859547,0.0013016432843718506,0.1106284789890786,-0.09417641983644698,0.016452059152631614,0.12826558054533418,63.0,1.0408340855860843e-17,64,32
v32.22,12,4096,25042001,transverse,22,41,1.4106214575040974,-0.13534430655827895,0.07516148417806401,-0.03361941446104068,0.04154206971702333,0.20381871777887167,63.0,0.0,64,32
v32.22,12,4096,25042001,transverse,23,40,1.1269767868933243,0.22652612161384647,0.059834145827318684,-0.026581833392275343,0.03325231243504334,0.1823521659729967,63.0,6.938893903907228e-18,64,32
v32.22,12,4096,25042001,transverse,24,39,0.6556114102355302,-0.01863287249072665,0.17126474455273788,0.0642207364145201,0.23548548096725797,0.485268462778345,63.0,2.7755575615628914e-17,64,32
v32.22,12,4096,25042001,transverse,25,38,0.6420154708078896,0.07202536585725683,0.11329114584795293,-0.06716528189985066,0.04612586394810227,0.21476932729815557,63.0,6.938893903907228e-18,64,32
v32.22,12,4096,25042001,transverse,26,37,0.6160475252679576,-0.024677626605884156,0.25376741619162085,-0.24114923903352714,0.01261817715809373,0.11233065992013813,63.0,3.122502256758253e-17,64,32
v32.22,12,4096,25042001,transverse,27,36,0.49804884389515347,-0.21944242393528424,0.23318482316544176,-0.22478285991414743,0.008401963251294341,0.09166222368726573,63.0,1.9081958235744878e-17,64,32
v32.22,12,4096,25042001,transverse,28,35,0.48750995708759454,-0.10471684528919623,0.23234056701104913,-0.18490300096794807,0.047437566043101065,0.21780166675923548,63.0,6.938893903907228e-18,64,32
v32.22,12,4096,25042001,transverse,29,34,0.36256807468048846,0.2963353545827796,0.10022183294153413,-0.04707531213811601,0.05314652080341811,0.23053529188264887,63.0,0.0,64,32
v32.22,12,4096,25042001,transverse,30,33,0.2982584312461436,0.018117573228428996,0.2147812215846905,0.2067054855884094,0.4214867071730999,0.6492200760705878,63.0,5.551115123125783e-17,64,32
v32.22,12,4096,25042001,transverse,31,32,0.2753711319308597,-0.01233307070710915,0.07062206969506607,0.04477513257866118,0.11539720227372724,0.3397016371372491,63.0,0.0,64,32
v32.22,12,4096,25042002,dephasing,0,15,3.3429999096286203,0.195718526854322,0.23439503084402163,0.599689508377631,0.8340845392216527,0.9132822889017682,15.0,0.0,16,8
v32.22,12,4096,25042002,dephasing,1,14,2.8980905405312307,-0.18877771140466698,0.2074378174584119,0.45474046962905934,0.6621782870874713,0.8137433791358744,15.0,1.1102230246251565e-16,16,8
v32.22,12,4096,25042002,dephasing,2,13,2.465673794541444,-0.11441077568826918,0.16573013041306983,-0.12027300657991988,0.04545712383314998,0.21320676310368297,15.0,1.3877787807814457e-17,16,8
v32.22,12,4096,25042002,dephasing,3,12,2.0243703556172483,-0.09989827413876165,0.1436585147212989,-0.09511191949383366,0.04854659522746524,0.2203329190735357,15.0,6.938893903907228e-18,16,8
v32.22,12,4096,25042002,dephasing,4,11,1.1173839617295043,0.15064210182748908,0.14689001651414846,0.27332504644638944,0.4202150629605379,0.6482399732819151,15.0,5.551115123125783e-17,16,8
v32.22,12,4096,25042002,dephasing,5,10,0.7077357436672549,0.02899551736270692,0.14389129531060577,0.09235160015052771,0.23624289546113347,0.48604824396466395,15.0,2.7755575615628914e-17,16,8
v32.22,12,4096,25042002,dephasing,6,9,0.561166029633729,-0.09895775396161546,0.13752236772716595,-0.09010479462155384,0.0474175731056121,0.2177557648045445,15.0,1.3877787807814457e-17,16,8
v32.22,12,4096,25042002,dephasing,7,8,0.14921105294504658,0.11793688165538825,0.11809259134097141,-0.014160626153657882,0.10393196518731353,0.32238480917579465,15.0,1.3877787807814457e-17,16,8
v32.22,12,4096,25042002,transverse,0,15,3.3429999096286203,0.195718526854322,0.2391732737870018,0.5464597118972555,0.7856329856842573,0.8863593998397361,15.0,1.1102230246251565e-16,16,8
v32.22,12,4096,25042002,transverse,1,14,2.8980905405312307,-0.18877771140466698,0.19234209360542698,-0.1408302803659268,0.051511813239500166,0.2269621405422062,15.0,2.0816681711721685e-17,16,8
v32.22,12,4096,25042002,transverse,2,13,2.465673794541444,-0.11441077568826918,0.20465257703240072,0.3253856851792368,0.5300382622116375,0.7280372670486296,15.0,0.0,16,8
v32.22,12,4096,25042002,transverse,3,12,2.0243703556172483,-0.09989827413876165,0.18809062593880593,-0.15452032373186886,0.03357030220693705,0.18322200251863052,15.0,1.3877787807814457e-17,16,8
v32.22,12,4096,25042002,transverse,4,11,1.1173839617295043,0.15064210182748908,0.0908817373212935,0.1671852634532845,0.258067000774578,0.5080029535096995,15.0,0.0,16,8
v32.22,12,4096,25042002,transverse,5,10,0.7077357436672549,0.02899551736270692,0.09805990038751788,0.10119096583320786,0.19925086622072574,0.44637525269746503,15.0,0.0,16,8
v32.22,12,4096,25042002,transverse,6,9,0.561166029633729,-0.09895775396161546,0.13394720212617117,-0.0072262865589194855,0.12672091556725168,0.3559788133685089,15.0,2.7755575615628914e-17,16,8
v32.22,12,4096,25042002,transverse,7,8,0.14921105294504658,0.11793688165538825,0.1834408250119845,0.06758838266952229,0.2510292076815068,0.5010281505878755,15.0,5.551115123125783e-17,16,8
v32.22,12,4096,25042003,dephasing,0,63,4.152579278530599,0.004636713878266696,0.12139700026292642,0.6631398214566305,0.784536821719557,0.8857408321397162,63.0,1.1102230246251565e-16,64,32
v32.22,12,4096,25042003,dephasing,1,62,4.115583585573092,0.060192712538956555,0.1209288129471448,0.07014031990847107,0.19106913285561586,0.4371145534703871,63.0,2.7755575615628914e-17,64,32
v32.22,12,4096,25042003,dephasing,2,61,3.903298944508193,-0.27746497819815386,0.11912899194592738,0.42021284985619667,0.5393418418021241,0.7343989663678212,63.0,0.0,64,32
v32.22,12,4096,25042003,dephasing,3,60,3.8223765369306517,0.2495750089931838,0.09206581492422523,0.20289185137958238,0.2949576663038076,0.5431000518355781,63.0,0.0,64,32
v32.22,12,4096,25042003,dephasing,4,59,3.709144468941271,-0.034442813306481634,0.10518677638603066,-0.01038943697093964,0.09479733941509101,0.30789176574746363,63.0,0.0,64,32
v32.22,12,4096,25042003,dephasing,5,58,3.634346789883279,0.19433547936081846,0.08068580546423604,0.044006233836230924,0.12469203930046696,0.35311759981692636,63.0,1.3877787807814457e-17,64,32
v32.22,12,4096,25042003,dephasing,6,57,3.431268746852378,-0.08180077039447423,0.14916308710859366,0.27225272275192147,0.4214158098605151,0.6491654718640811,63.0,5.551115123125783e-17,64,32
v32.22,12,4096,25042003,dephasing,7,56,3.2614759731413994,-0.1433321786165217,0.10624347321582331,0.2857949903069962,0.3920384635228195,0.6261297497506564,63.0,0.0,64,32
v32.22,12,4096,25042003,dephasing,8,55,2.9354156702298226,-0.13173792669901035,0.2321847094796673,-0.12002501364372603,0.11215969583594125,0.3349025169149095,63.0,1.3877787807814457e-17,64,32
v32.22,12,4096,25042003,dephasing,9,54,2.855325032547555,0.029189248445308486,0.11488205135531179,-0.029576102550017615,0.08530594880529419,0.2920718213133444,63.0,0.0,64,32
v32.22,12,4096,25042003,dephasing,10,53,2.71143370663437,-0.15971672670839943,0.16625904940343406,-0.018119254039914684,0.14813979536351934,0.38488932872128234,63.0,2.7755575615628914e-17,64,32
v32.22,12,4096,25042003,dephasing,11,52,2.688628421223209,0.07084992445753321,0.20261007064022354,-0.042478119202829664,0.1601319514373939,0.400164905304543,63.0,2.7755575615628914e-17,64,32
v32.22,12,4096,25042003,dephasing,12,51,2.5935828771325626,0.036578957154219,0.19190490232155472,-0.09282100016627172,0.09908390215528301,0.31477595549101745,63.0,1.3877787807814457e-17,64,32
v32.22,12,4096,25042003,dephasing,13,50,2.4183167658668134,0.13924857539113536,0.25547470627300095,0.07704326025841884,0.3325179665314198,0.5766437084816063,63.0,0.0,64,32
v32.22,12,4096,25042003,dephasing,14,49,2.39235692104897,0.051707430417115924,0.20205373730831364,-0.0283203572234158,0.17373338008489786,0.41681336361121846,63.0,0.0,64,32
v32.22,12,4096,25042003,dephasing,15,48,2.2375875311366977,-0.04771261758906897,0.055166361826397614,-0.012504218363799889,0.042662143462597724,0.20654816257376324,63.0,0.0,64,32
v32.22,12,4096,25042003,dephasing,16,47,1.8273879578593761,0.06356958148900885,0.4101290822479839,0.25304132987851274,0.6631704121264967,0.8143527565659103,63.0,1.1102230246251565e-16,64,32
v32.22,12,4096,25042003,dephasing,17,46,1.8231086990026766,-0.07610582968410473,0.3663990471258082,-0.16923915247808724,0.19715989464772093,0.44402690757173824,63.0,2.7755575615628914e-17,64,32
v32.22,12,4096,25042003,dephasing,18,45,1.8026870711543037,0.01751271141020061,0.4171983848384168,0.10175552878206089,0.5189539136204777,0.7203845595378053,63.0,0.0,64,32
v32.22,12,4096,25042003,dephasing,19,44,1.7360541788237502,0.029492977897306913,0.05201314205492042,-0.029317677349356544,0.022695464705563877,0.15065014007814226,63.0,0.0,64,32
v32.22,12,4096,25042003,dephasing,20,43,1.6518437290433796,-0.0015864095000942269,0.06865205434035082,0.06264522739127715,0.13129728173162797,0.3623496677680662,63.0,0.0,64,32
v32.22,12,4096,25042003,dephasing,21,42,1.549616320974395,-0.08355295648033818,0.09037258373685503,0.03519608624720058,0.1255686699840556,0.3543566987994662,63.0,0.0,64,32
v32.22,12,4096,25042003,dephasing,22,41,1.502777262574558,0.09760224084303021,0.11722508514836265,-0.07924455365221078,0.03798053149615187,0.19488594483992905,63.0,1.3877787807814457e-17,64,32
v32.22,12,4096,25042003,dephasing,23,40,1.4624235425533725,-0.007531092182771426,0.12776652304759298,-0.049646959990973,0.07811956305661996,0.27949877111826443,63.0,0.0,64,32
v32.22,12,4096,25042003,dephasing,24,39,0.9944244152895914,-0.023987622860245056,0.5555019446946718,0.12837629352583324,0.6838782382205051,0.8269693091164296,63.0,0.0,64,32
v32.22,12,4096,25042003,dephasing,25,38,0.988168471809078,-0.14426667396636186,0.5770300313700929,0.019156605902839435,0.5961866372729323,0.7721312306032779,63.0,1.1102230246251565e-16,64,32
v32.22,12,4096,25042003,dephasing,26,37,0.8771693177716289,-0.08600053435137872,0.0655261524133825,0.04764927982191269,0.11317543223529519,0.33641556479344886,63.0,1.3877787807814457e-17,64,32
v32.22,12,4096,25042003,dephasing,27,36,0.8599639264044385,-0.10076060681800189,0.07217826823223264,0.02775715339364858,0.09993542162588123,0.3161256421517894,63.0,0.0,64,32
v32.22,12,4096,25042003,dephasing,28,35,0.6167255219299034,0.2302225431490267,0.21143558553054098,0.07465508272274274,0.2860906682532837,0.5348744415779125,63.0,0.0,64,32
v32.22,12,4096,25042003,dephasing,29,34,0.5098913281040607,-0.009169403176846586,0.16180582927013354,-0.12530498465832252,0.036500844611811016,0.1910519421827766,63.0,1.3877787807814457e-17,64,32
v32.22,12,4096,25042003,dephasing,30,33,0.4689266452073724,0.15735795604184505,0.14528006122898446,-0.04698189755974279,0.09829816366924168,0.31352537962538485,63.0,0.0,64,32
v32.22,12,4096,25042003,dephasing,31,32,0.4291705333329897,0.01517183308708947,0.10362923570506472,0.04123849786872556,0.14486773357379026,0.3806149413433349,63.0,2.7755575615628914e-17,64,32
v32.22,12,4096,25042003,transverse,0,63,4.152579278530599,0.004636713878266696,0.07107991651965415,0.8908771550938441,0.9619570716134982,0.9807941025584821,63.0,0.0,64,32
v32.22,12,4096,25042003,transverse,1,62,4.115583585573092,0.060192712538956555,0.12080360606712037,0.5887139646483814,0.7095175707155018,0.8423286595596173,63.0,1.1102230246251565e-16,64,32
v32.22,12,4096,25042003,transverse,2,61,3.903298944508193,-0.27746497819815386,0.12241687243138485,-0.011699871665895676,0.11071700076548918,0.3327416426681355,63.0,1.3877787807814457e-17,64,32
