seed,family,g_minus,g_plus,E_abs,prominence,A_group,C_group,cross_sum,n_qubits,dimension,n_groups,n_pairs
25042008,dephasing,0,63,3.82919128081222,0.36824104955262865,0.025225941226086814,0.998485304288318,8747.551458171743,12,4096,64,32
25042008,dephasing,1,62,3.825358782683084,0.45775694364938746,-0.025220072694996296,0.9726147203591158,-8750.450614057132,12,4096,64,32
25042008,dephasing,2,61,3.4653853731667406,-0.31868568039067374,0.04005862629891966,0.9851827452829957,3062.304752958953,12,4096,64,32
25042008,dephasing,3,60,3.456672298035269,-0.1443379581185993,-0.03897829655638206,0.9444384647689075,-2978.3919318336702,12,4096,64,32
25042008,dephasing,4,59,3.375630884181929,0.1574604482750656,0.14518226787032912,0.9946402220712603,8159.471167305186,12,4096,64,32
25042008,dephasing,5,58,3.3720225751492974,-0.04392860511383756,-0.13637321522556678,0.8424472148698169,-7646.695472007501,12,4096,64,32
25042008,dephasing,6,57,3.186271058411367,-0.4335993050771467,-0.030724337018511547,0.8715024091851696,-881.3479627761662,12,4096,64,32
25042008,dephasing,7,56,3.1807831506104423,-0.39133551329616756,0.028572670095391727,0.9024608721852201,824.3115862917439,12,4096,64,32
25042008,dephasing,8,55,2.6685887919120255,0.3564612540634263,0.006794898625632628,0.9543319232768728,216.2838710939941,12,4096,64,32
25042008,dephasing,9,54,2.6574261090416282,0.5882431444727593,-0.009271512798101032,0.9461291951068678,-294.95987845979107,12,4096,64,32
25042008,dephasing,10,53,2.1680859084907684,-0.2557474081739525,0.018950551593426568,0.9760972212207129,1481.4996910047048,12,4096,64,32
25042008,dephasing,11,52,2.1618105074052405,0.34088108848779364,-0.02738908948691614,0.9492112966890016,-2153.807167946419,12,4096,64,32
25042008,dephasing,12,51,2.146209278282149,0.334519659684265,-0.048530506341593865,0.8003579250568122,-285.47788891141136,12,4096,64,32
25042008,dephasing,13,50,2.1402299120796195,-0.1582730242213809,0.028474206046176717,0.8535057432763408,164.75506671955736,12,4096,64,32
25042008,dephasing,14,49,1.6773130730696244,-0.2413517940057337,0.007711525163241047,0.9484081561436657,274.8116001294984,12,4096,64,32
25042008,dephasing,15,48,1.6764563380781285,-0.22988846630230464,-0.020034612196455272,0.9298667179864657,-719.6918144544834,12,4096,64,32
25042008,dephasing,16,47,1.560893222364785,-0.0005148013912725236,0.0202764727029496,0.9689408606453374,1511.9724159075267,12,4096,64,32
25042008,dephasing,17,46,1.5607607554868668,0.008230993752513571,-0.028384588547818553,0.9463628589608821,-2104.1172394253663,12,4096,64,32
25042008,dephasing,18,45,1.2101348812121002,0.09855627587645222,0.018738209357902182,0.9644355890613893,1189.1368841995136,12,4096,64,32
25042008,dephasing,19,44,1.2015368947087932,0.22000048284534202,-0.0216990261028342,0.9436174070967807,-1375.9490148382974,12,4096,64,32
25042008,dephasing,20,43,1.1260431564238034,0.244559372413374,0.14087753795152488,0.9710358835071219,6781.073889632498,12,4096,64,32
25042008,dephasing,21,42,1.1229325393568919,-0.023667556950116464,-0.12831427745696286,0.8231441100520486,-6145.425362576327,12,4096,64,32
25042008,dephasing,22,41,0.9458167729693429,-0.34663002735345483,-0.08278831644644812,0.8095561397524096,-1807.8688111769297,12,4096,64,32
25042008,dephasing,23,40,0.9412303721330767,-0.3539061202600956,0.07442537416080881,0.9010374800560425,1626.21503646348,12,4096,64,32
25042008,dephasing,24,39,0.6857593998990819,0.22900981759643668,0.02191611530707381,0.961289043333312,1741.326847509452,12,4096,64,32
25042008,dephasing,25,38,0.6850631861969433,-0.3358331143558187,-0.022991515452034247,0.9375203703845598,-1827.3012901315233,12,4096,64,32
25042008,dephasing,26,37,0.33294592818807084,0.5535357957424072,0.07790348457193472,0.9305966342606703,2094.6858392874747,12,4096,64,32
25042008,dephasing,27,36,0.3237839247940195,0.6863135017295323,-0.08594841078676459,0.8350195303791828,-2329.0877782928474,12,4096,64,32
25042008,dephasing,28,35,0.1934984470886924,-0.16009966323112873,0.07465726967504557,0.9702880131462304,7531.554674390427,12,4096,64,32
25042008,dephasing,29,34,0.19237036027467097,0.11983023836782769,-0.07024576572337063,0.8855448749689195,-7190.294718574645,12,4096,64,32
25042008,dephasing,30,33,0.16948458192223043,-0.09863744899947219,-0.08000202535930112,0.8851333211199511,-10428.83304448318,12,4096,64,32
25042008,dephasing,31,32,0.16583115063298956,-0.05617992019080903,0.07503764393771307,0.9688604302790471,9777.718727801097,12,4096,64,32
25042008,transverse,0,63,3.82919128081222,0.36824104955262865,0.5437986812922226,0.9977532192823961,7.776127057214813,12,4096,64,32
25042008,transverse,1,62,3.825358782683084,0.45775694364938746,0.426634912969493,0.9441539852165389,6.295827896419458,12,4096,64,32
25042008,transverse,2,61,3.4653853731667406,-0.31868568039067374,-0.3251836021410296,0.18259491851936258,-6.618199496288117,12,4096,64,32
25042008,transverse,3,60,3.456672298035269,-0.1443379581185993,-0.32516201997218985,0.17074743349618038,-6.308509083713045,12,4096,64,32
25042008,transverse,4,59,3.375630884181929,0.1574604482750656,0.2836946289052964,0.6609485978609198,4.436523426913821,12,4096,64,32
25042008,transverse,5,58,3.3720225751492974,-0.04392860511383756,0.08237535376236813,0.4942229459926518,1.3019852378208414,12,4096,64,32
25042008,transverse,6,57,3.186271058411367,-0.4335993050771467,-0.1882185659910721,0.035463952399571216,-2.214199145233142,12,4096,64,32
25042008,transverse,7,56,3.1807831506104423,-0.39133551329616756,-0.18115684289553974,0.06991879174296632,-1.93208139325988,12,4096,64,32
25042008,transverse,8,55,2.6685887919120255,0.3564612540634263,0.16310623930949,0.7549291353995328,4.2622340919498924,12,4096,64,32
25042008,transverse,9,54,2.6574261090416282,0.5882431444727593,0.11335743438642133,0.7260965134901158,3.040218960936727,12,4096,64,32
25042008,transverse,10,53,2.1680859084907684,-0.2557474081739525,-0.2743626041039268,0.022245925175639333,-17.32226885560214,12,4096,64,32
25042008,transverse,11,52,2.1618105074052405,0.34088108848779364,-0.2624385422494335,0.06368166951768511,-18.238035704966055,12,4096,64,32
25042008,transverse,12,51,2.146209278282149,0.334519659684265,-0.15511786318436419,0.19589840585589577,-11.972716037784364,12,4096,64,32
25042008,transverse,13,50,2.1402299120796195,-0.1582730242213809,-0.2083079995901235,0.060305792409719464,-16.364077649719505,12,4096,64,32
25042008,transverse,14,49,1.6773130730696244,-0.2413517940057337,-0.2605911672729336,0.1844515731270578,-26.955592276052553,12,4096,64,32
25042008,transverse,15,48,1.6764563380781285,-0.22988846630230464,-0.25661718401436867,0.14272325248305076,-25.520798886634136,12,4096,64,32
25042008,transverse,16,47,1.560893222364785,-0.0005148013912725236,-0.33103149900645346,0.18617230527614562,-24.7520182948308,12,4096,64,32
25042008,transverse,17,46,1.5607607554868668,0.008230993752513571,-0.3029584807532326,0.17883580680364952,-21.951515381219195,12,4096,64,32
25042008,transverse,18,45,1.2101348812121002,0.09855627587645222,-0.16794529473043596,0.2194241353775729,-4.521895864170775,12,4096,64,32
25042008,transverse,19,44,1.2015368947087932,0.22000048284534202,-0.15676987722881383,0.22555122875696557,-4.210111391071674,12,4096,64,32
25042008,transverse,20,43,1.1260431564238034,0.244559372413374,0.1560095325044585,0.5140606603549555,3.8682584849107347,12,4096,64,32
25042008,transverse,21,42,1.1229325393568919,-0.023667556950116464,-0.03257866199034553,0.28111681921986426,-0.7820529088189829,12,4096,64,32
25042008,transverse,22,41,0.9458167729693429,-0.34663002735345483,-0.12021506243156657,0.02207320529814425,-2.156851361562544,12,4096,64,32
25042008,transverse,23,40,0.9412303721330767,-0.3539061202600956,-0.1204667876510547,0.028951863911996542,-2.0274139718259976,12,4096,64,32
25042008,transverse,24,39,0.6857593998990819,0.22900981759643668,0.41390638783632794,0.7358505221814416,17.22552752535393,12,4096,64,32
25042008,transverse,25,38,0.6850631861969433,-0.3358331143558187,-0.09688655497653959,0.20496640857119688,-3.9298910923168684,12,4096,64,32
25042008,transverse,26,37,0.33294592818807084,0.5535357957424072,0.3075983938864266,0.780399914251611,30.892061041449153,12,4096,64,32
25042008,transverse,27,36,0.3237839247940195,0.6863135017295323,0.36224968752313114,0.8423904978592108,38.15940515748206,12,4096,64,32
25042008,transverse,28,35,0.1934984470886924,-0.16009966323112873,-0.11167017587253456,0.3617614518249254,-70.17882384381083,12,4096,64,32
25042008,transverse,29,34,0.19237036027467097,0.11983023836782769,0.025296252796530472,0.5197757359537868,16.12288197314456,12,4096,64,32
25042008,transverse,30,33,0.16948458192223043,-0.09863744899947219,-0.16893520687250488,0.13167704899108665,-43.8212512622749,12,4096,64,32
25042008,transverse,31,32,0.16583115063298956,-0.05617992019080903,0.015340626130510049,0.4464663261652253,3.3717834161741536,12,4096,64,32
