version,seed,family,delta,g_minus,g_plus,E_abs,prominence,dim_minus,dim_plus,A_group,C_group,R2_E,D2_E,D2_E_signed_pairmean,R2_3point,D2_3point,R2_3v5_rel_diff,D2_3v5_rel_diff
v32.18,25042000,transverse,0.003,6,57,1.966744402461953,0.46365890923314146,4,4,0.4823727247697548,0.874104469432512,2536.4634403851805,29197.92705248845,29197.92705248845,2541.335831110626,29283.525891794998,0.001920938677005078,0.0029316752231303943
v32.18,25042000,transverse,0.003,7,56,1.9644309918628977,-0.4975409645034512,4,4,-0.2601503178590552,0.13023112704946424,2351.5970361069603,4102.836422273027,-4102.836422273027,2346.7699527044033,4070.0371903955647,0.0020526830611031104,0.007994282126239642
v32.18,25042000,transverse,0.003,8,55,1.6921458564839147,0.023834044377988334,4,4,0.17556353403560576,0.7184266361374598,3017.0726278982656,50467.97505403826,50467.97505403826,3023.011266593867,50608.97411307034,0.00196834462673778,0.002793832304171258
v32.18,25042000,transverse,0.003,9,54,1.6886100349699211,0.01571539170803185,4,4,-0.21477583449185783,0.37484679025898093,3219.5969963971993,28165.73232509141,-28165.73232509141,3213.564249874964,28067.207554918503,0.0018737582775068228,0.003498036871036198
v32.18,25042000,transverse,0.003,10,53,1.6764420039565993,0.46343244789583143,4,4,0.22659477557132662,0.7320037978015923,3050.7320503878855,48340.139955871746,48340.139955871746,3058.3920766336923,48504.17035749959,0.002510881362010453,0.0033932545867178788
v32.18,25042000,transverse,0.003,11,52,1.6720595812293473,-0.2931208456369997,4,4,-0.24859368712920626,0.19601498046578628,3074.208784558977,13072.139233319762,-13072.139233319762,3066.523189325996,12997.95513465544,0.0025000238342899844,0.005674977701831161
v32.18,25042000,transverse,0.003,12,51,1.4639107662982664,-0.1691666279032112,4,4,-0.12717926536755628,0.4326472172133027,592.033566988038,6097.3398650893905,-6097.3398650893905,591.5843224762822,6091.160612344382,0.0007588159469426528,0.0010134341994594166
v32.18,25042000,transverse,0.003,13,50,1.4584129115423414,0.22512599499772068,4,4,0.0045208160943479014,0.5470515398233062,767.5659603888103,9937.23751440218,9937.23751440218,767.7922201631826,9942.691186342501,0.0002947756753800546,0.0005488116725011689
v32.18,25042000,transverse,0.003,14,49,1.4334527954745644,0.29063541288859407,4,4,-0.07642780377450004,0.4913951099263314,413.60985595229204,4514.773771210057,-4514.773771210057,413.5478657080504,4513.414847750931,0.00014987612927871402,0.00030099480682553093
v32.18,25042000,transverse,0.003,15,48,1.4275616977982164,0.00545299082877565,4,4,-0.004850690044888067,0.5755490387760599,558.1807449785127,7326.912775591942,7326.912775591942,558.3541655404838,7330.594681762015,0.0003106889005598578,0.0005025180840611314
v32.18,25042000,transverse,0.003,16,47,1.0939615772545648,-0.12727287836418105,4,4,0.13852960937492143,0.46605450637370777,73.02074209764632,198.12914468107942,198.12914468107942,73.0912408898999,198.3309175608788,0.0009654625552736744,0.0010183907073547905
v32.18,25042000,transverse,0.003,17,46,1.0881648225246672,-0.0019399843253508076,4,4,0.021638338014501116,0.3078642673369377,103.91611680024124,201.14335887292657,201.14335887292657,103.85144243499772,201.08276512483442,0.0006223708817742213,0.00030124657573420507
v32.18,25042000,transverse,0.003,18,45,1.0741101228597905,-0.025214000864455688,4,4,0.009107254127100528,0.27794328431735327,37.54509764950686,45.50624856587898,45.50624856587898,37.5445096981022,45.50993277035391,1.5659871500208656e-05,8.096040853824169e-05
v32.18,25042000,transverse,0.003,19,44,1.0687765868124621,-0.2796673059394926,4,4,0.0012154968012116402,0.26966890131456306,42.48787421478882,57.41383233979737,57.41383233979737,42.4649526758388,57.39746372529497,0.000539484249885986,0.0002850987964978306
v32.18,25042000,transverse,0.003,20,43,0.6587625915442124,0.271925888444691,4,4,0.06286883583116017,0.9038091058286507,2604.4763156931585,180162.46199174138,180162.46199174138,2613.3543399757764,180884.53996430567,0.0034087560056214354,0.004007926871011528
v32.18,25042000,transverse,0.003,21,42,0.6523641195267388,0.34473424651455187,4,4,-0.07489227827167572,0.8193869773359052,21570.353679673506,1432959.3702942934,-1432959.3702942934,21602.178591004857,1432982.7369874313,0.001475400533712165,1.6306598513754897e-05
v32.18,25042000,transverse,0.003,22,41,0.6353883011550365,0.6326899225480247,4,4,-0.07920900500567235,0.8325984188275818,28553.16169240089,2139754.0185003653,-2139754.0185003653,28567.915937136215,2137222.452896948,0.0005167289316073495,0.0011831105732384968
v32.18,25042000,transverse,0.003,23,40,0.6293356210701317,0.16502413161883028,4,4,0.08410533546535165,0.92251511583467,5684.8933795242465,467781.2141660377,467781.2141660377,5698.175505967689,469054.81437473407,0.002336389718632496,0.0027226407776271334
v32.18,25042000,transverse,0.003,24,39,0.2843715887463743,-0.5475178260577758,4,4,-0.05163286814411448,0.1294799438067426,87.01934658635108,92.75039744381985,92.75039744381985,87.07334498692086,92.83595821774378,0.0006205332801045347,0.0009224841756150496
v32.18,25042000,transverse,0.003,25,38,0.2812054412565679,-0.46029967445888076,4,4,-0.06894238490630508,0.061417598743775996,16.505191184215562,9.22627660814255,-9.22627660814255,16.500302157618133,9.222704084398895,0.000296211449044235,0.00038721186187956976
v32.18,25042000,transverse,0.003,26,37,0.26482062964046393,-0.585737424372401,4,4,-0.0648909508960914,0.114680150612476,17.087424875213557,17.288085202883146,17.288085202883146,17.092900847564312,17.295238663854615,0.00032046796932511486,0.0004137798308789362
v32.18,25042000,transverse,0.003,27,36,0.2619864687735263,-0.751304197451854,4,4,-0.06061207223601379,0.10208594695477025,35.648540739553596,30.214984497460648,30.214984497460648,35.632761053628094,30.208053427667316,0.0004426460550177094,0.00022939180372289476
v32.18,25042000,transverse,0.003,28,35,0.07278294475567904,0.1666843876215432,4,4,0.06098098316256717,0.967552651106938,62764.01362785425,10912532.763137437,10912532.763137437,62837.8266004122,10943302.458137976,0.0011760397127501666,0.0028196657612317745
v32.18,25042000,transverse,0.003,29,34,0.07081255002358793,0.12307328643041221,4,4,-0.0537945173538253,0.9099879179073228,76905.83749392697,12527652.294759836,-12527652.294759836,76769.50338371223,12479298.079077326,0.0017727407262875807,0.0038597986713549085
v32.18,25042000,transverse,0.003,30,33,0.048600388009180644,0.1783224940845633,4,4,0.05947264140154374,0.9438874220291555,44931.031951429395,5661913.566709522,5661913.566709522,44991.13739795983,5678690.941639615,0.0013377268208619704,0.002963198701714446
v32.18,25042000,transverse,0.003,31,32,0.04659378773055864,0.07724022316920248,4,4,-0.0696891923638916,0.8776881841755937,42129.369948065956,4911299.872210444,-4911299.872210444,42056.48735573608,4894956.4777415665,0.00172997109664169,0.003327712600355177
v32.18,25042000,transverse,0.001,0,63,2.874552422746733,0.18871847023623955,4,4,0.8672911957584107,0.9790091153958035,21.13629334747319,68.84727472576216,68.84727472576216,21.08276660082737,68.67318417747015,0.00253245665007868,0.0025286483595097285
v32.18,25042000,transverse,0.001,1,62,2.87344508633917,-0.31508147386664376,4,4,0.5780328038571096,0.8204843482512657,21.84642719315636,59.61533997578261,59.61533997578261,21.899448747523287,59.760185982304925,0.0024270126139224347,0.002429676767441986
v32.18,25042000,transverse,0.001,2,61,2.8439494108712084,0.30490189758471686,4,4,0.8182574156423933,0.955666486085111,27.185251183588505,85.08449213501245,85.08449213501245,27.134970325934624,84.92753975675171,0.0018495638430677894,0.0018446649245045471
v32.18,25042000,transverse,0.001,3,60,2.8428147436945483,-0.37654043188966524,4,4,0.5033507921872238,0.7714393643525351,26.940171071045015,68.02929251012446,68.02929251012446,26.9898380105799,68.15499666668057,0.0018436014902765533,0.001847794559048267
