seed,family,g_minus,g_plus,E_abs,prominence,A_group,C_group,cross_sum,n_qubits,dimension,n_groups,n_pairs
25042003,dephasing,0,63,4.152579278530599,0.004636713878266696,0.6631398214566289,0.8857408321397161,43.92045059007144,12,4096,64,32
25042003,dephasing,1,62,4.115583585573092,0.060192712538956555,0.0701403199084669,0.43711455347038364,4.927343461723854,12,4096,64,32
25042003,dephasing,2,61,3.903298944508193,-0.27746497819815386,0.4202128498561962,0.7343989663678208,36.70621609130582,12,4096,64,32
25042003,dephasing,3,60,3.8223765369306517,0.2495750089931838,0.2028918513795824,0.5431000518355781,14.07398051540438,12,4096,64,32
25042003,dephasing,4,59,3.709144468941271,-0.034442813306481634,-0.010389436970939775,0.30789176574746324,-1.2242356597174577,12,4096,64,32
25042003,dephasing,5,58,3.634346789883279,0.19433547936081846,0.044006233836231534,0.35311759981692736,4.8866870812391845,12,4096,64,32
25042003,dephasing,6,57,3.431268746852378,-0.08180077039447423,0.2722527227519214,0.6491654718640814,37.59112632081981,12,4096,64,32
25042003,dephasing,7,56,3.2614759731413994,-0.1433321786165217,0.28579499030699695,0.626129749750657,31.1278633351654,12,4096,64,32
25042003,dephasing,8,55,2.9354156702298226,-0.13173792669901035,-0.12002501364372577,0.3349025169149092,-38.00852725500661,12,4096,64,32
25042003,dephasing,9,54,2.855325032547555,0.029189248445308486,-0.029576102550017552,0.29207182131334475,-7.076454516646063,12,4096,64,32
25042003,dephasing,10,53,2.71143370663437,-0.15971672670839943,-0.018119254039914833,0.38488932872128245,-6.967621267013108,12,4096,64,32
25042003,dephasing,11,52,2.688628421223209,0.07084992445753321,-0.04247811920282976,0.400164905304543,-13.997897386513046,12,4096,64,32
25042003,dephasing,12,51,2.5935828771325626,0.036578957154219,-0.09282100016627164,0.31477595549101783,-20.291433746997054,12,4096,64,32
25042003,dephasing,13,50,2.4183167658668134,0.13924857539113536,0.07704326025841968,0.5766437084816086,21.706651394519596,12,4096,64,32
25042003,dephasing,14,49,2.39235692104897,0.051707430417115924,-0.02832035722341584,0.41681336361122073,-10.847103203048022,12,4096,64,32
25042003,dephasing,15,48,2.2375875311366977,-0.04771261758906897,-0.012504218363799776,0.20654816257376357,-1.6136572777368876,12,4096,64,32
25042003,dephasing,16,47,1.8273879578593761,0.06356958148900885,0.25304132987851125,0.8143527565659106,652.3381352584709,12,4096,64,32
25042003,dephasing,17,46,1.8231086990026766,-0.07610582968410473,-0.16923915247808582,0.44402690757173957,-852.8642698266689,12,4096,64,32
25042003,dephasing,18,45,1.8026870711543037,0.01751271141020061,0.1017555287820583,0.7203845595378032,239.88821334607087,12,4096,64,32
25042003,dephasing,19,44,1.7360541788237502,0.029492977897306913,-0.02931767734935646,0.15065014007814234,-4.440590407804141,12,4096,64,32
25042003,dephasing,20,43,1.6518437290433796,-0.0015864095000942269,0.06264522739127701,0.36234966776806593,14.102968754264767,12,4096,64,32
25042003,dephasing,21,42,1.549616320974395,-0.08355295648033818,0.035196086247200754,0.3543566987994668,6.61224684275081,12,4096,64,32
25042003,dephasing,22,41,1.502777262574558,0.09760224084303021,-0.07924455365221075,0.19488594483992852,-28.631829605722853,12,4096,64,32
25042003,dephasing,23,40,1.4624235425533725,-0.007531092182771426,-0.04964695999097297,0.2794987711182642,-12.801263935320101,12,4096,64,32
25042003,dephasing,24,39,0.9944244152895914,-0.023987622860245056,0.12837629352583263,0.8269693091164317,275.19213068165845,12,4096,64,32
25042003,dephasing,25,38,0.988168471809078,-0.14426667396636186,0.01915660590283906,0.7721312306032799,39.428078363032455,12,4096,64,32
25042003,dephasing,26,37,0.8771693177716289,-0.08600053435137872,0.04764927982191288,0.3364155647934493,9.415753004895587,12,4096,64,32
25042003,dephasing,27,36,0.8599639264044385,-0.10076060681800189,0.027757153393648773,0.31612564215178995,5.299042379132832,12,4096,64,32
25042003,dephasing,28,35,0.6167255219299034,0.2302225431490267,0.0746550827227424,0.5348744415779121,29.79758060336944,12,4096,64,32
25042003,dephasing,29,34,0.5098913281040607,-0.009169403176846586,-0.12530498465832254,0.19105194218277666,-109.5417376340414,12,4096,64,32
25042003,dephasing,30,33,0.4689266452073724,0.15735795604184505,-0.04698189755974262,0.3135253796253849,-21.275195930090362,12,4096,64,32
25042003,dephasing,31,32,0.4291705333329897,0.01517183308708947,0.04123849786872586,0.3806149413433356,15.623664323722032,12,4096,64,32
25042003,transverse,0,63,4.152579278530599,0.004636713878266696,0.8908771550938429,0.9807941025584814,77.00985204506024,12,4096,64,32
25042003,transverse,1,62,4.115583585573092,0.060192712538956555,0.5887139646483791,0.842328659559616,68.1734434184407,12,4096,64,32
25042003,transverse,2,61,3.903298944508193,-0.27746497819815386,-0.011699871665895686,0.3327416426681355,-1.3160415290532885,12,4096,64,32
25042003,transverse,3,60,3.8223765369306517,0.2495750089931838,0.19472711347581448,0.5133491448228228,16.821097410150564,12,4096,64,32
25042003,transverse,4,59,3.709144468941271,-0.034442813306481634,0.37374752739615835,0.7018440086253764,65.81971406286927,12,4096,64,32
25042003,transverse,5,58,3.634346789883279,0.19433547936081846,0.2924080943631003,0.7273343593722507,84.73659991189754,12,4096,64,32
25042003,transverse,6,57,3.431268746852378,-0.08180077039447423,-0.20752521807750202,0.18177513291765154,-58.57925402157975,12,4096,64,32
25042003,transverse,7,56,3.2614759731413994,-0.1433321786165217,-0.10893893634455583,0.08307635670467836,-18.81176389115442,12,4096,64,32
25042003,transverse,8,55,2.9354156702298226,-0.13173792669901035,0.43430845010865726,0.7150990341858106,120.85976836205344,12,4096,64,32
25042003,transverse,9,54,2.855325032547555,0.029189248445308486,0.19768128199124316,0.538102873514697,119.29370586521085,12,4096,64,32
25042003,transverse,10,53,2.71143370663437,-0.15971672670839943,0.21923257090142853,0.7317126484036752,583.2304666800841,12,4096,64,32
25042003,transverse,11,52,2.688628421223209,0.07084992445753321,-0.1522301266018386,0.42192327199291024,-368.9392998488899,12,4096,64,32
25042003,transverse,12,51,2.5935828771325626,0.036578957154219,-0.11088023569146893,0.18517982722442997,-57.38023989048783,12,4096,64,32
25042003,transverse,13,50,2.4183167658668134,0.13924857539113536,0.07874003045026529,0.6949989247355686,311.93644351801277,12,4096,64,32
25042003,transverse,14,49,2.39235692104897,0.051707430417115924,-0.10407102109256336,0.6276998662805046,-326.15349776770313,12,4096,64,32
25042003,transverse,15,48,2.2375875311366977,-0.04771261758906897,-0.06690241624850596,0.07296634935695842,-43.38335759244011,12,4096,64,32
25042003,transverse,16,47,1.8273879578593761,0.06356958148900885,0.26600166558604554,0.9524887728902706,19584.767812663755,12,4096,64,32
25042003,transverse,17,46,1.8231086990026766,-0.07610582968410473,-0.18747329172077076,0.7090252306157918,-12816.344183553883,12,4096,64,32
25042003,transverse,18,45,1.8026870711543037,0.01751271141020061,-0.08888492830468044,0.34799247411027345,-682.2760166790347,12,4096,64,32
25042003,transverse,19,44,1.7360541788237502,0.029492977897306913,0.08499364221337581,0.5338642618556039,195.88187881747962,12,4096,64,32
25042003,transverse,20,43,1.6518437290433796,-0.0015864095000942269,-0.07029719582198991,0.07534233616130506,-58.386532321680875,12,4096,64,32
25042003,transverse,21,42,1.549616320974395,-0.08355295648033818,-0.1493231953187823,0.041099181138522255,-219.17676902699256,12,4096,64,32
25042003,transverse,22,41,1.502777262574558,0.09760224084303021,-0.07168487053618901,0.303335426608868,-114.42870827345192,12,4096,64,32
25042003,transverse,23,40,1.4624235425533725,-0.007531092182771426,0.29550296680798227,0.6293915472765578,270.5535962705058,12,4096,64,32
25042003,transverse,24,39,0.9944244152895914,-0.023987622860245056,0.12105769525944052,0.6043976034078866,151.66501231838106,12,4096,64,32
25042003,transverse,25,38,0.988168471809078,-0.14426667396636186,-0.07510802038231261,0.4048932849454611,-85.00124865569481,12,4096,64,32
25042003,transverse,26,37,0.8771693177716289,-0.08600053435137872,-0.10401774939152439,0.2189878954006047,-66.31748792599251,12,4096,64,32
25042003,transverse,27,36,0.8599639264044385,-0.10076060681800189,0.069327481254228,0.4696218080484526,56.691667828654204,12,4096,64,32
