seed,family,g_minus,g_plus,E_abs,prominence,real_pvp,null_pvp,delta_pvp,real_pvq2,null_pvq2,delta_pvq2,real_sigma,null_sigma,delta_sigma,real_gap,null_gap,delta_gap,real_pvq2_over_gap,null_pvq2_over_gap,delta_pvq2_over_gap,real_sigma_over_gap,null_sigma_over_gap,delta_sigma_over_gap,real_pvq2_asym,null_pvq2_asym,real_sigma_asym,null_sigma_asym,local_real_pvq2,local_real_sigma,local_real_gap,local_delta_pvq2,local_delta_sigma,local_delta_gap,q_gap1,q_gap3_mean,q_gap5_mean,q_density_eta,q_weight_near,q_weighted_abs_g,q_weighted_g2,q_weighted_invabs,q_effective_n
25042000,dephasing,21,42,0.6523641195267385,0.3447342465145531,1.0670574491056223e-14,0.21361213611945962,-0.21361213611944896,3.1819044324423054,3.3208635831186357,-0.13895915067633036,1.9634699758592231,11.42256073987136,-9.459090764012137,0.006398472017473622,0.00015533085427693605,0.006243141163196686,497.2912945079427,21379.29131064933,-20882.000016141385,306.86544701565816,73536.97237450533,-73230.10692748967,2.220446049250313e-15,0.14140872183601605,1.7985612998927536e-14,4.003848963754464,0.0018947414905232662,-1.1938247818150711,0.00017289596628464188,0.1271615996233837,-0.07689079757267514,0.0005476696281961069,0.006398472017473622,0.0063984720174737695,0.00851394128831947,117106.67644480482,0.03473195271370194,8.230901946674651,822.3272457147925,8.295472123145979,11.611657461332634
25042000,dephasing,20,43,0.6587625915442124,0.27192588844470944,1.0772865431496584e-14,0.20340680862953997,-0.2034068086295292,3.1823204406129824,3.372363293591655,-0.19004285297867263,3.343847142231468,10.377446074366834,-7.033598932135366,0.0063984720174735665,9.890814835122885e-05,0.006299563869122338,497.3563113071986,34095.90968800859,-33598.55337670139,522.6008855082537,104920.03184121789,-104397.43095570964,1.3322676295501878e-15,0.1813771496614005,2.042810365310288e-14,2.3093121205528995,-0.2970644258238475,1.2123869833268013,0.0005324679850725877,-0.29267943098002913,3.1311842611164735,0.0005291884995403673,0.0063984720174735665,0.006398472017473733,0.00979363569181423,107665.3114695465,0.036338337224280585,8.242264739399165,822.7120749405581,8.306839675241243,11.566457905004098
25042000,dephasing,19,44,1.0687765868124623,-0.27966730593952205,1.9460832313905616e-14,0.22178724121987542,-0.22178724121985596,3.7768653004313544,3.432632993752311,0.34423230667904336,2.29945034195011,13.169925964441653,-10.870475622491544,0.0053335360473283355,3.5926471361080736e-05,0.005297609575967255,708.1353284043621,95546.06571996641,-94837.93039156205,431.1305523287775,366580.00258574454,-366148.87203341577,8.881784197001252e-16,0.04103140825588447,2.2382096176443156e-13,2.430103944096974,0.29733367131505606,-1.2248213099073886,-0.0005324679850726155,0.25154293507502556,-2.179272864254017,-0.00040820445376199554,0.0053335360473283355,0.005333536047328558,0.008144475980303878,153096.2083361571,0.0334428567232044,8.089672556657074,1093.5216981265862,8.194546186578194,12.235301822242956
25042000,dephasing,18,45,1.074110122859791,-0.025214000864461683,1.9272391081648878e-14,0.21094685786507594,-0.21094685786505668,3.7767428176196143,3.401321221432906,0.37542159618670823,3.7046961614835294,14.053502745823216,-10.348806584339687,0.0053335360473283355,0.00022147185699217253,0.005112064190336163,708.1123637500215,15357.803323756476,-14649.690960006454,694.6041291572931,63455.027364131005,-62760.423234973714,8.881784197001252e-16,0.049597812335752334,1.9184653865522705e-13,5.604448498932108,0.004116780651348684,1.344424712665592,-0.0002316093412843001,0.07800474349352071,-0.10879089931624364,-0.00011228571043769842,0.0053335360473283355,0.00533353604732852,0.0070777687708381,166460.50447157607,0.033208061757520814,8.110002957500326,1094.378016314899,8.21489622361734,12.13715392648242
25042000,dephasing,17,46,1.088164822524667,-0.0019399843253394,1.5257469845552815e-14,0.1977098621798965,-0.19770986217988124,3.768386773505177,3.517785374797845,0.25060139870733167,2.421092555685765,12.030648303241108,-9.609555747555342,0.005796754729896936,0.0006456645043164677,0.005151090225580468,650.0855994595751,5448.317742853073,-4798.232143393498,417.6634459275822,18632.971493418776,-18215.308047491195,3.9968028886505635e-15,0.13883481782381457,5.417888360170764e-14,0.9793692607327511,-0.003956743232128801,-1.380355400775073,0.00023160934128407806,-0.10525973963503943,-0.08270807837620353,-0.00026623534214148536,0.005796754729896936,0.005796754729897454,0.007448343716893202,146713.5196318833,0.03768317398200097,8.380843297243686,1061.6752179287432,8.474154859332524,12.155139517568205
25042000,dephasing,16,47,1.0939615772545648,-0.1272728783641812,1.5006097279623132e-14,0.19838220086512354,-0.19838220086510852,3.7679442158549974,3.4316435353569634,0.33630068049803397,3.8981997514381463,12.603088505456736,-8.70488875401859,0.00579675472989738,7.416778478963604e-05,0.005722586945107744,650.0092536986987,46268.65350084569,-45618.64424714699,672.4796775224534,169926.72143577153,-169254.24175824906,1.7763568394002505e-15,0.17861686548429567,1.3811174426336947e-13,1.3244941593395723,0.3165077110854755,1.725513970515149,-4.717147322547133e-05,0.4158191471674708,1.9211404718847511,0.00040160241529724194,0.00579675472989738,0.005796754729897527,0.008607694662872745,132376.5659767827,0.03801218647338736,8.401925041908349,1062.5398686288972,8.495256330436801,12.291681048130108
25042000,dephasing,15,48,1.4275616977982155,0.005452990828776483,9.481760220017096e-15,0.24237032986314494,-0.24237032986313545,3.134486236033867,3.5441245680800724,-0.40963833204620537,1.9242790061602295,13.56678171041157,-11.64250270425134,0.005891097676348767,0.0004002188423082309,0.005490878834040536,532.0716797173502,8855.466543353159,-8323.394863635809,326.6418436560154,33898.408261255805,-33571.76641759979,1.4210854715202004e-14,0.027507738638240298,9.658940314238862e-14,9.689429143568123,-0.31640819640940165,-1.630532460237749,4.717147322558235e-05,-0.4830560099810237,-4.302192858245198,-0.00013979168112049356,0.005891097676348767,0.005891097676349284,0.01088312088990453,119766.84042589148,0.03187716736234282,7.127798098104005,852.7437825976888,7.201312953824402,10.159053922379972
25042000,dephasing,14,49,1.4334527954745648,0.29063541288859945,9.472644659873535e-15,0.19433999155317444,-0.19433999155316498,3.1338446490315404,3.3233099736599376,-0.18946532462839727,3.2114231813578105,9.187154119351504,-5.975730937993694,0.005891097676348989,0.00035234359113467395,0.005538754085214315,531.9627718299423,9432.014820981067,-8900.052049151125,545.1315455608083,26074.41812625438,-25529.28658069357,1.2878587085651816e-14,0.126158534550048,1.1191048088221578e-13,2.97621568371728,0.005511540611120136,1.3951124073546415,0.00019662146021232063,0.15924338801158133,3.4355526903815097,0.0003849360050411921,0.005891097676348989,0.005891097676349285,0.009704901354634688,123268.83558792557,0.031124935199359036,7.123615556310877,852.7923148078531,7.197132159968149,10.134865809300795
25042000,dephasing,13,50,1.458412911542341,0.2251259949977165,1.1532604463079344e-14,0.2182938281733488,-0.21829382817333726,3.1221799808069735,3.4099590740407253,-0.28777909323375184,1.7083425418461085,8.888407094345176,-7.180064552499068,0.005497854755924569,0.0006810974296188599,0.0048167573263057095,567.8905899510106,5006.565765413222,-4438.675175462211,310.72893295428975,13050.12573504954,-12739.39680209525,2.2648549702353193e-14,0.18156927500706477,3.1596947280831955e-13,1.5245976802836303,-0.00551039204780146,-1.4310589113783827,-0.00019662146021232063,-0.012872628127701846,-0.5984739545145121,-0.0005506370464692378,0.005497854755924569,0.0054978547559250135,0.009390307018295307,139275.0420200795,0.027119004358028193,6.780224629506572,846.349976808695,6.858618599979122,10.066647229381118
25042000,dephasing,12,51,1.4639107662982658,-0.16916662790321216,1.1565001531720045e-14,0.228999065586921,-0.22899906558690944,3.121536096678009,3.4818837022617117,-0.3603476055837027,3.0673797250911714,10.254829983066589,-7.187450257975417,0.0054978547559247914,0.0003018200955892114,0.00519603466033558,567.7734744291071,11536.288514733915,-10968.515040304808,557.9230192986807,33976.63089015717,-33418.70787085849,2.042810365310288e-14,0.0063804025382756535,3.0020430585864233e-13,2.676285650448154,-0.27377881014788086,1.2578320308523305,0.0005577160143365734,-0.24440311092827227,3.2318181462281768,0.0006220259539278516,0.0054978547559247914,0.005497854755924977,0.010489877969480265,136012.93504413808,0.027868008472479326,6.776140237348752,846.4046250435184,6.854535986742545,10.079140580678711
25042000,dephasing,11,52,1.6720595812293475,-0.2931208456370018,1.2713941276813703e-14,0.19165566861307454,-0.19165566861306182,3.6684498328448063,3.6125597289219153,0.055890103922890955,1.9107528466315733,15.569225102539693,-13.65847225590812,0.004382422727251867,5.1162640742119514e-05,0.004331260086509747,837.0826050240984,70609.32892675894,-69772.24632173484,436.0037736089804,304308.4734624022,-303872.4696887932,3.552713678800501e-15,0.22822588395976062,1.3322676295501878e-15,7.641566284781517,0.2795198572048134,-1.2105735243761213,-0.0005577160143364623,0.04926287761823911,-5.440896905431355,7.404617200817976e-05,0.004382422727251867,0.004382422727252052,0.006816028929916373,223006.41304494333,0.023516240071272572,6.846818670709636,1107.8761566569929,6.977893313892796,11.120048064591295
25042000,dephasing,10,53,1.6764420039565997,0.46343244789582116,1.2670382740459983e-14,0.20246342907347142,-0.20246342907345877,3.6563238546019763,3.28272179640897,0.3736020581930064,3.1752730169242174,12.422973459902327,-9.24770044297811,0.004382422727251867,0.0010640295585843118,0.003318393168667555,834.3156473393855,3085.1791380463355,-2250.86349070695,724.5474055204552,11675.402586025013,-10950.855180504557,0.0,0.15787351598487565,1.2567724638756772e-13,3.191289164604834,-0.004861245236853495,1.0530132672893364,0.0004233006066294842,0.20270812982935982,3.096454602915527,-0.00043560150522858887,0.004382422727251867,0.004382422727252126,0.005939544384466,241548.2261659943,0.023513006495902884,6.838582159949862,1108.59325136502,6.969684063142482,10.98162867813943
25042000,dephasing,9,54,1.6886100349699211,0.015715391708025633,2.4085737412247992e-14,0.22706548457997933,-0.22706548457995523,3.6539203668328533,3.368022614028451,0.2858977528044022,2.3337666526381886,13.363604488517343,-11.029837835879153,0.0035358215139928983,0.00035909225271035794,0.0031767292612825404,1033.400682803864,9379.268387461096,-8345.867704657232,660.0351978747749,37214.96185910856,-36554.92666123378,7.549516567451064e-15,0.006087317261620928,9.383605004131823e-13,3.8634137213823987,0.005582909287804139,-1.0572419074305066,-0.0004233006066294287,-0.015169639009629199,0.11626305192600128,-0.0002176301370546141,0.0035358215139928983,0.0035358215139931946,0.005262263413858914,338214.36892805505,0.02268305653559942,7.665238086803999,1557.221677735977,7.89821600287217,11.009992625721267
25042000,dephasing,8,55,1.6921458564839151,0.02383404437798843,2.4019005032706947e-14,0.21747656408244176,-0.21747656408241775,3.640351060488122,3.4118183350530655,0.22853272543505643,3.606744103213173,16.651245435845375,-13.044501332632201,0.0035358215139927873,6.549588598603329e-05,0.003470325628006754,1029.563015576908,52092.10141505103,-51062.53839947412,1020.0583058108884,254233.4558142504,-253213.39750843952,1.021405182655144e-14,0.12545431394570095,9.028333636251773e-13,12.1883659576982,0.11784609701075421,1.8151295896770283,0.0006112054574688441,0.04953488260113326,0.383966875782221,0.0008463917146480093,0.0035358215139927873,0.003535821513993194,0.005969427716657738,322870.5568208797,0.022734631167961747,7.657930745918177,1557.8548545882709,7.8909312595205625,11.074564673137552
25042000,dephasing,7,56,1.9644309918628968,-0.49754096450343244,4.8751232364971805e-14,0.2419081946926348,-0.24190819469258606,3.3910895601218822,3.318991627258438,0.07209793286344413,1.2494623744341011,17.07656095538379,-15.82709858094969,0.002313410599054988,0.00024227203362003902,0.002071138565434949,1465.8398995436082,13699.441812023964,-12233.601912480357,540.0953790669489,70485.0687891008,-69944.97341003385,3.9968028886505635e-15,0.08079816630034031,8.331113576787175e-13,3.350106339604004,-0.12527751455525937,-1.640249507082235,-0.0006112054574687331,-0.04082236709783471,-2.155466599289573,-0.0006505206916178063,0.002313410599054988,0.002313410599055506,0.004200653907639618,678308.16980094,0.009399365737966573,4.837362705195575,1246.877038882524,5.143234661744757,9.923800109298824
25042000,dephasing,6,57,1.9667444024619518,0.46365890923314557,4.8702783827382593e-14,0.2241745747530121,-0.2241745747529634,3.3923830888661612,3.39507521437866,-0.0026921255124987553,2.172679659819499,16.47144229050753,-14.29876263068803,0.002313410599054655,0.0003404177129558983,0.0019729928860987567,1466.3990431497177,9973.262510045997,-8506.86346689628,939.1673318637584,48385.97306668773,-47446.805734823974,1.3322676295501878e-15,0.021611212745856534,8.060219158778636e-13,4.858123405287834,0.01710365943140335,1.044629538686108,-0.00011769056916105525,-0.060090463228414936,-1.184243676347334,-0.0002876743640072843,0.002313410599054655,0.002313410599055395,0.003737971787828487,702146.877864203,0.009391092928437686,4.833597821064327,1246.704703513773,5.139462815887187,9.95853598009164
25042000,dephasing,5,58,1.9761806190048723,-0.047486139244643566,2.2543184923758536e-14,0.28282269995125275,-0.2828226999512302,3.359469298747634,3.3167705561792458,0.04269874256838824,1.006637867832681,11.408577195564384,-10.401939327731702,0.0025487917373764324,9.859580259929945e-05,0.002450195934777133,1318.063476698831,33640.0786720997,-32322.01519540087,394.94708534674214,115710.57686836502,-115315.62978301829,8.970602038971265e-14,0.25955078027253453,3.6060043839825084e-13,0.8093193395029221,-0.01776899078918781,-1.0417079694872118,0.00011769056916077769,0.15557867221556054,4.793667939016709,0.0002163250394111027,0.0025487917373764324,0.0025487917373766913,0.003926276698485687,607100.7850508434,0.008621154025061929,4.3451457040201085,997.8056131740086,4.56268557258267,9.778476194706723
25042000,dephasing,4,59,1.97872941074225,0.09163904430624864,2.2356048932945413e-14,0.22663934807806047,-0.22663934807803812,3.3620934902074824,3.5851612239893282,-0.22306773378184586,1.9240120148202864,18.016463917629075,-16.09245190280879,0.0025487917373766544,5.4042832743350644e-05,0.002494748904633304,1319.0930592343802,66339.25429141095,-65020.16123217657,754.8721955606215,333373.78895716375,-332618.91676160315,9.015010959956271e-14,0.17924586675778897,3.352873534367973e-13,3.188749073926875,-0.24631271482714734,1.2225372420284601,0.0007070622803587168,-0.49024369927447475,-3.5148841754855873,0.0007353546339753381,0.0025487917373766544,0.00254879173737695,0.004436035045961195,581032.2227539867,0.008624020209529359,4.341895340044227,997.6515050600866,4.559428510279508,9.759355003128086
25042000,dephasing,3,60,2.8428147436945475,-0.37654043188964376,2.9001930467945116e-14,0.23733362859355572,-0.23733362859352672,3.8573431113216254,3.365689922904756,0.49165318841686956,0.3963116777509713,15.149507804665674,-14.753196126914704,0.001134667176659443,6.607457012064444e-05,0.0010685926065387985,3399.537054273459,50937.74982961523,-47538.21277534177,349.27570472052145,229278.9461513627,-228929.67044664218,3.4638958368304884e-14,0.33671681233858886,5.828670879282072e-15,1.354925312330515,0.24760564475687818,-1.0055695104573426,-0.0007070622803586057,0.4364489461666361,-1.5748040657930584,-0.0007078307312708421,0.001134667176659443,0.001134667176660257,0.007033802270252787,1756945.9853767399,0.0009770460490940778,1.761158585665623,240.84196307230474,1.9223461468059475,12.497987467449398
25042000,dephasing,2,61,2.843949410871208,0.3049018975847373,2.891310545673909e-14,0.2345510492992457,-0.23455104929921677,3.857381442922012,3.5239052246396994,0.3334762182823128,0.8797503615963416,11.14408258103084,-10.264332219434499,0.001134667176659443,7.65694056734656e-05,0.0010580977709859773,3399.5708365147852,46022.36616106941,-42622.79532455462,775.337808031428,145542.2369158171,-144766.8991077857,3.019806626980426e-14,0.26146896257280794,1.4988010832439613e-14,2.750305669409613,0.007439895846204969,0.4781219139808752,1.366538454794508e-05,-0.15279416086976028,2.9486037009940773,-7.580504960968959e-06,0.001134667176659443,0.0011346671766603311,0.006806868834920677,1757578.7755450124,0.00097601654905011,1.7597618439543496,240.83954496128115,1.920949402627611,12.515493595530991
25042000,dephasing,1,62,2.8734450863391685,-0.31508147386663565,2.8700915990816844e-14,0.23587481486494563,-0.23587481486491693,3.8425399828299884,3.361652412942712,0.48088756988727654,0.40694521747996143,12.07962093142241,-11.672675713942448,0.0011073364075635528,4.4572462208458674e-05,0.0010627639453550941,3470.0746372862804,75419.939720197,-71949.86508291072,367.49917613144663,271010.8513846026,-270643.35220847116,4.884981308350689e-14,0.08288491762387995,1.3655743202889425e-14,7.716061189869819,-0.007436846802490127,-0.4664829595002858,-1.366538454794508e-05,0.11541158269480434,3.7586162228996347,3.765286896850739e-05,0.0011073364075635528,0.0011073364075639969,0.006785004219643387,1805699.958507785,0.0009264774803777031,1.7355631507779572,229.92915457325068,1.8956674723999205,12.463980969642414
25042000,dephasing,0,63,2.874552422746733,0.18871847023625873,2.857523074949529e-14,0.2280634175153501,-0.2280634175153215,3.842572216342945,3.4450964602403134,0.39747575610263164,0.8671059923641529,21.465357646613818,-20.598251654249665,0.0011073364075635528,0.0001152120257763567,0.000992124381787196,3470.103746338179,29902.229711052445,-26432.125964714265,783.0556156570582,186311.7804063371,-185528.72479068002,4.973799150320701e-14,0.18545493373363353,3.1086244689504383e-15,2.767382185963548,3.223351295655874e-05,0.46016077488419144,0.0,-0.0834118137846449,-8.925575940307217,-7.063956356789802e-05,0.0011073364075635528,0.0011073364075638488,0.007006471501156141,1805082.1625882608,0.0009274914512914833,1.734208751728974,229.92684101503048,1.894313070981728,12.445795577372117
25042000,transverse,31,32,0.04659378773055879,0.07724022316920326,2.1638897817613714e-13,0.3089539377874806,-0.3089539377872642,7.229616010568863,7.262672399731759,-0.03305638916289588,58.301808506717066,31.380524441404887,26.92128406531218,0.0020066002786213698,1.2455165365958532e-05,0.0019941451132554112,3602.9178743740404,583105.2568423955,-579502.3389680214,29055.018644158263,2519478.7479234636,-2490423.7292793053,5.950795411990839e-14,0.01880577302159203,3.844036200462142e-12,13.46856886333082,-0.039411132533827775,-4.720710565968211,-2.8102520310824275e-16,-0.6338116573631805,-5.1812414374539415,6.327751695300518e-05,0.0020066002786213698,0.0020066002786216417,0.006449032681503196,810510.8059598147,0.30480714485826277,132.6353062964664,48623.912723149435,146.90854954520208,60.30492802873899
25042000,transverse,30,33,0.04860038800918044,0.17832249408455741,2.1759623805629224e-13,0.28964618978061996,-0.28964618978040235,7.269027143102691,6.668271874902406,0.6007552682002846,63.02251907268528,30.919993569919157,32.10252550276612,0.002006600278621651,7.573268231924474e-05,0.001930867596302406,3622.558623432387,88050.12143624952,-84427.56281281714,31407.610047764934,408278.0725972247,-376870.4625494597,4.973799150320701e-14,0.5435261571691061,4.007461029686965e-12,24.59486499369169,0.013586239435130487,-6.853673607970812,1.8102773265622416e-05,0.47424773881335636,-9.128261231128874,-9.63049922102048e-06,0.002006600278621651,0.0020066002786216924,0.006047712625778843,812746.3323804426,0.3048314501674445,133.31595186840553,48652.69110888932,147.58979217653376,59.808116036425574
25042000,transverse,29,34,0.0708125500235878,0.12307328643041532,1.8875416504145986e-13,0.28167651755265743,-0.2816765175524687,7.281265796766258,6.995194348829505,0.2860714479367523,81.4505768545951,25.910287452117288,55.54028940247781,0.001970394732090687,8.354365429924515e-05,0.0018868510777914418,3695.3335685385596,83731.0075493395,-80035.67398080094,41337.18768531825,310140.7003254752,-268803.51264015696,2.5757174171303632e-14,0.147366277764319,4.945377440890297e-12,0.43104223610028214,-0.016372644845717765,6.472118180008252,-1.810277326550272e-05,-0.2372446635062837,12.530648226986997,0.00010012120960932111,0.001970394732090687,0.0019703947320909116,0.006018748188554215,835799.0768136374,0.41644142391410244,178.8235160724571,67867.02464090892,199.2273939052158,64.21504407713357
25042000,transverse,28,35,0.07278294475567891,0.16668438762154633,1.8803834269472406e-13,0.2915604959786258,-0.2915604959784378,7.32624974012126,6.880372785435473,0.4458769546857875,86.93439827648842,33.017641428272924,53.9167568482155,0.0019703947320907286,0.0003278025920288932,0.0016425921400618354,3718.163483084219,20989.378829649468,-17271.21534656525,44120.29572584416,100724.16213646864,-56603.86641062448,1.4210854715202004e-14,0.4003593961918286,5.186961971048731e-12,11.315373425120509,0.004892390528379309,45.97032872573204,-0.00043188306742332136,0.15785238672559787,47.05823841275931,-0.0005132446304314843,0.0019703947320907286,0.001970394732090923,0.0064128271349724215,833529.3167919539,0.42063455635887803,179.51541671437525,67895.57907451977,199.91988436553058,65.53910247843163
