version,seed,family,g_minus,g_plus,E_abs,prominence,dim_minus,dim_plus,A_group,C_group,mean_cosine,positive_fraction,mode_excess,weighted_mode_fraction,n_channels_mean,gram_trace_mean
v32.20,25042002,dephasing,30,33,1.0106867570449074,0.18037575092928343,4,4,0.0388617367807718,0.4294232819415229,-0.01382391817403228,0.4930875576036866,0.9999832768799013,0.9999999766657273,63.0,13.169981072748264
v32.20,25042002,dephasing,31,32,1.010637486580221,-0.14368580372395298,4,4,0.37361755328577406,0.7084640576462065,-0.015872380396381117,0.49206349206349204,0.9999822919512809,0.9999999700476538,63.0,10.085205815034787
v32.20,25042002,transverse,0,63,2.8086271322578424,-0.02448535306527211,4,4,0.7205314514211196,0.9041366199021681,0.8717634525811848,1.0,0.8804283366272607,0.8797240030693685,31.0,0.15722861882492514
v32.20,25042002,transverse,1,62,2.808624788819107,0.004825865361237053,4,4,0.7016269590074615,0.8926051431716162,0.7404214503459088,0.9354838709677419,0.869968141510906,0.862677740638766,31.0,0.15614923125016544
v32.20,25042002,transverse,2,61,2.762512443577755,0.06806648475971927,4,4,0.6739597550175087,0.8760511430463147,0.8601910227092842,1.0,0.8687511781828379,0.800316713303932,31.0,0.1467301906412935
v32.20,25042002,transverse,3,60,2.7625074275378037,0.09402773487580929,4,4,0.651959598382049,0.8654282788398782,0.7473380800422406,0.9354838709677419,0.8755738943783389,0.7981360505969892,31.0,0.15465453395029077
v32.20,25042002,transverse,4,59,2.6005246121962595,-0.006225473753893929,4,4,0.32134671682318516,0.6387438261043943,0.631200439264752,0.875268817204301,0.8622713939785225,0.7518955288468772,31.0,0.18022944974116534
v32.20,25042002,transverse,5,58,2.600508788201716,0.021577668837121367,4,4,0.21450921646266696,0.5451834242169873,0.5233905073100386,0.8193548387096774,0.8625780649148947,0.7389147324441621,31.0,0.17125987457812974
v32.20,25042002,transverse,6,57,2.552457966072332,0.1790638430531717,4,4,0.16707562234006695,0.5010538166487437,0.5992100657992014,0.875268817204301,0.8377236767542744,0.6892950308821606,31.0,0.2390352222487745
v32.20,25042002,transverse,7,56,2.5524435325715658,0.010336050883219705,4,4,0.12551938446461092,0.458821720624064,0.49992666731487606,0.8193548387096774,0.8357071256209982,0.6984583079641389,31.0,0.24455374586123235
v32.20,25042002,transverse,8,55,2.160985826193258,-0.3367155757894618,4,4,0.1064822606172014,0.44822938907167753,0.42462608553735814,0.7677419354838709,0.8336842505157191,0.6757360544866503,31.0,0.33025905919492105
v32.20,25042002,transverse,9,54,2.1608931127576194,0.06736562028457443,4,4,0.07362552675881345,0.39870295826744706,0.33671186544579823,0.7204301075268817,0.8303490504525226,0.7298494432637432,31.0,0.27860079882296146
v32.20,25042002,transverse,10,53,2.1348743799688936,-0.2565858217291097,4,4,0.15085388722640164,0.47948886218917797,0.44915904352594804,0.7677419354838709,0.865733798637458,0.8255803009517978,31.0,0.26863798924053234
v32.20,25042002,transverse,11,52,2.134741476920111,-0.36313251941490354,4,4,0.0025797897968403913,0.3012444037022852,0.37401234836483355,0.7204301075268817,0.8739336859579543,0.7774750337442041,31.0,0.31881291800083167
v32.20,25042002,transverse,12,51,1.9351215129294321,-0.08892200420392812,4,4,0.31476879829657356,0.7294366556792373,0.3153313624208808,0.6774193548387096,0.8496055978638503,0.9057716391290669,31.0,6.63197328160699
v32.20,25042002,transverse,13,50,1.9348470216724338,-0.2799836884730702,4,4,-0.20571645070951378,0.1568582527020133,0.23206634904270468,0.6387096774193548,0.8447958035263394,0.8839380246307247,31.0,7.212255627100887
v32.20,25042002,transverse,14,49,1.9007559054745453,0.16030325868275902,4,4,0.27480535084103674,0.7640390272133343,0.28921179149356196,0.6774193548387096,0.8201735386387063,0.9741809435432324,31.0,10.564038757805621
v32.20,25042002,transverse,15,48,1.9006317320412505,0.26080477643311095,4,4,-0.06053757787705748,0.5115796013699039,0.22711620919254863,0.6387096774193548,0.8196628285414924,0.9699889658128718,31.0,13.175337313859442
v32.20,25042002,transverse,16,47,1.8816619921390059,0.17041253391595496,4,4,-0.07241598048446914,0.4133444268162833,0.19035097709692622,0.6043010752688172,0.8574532769049905,0.9056643665046112,31.0,3.35924244557851
v32.20,25042002,transverse,17,46,1.8816603935052552,0.15940932373412742,4,4,-0.06596509025569727,0.39663481004300294,0.12887302794846595,0.5741935483870968,0.8542314442177619,0.9312476483442538,31.0,2.513371739350172
v32.20,25042002,transverse,18,45,1.8536658855515613,-0.012992121501998077,4,4,-0.14015531679251653,0.45398786553938464,0.17455969439371133,0.6043010752688172,0.870686985305953,0.9751228175933973,31.0,9.994760151289277
v32.20,25042002,transverse,19,44,1.8534485655789308,-0.06364922320881533,4,4,-0.030892286820070523,0.6066452623420788,0.12046537185330583,0.5741935483870968,0.8618073600395624,0.9868030658210425,31.0,12.243857503134443
v32.20,25042002,transverse,20,43,1.6826947865747437,0.020226786036897537,4,4,-0.015512404376302705,0.7844012279564554,0.08781576318781185,0.5483870967741935,0.8319211522744729,0.9970366970893805,31.0,74.0478771489386
v32.20,25042002,transverse,21,42,1.6822936043979437,-0.3017109032200756,4,4,0.01912664507982851,0.8033448959436866,0.04856039124810343,0.5268817204301075,0.8361374490534518,0.9970264030921733,31.0,74.09076468407753
v32.20,25042002,transverse,22,41,1.6430403508955786,-0.14118709187653455,4,4,-0.05502041905910567,0.6377161510758638,0.07906252000239347,0.5483870967741935,0.8241831744633874,0.9912209014346701,31.0,24.326727550533413
v32.20,25042002,transverse,23,40,1.6427552943541874,0.11922736358202396,4,4,0.037691471072225605,0.7137170771754868,0.0503805860703725,0.5268817204301075,0.841567805390105,0.9913458491398632,31.0,24.296209045069382
v32.20,25042002,transverse,24,39,1.3727717991377637,0.12639676623392745,4,4,-0.06881858995969294,0.6456524804834215,0.023194888480338023,0.5096774193548387,0.8499119833057545,0.9953410576864434,31.0,19.422872689752296
v32.20,25042002,transverse,25,38,1.3725831083805113,-0.34701477452132634,4,4,0.07256089562742578,0.7438702346634445,0.0027082716881256974,0.4967741935483871,0.8465935198038639,0.9949832736067865,31.0,19.436858329471292
v32.20,25042002,transverse,26,37,1.3200229054206054,0.3175018011961466,4,4,-0.07891370031716755,0.7618717252581684,0.014245401799455718,0.5096774193548387,0.8514138196437164,0.9988900015303804,31.0,56.76588571685677
v32.20,25042002,transverse,27,36,1.3198085068535732,0.1264561985185128,4,4,0.0786073297692028,0.8563166511764906,-0.008981662241226377,0.4967741935483871,0.8585635293177265,0.9988385095731913,31.0,56.77704864856339
v32.20,25042002,transverse,28,35,1.0687490912341788,-0.028766953976702037,4,4,-0.07954581033209793,0.25139305175995985,-0.020788358689646992,0.4881720430107527,0.8315501798307444,0.9078022715195748,31.0,0.7446732865933539
v32.20,25042002,transverse,29,34,1.0686654956126873,-0.10021879565394456,4,4,0.05023191143785428,0.44087350477548254,-0.028351220699860548,0.4838709677419355,0.8445861498312753,0.9080891610147515,31.0,0.7504154611343077
v32.20,25042002,transverse,30,33,1.0106867570449074,0.18037575092928343,4,4,-0.055533048001519536,0.15483225735308048,-0.01910968323238145,0.4881720430107527,0.8627279517025296,0.7756542811620086,31.0,0.25314862248697895
v32.20,25042002,transverse,31,32,1.010637486580221,-0.14368580372395298,4,4,0.020894613967587766,0.3123960442402227,-0.030600066832412877,0.4838709677419355,0.845703945266197,0.7786115712739596,31.0,0.24653798618725617
v32.20,25042003,dephasing,0,63,4.724892247479305,0.006263132399371263,4,4,0.8701419463510047,0.9691353455922449,0.8962652726389894,1.0,0.9032149924742261,0.9840439137600729,63.0,0.0799390642277695
v32.20,25042003,dephasing,1,62,4.661007947826044,-0.09033889560942568,4,4,0.6928384306890272,0.8775429546699358,0.8179723571938704,0.9682539682539683,0.8863739501658233,0.9762924691901979,63.0,0.09496588717777668
v32.20,25042003,dephasing,2,61,4.483076472080585,0.23248662482851667,4,4,0.8421445833231402,0.9602618420512291,0.7800457300491415,0.937532002048131,0.8927364931909049,0.9842354383058595,63.0,0.13050316732905323
v32.20,25042003,dephasing,3,60,4.432000767082195,-0.026173354149252065,4,4,0.5134106515868262,0.7530700960290392,0.6999401573521109,0.9078341013824884,0.8794554270648856,0.9886232396360257,63.0,0.08904502394280445
v32.20,25042003,dephasing,4,59,3.5587695209528842,0.10135983853917396,4,4,0.43807464028058485,0.7278446523015418,0.6310237655448236,0.8791602662570405,0.8635174671958703,0.9917270050462412,63.0,0.2583062602698601
v32.20,25042003,dephasing,5,58,3.4013697005823573,0.14637306918129817,4,4,0.3044717271819416,0.5946907219327662,0.602947958178238,0.851510496671787,0.8867450355927926,0.9678349228362965,63.0,0.1426177044140532
v32.20,25042003,dephasing,6,57,3.0219591345768237,-0.004068005577260975,4,4,0.40239285925763735,0.7021766027308842,0.5611177511894068,0.8248847926267281,0.8697757006797842,0.9710400324200792,63.0,0.6554320656549095
v32.20,25042003,dephasing,7,56,2.928128652892331,0.0035321928558358084,4,4,0.017436321818025215,0.30798206116737703,0.5274844623597422,0.7992831541218638,0.8814785388836555,0.9772669699720897,63.0,0.5812225831284991
v32.20,25042003,dephasing,8,55,2.8157325520582783,-0.355476622738803,4,4,-0.08836930010304679,0.08141985630113976,0.4749142213218025,0.774705581157194,0.878792501826047,0.9758042142263712,63.0,0.6784751013965882
v32.20,25042003,dephasing,9,54,2.7410731723581874,-0.03246887068442604,4,4,-0.02935657442370959,0.17920675898725957,0.4326643398239852,0.7511520737327189,0.8982425135442962,0.9708612721094441,63.0,0.33737371378571906
v32.20,25042003,dephasing,10,53,2.6257432392042195,0.43564229103240915,4,4,0.3007575882660315,0.8400209592733465,0.40173219807529614,0.7286226318484383,0.8932989780487725,0.9987556782097649,63.0,15.590844846235244
v32.20,25042003,dephasing,11,52,2.5876306236274904,0.1825166972924212,4,4,-0.28809006658151654,0.41231120776277463,0.3591705349751045,0.7071172555043522,0.8963795957395357,0.9998604399601934,63.0,15.43570867310083
v32.20,25042003,dephasing,12,51,2.5597906793351095,-0.07416129901527307,4,4,-0.05806917758076825,0.06337224881713674,0.3358381678237955,0.6866359447004609,0.8884883658540712,0.9864858965974788,63.0,0.3341172555135884
v32.20,25042003,dephasing,13,50,2.4884652205054385,0.10843057678297427,4,4,-0.041920441953322535,0.18623064725697003,0.29002225970253337,0.667178699436764,0.897859546720061,0.9927865870463413,63.0,0.3011331087272354
v32.20,25042003,dephasing,14,49,2.370949853446962,0.0006155029789442767,4,4,-0.035532118222438666,0.13183436807822263,0.2522790127207122,0.6487455197132617,0.8666829597186727,0.9349755183510473,63.0,0.32701798412820426
v32.20,25042003,dephasing,15,48,2.333649028464805,-0.07385146974627887,4,4,-0.04182247984178718,0.1072718523844487,0.22259336144211778,0.631336405529954,0.8889032202314353,0.9687348448520643,63.0,0.20354895335397258
v32.20,25042003,dephasing,16,47,1.7681813662088435,0.19549449138789798,4,4,0.019032209868535627,0.43971664439597724,0.1953855812706655,0.6149513568868408,0.8893833684760772,0.9960415317420261,63.0,1.3686685761067194
v32.20,25042003,dephasing,17,46,1.7280811260863846,-0.14162345090108633,4,4,0.004032133963949041,0.3970055190361359,0.17023585233277694,0.5995903737839222,0.878985057817779,0.9959197506550567,63.0,1.4941415170751846
v32.20,25042003,dephasing,18,45,1.3779438672080624,0.07379860094953111,4,4,0.2509985121736177,0.5883993986028144,0.14416247596327075,0.5852534562211982,0.8810725155703187,0.901896412287604,63.0,1.1291044300775464
v32.20,25042003,dephasing,19,44,1.3187147227440374,0.1565481107059586,4,4,-0.0350804865640115,0.24417408781005098,0.12121047694086684,0.5719406041986688,0.8683057444477353,0.9133738048537412,63.0,1.2062965985484526
v32.20,25042003,dephasing,20,43,1.2539248944789696,-0.15487241532315354,4,4,0.004033932926552897,0.4782762916995611,0.10941524124586277,0.5596518177163339,0.8733680319983309,0.9775484296987675,63.0,5.208980880892092
v32.20,25042003,dephasing,21,42,1.2417701202442704,-0.19640766207723298,4,4,0.1137028680625623,0.5630849566610878,0.08342997549374823,0.5483870967741935,0.8804185179217505,0.9700065819054168,63.0,5.619207099421697
v32.20,25042003,dephasing,22,41,0.8600111801606564,0.18989406319485752,4,4,0.16994778418907913,0.46570485411838436,0.06513253738942598,0.5381464413722479,0.8788128011513694,0.9063200407541783,63.0,0.3624524630969289
v32.20,25042003,dephasing,23,40,0.8145035922143163,0.22541680263899175,4,4,0.1876982680385385,0.6021227518831477,0.04741960306801681,0.5289298515104967,0.8601169480523272,0.9944672983833814,63.0,4.40746907056352
v32.20,25042003,dephasing,24,39,0.7924503337364146,-0.18986863686085914,4,4,-0.1724497483079734,0.029545604512687132,0.03880982172467828,0.5207373271889401,0.8937342620960091,0.9936517919904277,63.0,5.7123228096176994
v32.20,25042003,dephasing,25,38,0.7304564375567955,-0.12069684910514648,4,4,-0.13066029828277154,0.03599020751412403,0.02188312576313453,0.5135688684075781,0.8855009060736384,0.9921203873247342,63.0,2.4326258759587387
v32.20,25042003,dephasing,26,37,0.6282295770767102,0.20303041384811155,4,4,-0.017168410016122643,0.2704204149394837,0.01607871629777552,0.5074244751664106,0.8851195820691795,0.9757262528780288,63.0,1.2971890863040116
v32.20,25042003,dephasing,27,36,0.5285923407155396,0.03208575166444057,4,4,-0.04750499290812847,0.11697988528839531,0.004298324195991376,0.5023041474654378,0.8753792958477751,0.9832499898659017,63.0,0.42658760110181004
v32.20,25042003,dephasing,28,35,0.35604626522311367,0.08763226807158375,4,4,0.3268804281847544,0.708386340423035,-0.0032634760840461645,0.4982078853046595,0.8795106712678331,0.9917226461649119,63.0,5.814130287419882
v32.20,25042003,dephasing,29,34,0.31452673465979314,-0.008167163721745183,4,4,-0.21972378692960737,0.12150111052162232,-0.0025936850802563624,0.49513568868407576,0.8783110694645235,0.997784207833593,63.0,11.185638660176952
v32.20,25042003,dephasing,30,33,0.2812510284738395,0.16561927024733597,4,4,0.04915793298050461,0.49464989478208066,-0.015379889076094663,0.4930875576036866,0.8906773160687775,0.9953507509643492,63.0,8.04028031526185
v32.20,25042003,dephasing,31,32,0.22261710284152597,-0.1109050420586179,4,4,-0.03414024052837824,0.20039719028056385,-0.011187075686318989,0.49206349206349204,0.8764423358587319,0.9688878669040758,63.0,0.8194646952155447
v32.20,25042003,transverse,0,63,4.724892247479305,0.006263132399371263,4,4,0.766390792114822,0.9225330230846622,0.7824839853589826,1.0,0.7914226795070869,0.9428846101946242,63.0,0.3096296456774916
v32.20,25042003,transverse,1,62,4.661007947826044,-0.09033889560942568,4,4,0.1007033140057412,0.4403661725414379,0.7085795112704067,0.9682539682539683,0.7696046803938272,0.944764842917206,63.0,0.2974069851575958
v32.20,25042003,transverse,2,61,4.483076472080585,0.23248662482851667,4,4,0.773579555419422,0.9175662020931634,0.6710898980960793,0.937532002048131,0.7867696019104512,0.9319128463025219,63.0,0.17975840405096002
v32.20,25042003,transverse,3,60,4.432000767082195,-0.026173354149252065,4,4,0.16952715524928655,0.4825669901883785,0.5833971750667918,0.9078341013824884,0.7401552539984211,0.9336080254575464,63.0,0.2127492029921892
v32.20,25042003,transverse,4,59,3.5587695209528842,0.10135983853917396,4,4,0.499559328930067,0.7685441809218667,0.5247107200932308,0.8791602662570405,0.7240873561184089,0.9618093297954924,63.0,0.4966811528365745
v32.20,25042003,transverse,5,58,3.4013697005823573,0.14637306918129817,4,4,0.5415266824696743,0.7946158627255762,0.5009374964734322,0.851510496671787,0.746540867543847,0.9192664020017747,63.0,0.6919348961616805
v32.20,25042003,transverse,6,57,3.0219591345768237,-0.004068005577260975,4,4,0.2504991653542088,0.5922561977324459,0.4793946731907589,0.8248847926267281,0.7596335799635099,0.9322119563462093,63.0,2.519847003330735
v32.20,25042003,transverse,7,56,2.928128652892331,0.0035321928558358084,4,4,0.12176126740317106,0.45863199995243026,0.455972285772216,0.7992831541218638,0.7700937776835104,0.8723345027124152,63.0,1.917203861383948
v32.20,25042003,transverse,8,55,2.8157325520582783,-0.355476622738803,4,4,-0.005507491103519217,0.31785795165455477,0.40704201033932025,0.774705581157194,0.7584714310607521,0.9477551078096014,63.0,2.6038500844694212
v32.20,25042003,transverse,9,54,2.7410731723581874,-0.03246887068442604,4,4,0.1311788145336482,0.44577094531742034,0.3402676498113979,0.7511520737327189,0.749289895114104,0.9145816493017691,63.0,1.0380214286491565
v32.20,25042003,transverse,10,53,2.6257432392042195,0.43564229103240915,4,4,0.10191227167852802,0.795807266752945,0.3281440687512588,0.7286226318484383,0.7204970141546658,0.9971380229688458,63.0,175.27741276472426
v32.20,25042003,transverse,11,52,2.5876306236274904,0.1825166972924212,4,4,-0.15102552713965184,0.5975193395476674,0.2789730616566808,0.7071172555043522,0.7428899316632561,0.9967882161471202,63.0,175.58928551044448
v32.20,25042003,transverse,12,51,2.5597906793351095,-0.07416129901527307,4,4,0.012841956734547376,0.4226744038482401,0.26845794066678835,0.6866359447004609,0.7373619765636635,0.8891484885340486,63.0,12.769589220277586
v32.20,25042003,transverse,13,50,2.4884652205054385,0.10843057678297427,4,4,-0.10692439983844457,0.20668701599205097,0.21838409226480726,0.667178699436764,0.729994995101814,0.9192021367242773,63.0,15.033139632928108
v32.20,25042003,transverse,14,49,2.370949853446962,0.0006155029789442767,4,4,0.007992198521806177,0.3611617782071336,0.19693482101128162,0.6487455197132617,0.7250270446886593,0.8895550070063127,63.0,5.5628255370703545
v32.20,25042003,transverse,15,48,2.333649028464805,-0.07385146974627887,4,4,0.14101657207498935,0.5278066922496596,0.1839771531646494,0.631336405529954,0.7431185699764572,0.942457415232473,63.0,6.663672474437623
v32.20,25042003,transverse,16,47,1.7681813662088435,0.19549449138789798,4,4,0.1946236948825435,0.5793736310977549,0.1568530724205544,0.6149513568868408,0.7242934184477836,0.9727891270601179,63.0,5.506710072583163
v32.20,25042003,transverse,17,46,1.7280811260863846,-0.14162345090108633,4,4,-0.17466732085985107,0.04350700193767536,0.1263396498521028,0.5995903737839222,0.7180533213125189,0.9872051065226661,63.0,7.538823774810879
v32.20,25042003,transverse,18,45,1.3779438672080624,0.07379860094953111,4,4,-0.06628195754747856,0.31462608393684577,0.11556808967442428,0.5852534562211982,0.7500708251423559,0.9218989476538475,63.0,8.796665696954628
v32.20,25042003,transverse,19,44,1.3187147227440374,0.1565481107059586,4,4,-0.06488023886696634,0.24693368980228547,0.09841154809514091,0.5719406041986688,0.7630543581744752,0.8582009498912291,63.0,4.741016062482696
v32.20,25042003,transverse,20,43,1.2539248944789696,-0.15487241532315354,4,4,-0.08677983564386169,0.21045183876701995,0.09836666087038184,0.5596518177163339,0.7589443144359489,0.8976516593718782,63.0,8.223892435066178
v32.20,25042003,transverse,21,42,1.2417701202442704,-0.19640766207723298,4,4,-0.0990536052349919,0.20825020103133843,0.06232206143099563,0.5483870967741935,0.7504384773937116,0.9314639972634039,63.0,11.256437036289222
v32.20,25042003,transverse,22,41,0.8600111801606564,0.18989406319485752,4,4,0.06947546526765057,0.5149510999425558,0.0518700488688176,0.5381464413722479,0.7482485036316713,0.956123022731193,63.0,15.026956148589901
v32.20,25042003,transverse,23,40,0.8145035922143163,0.22541680263899175,4,4,0.13432181525699,0.4932325705086804,0.05832532023129988,0.5289298515104967,0.7573363378606035,0.9079366402273905,63.0,12.240079775394562
v32.20,25042003,transverse,24,39,0.7924503337364146,-0.18986863686085914,4,4,-0.07157250877912986,0.23752028046983778,0.045723743178015225,0.5207373271889401,0.7474885414626644,0.9309991286642826,63.0,22.647447674967182
v32.20,25042003,transverse,25,38,0.7304564375567955,-0.12069684910514648,4,4,-0.059661882139758385,0.154706409730324,0.016485206374256975,0.5135688684075781,0.7189444326250594,0.7972991470815856,63.0,5.13382777892296
v32.20,25042003,transverse,26,37,0.6282295770767102,0.20303041384811155,4,4,0.018533067408373745,0.33869702522814227,0.007577444526901707,0.5074244751664106,0.7164447202591416,0.780223863074472,63.0,3.90038258055198
v32.20,25042003,transverse,27,36,0.5285923407155396,0.03208575166444057,4,4,-0.028702973310794067,0.20044933495552084,-0.0035653335228474727,0.5023041474654378,0.7302288072249601,0.7753093760459999,63.0,2.050083793033103
v32.20,25042003,transverse,28,35,0.35604626522311367,0.08763226807158375,4,4,0.0011798098288059553,0.33786718387868797,-0.003636692208814146,0.4982078853046595,0.6870796325163719,0.9192458358381331,63.0,8.271640924351885
v32.20,25042003,transverse,29,34,0.31452673465979314,-0.008167163721745183,4,4,-0.12506444606767927,0.23286847750346085,-0.008305814340183532,0.49513568868407576,0.7104456784478572,0.9219790322483927,63.0,26.968567269158644
v32.20,25042003,transverse,30,33,0.2812510284738395,0.16561927024733597,4,4,-0.05422377712963851,0.4140219312242582,-0.009250313647802816,0.4930875576036866,0.7123621978603558,0.9664483388414518,63.0,20.034299714321477
v32.20,25042003,transverse,31,32,0.22261710284152597,-0.1109050420586179,4,4,0.028797894967048404,0.3146555224862152,-0.006642525627109989,0.49206349206349204,0.6962229607742785,0.7919671596628037,63.0,3.089286467910352
v32.20,25042004,dephasing,0,63,2.800022522592701,-0.03948109623093843,4,4,0.8239808024538235,0.9916422321240008,0.9260913665751991,1.0,0.9316879732025003,0.9988175407672674,63.0,0.9499118808319463
v32.20,25042004,dephasing,1,62,2.627683470422193,0.054051595806690056,4,4,0.8226959410129298,0.9751186384219068,0.8685347529113125,0.9682539682539683,0.9350459252162445,0.9973426564488079,63.0,0.9722127041980502
v32.20,25042004,dephasing,2,61,2.6038954112197095,0.35891064336430945,4,4,0.8339439834681577,0.9730567697624319,0.859725299813795,0.937532002048131,0.970150288850417,0.9979461181295738,63.0,1.0106174649266793
v32.20,25042004,dephasing,3,60,2.512128789417642,0.1468517445510168,4,4,0.8506396920825149,0.9759525639534815,0.7688898098132462,0.9078341013824884,0.9506510213273021,0.9972723966592154,63.0,2.390261870845251
v32.20,25042004,dephasing,4,59,2.4678953660037304,-0.3607530053414055,4,4,0.38464001813603294,0.698582534795706,0.7237483680306658,0.8791602662570405,0.9571701077705486,0.9975080092728156,63.0,2.0798286295706854
v32.20,25042004,dephasing,5,58,2.4142516875667126,0.22004542912245723,4,4,0.4754402241425304,0.7870521772591581,0.6800704282420793,0.851510496671787,0.9657719306048996,0.9982768701090425,63.0,3.1357864768197823
v32.20,25042004,dephasing,6,57,2.292328084564731,-0.09841681668088004,4,4,0.4177022848788377,0.8357311457604952,0.6154606586947811,0.8248847926267281,0.955794192934138,0.9996553056631734,63.0,31.32240299299115
v32.20,25042004,dephasing,7,56,2.2671076149042015,0.05282892796831008,4,4,-0.18088196506196141,0.34502559678479766,0.5506541866852652,0.7992831541218638,0.9428709627296222,0.9992176010861644,63.0,30.58469500419006
v32.20,25042004,dephasing,8,55,2.195711123665094,0.21115134542347522,4,4,-0.05131071001366708,0.41920337502153027,0.5056553752167752,0.774705581157194,0.9447345487234254,0.999358880230246,63.0,11.307888936769363
v32.20,25042004,dephasing,9,54,2.112111220413844,-0.07689862400934569,4,4,-0.15275907439216335,0.12645202802662167,0.46906811044920493,0.7511520737327189,0.956955141214449,0.9989674528347204,63.0,3.8925600516402703
v32.20,25042004,dephasing,10,53,2.0443326637326065,0.2661039217637959,4,4,-0.046596012155958474,0.4657161380600666,0.4350361801091974,0.7286226318484383,0.9692762832027522,0.9996584019215147,63.0,10.765117618440758
v32.20,25042004,dephasing,11,52,1.9496875828828415,-0.16932597945320177,4,4,-0.08392899110488411,0.1808674631619675,0.3879213765325333,0.7071172555043522,0.9537717681641372,0.9961292840087566,63.0,2.0559604100920352
v32.20,25042004,dephasing,12,51,1.9281289401540227,-0.1548932458346478,4,4,-0.07280549186106106,0.16343443347400544,0.3349529955028411,0.6866359447004609,0.9420373122288712,0.997473738041778,63.0,1.4444418040849716
v32.20,25042004,dephasing,13,50,1.7537138367383929,-0.2093245239783923,4,4,-0.032313275046620536,0.25001472700210603,0.31449627199723285,0.667178699436764,0.9529321638724932,0.9945159097596956,63.0,0.8687396757071824
v32.20,25042004,dephasing,14,49,1.7246758233650157,-0.24990915978407557,4,4,-0.10166325860218459,0.11388085644572349,0.26983258262640375,0.6487455197132617,0.9485025009881481,0.9984124945899225,63.0,1.0324441831732964
v32.20,25042004,dephasing,15,48,1.5573078790580814,0.1230234144113518,4,4,-0.11802088041300135,0.11347440412402465,0.23144453735210802,0.631336405529954,0.930472326920353,0.9971137158861845,63.0,1.0525604782206526
v32.20,25042004,dephasing,16,47,1.0851357880898485,0.11050786633540277,4,4,0.04721891965141081,0.33826583167763474,0.2070945003898867,0.6149513568868408,0.9515527861530696,0.9831474205837696,63.0,0.982863507075258
v32.20,25042004,dephasing,17,46,0.9724388594588813,0.3840053138684906,4,4,0.180799381781602,0.488533653135211,0.18739060167879013,0.5995903737839222,0.9526991253010426,0.970359592064095,63.0,0.94154563503275
v32.20,25042004,dephasing,18,45,0.6923162167585795,-0.05898968496095673,4,4,0.29030268616588756,0.5873580510177909,0.15900189639954404,0.5852534562211982,0.9615174569746389,0.9453273749421869,63.0,1.5799711790760553
v32.20,25042004,dephasing,19,44,0.6812365478346633,0.22214697054827326,4,4,0.18195535541427488,0.48849675290797834,0.13122557584077021,0.5719406041986688,0.957723140085728,0.9639868478447056,63.0,1.8832747811962576
v32.20,25042004,dephasing,20,43,0.650711263598492,-0.08250782620609434,4,4,0.21402253399966545,0.5260824470735685,0.11192473966123781,0.5596518177163339,0.9452519789030386,0.9478719239146876,63.0,2.2660454958659386
v32.20,25042004,dephasing,21,42,0.5919599244554011,-0.04471149359398953,4,4,0.15024199909533717,0.5013750376626098,0.08516997070525979,0.5483870967741935,0.944392457707548,0.9949984368236062,63.0,4.612704699364665
v32.20,25042004,dephasing,22,41,0.5170582060242847,0.2860208486126486,4,4,0.07310032357911499,0.49456238943438213,0.0714990367047155,0.5381464413722479,0.9682523555877598,0.9888024771480619,63.0,14.929470661944109
v32.20,25042004,dephasing,23,40,0.3842315865999504,-0.14700199374934542,4,4,0.2608101442852022,0.7569909135479359,0.05787498917613544,0.5289298515104967,0.9383952569495038,0.998272090486658,63.0,46.05501906107213
v32.20,25042004,dephasing,24,39,0.3229386767530562,0.011056966938380111,4,4,-0.13836911213351435,0.30376586557492735,0.039597848452432416,0.5207373271889401,0.9494912373991642,0.9972101636445989,63.0,47.39865347751853
v32.20,25042004,dephasing,25,38,0.26998596427074356,-0.09108295919231368,4,4,-0.16286805317970626,0.07179431912105749,0.02469686926346713,0.5135688684075781,0.9734139245355632,0.993394612479509,63.0,15.1108028450763
v32.20,25042004,dephasing,26,37,0.15342997125902158,0.26619371563455224,4,4,0.1566585920104058,0.6385100660655253,0.012348690309677392,0.5074244751664106,0.9492603400543269,0.986707963988982,63.0,96.33110691396807
v32.20,25042004,dephasing,27,36,0.1289275315240815,0.41309927052899165,4,4,0.1735148002304333,0.7744489038657838,0.004582733111728602,0.5023041474654378,0.9488376584576536,0.9765669465826428,63.0,860.2350213659813
v32.20,25042004,dephasing,28,35,0.11575726687063176,0.1966264368018374,4,4,-0.2216328214466518,0.4493251687571882,-0.0029534498229603283,0.4982078853046595,0.9690671916917019,0.9806335348224728,63.0,866.2846189408951
v32.20,25042004,dephasing,29,34,0.10904871551725548,-0.07139699558033533,4,4,-0.11404059881075998,0.34586825472771804,-0.009704938171989922,0.49513568868407576,0.9625918101465155,0.9944583612292481,63.0,136.95665637206926
v32.20,25042004,dephasing,30,33,0.06244115394371402,-0.4013319828255867,4,4,-0.12666760963042947,0.18851988409147408,-0.013357646280094747,0.4930875576036866,0.9800969056745975,0.9931797732772937,63.0,93.75745365597209
v32.20,25042004,dephasing,31,32,0.05984157079038266,0.008283148635021553,4,4,0.24774154683674948,0.6862002938620317,-0.015776153775487384,0.49206349206349204,0.927057354504534,0.9817396052197841,63.0,211.1006308037922
v32.20,25042004,transverse,0,63,2.800022522592701,-0.03948109623093843,4,4,0.8103972804707172,0.9774557524870806,0.9415045686533337,1.0,0.9450650688935541,0.9844774131616438,63.0,0.7237099378835141
