seed,family,g_minus,g_plus,E_abs,prominence,real_pvp,null_pvp,delta_pvp,real_pvq2,null_pvq2,delta_pvq2,real_sigma,null_sigma,delta_sigma,real_gap,null_gap,delta_gap,real_pvq2_over_gap,null_pvq2_over_gap,delta_pvq2_over_gap,real_sigma_over_gap,null_sigma_over_gap,delta_sigma_over_gap,real_pvq2_asym,null_pvq2_asym,real_sigma_asym,null_sigma_asym,local_real_pvq2,local_real_sigma,local_real_gap,local_delta_pvq2,local_delta_sigma,local_delta_gap,C_group,A_group,cross_sum,self_sum,term_l1,term_count
25042002,dephasing,3,4,0.7578537081199969,0.21125689067739073,4.579101681734677,3.186882237184096,1.392219444550581,60.36845861293777,72.1794276527087,-11.810969039770924,3.569147539701328,163.69162716588264,-160.1224796261813,0.47350587649181203,0.00019671290714368128,0.47330916358466835,127.49252250089377,366927.7664631739,-366800.273940673,7.537704845703318,832134.6552329708,-832127.1175281252,4.263256414560601e-14,0.648078967498293,4.440892098500626e-15,38.23333216044472,-0.002369035409010678,0.5450415927782126,0.05473688627918155,-0.438130042097562,-71.21000407865283,0.05797396622816109,0.3988632703721965,-0.11410382758070092,-9.136526606892494,21.875340767048552,8.948298338853826,7
25042002,dephasing,2,5,1.2313595846118108,-0.20306063620039955,4.578842995370812,3.212412578753712,1.3664304166171002,60.37082764834678,71.74366664602015,-11.372838997673362,3.0241059469231155,91.93658149445159,-88.91247554752847,0.4187689902126305,0.003433792856123219,0.41533519735650726,144.1626029131083,20893.41717805871,-20749.254575145602,7.221418055304482,26774.061612513447,-26766.840194458142,2.842170943040401e-14,0.6196382729035577,8.881784197001252e-16,55.06872098677472,0.8289874149306868,0.5252267052379684,-0.02736844313959086,0.07553322898709425,47.068690604216854,-0.030606628264578495,0.34772035601547857,-0.16462952061305672,-12.452068089497377,21.59728486771314,8.696948264911187,7
25042002,dephasing,1,6,1.6501285748244432,-0.10989891472461197,4.756196902012018,3.1471120483041446,1.6090848537078735,58.71522185389441,69.8009972674444,-11.085775413549989,1.4286109436689656,113.26846362097831,-111.83985267730934,0.4187689902126307,0.00019450255512754033,0.41857448765750316,140.20909672438174,358869.30750947766,-358729.09841275326,3.4114535150837835,582349.4891710047,-582346.0777174897,8.526512829121202e-14,0.00392094834816703,2.4424906541753444e-15,66.93676471672762,-0.8277172411206877,-4.374696672096828,-0.027384221041012236,0.8684252178950977,26.520617888300293,-0.02580119639843148,0.1588576208934628,-0.2838414006723188,-22.955543429778757,24.99647265814949,8.993027439502308,7
25042002,dephasing,0,7,2.123666007119101,0.4409221666881284,4.756214911347017,3.1603105872427224,1.595904324104295,58.71505054168341,71.25061280690022,-12.53556226521681,8.582509284608472,196.39097486829925,-187.80846558369078,0.4735374322946554,0.00012126153929337136,0.473416170755362,123.99241651745152,587578.0005935902,-587454.0081770727,18.12424678450354,1619565.2472558937,-1619547.1230091092,3.552713678800501e-14,0.2116747519690847,7.105427357601002e-15,7.963469083786833,-0.00017131221100186167,7.153898340939506,0.05476844208202469,-1.449786851666822,-75.96861290638144,0.05484168309785886,0.9806110645003678,0.6386405427502716,48.920565741657526,24.738899878733168,8.752205227238955,7
25042002,transverse,3,4,0.7578537081199969,0.21125689067739073,2.492583358655427,2.145785221361902,0.3467981372935247,29.144973674438788,30.955341960225716,-1.8103682857869288,1.0742255409808337,70.94386894040211,-69.86964339942128,0.47350587649181203,0.00019671290714368128,0.47330916358466835,61.55145082965569,157363.04449822192,-157301.49304739226,2.2686635885909845,360646.7413375368,-360644.4726739482,4.618527782440651e-14,0.9783269870494529,6.661338147750939e-16,24.530364975678594,0.002311573841382142,0.7424094983491157,0.05473688627918155,-0.05990792855332927,-28.58318386622777,0.05797396622816109,0.3556917750996298,-0.11131041683402071,-1.0152642912748457,2.16922480417041,3.020102280070832,7
25042002,transverse,2,5,1.2313595846118108,-0.20306063620039955,2.4930470059121115,2.071662768251991,0.4213842376601207,29.142662100597406,30.893122457831005,-1.7504603572335995,0.33181604263171793,41.61827557582522,-41.28645953319351,0.4187689902126305,0.003433792856123219,0.41533519735650726,69.59126100956087,8996.792687346202,-8927.201426336642,0.7923605863539178,12120.20565003231,-12119.413289445956,1.0658141036401503e-14,0.9739637546351467,1.4988010832439613e-15,16.318323707140117,-0.33340096470125147,-1.918309146434782,-0.02736844313959086,-0.13789275679235757,17.851014831102006,-0.030606628264578495,0.07599504162065461,-0.3510975438423896,-6.693481013620547,6.803582899768321,4.366285425410367,7
25042002,transverse,1,6,1.6501285748244432,-0.10989891472461197,2.356012100589945,2.136794698077734,0.2192174025122111,29.807152456158526,31.22191937125408,-1.414766915095555,3.4260248371521658,51.83133016632192,-48.40530532916976,0.4187689902126307,0.00019450255512754033,0.41857448765750316,71.17803169003486,160521.89828961922,-160450.72025792918,8.1811808353159,266481.4872603333,-266473.306079498,1.0658141036401503e-14,0.327340444154963,0.0,35.58567301227396,0.3324428135135662,2.233327254305344,-0.027384221041012236,-0.15609719694166735,17.36036305367346,-0.02580119639843148,0.9128086987801505,0.4055238637997273,5.712653595763061,6.024992589020463,3.753278032659636,7
25042002,transverse,0,7,2.123666007119101,0.4409221666881284,2.3560959848003273,2.0788891816990906,0.2772068031012367,29.806757184692515,30.57363626376669,-0.766879079074176,2.053579123061925,92.29845635555486,-90.24487723249294,0.4735374322946554,0.00012126153929337136,0.473416170755362,62.94488070405692,252129.70610408514,-252066.7612233811,4.336677489487462,761151.9439173099,-761147.6072398204,4.618527782440651e-14,0.02960561601204148,0.0,6.387932182634572,-0.000395271466011593,-1.3724457140902406,0.05476844208202469,0.6478878360213791,-41.83957190332318,0.05484168309785886,0.9984486748534774,0.7524710283377352,3.1831798332909176,1.0340073813848698,2.0567698418381783,7
25042003,dephasing,7,8,0.1551070112681196,0.30126142657254296,2.388142082708862,1.2963161998890773,1.0918258828197849,20.483043474406514,24.76165433927617,-4.2786108648696555,2.90152589618989,80.29942936322689,-77.397903467037,0.04334381976073007,0.0002915298859138271,0.04305228987481624,472.57125900482714,84936.93283506251,-84464.3615760577,66.94209029585116,275441.5010026193,-275374.55891232344,3.197442310920451e-14,0.07789443510076666,0.0,0.937609291277596,-2.6329543741949735,2.3247800698436887,2.636779683484747e-16,-3.442991228412666,2.6933286523064197,-0.00018121520622914333,0.6518844324277446,0.22263850675293353,4.410745125674513,4.008107400586033,4.450982032787687,7
25042003,dephasing,6,9,0.1984508310288504,-0.49672306662423593,1.7522180894540627,1.2659076302656551,0.48631045918840754,23.115997848601488,23.951617485058478,-0.8356196364569897,0.5767458263462013,80.66797794568961,-80.09123211934342,0.043343819760729804,0.0001103146796844201,0.043233505081045384,533.3170444185206,217120.8542106767,-216587.5371662582,13.306299018637537,731253.3397772488,-731240.0334782301,1.0658141036401503e-14,0.22094130394714995,3.1086244689504383e-15,32.73645099331044,0.4490202849192144,-1.3981222415653187,-0.14365677342302996,1.176183073458379,-26.604466290802193,-0.14231431736948486,0.12410140332609165,-0.15568891547704902,-3.3625846740453578,3.695220422253122,4.647375540393628,7
25042003,dephasing,5,10,1.1094807581979895,0.01745580661634183,1.1555753669291828,1.2278223060139142,-0.07224693908473134,24.850911652958033,24.595906207919114,0.2550054450389183,1.0482102396331499,30.623838429678603,-29.575628190045453,0.33065736660678946,0.0026140115805451947,0.32804335502624427,75.15608047078592,9409.256787909577,-9334.10070743879,3.170079803120366,11715.26501932769,-11712.09493952457,0.0,0.6668863955059514,1.5543122344752192e-15,0.4601227941167991,1.7349138043565127,-1.2527204068535251,0.29753521888133583,1.4091062145240905,58.842517006495086,0.294994701014817,0.17672797787897776,-0.2813030906266264,-9.896022701067796,10.994767407539582,5.931207113969009,7
25042003,dephasing,4,11,1.4401381248047804,-0.2869285765988241,1.7522180894540622,1.254312472126337,0.4979056173277252,23.115997848601552,24.588579751114906,-1.4725819025133546,4.025115466627149,100.77017374036478,-96.74505827373764,0.022900475690177502,3.6672748368382635e-05,0.02286380294180912,1009.4112524709036,670486.4196192593,-669477.0083667884,175.7655832605087,2747821.6993205687,-2747645.9337373083,1.7763568394002505e-14,0.3798461713094632,8.881784197001252e-16,0.5445475607620551,-2.267572243602366,3.2043176986022774,-0.15387844545830553,-2.036933589977753,-36.64174092612388,-0.15257149620715427,0.7309777498389232,0.22742320766271212,6.895776099578455,9.305778420102634,5.506481513991521,7
25042003,dephasing,3,12,1.4630386004949594,-0.6062689383091199,0.5196513736743837,1.3000044690961292,-0.7803530954217455,25.916228531449807,25.04253060155993,0.8736979298898788,0.5933852964165929,91.22439180159867,-90.63100650518207,0.022900475690176614,7.323241849410689e-05,0.022827243271682507,1131.6895282907522,341959.62821540755,-340827.9386871168,25.911483431373934,1245683.177989535,-1245657.2665061036,0.0,0.19626262809023842,5.551115123125783e-16,0.4860387741106109,4.116707869945774,-3.675318286080124,-0.15387844545830653,3.834117611597712,-9.381195624252598,-0.1537956215284803,0.09718393056634933,-0.2878900144499693,-10.732755673068796,11.084861783072204,6.105796431144328,7
25042003,dephasing,2,13,1.7936959671017496,0.44406866555291097,2.3881420827088613,1.2669802307106361,1.1211618519982252,20.48304347440651,24.931300935308823,-4.448257460902312,4.512291698366285,70.26685518648759,-65.7545634881213,0.3306573666067888,0.00027543994827228246,0.3303819266585165,61.94643018119884,90514.47000223555,-90452.52357205436,13.646427250877531,255107.7126874357,-255094.06626018483,7.105427357601002e-15,0.3266670537716223,2.6645352591003757e-15,13.10640040175035,-4.9005266177974,3.322327555979191,0.14242820761321678,-5.055376587656379,6.880644132577601,0.1432649414680266,0.9347357158028213,0.4871943264030102,11.353215505489848,9.007560865655455,4.827344908384923,7
25042003,dephasing,1,14,2.7480697140316206,0.5054742153902192,1.1555753669291828,1.2781409353956,-0.12256556846641709,24.85091165295802,24.510371329339762,0.3405403236182565,1.7865429883575952,56.42595172457332,-54.63940873621573,0.3535578422969674,0.002151115187670083,0.3514067271092973,70.28810757387964,11394.262599153255,-11323.974491579374,5.053043023316694,26231.0228889646,-26225.969845941283,2.4868995751603507e-14,0.5260272177379797,2.220446049250313e-16,7.6342293697673185,1.651275650029831,-1.5219285751312253,0.011450237845089528,1.7595701630863516,3.7734971669122928,0.00955902730137631,0.7721981543075691,0.45507774157983966,2.4358751069674724,0.7558607422822151,2.3135810133599586,7
25042003,dephasing,0,15,3.10162755632859,0.25650102813390296,0.5196513736743833,1.221376717244119,-0.7017253435697357,25.916228531449867,24.306030749483746,1.6101977819661215,2.104651428611356,53.17589974674609,-51.071248318134735,0.35355784229696696,0.00024436933964144814,0.3533134729573255,73.30124079013306,99464.32226377852,-99391.0210229884,5.952778235487639,217604.63004388617,-217598.67726565068,1.0658141036401503e-14,0.6305517561878382,1.7763568394002505e-15,18.406903455951095,1.0653168784918492,0.3181084402537606,-4.440892098500626e-16,1.269657458347865,3.5681604180809927,0.0019067458480281907,0.9114571681865666,0.6894458117459283,3.6761054862480234,0.7534521497077934,2.309106233481893,7
