seed,family,g_minus,g_plus,E_abs,prominence,real_pvp,null_pvp,delta_pvp,real_pvq2,null_pvq2,delta_pvq2,real_sigma,null_sigma,delta_sigma,real_gap,null_gap,delta_gap,real_pvq2_over_gap,null_pvq2_over_gap,delta_pvq2_over_gap,real_sigma_over_gap,null_sigma_over_gap,delta_sigma_over_gap,real_pvq2_asym,null_pvq2_asym,real_sigma_asym,null_sigma_asym,local_real_pvq2,local_real_sigma,local_real_gap,local_delta_pvq2,local_delta_sigma,local_delta_gap,coherence_obs,coherence_rand_mean,coherence_rand_std,coherence_excess,coherence_z,coherence_rand_p_ge
25042000,dephasing,21.0,42.0,0.6523641195267385,0.3447342465145531,1.0670574491056223e-14,0.21361213611945962,-0.21361213611944896,3.1819044324423054,3.3208635831186357,-0.13895915067633036,1.9634699758592231,11.42256073987136,-9.459090764012137,0.006398472017473622,0.00015533085427693605,0.006243141163196686,497.2912945079427,21379.29131064933,-20882.000016141385,306.86544701565816,73536.97237450533,-73230.10692748967,2.220446049250313e-15,0.14140872183601605,1.7985612998927536e-14,4.003848963754464,0.0018947414905232662,-1.1938247818150711,0.00017289596628464188,0.1271615996233837,-0.07689079757267514,0.0005476696281961069,0.2385485805298012,0.3335724492428704,0.02716756276019224,-0.09502386871306917,-3.4976957466462397,0.997002997002997
25042000,dephasing,20.0,43.0,0.6587625915442124,0.27192588844470944,1.0772865431496584e-14,0.20340680862953997,-0.2034068086295292,3.1823204406129824,3.372363293591655,-0.19004285297867263,3.343847142231468,10.377446074366834,-7.033598932135366,0.0063984720174735665,9.890814835122885e-05,0.006299563869122338,497.3563113071986,34095.90968800859,-33598.55337670139,522.6008855082537,104920.03184121789,-104397.43095570964,1.3322676295501878e-15,0.1813771496614005,2.042810365310288e-14,2.3093121205528995,-0.2970644258238475,1.2123869833268013,0.0005324679850725877,-0.29267943098002913,3.1311842611164735,0.0005291884995403673,0.4056951879072046,0.3332303839648248,0.02464389537565604,0.07246480394237981,2.9404768539133896,0.007992007992007992
25042000,dephasing,19.0,44.0,1.0687765868124623,-0.27966730593952205,1.9460832313905616e-14,0.22178724121987542,-0.22178724121985596,3.7768653004313544,3.432632993752311,0.34423230667904336,2.29945034195011,13.169925964441653,-10.870475622491544,0.0053335360473283355,3.5926471361080736e-05,0.005297609575967255,708.1353284043621,95546.06571996641,-94837.93039156205,431.1305523287775,366580.00258574454,-366148.87203341577,8.881784197001252e-16,0.04103140825588447,2.2382096176443156e-13,2.430103944096974,0.29733367131505606,-1.2248213099073886,-0.0005324679850726155,0.25154293507502556,-2.179272864254017,-0.00040820445376199554,0.2842451688675359,0.37510906584085146,0.021630460368714008,-0.09086389697331554,-4.200738006701873,1.0
25042000,dephasing,18.0,45.0,1.074110122859791,-0.025214000864461683,1.9272391081648878e-14,0.21094685786507594,-0.21094685786505668,3.7767428176196143,3.401321221432906,0.37542159618670823,3.7046961614835294,14.053502745823216,-10.348806584339687,0.0053335360473283355,0.00022147185699217253,0.005112064190336163,708.1123637500215,15357.803323756476,-14649.690960006454,694.6041291572931,63455.027364131005,-62760.423234973714,8.881784197001252e-16,0.049597812335752334,1.9184653865522705e-13,5.604448498932108,0.004116780651348684,1.344424712665592,-0.0002316093412843001,0.07800474349352071,-0.10879089931624364,-0.00011228571043769842,0.45680577194578326,0.3752375458311533,0.02125486553338265,0.08156822611462994,3.8376260713820947,0.000999000999000999
25042000,dephasing,17.0,46.0,1.088164822524667,-0.0019399843253394,1.5257469845552815e-14,0.1977098621798965,-0.19770986217988124,3.768386773505177,3.517785374797845,0.25060139870733167,2.421092555685765,12.030648303241108,-9.609555747555342,0.005796754729896936,0.0006456645043164677,0.005151090225580468,650.0855994595751,5448.317742853073,-4798.232143393498,417.6634459275822,18632.971493418776,-18215.308047491195,3.9968028886505635e-15,0.13883481782381457,5.417888360170764e-14,0.9793692607327511,-0.003956743232128801,-1.380355400775073,0.00023160934128407806,-0.10525973963503943,-0.08270807837620353,-0.00026623534214148536,0.2888841217782982,0.3799218616507866,0.01796158633324002,-0.09103773987248842,-5.068468796879729,1.0
25042000,dephasing,16.0,47.0,1.0939615772545648,-0.1272728783641812,1.5006097279623132e-14,0.19838220086512354,-0.19838220086510852,3.7679442158549974,3.4316435353569634,0.33630068049803397,3.8981997514381463,12.603088505456736,-8.70488875401859,0.00579675472989738,7.416778478963604e-05,0.005722586945107744,650.0092536986987,46268.65350084569,-45618.64424714699,672.4796775224534,169926.72143577153,-169254.24175824906,1.7763568394002505e-15,0.17861686548429567,1.3811174426336947e-13,1.3244941593395723,0.3165077110854755,1.725513970515149,-4.717147322547133e-05,0.4158191471674708,1.9211404718847511,0.00040160241529724194,0.4639650713371211,0.38102281692654366,0.021409669793399626,0.08294225441057745,3.8740557519550194,0.000999000999000999
25042000,dephasing,15.0,48.0,1.4275616977982155,0.005452990828776483,9.481760220017096e-15,0.24237032986314494,-0.24237032986313545,3.134486236033867,3.5441245680800724,-0.40963833204620537,1.9242790061602295,13.56678171041157,-11.64250270425134,0.005891097676348767,0.0004002188423082309,0.005490878834040536,532.0716797173502,8855.466543353159,-8323.394863635809,326.6418436560154,33898.408261255805,-33571.76641759979,1.4210854715202004e-14,0.027507738638240298,9.658940314238862e-14,9.689429143568123,-0.31640819640940165,-1.630532460237749,4.717147322558235e-05,-0.4830560099810237,-4.302192858245198,-0.00013979168112049356,0.2699682257655507,0.3631980707081431,0.019543959033197052,-0.0932298449425924,-4.770264038326815,1.0
25042000,dephasing,14.0,49.0,1.4334527954745648,0.29063541288859945,9.472644659873535e-15,0.19433999155317444,-0.19433999155316498,3.1338446490315404,3.3233099736599376,-0.18946532462839727,3.2114231813578105,9.187154119351504,-5.975730937993694,0.005891097676348989,0.00035234359113467395,0.005538754085214315,531.9627718299423,9432.014820981067,-8900.052049151125,545.1315455608083,26074.41812625438,-25529.28658069357,1.2878587085651816e-14,0.126158534550048,1.1191048088221578e-13,2.97621568371728,0.005511540611120136,1.3951124073546415,0.00019662146021232063,0.15924338801158133,3.4355526903815097,0.0003849360050411921,0.4508136571902423,0.3643759290027763,0.018772434716243572,0.08643772818746598,4.604502798599289,0.000999000999000999
25042000,dephasing,13.0,50.0,1.458412911542341,0.2251259949977165,1.1532604463079344e-14,0.2182938281733488,-0.21829382817333726,3.1221799808069735,3.4099590740407253,-0.28777909323375184,1.7083425418461085,8.888407094345176,-7.180064552499068,0.005497854755924569,0.0006810974296188599,0.0048167573263057095,567.8905899510106,5006.565765413222,-4438.675175462211,310.72893295428975,13050.12573504954,-12739.39680209525,2.2648549702353193e-14,0.18156927500706477,3.1596947280831955e-13,1.5245976802836303,-0.00551039204780146,-1.4310589113783827,-0.00019662146021232063,-0.012872628127701846,-0.5984739545145121,-0.0005506370464692378,0.25195957880386005,0.3553190925263432,0.019032711898287265,-0.10335951372248314,-5.430624614865544,1.0
25042000,dephasing,12.0,51.0,1.4639107662982658,-0.16916662790321216,1.1565001531720045e-14,0.228999065586921,-0.22899906558690944,3.121536096678009,3.4818837022617117,-0.3603476055837027,3.0673797250911714,10.254829983066589,-7.187450257975417,0.0054978547559247914,0.0003018200955892114,0.00519603466033558,567.7734744291071,11536.288514733915,-10968.515040304808,557.9230192986807,33976.63089015717,-33418.70787085849,2.042810365310288e-14,0.0063804025382756535,3.0020430585864233e-13,2.676285650448154,-0.27377881014788086,1.2578320308523305,0.0005577160143365734,-0.24440311092827227,3.2318181462281768,0.0006220259539278516,0.45267358963209775,0.35645495099918467,0.0198907323938782,0.09621863863291308,4.837360270480861,0.000999000999000999
